DateTime,Turbidity NTU,fDOM RFU
4/19/2023 7:33,11.78514,0.6376687
4/19/2023 7:48,9.829127,0.6325018
4/19/2023 8:03,11.40659,0.6349488
4/19/2023 8:18,10.48276,0.6338867
4/19/2023 8:33,10.44286,0.6374984
4/19/2023 8:48,9.779813,0.6317888
4/19/2023 9:03,13.09291,0.6295917
4/19/2023 9:18,11.6688,0.6254386
4/19/2023 9:33,11.78204,0.6245151
4/19/2023 9:48,11.78961,0.6200472
4/19/2023 10:03,10.56666,0.6121647
4/19/2023 10:18,11.2373,0.6189187
4/19/2023 10:33,11.17929,0.6183464
4/19/2023 10:48,12.11419,0.6090774
4/19/2023 11:03,13.29715,0.5952452
4/19/2023 11:18,13.580279,0.6178571
4/19/2023 11:33,18.10799,0.6569542
4/19/2023 11:48,13.12467,0.5998731
4/19/2023 12:03,16.0943958,0.6310198
4/19/2023 12:18,12.17533,0.5981153
4/19/2023 12:33,10.01622,0.600454
4/19/2023 12:48,10.59283,0.6003566
4/19/2023 13:03,13.21382,0.5882337
4/19/2023 13:18,11.9179,0.60111
4/19/2023 13:33,11.97035,0.6016638
4/19/2023 13:48,10.25125,0.604537
4/19/2023 14:03,14.20479,0.6076769
4/19/2023 14:18,16.50157,0.6117508
4/19/2023 14:33,16.20347,0.6284716
4/19/2023 14:48,12.02134,0.6199375
4/19/2023 15:03,12.97635,0.6267228
4/19/2023 15:18,15.47149,0.6272281
4/19/2023 15:33,15.43571,0.6284873
4/19/2023 15:48,14.996061,0.6330093
4/19/2023 16:03,16.74857,0.6430612
4/19/2023 16:18,13.32228,0.6458926
4/19/2023 16:33,12.56765,0.6479846
4/19/2023 16:48,13.63957,0.6540279
4/19/2023 17:03,15.54584,0.6653053
4/19/2023 17:18,11.88866,0.6526765
4/19/2023 17:33,16.33793,0.679017
4/19/2023 17:48,15.33212,0.6721472
4/19/2023 18:03,15.009,0.6969969
4/19/2023 18:18,12.22432,0.6925112
4/19/2023 18:33,17.76509,0.6730894
4/19/2023 18:48,17.50016,0.6770793
4/19/2023 19:03,18.06761,0.6942108
4/19/2023 19:18,12.05007,0.7015237
4/19/2023 19:33,13.97292,0.7057738
4/19/2023 19:48,13.22887,0.6987848
4/19/2023 20:03,16.21235,0.6998614
4/19/2023 20:18,13.13468,0.6923332
4/19/2023 20:33,15.06945,0.6984362
4/19/2023 20:48,11.4991,0.6940402
4/19/2023 21:03,12.448158,0.6857114
4/19/2023 21:18,14.66237,0.6696162
4/19/2023 21:33,15.292,0.6856525
4/19/2023 21:48,11.8037,0.6855774
4/19/2023 22:03,9.924589,0.6655533
4/19/2023 22:18,12.09372,0.68082
4/19/2023 22:33,9.6038625,0.6631415
4/19/2023 22:48,11.12242,0.6681634
4/19/2023 23:03,13.02957,0.649892
4/19/2023 23:18,10.26994,0.664659
4/19/2023 23:33,11.90982,0.6501036
4/19/2023 23:48,12.314953,0.6537402
4/20/2023 0:03,9.958596,0.6477899
4/20/2023 0:18,9.625421,0.6470631
4/20/2023 0:33,9.513281,0.6471249
4/20/2023 0:48,10.27704,0.6427983
4/20/2023 1:03,9.109248,0.6413054
4/20/2023 1:18,11.62063,0.6380646
4/20/2023 1:33,12.72713,0.6385984
4/20/2023 1:48,8.89376,0.6395278
4/20/2023 2:03,10.7809582,0.6373376
4/20/2023 2:18,9.962998,0.6384673
4/20/2023 2:33,12.04564,0.6364411
4/20/2023 2:48,10.057,0.6327454
4/20/2023 3:03,11.11412,0.6324803
4/20/2023 3:18,9.824791,0.6277843
4/20/2023 3:33,10.80723,0.6294124
4/20/2023 3:48,8.533349,0.6303801
4/20/2023 4:03,8.234066,0.6282336
4/20/2023 4:18,8.142228,0.6267916
4/20/2023 4:33,13.05439,0.6238495
4/20/2023 4:48,8.725215,0.6242971
4/20/2023 5:03,9.533348,0.6225752
4/20/2023 5:18,9.765119,0.6216148
4/20/2023 5:33,10.37646,0.6146418
4/20/2023 5:48,9.321915,0.6187205
4/20/2023 6:03,8.744204,0.6174665
4/20/2023 6:18,8.9417616,0.6150475
4/20/2023 6:33,11.57995,0.6177593
4/20/2023 6:48,13.05715,0.6167837
4/20/2023 7:03,9.180669,0.6183049
4/20/2023 7:18,9.376614,0.6190681
4/20/2023 7:33,8.7529,0.6171274
4/20/2023 7:48,13.071,0.6068568
4/20/2023 8:03,10.12882,0.6166008
4/20/2023 8:18,9.412398,0.6100288
4/20/2023 8:33,9.596664,0.6137488
4/20/2023 8:48,10.61009,0.6056818
4/20/2023 9:03,9.665941,0.6033233
4/20/2023 9:18,11.89262,0.5554988
4/20/2023 9:33,11.5463,0.6031239
4/20/2023 9:48,10.16379,0.6012752
4/20/2023 10:03,9.965703,0.6073923
4/20/2023 10:18,10.38307,0.6022753
4/20/2023 10:33,9.493702,0.5994738
4/20/2023 10:48,9.773698,0.5754092
4/20/2023 11:03,10.41087,0.5784552
4/20/2023 11:18,14.24933,0.4833729
4/20/2023 11:33,12.27986,0.6368228
4/20/2023 11:48,10.8383,0.5965321
4/20/2023 12:03,12.7098698,0.5211743
4/20/2023 12:18,10.50566,0.5727113
4/20/2023 12:33,11.66989,0.5808883
4/20/2023 12:48,12.81392,0.5783851
4/20/2023 13:03,9.639861,0.5667477
4/20/2023 13:18,11.8853,0.5753299
4/20/2023 13:33,11.67315,0.5746402
4/20/2023 13:48,12.35173,0.5231887
4/20/2023 14:03,10.44849,0.577374
4/20/2023 14:18,10.84932,0.5772511
4/20/2023 14:33,11.47033,0.5705308
4/20/2023 14:48,10.68209,0.5860879
4/20/2023 15:03,10.22842,0.5849383
4/20/2023 15:18,10.4494,0.5871323
4/20/2023 15:33,9.898371,0.5879702
4/20/2023 15:48,12.35972,0.5913312
4/20/2023 16:03,8.722484,0.5949257
4/20/2023 16:18,11.74147,0.5975004
4/20/2023 16:33,8.905951,0.6000109
4/20/2023 16:48,12.37808,0.6046473
4/20/2023 17:03,10.14579,0.6073518
4/20/2023 17:18,11.21755,0.6105917
4/20/2023 17:33,9.172873,0.6133595
4/20/2023 17:48,9.636311,0.6143665
4/20/2023 18:03,9.296021,0.6145909
4/20/2023 18:18,9.81474,0.6190266
4/20/2023 18:33,10.06908,0.6152846
4/20/2023 18:48,9.643649,0.6189505
4/20/2023 19:03,7.876558,0.6149935
4/20/2023 19:18,9.675529,0.6126319
4/20/2023 19:33,9.785443,0.6095639
4/20/2023 19:48,9.552727,0.6095381
4/20/2023 20:03,9.601882,0.6119191
4/20/2023 20:18,9.029264,0.6095774
4/20/2023 20:33,11.1927,0.6094945
4/20/2023 20:48,9.343737,0.6127003
4/20/2023 21:03,7.854121,0.6091838
4/20/2023 21:18,9.090957,0.6077211
4/20/2023 21:33,8.330619,0.6064445
4/20/2023 21:48,7.3693442,0.6030149
4/20/2023 22:03,9.931756,0.5900291
4/20/2023 22:18,10.90504,0.6036872
4/20/2023 22:33,8.274165,0.59512
4/20/2023 22:48,8.687423,0.6000127
4/20/2023 23:03,9.009166,0.5891824
4/20/2023 23:18,8.206195,0.5980821
4/20/2023 23:33,8.775897,0.5973748
4/20/2023 23:48,8.580177,0.5963577
4/21/2023 0:03,8.763397,0.5947089
4/21/2023 0:18,8.224604,0.5943402
4/21/2023 0:33,9.31165,0.5942011
4/21/2023 0:48,7.345322,0.5923373
4/21/2023 1:03,7.109488,0.5919086
4/21/2023 1:18,7.069177,0.5906334
4/21/2023 1:33,7.710924,0.5801181
4/21/2023 1:48,6.6660331,0.5887408
4/21/2023 2:03,8.201413,0.5902051
4/21/2023 2:18,10.28106,0.58762
4/21/2023 2:33,8.377988,0.5843731
4/21/2023 2:48,7.857372,0.5821444
4/21/2023 3:03,7.982994,0.5806033
4/21/2023 3:18,7.6820076,0.5821658
4/21/2023 3:33,7.882181,0.5818039
4/21/2023 3:48,7.912719,0.5800864
4/21/2023 4:03,7.86641902,0.5799635
4/21/2023 4:18,7.864532556,0.5802677
4/21/2023 4:33,8.25101,0.5790621
4/21/2023 4:48,7.873543,0.57855
4/21/2023 5:03,9.293474,0.5755031
4/21/2023 5:18,9.026677,0.5743455
4/21/2023 5:33,9.682944,0.5719123
4/21/2023 5:48,7.042566,0.5736874
4/21/2023 6:03,9.962483,0.5727626
4/21/2023 6:18,10.2284,0.5713256
4/21/2023 6:33,8.74512,0.5673526
4/21/2023 6:48,9.960658,0.571654
4/21/2023 7:03,7.287983,0.5728403
4/21/2023 7:18,7.5519062,0.5752808
4/21/2023 7:33,7.846868,0.5734901
4/21/2023 7:48,8.701542,0.5764927
4/21/2023 8:03,9.479159,0.5728675
4/21/2023 8:18,7.119614,0.5748244
4/21/2023 8:33,9.353404,0.5677945
4/21/2023 8:48,8.738327,0.5689561
4/21/2023 9:03,9.96033,0.5561773
4/21/2023 9:18,9.7044833,0.5588075
4/21/2023 9:33,7.129649,0.5625734
4/21/2023 9:48,8.964604,0.5616825
4/21/2023 10:03,8.732906,0.575633
4/21/2023 10:18,8.144495,0.5462853
4/21/2023 10:33,11.02274,0.5397877
4/21/2023 10:48,7.216419,0.5378291
4/21/2023 11:03,9.397365,0.48994
4/21/2023 11:18,15.04201,0.5978722
4/21/2023 11:33,7.189656,0.414506
4/21/2023 11:48,8.705277,0.7282715
4/21/2023 12:03,9.7411475,1.042037
4/21/2023 12:18,9.093371,0.542345
4/21/2023 12:33,9.273156,0.5399101
4/21/2023 12:48,7.93214,0.5406401
4/21/2023 13:03,7.550384,0.5406069
4/21/2023 13:18,8.3792,0.5378619
4/21/2023 13:33,7.774919,0.5455633
4/21/2023 13:48,8.336208,0.5711279
4/21/2023 14:03,8.723348,0.5440922
4/21/2023 14:18,8.561398,0.5517258
4/21/2023 14:33,8.663882,0.5582094
4/21/2023 14:48,7.999508,0.5580873
4/21/2023 15:03,11.42518,0.5580884
4/21/2023 15:18,8.6199,0.5625742
4/21/2023 15:33,9.543335,0.5681731
4/21/2023 15:48,15.15665,0.5685979
4/21/2023 16:03,8.757842,0.5746645
4/21/2023 16:18,9.574493,0.5773923
4/21/2023 16:33,11.00341,0.5836457
4/21/2023 16:48,8.244204,0.5884764
4/21/2023 17:03,7.0735226,0.5889167
4/21/2023 17:18,9.687016,0.593869
4/21/2023 17:33,8.027925,0.5987313
4/21/2023 17:48,8.293737,0.6043916
4/21/2023 18:03,10.80325,0.6042619
4/21/2023 18:18,17.48613,0.6074957
4/21/2023 18:33,9.17128,0.6068923
4/21/2023 18:48,9.309321,0.6068944
4/21/2023 19:03,13.46232,0.603861
4/21/2023 19:18,11.23783,0.5985973
4/21/2023 19:33,9.935235,0.6043723
4/21/2023 19:48,8.794858,0.6061342
4/21/2023 20:03,7.379267,0.6049424
4/21/2023 20:18,7.399633,0.6052189
4/21/2023 20:33,12.35723,0.6010221
4/21/2023 20:48,10.53144,0.5985813
4/21/2023 21:03,9.256247,0.6013623
4/21/2023 21:18,10.06866,0.6012473
4/21/2023 21:33,9.447694,0.5992539
4/21/2023 21:48,7.051247,0.6008481
4/21/2023 22:03,7.062078,0.5902082
4/21/2023 22:18,6.3554599,0.591449
4/21/2023 22:33,9.271877,0.5908384
4/21/2023 22:48,7.467962,0.5887984
4/21/2023 23:03,7.762985,0.5931845
4/21/2023 23:18,7.617639,0.5945261
4/21/2023 23:33,7.99982444,0.589699
4/21/2023 23:48,7.160662,0.5861553
4/22/2023 0:03,6.080481,0.5792419
4/22/2023 0:18,10.38473,0.5808751
4/22/2023 0:33,8.640003,0.5870118
4/22/2023 0:48,7.716713,0.5869879
4/22/2023 1:03,6.960375,0.5825065
4/22/2023 1:18,8.589667,0.584025
4/22/2023 1:33,7.054461,0.5800394
4/22/2023 1:48,9.806599,0.5666065
4/22/2023 2:03,8.087422,0.5825756
4/22/2023 2:18,8.136879,0.5816514
4/22/2023 2:33,8.065668,0.5787592
4/22/2023 2:48,7.729057,0.5778049
4/22/2023 3:03,10.00035,0.5795745
4/22/2023 3:18,6.934625,0.5771022
4/22/2023 3:33,8.4545,0.5594733
4/22/2023 3:48,7.745695,0.575757
4/22/2023 4:03,7.242234,0.5761137
4/22/2023 4:18,7.688669,0.5717473
4/22/2023 4:33,6.632837,0.5709304
4/22/2023 4:48,7.166832,0.5725036
4/22/2023 5:03,6.7651165,0.5707366
4/22/2023 5:18,7.81015,0.572623
4/22/2023 5:33,9.450711,0.5604927
4/22/2023 5:48,6.968319,0.5668504
4/22/2023 6:03,7.393397,0.5686933
4/22/2023 6:18,7.221124,0.5720519
4/22/2023 6:33,8.202034,0.5702931
4/22/2023 6:48,8.471849,0.5711944
4/22/2023 7:03,6.810949,0.5700054
4/22/2023 7:18,9.949632,0.5692878
4/22/2023 7:33,8.55535,0.5611649
4/22/2023 7:48,7.379246,0.568597
4/22/2023 8:03,7.075056,0.5678864
4/22/2023 8:18,8.159631,0.5666879
4/22/2023 8:33,7.146279,0.5673603
4/22/2023 8:48,7.757785,0.5665669
4/22/2023 9:03,10.21552,0.5627337
4/22/2023 9:18,9.142129,0.561333
4/22/2023 9:33,8.197705,0.5603397
4/22/2023 9:48,8.879966,0.5555573
4/22/2023 10:03,8.026193,0.5556282
4/22/2023 10:18,6.693438,0.5494937
4/22/2023 10:33,6.97607,0.5537208
4/22/2023 10:48,6.365735,0.5577347
4/22/2023 11:03,7.423804,0.5438108
4/22/2023 11:18,2.467813,0.555912
4/22/2023 11:33,1.907265,0.5351059
4/22/2023 11:48,0.8174778,0.6146806
4/22/2023 12:03,7.516822,0.5000533
4/22/2023 12:18,6.292036,0.5190278
4/22/2023 12:33,6.63569,0.5338917
4/22/2023 12:48,7.259161,0.5382711
4/22/2023 13:03,9.490937,0.5419272
4/22/2023 13:18,9.76407,0.5419164
4/22/2023 13:33,7.95531,0.5458657
4/22/2023 13:48,9.7642783,0.5486701
4/22/2023 14:03,6.961853,0.5492849
4/22/2023 14:18,7.26990175,0.5526236
4/22/2023 14:33,8.148152,0.5216134
4/22/2023 14:48,7.096375,0.5475155
4/22/2023 15:03,8.274924,0.5602971
4/22/2023 15:18,8.013129,0.5637301
4/22/2023 15:33,11.13355,0.5674899
4/22/2023 15:48,15.68819,0.5640298
4/22/2023 16:03,17.23396,0.5779097
4/22/2023 16:18,8.040912,0.5768262
4/22/2023 16:33,13.868741,0.5882994
4/22/2023 16:48,10.11745,0.5927709
4/22/2023 17:03,10.32208,0.6007771
4/22/2023 17:18,9.13447,0.6031229
4/22/2023 17:33,9.742978,0.6077985
4/22/2023 17:48,7.866792,0.6120841
4/22/2023 18:03,10.86829,0.6159707
4/22/2023 18:18,9.5343446,0.6197085
4/22/2023 18:33,8.576801,0.6210162
4/22/2023 18:48,10.90367,0.6197176
4/22/2023 19:03,10.8672,0.6211013
4/22/2023 19:18,8.703806,0.6206487
4/22/2023 19:33,7.783981,0.6228228
4/22/2023 19:48,7.309236,0.6204641
4/22/2023 20:03,6.0319525,0.6230289
4/22/2023 20:18,8.680321,0.6169357
4/22/2023 20:33,10.84579,0.6198565
4/22/2023 20:48,7.405656,0.621347
4/22/2023 21:03,8.023189,0.6194469
4/22/2023 21:18,7.065992,0.6184001
4/22/2023 21:33,8.916543,0.6140558
4/22/2023 21:48,8.530457,0.6157359
4/22/2023 22:03,8.9312542,0.6109844
4/22/2023 22:18,6.014783,0.6129475
4/22/2023 22:33,7.2654938,0.6116238
4/22/2023 22:48,6.694332,0.6096116
4/22/2023 23:03,7.566355,0.6047426
4/22/2023 23:18,7.125141,0.6061893
4/22/2023 23:33,6.782749,0.6054481
4/22/2023 23:48,8.068294,0.6041043
4/23/2023 0:03,9.65209,0.6029569
4/23/2023 0:18,7.192369,0.6000086
4/23/2023 0:33,7.385914,0.600062
4/23/2023 0:48,7.553848,0.5995917
4/23/2023 1:03,6.564466,0.5983604
4/23/2023 1:18,7.307404,0.5972632
4/23/2023 1:33,7.215244,0.5968872
4/23/2023 1:48,7.030847,0.5946848
4/23/2023 2:03,8.164472,0.5844501
4/23/2023 2:18,6.516292,0.5942466
4/23/2023 2:33,11.97703,0.5909852
4/23/2023 2:48,7.146914,0.5900472
4/23/2023 3:03,7.048616,0.5920668
4/23/2023 3:18,9.720979,0.5880441
4/23/2023 3:33,12.43278,0.5790139
4/23/2023 3:48,20.65335,0.5858755
4/23/2023 4:03,7.232456,0.5851142
4/23/2023 4:18,14.8076515,0.5829871
4/23/2023 4:33,7.068932,0.5843495
4/23/2023 4:48,7.46701555,0.5778015
4/23/2023 5:03,8.420719,0.5802425
4/23/2023 5:18,12.40384,0.5806538
4/23/2023 5:33,10.91492,0.5796733
4/23/2023 5:48,6.306335,0.5772414
4/23/2023 6:03,6.725317,0.5734393
4/23/2023 6:18,7.244951,0.5748909
4/23/2023 6:33,7.252737,0.573845
4/23/2023 6:48,9.993961,0.575137
4/23/2023 7:03,5.97062,0.5758886
4/23/2023 7:18,7.809402,0.5749936
4/23/2023 7:33,7.024071,0.5756862
4/23/2023 7:48,6.870713,0.5735388
4/23/2023 8:03,6.504673,0.5756999
4/23/2023 8:18,6.477805,0.5744267
4/23/2023 8:33,6.952827,0.5723092
4/23/2023 8:48,6.511405,0.5718613
4/23/2023 9:03,8.019979,0.5679026
4/23/2023 9:18,6.800032,0.5656018
4/23/2023 9:33,7.192808,0.5587417
4/23/2023 9:48,8.165862,0.5568379
4/23/2023 10:03,7.917593,0.5571372
4/23/2023 10:18,12.12446,0.5435945
4/23/2023 10:33,6.496382,0.540545
4/23/2023 10:48,6.927505,0.5494645
4/23/2023 11:03,8.689967,0.5521745
4/23/2023 11:18,8.689967,0.5633956
4/23/2023 11:33,5.200696,0.2924373
4/23/2023 11:48,6.9522304,0.6146719
4/23/2023 12:03,6.26012702,0.5713685
4/23/2023 12:18,8.066613,0.5374824
4/23/2023 12:33,10.89867,0.547579
4/23/2023 12:48,9.037939,0.5440764
4/23/2023 13:03,7.335735,0.5524764
4/23/2023 13:18,8.754308,0.5549322
4/23/2023 13:33,10.09435,0.5573999
4/23/2023 13:48,8.6565191,0.5619825
4/23/2023 14:03,11.28476,0.5634022
4/23/2023 14:18,7.800488,0.5662143
4/23/2023 14:33,10.76094,0.5600907
4/23/2023 14:48,10.33581,0.5748304
4/23/2023 15:03,8.464187,0.5792202
4/23/2023 15:18,8.855053,0.5712698
4/23/2023 15:33,8.949968,0.5952211
4/23/2023 15:48,9.495057,0.5994197
4/23/2023 16:03,9.382525,0.6090741
4/23/2023 16:18,9.381711,0.6172932
4/23/2023 16:33,9.507035,0.6228397
4/23/2023 16:48,9.059432,0.6274639
4/23/2023 17:03,9.219038,0.6287531
4/23/2023 17:18,10.31687,0.6346751
4/23/2023 17:33,9.805161,0.6393403
4/23/2023 17:48,8.922833,0.6424805
4/23/2023 18:03,9.819581,0.6428508
4/23/2023 18:18,9.926525,0.6465542
4/23/2023 18:33,7.635355,0.6493494
4/23/2023 18:48,8.456347,0.6528951
4/23/2023 19:03,9.863683,0.6505083
4/23/2023 19:18,10.6776,0.65205
4/23/2023 19:33,7.004462,0.6522697
4/23/2023 19:48,8.428275,0.6511612
4/23/2023 20:03,7.119244,0.6489858
4/23/2023 20:18,10.10542,0.6434906
4/23/2023 20:33,8.240047,0.6440579
4/23/2023 20:48,11.91148,0.6466196
4/23/2023 21:03,9.487469,0.6455814
4/23/2023 21:18,6.613937,0.639176
4/23/2023 21:33,9.908695,0.6414025
4/23/2023 21:48,8.7371,0.6397759
4/23/2023 22:03,7.812485,0.6401514
4/23/2023 22:18,8.225895,0.6395379
4/23/2023 22:33,8.5979342,0.6358967
4/23/2023 22:48,7.68838,0.6310953
4/23/2023 23:03,9.774064,0.6320837
4/23/2023 23:18,7.833749,0.6283852
4/23/2023 23:33,10.38397,0.6281764
4/23/2023 23:48,6.303537,0.6263819
4/24/2023 0:03,8.431706,0.626627
4/24/2023 0:18,6.692149,0.6248716
4/24/2023 0:33,6.692327,0.6236236
4/24/2023 0:48,5.6023356,0.6217334
4/24/2023 1:03,6.619237,0.6212762
4/24/2023 1:18,7.219745,0.6199758
4/24/2023 1:33,5.862614,0.6131216
4/24/2023 1:48,6.253427,0.6134428
4/24/2023 2:03,6.25732,0.6111615
4/24/2023 2:18,8.633313,0.6147865
4/24/2023 2:33,5.856606,0.6144615
4/24/2023 2:48,6.634454,0.6122359
4/24/2023 3:03,7.197004,0.6124623
4/24/2023 3:18,5.862495,0.6098446
4/24/2023 3:33,6.653296,0.6062424
