DateTime,Turbidity FNU,fDOM QSU,fDOM RFU
7/6/2023 17:30,5.84,21.12,7.1
7/6/2023 17:45,4.76,21.26,7.15
7/6/2023 18:00,4.71,21.58,7.26
7/6/2023 18:15,4.48,21.57,7.25
7/6/2023 18:30,4.63,21.59,7.26
7/6/2023 18:45,4.46,21.67,7.29
7/6/2023 19:00,4.99,21.54,7.24
7/6/2023 19:15,4.42,21.43,7.2
7/6/2023 19:30,4.71,23.35,7.85
7/6/2023 19:45,4.68,23.75,7.99
7/6/2023 20:00,4.5,21.81,7.33
7/6/2023 20:15,4.44,21.4,7.2
7/6/2023 20:30,4.3,21.6,7.26
7/6/2023 20:45,4.38,21.58,7.26
7/6/2023 21:00,4.34,21.5,7.23
7/6/2023 21:15,4.46,21.43,7.2
7/6/2023 21:30,4.5,21.45,7.21
7/6/2023 21:45,4.4,21.32,7.17
7/6/2023 22:00,4.42,21.29,7.16
7/6/2023 22:15,4.6,21.35,7.18
7/6/2023 22:30,4.34,21.12,7.1
7/6/2023 22:45,4.4,20.89,7.02
7/6/2023 23:00,4.34,21,7.06
7/6/2023 23:15,4.35,21.08,7.09
7/6/2023 23:30,4.39,21.1,7.1
7/6/2023 23:45,4.54,20.89,7.02
7/7/2023 0:00,4.45,21.15,7.11
7/7/2023 0:15,4.25,21,7.06
7/7/2023 0:30,4.15,20.9,7.03
7/7/2023 0:45,4.22,21.05,7.08
7/7/2023 1:00,4.21,20.93,7.04
7/7/2023 1:15,4.23,20.87,7.02
7/7/2023 1:30,4.19,20.66,6.95
7/7/2023 1:45,4.06,21.3,7.16
7/7/2023 2:00,4.27,20.59,6.92
7/7/2023 2:15,4.13,20.74,6.97
7/7/2023 2:30,3.97,20.74,6.97
7/7/2023 2:45,3.92,20.71,6.96
7/7/2023 3:00,4.1,20.61,6.93
7/7/2023 3:15,3.97,20.72,6.97
7/7/2023 3:30,3.93,20.48,6.89
7/7/2023 3:45,3.99,20.55,6.91
7/7/2023 4:00,3.78,20.6,6.93
7/7/2023 4:15,3.99,20.42,6.86
7/7/2023 4:30,3.77,20.18,6.78
7/7/2023 4:45,3.85,20.4,6.86
7/7/2023 5:00,3.85,20.43,6.87
7/7/2023 5:15,3.92,19.96,6.71
7/7/2023 5:30,3.75,20.47,6.88
7/7/2023 5:45,3.85,20.28,6.82
7/7/2023 6:00,3.81,19.79,6.65
7/7/2023 6:15,4.41,21.59,7.26
7/7/2023 6:30,4.02,20.62,6.93
7/7/2023 6:45,4.31,20.86,7.01
7/7/2023 7:00,4.74,20.91,7.03
7/7/2023 7:15,4.25,20.69,6.96
7/7/2023 7:30,3.96,20.68,6.95
7/7/2023 7:45,4.09,20.77,6.98
7/7/2023 8:00,3.94,20.81,6.99
7/7/2023 8:15,3.87,20.61,6.93
7/7/2023 8:30,4.04,20.51,6.9
7/7/2023 8:45,3.71,20.55,6.91
7/7/2023 9:00,3.9,20.06,6.74
7/7/2023 9:15,3.9,19.82,6.66
7/7/2023 9:30,3.69,20.27,6.82
7/7/2023 9:45,3.74,20.02,6.73
7/7/2023 10:00,3.88,19.78,6.65
7/7/2023 10:15,3.87,19.94,6.7
7/7/2023 10:30,4.04,19.71,6.63
7/7/2023 10:45,3.81,19.57,6.58
7/7/2023 11:00,4,19.36,6.51
7/7/2023 11:15,4.07,19.3,6.49
7/7/2023 11:30,4.24,19.05,6.41
7/7/2023 11:45,4.21,19.17,6.44
7/7/2023 12:00,4.13,19.04,6.4
7/7/2023 12:15,4.28,19.25,6.47
7/7/2023 12:30,4.22,19.25,6.47
7/7/2023 12:45,4.19,19.44,6.53
7/7/2023 13:00,4.27,19.42,6.53
7/7/2023 13:15,4.4,19.29,6.48
7/7/2023 13:30,4.43,19.29,6.49
7/7/2023 13:45,4.22,19.42,6.53
7/7/2023 14:00,4.51,19.45,6.54
7/7/2023 14:15,4.26,19.61,6.59
7/7/2023 14:30,4.35,19.73,6.63
7/7/2023 14:45,4.68,19.91,6.69
7/7/2023 15:00,4.41,19.92,6.7
7/7/2023 15:15,4.53,19.86,6.68
7/7/2023 15:30,4.31,20,6.72
7/7/2023 15:45,4.62,20.41,6.86
7/7/2023 16:00,5.95,21.35,7.18
7/7/2023 16:15,5.08,21.74,7.31
7/7/2023 16:30,4.74,21.76,7.32
7/7/2023 16:45,4.79,21.62,7.27
7/7/2023 17:00,4.62,21.58,7.25
7/7/2023 17:15,4.56,22.2,7.46
7/7/2023 17:30,4.73,21.66,7.28
7/7/2023 17:45,4.53,21.69,7.29
7/7/2023 18:00,4.6,21.74,7.31
7/7/2023 18:15,4.52,21.68,7.29
7/7/2023 18:30,4.52,21.76,7.32
7/7/2023 18:45,4.44,21.79,7.33
7/7/2023 19:00,4.58,21.72,7.3
7/7/2023 19:15,4.59,21.79,7.33
7/7/2023 19:30,4.29,21.73,7.3
7/7/2023 19:45,4.29,21.66,7.28
7/7/2023 20:00,4.15,21.85,7.35
7/7/2023 20:15,4.26,21.77,7.32
7/7/2023 20:30,4.29,21.78,7.32
7/7/2023 20:45,4.92,23.71,7.97
7/7/2023 21:00,4.48,21.97,7.39
7/7/2023 21:15,4.56,21.69,7.29
7/7/2023 21:30,4.5,21.64,7.28
7/7/2023 21:45,4.56,21.72,7.3
7/7/2023 22:00,4.43,21.45,7.21
7/7/2023 22:15,4.38,21.41,7.2
7/7/2023 22:30,4.41,21.53,7.24
7/7/2023 22:45,4.45,21.39,7.19
7/7/2023 23:00,4.35,21.4,7.2
7/7/2023 23:15,4.38,21.51,7.23
7/7/2023 23:30,4.32,21.34,7.18
7/7/2023 23:45,4.31,21.4,7.2
7/8/2023 0:00,4.28,21.26,7.15
7/8/2023 0:15,4.33,21.29,7.16
7/8/2023 0:30,4.33,21.32,7.17
7/8/2023 0:45,4.27,21.34,7.17
7/8/2023 1:00,4.15,21.23,7.14
7/8/2023 1:15,4.16,21.21,7.13
7/8/2023 1:30,4.18,21.09,7.09
7/8/2023 1:45,4.27,21.12,7.1
7/8/2023 2:00,4.15,21.08,7.09
7/8/2023 2:15,4.13,21.03,7.07
7/8/2023 2:30,4,21.05,7.08
7/8/2023 2:45,3.98,20.99,7.06
7/8/2023 3:00,3.96,20.96,7.05
7/8/2023 3:15,3.93,21.05,7.08
7/8/2023 3:30,4.12,20.9,7.03
7/8/2023 3:45,3.81,20.93,7.04
7/8/2023 4:00,3.88,20.94,7.04
7/8/2023 4:15,3.81,20.85,7.01
7/8/2023 4:30,3.85,20.86,7.01
7/8/2023 4:45,3.71,20.88,7.02
7/8/2023 5:00,3.85,20.88,7.02
7/8/2023 5:15,3.59,20.84,7.01
7/8/2023 5:30,3.71,20.91,7.03
7/8/2023 5:45,4,21.41,7.2
7/8/2023 6:00,3.86,20.82,7
7/8/2023 6:15,4.12,20.81,7
7/8/2023 6:30,4.13,20.79,6.99
7/8/2023 6:45,4.04,21.93,7.37
7/8/2023 7:00,4.11,21.58,7.25
7/8/2023 7:15,4.19,21.02,7.07
7/8/2023 7:30,3.89,20.91,7.03
7/8/2023 7:45,6.95,20.96,7.05
7/8/2023 8:00,5.46,20.83,7
7/8/2023 8:15,5.72,20.83,7
7/8/2023 8:30,5.62,20.77,6.98
7/8/2023 8:45,5.31,20.67,6.95
7/8/2023 9:00,4.64,21.03,7.07
7/8/2023 9:15,4.25,20.58,6.92
7/8/2023 9:30,3.93,20.31,6.83
7/8/2023 9:45,4,20.09,6.75
7/8/2023 10:00,4.17,20.03,6.73
7/8/2023 10:15,3.9,19.84,6.67
7/8/2023 10:30,3.85,19.72,6.63
7/8/2023 10:45,3.86,19.83,6.67
7/8/2023 11:00,3.88,19.96,6.71
7/8/2023 11:15,3.82,19.67,6.61
7/8/2023 11:30,4.04,19.13,6.43
7/8/2023 11:45,4.1,19.11,6.42
7/8/2023 12:00,4.26,18.95,6.37
7/8/2023 12:15,4.18,18.93,6.36
7/8/2023 12:30,4.24,19.14,6.43
7/8/2023 12:45,4.16,18.94,6.37
7/8/2023 13:00,4.05,19.13,6.43
7/8/2023 13:15,4.19,18.93,6.36
7/8/2023 13:30,4.44,19.45,6.54
7/8/2023 13:45,4.14,19.5,6.55
7/8/2023 14:00,4.25,19.83,6.67
7/8/2023 14:15,4.17,19.77,6.65
7/8/2023 14:30,4.02,19.9,6.69
7/8/2023 14:45,4.25,19.81,6.66
7/8/2023 15:00,4.04,19.79,6.65
7/8/2023 15:15,4.35,19.25,6.47
7/8/2023 15:30,4.16,19.74,6.64
7/8/2023 15:45,4.23,19.78,6.65
7/8/2023 16:00,4.39,19.91,6.69
7/8/2023 16:15,4.41,20.1,6.76
7/8/2023 16:30,4.46,20.23,6.8
7/8/2023 16:45,4.28,20.11,6.76
7/8/2023 17:00,4.28,20.33,6.83
7/8/2023 17:15,4.26,20.69,6.95
7/8/2023 17:30,4.37,20.42,6.87
7/8/2023 17:45,4.28,20.51,6.9
7/8/2023 18:00,4.26,20.63,6.94
7/8/2023 18:15,4.18,20.65,6.94
7/8/2023 18:30,4.07,20.94,7.04
7/8/2023 18:45,4.23,20.92,7.03
7/8/2023 19:00,4.37,20.73,6.97
7/8/2023 19:15,4.24,20.94,7.04
7/8/2023 19:30,4.11,21.12,7.1
7/8/2023 19:45,4.25,21.09,7.09
7/8/2023 20:00,4.26,21.23,7.14
7/8/2023 20:15,4.35,23.26,7.82
7/8/2023 20:30,4.44,21.22,7.13
7/8/2023 20:45,4.36,21.18,7.12
7/8/2023 21:00,4.63,22.71,7.64
7/8/2023 21:15,4.45,21.66,7.28
7/8/2023 21:30,4.5,21.38,7.19
7/8/2023 21:45,4.56,21.09,7.09
7/8/2023 22:00,4.5,21.11,7.1
7/8/2023 22:15,4.4,21.23,7.14
7/8/2023 22:30,4.29,21.27,7.15
7/8/2023 22:45,4.24,21.06,7.08
7/8/2023 23:00,4.55,20.7,6.96
7/8/2023 23:15,4.23,21.01,7.06
7/8/2023 23:30,4.41,20.89,7.02
7/8/2023 23:45,4.4,20.98,7.05
7/9/2023 0:00,4.56,20.73,6.97
7/9/2023 0:15,4.18,20.72,6.97
7/9/2023 0:30,4.07,20.85,7.01
7/9/2023 0:45,4.14,20.68,6.95
7/9/2023 1:00,4.1,20.7,6.96
7/9/2023 1:15,4.15,20.7,6.96
7/9/2023 1:30,4.06,20.67,6.95
7/9/2023 1:45,4.16,20.69,6.95
7/9/2023 2:00,3.97,20.62,6.93
7/9/2023 2:15,4.05,20.63,6.94
7/9/2023 2:30,4,20.48,6.89
7/9/2023 2:45,4.09,20.47,6.88
7/9/2023 3:00,4.03,20.46,6.88
7/9/2023 3:15,4.01,20.42,6.86
7/9/2023 3:30,3.88,20.4,6.86
7/9/2023 3:45,3.91,20.31,6.83
7/9/2023 4:00,3.89,20.48,6.89
7/9/2023 4:15,3.87,20.39,6.86
7/9/2023 4:30,3.87,20.35,6.84
7/9/2023 4:45,3.72,20.2,6.79
7/9/2023 5:00,3.67,20.16,6.78
7/9/2023 5:15,3.69,20.25,6.81
7/9/2023 5:30,3.76,20.16,6.78
7/9/2023 5:45,3.67,20.08,6.75
7/9/2023 6:00,3.73,20.13,6.77
7/9/2023 6:15,3.72,20.23,6.8
7/9/2023 6:30,3.79,20.1,6.76
7/9/2023 6:45,3.81,20.35,6.84
7/9/2023 7:00,3.76,20.09,6.75
7/9/2023 7:15,3.87,20.24,6.8
7/9/2023 7:30,3.9,20.35,6.84
7/9/2023 7:45,3.67,20.24,6.8
7/9/2023 8:00,3.76,20.35,6.84
7/9/2023 8:15,3.58,20.23,6.8
7/9/2023 8:30,3.62,20.06,6.74
7/9/2023 8:45,3.66,20.11,6.76
7/9/2023 9:00,3.5,19.74,6.64
7/9/2023 9:15,3.7,19.9,6.69
7/9/2023 9:30,3.59,19.83,6.67
7/9/2023 9:45,3.55,19.65,6.61
7/9/2023 10:00,3.71,19.48,6.55
7/9/2023 10:15,3.71,19.11,6.43
7/9/2023 10:30,3.76,18.92,6.36
7/9/2023 10:45,3.8,19.01,6.39
7/9/2023 11:00,3.89,18.73,6.3
7/9/2023 11:15,3.86,18.45,6.2
7/9/2023 11:30,4.08,18.35,6.17
7/9/2023 11:45,4,18.2,6.12
7/9/2023 12:00,4.28,18.21,6.12
7/9/2023 12:15,5.04,17.8,5.99
7/9/2023 12:30,4.24,18.22,6.12
7/9/2023 12:45,4.26,18.25,6.14
7/9/2023 13:00,4.41,18.25,6.14
7/9/2023 13:15,4.51,18.08,6.08
7/9/2023 13:30,4.85,18.18,6.11
7/9/2023 13:45,4.36,18.34,6.17
7/9/2023 14:00,4.46,18.54,6.23
7/9/2023 14:15,4.42,18.23,6.13
7/9/2023 14:30,5.08,18.44,6.2
7/9/2023 14:45,4.77,18.73,6.3
7/9/2023 15:00,4.88,18.8,6.32
7/9/2023 15:15,5.54,18.6,6.25
7/9/2023 15:30,4.69,19.02,6.4
7/9/2023 15:45,5.44,18.62,6.26
7/9/2023 16:00,5.86,19.1,6.42
7/9/2023 16:15,5,18.78,6.31
7/9/2023 16:30,5.07,19.35,6.5
7/9/2023 16:45,5.308,19.64,6.6
7/9/2023 16:50,5.0194,19.4,6.52
7/9/2023 16:55,5.94,19.43,6.53
7/9/2023 17:00,6.3,19.94,6.7
7/9/2023 17:05,5.6,19.79,6.65
7/9/2023 17:10,5.69,19.55,6.57
7/9/2023 17:15,5.33,20.04,6.74
7/9/2023 17:30,6.22,20.17,6.78
7/9/2023 17:45,6.68,20.16,6.78
7/9/2023 18:00,4.75,20.48,6.88
7/9/2023 18:15,5.14,20.55,6.91
7/9/2023 18:30,19.57,20.76,6.98
7/9/2023 18:35,6.7,20.72,6.97
7/9/2023 18:40,10.73,20.39,6.86
7/9/2023 18:45,6.2,20.86,7.01
7/9/2023 18:50,7.37,21.01,7.06
7/9/2023 18:55,21.86,20.95,7.04
7/9/2023 19:00,5.59,21,7.06
7/9/2023 19:15,4.61,23.41,7.87
7/9/2023 19:30,4.54,21.02,7.07
7/9/2023 19:45,4.4,20.44,6.87
7/9/2023 20:00,4.34,21.39,7.19
7/9/2023 20:15,4.37,21.38,7.19
7/9/2023 20:30,4.32,21.34,7.18
7/9/2023 20:45,4.66,21.08,7.09
7/9/2023 21:00,4.51,21.33,7.17
7/9/2023 21:15,4.71,21.27,7.15
7/9/2023 21:30,4.69,21.11,7.1
7/9/2023 21:45,4.64,20.95,7.04
7/9/2023 22:00,4.6,21.19,7.12
7/9/2023 22:15,4.81,20.96,7.05
7/9/2023 22:30,4.43,21,7.06
7/9/2023 22:45,4.69,21.05,7.08
7/9/2023 23:00,4.54,20.96,7.05
7/9/2023 23:15,4.77,20.76,6.98
7/9/2023 23:30,4.39,20.35,6.84
7/9/2023 23:45,4.5,20.76,6.98
7/10/2023 0:00,4.54,20.39,6.85
7/10/2023 0:15,4.5,20.5,6.89
7/10/2023 0:30,4.54,20.47,6.88
7/10/2023 0:45,4.44,20.62,6.93
7/10/2023 1:00,4.33,20.4,6.86
7/10/2023 1:15,4.64,20.34,6.84
7/10/2023 1:30,4.33,20.51,6.89
7/10/2023 1:45,4.35,20.14,6.77
7/10/2023 2:00,4.29,20.37,6.85
7/10/2023 2:15,4.35,20.31,6.83
7/10/2023 2:30,4.51,18.85,6.34
7/10/2023 2:45,4.32,20.44,6.87
7/10/2023 3:00,4.43,20.21,6.8
7/10/2023 3:15,4.27,19.9,6.69
7/10/2023 3:30,4.21,20.18,6.78
7/10/2023 3:45,4.26,20.08,6.75
7/10/2023 4:00,3.99,19.92,6.7
7/10/2023 4:15,4.1,20.05,6.74
7/10/2023 4:30,4.19,19.78,6.65
7/10/2023 4:45,4.06,18.48,6.21
7/10/2023 5:00,4.04,20.07,6.75
7/10/2023 5:15,4.03,19.06,6.41
7/10/2023 5:30,3.95,20.09,6.75
7/10/2023 5:45,3.98,19.74,6.64
7/10/2023 6:00,4.07,19.77,6.65
7/10/2023 6:15,4.25,19.99,6.72
7/10/2023 6:30,4.05,19.82,6.66
7/10/2023 6:45,4.04,19.23,6.46
7/10/2023 7:00,4.28,20.08,6.75
7/10/2023 7:15,4.04,19.92,6.7
7/10/2023 7:30,4,19.83,6.67
7/10/2023 7:45,4.14,20.08,6.75
7/10/2023 8:00,4.07,20.14,6.77
7/10/2023 8:15,4.22,20.08,6.75
7/10/2023 8:30,4.35,20.29,6.82
7/10/2023 8:45,3.94,20.11,6.76
7/10/2023 9:00,3.92,20.19,6.79
7/10/2023 9:15,3.96,19.84,6.67
7/10/2023 9:30,3.85,19.93,6.7
7/10/2023 9:45,4.05,19.84,6.67
7/10/2023 10:00,3.94,19.75,6.64
7/10/2023 10:15,4,19.54,6.57
7/10/2023 10:30,4.31,19.35,6.51
7/10/2023 10:45,4.24,19.39,6.52
7/10/2023 11:00,4,19.42,6.53
7/10/2023 11:15,4.12,19.05,6.4
7/10/2023 11:30,3.98,19.12,6.43
7/10/2023 11:45,4.16,18.83,6.33
7/10/2023 12:00,4.37,18.71,6.29
7/10/2023 12:15,4.68,18.54,6.23
7/10/2023 12:30,4.63,18.8,6.32
7/10/2023 12:45,4.13,18.81,6.32
7/10/2023 13:00,4.52,19.06,6.41
7/10/2023 13:15,4.2,18.78,6.32
7/10/2023 13:30,26.09,18.84,6.33
7/10/2023 13:35,4.21,18.52,6.23
7/10/2023 13:40,17.02,18.61,6.26
7/10/2023 13:45,15.32,18.55,6.24
7/10/2023 13:50,17.319,18.62,6.26
7/10/2023 13:55,8.31,18.73,6.3
7/10/2023 14:00,6.37,18.73,6.3
7/10/2023 14:15,24.35,18.58,6.25
7/10/2023 14:20,16.4671,18.31,6.15
7/10/2023 14:25,20.85,18.69,6.28
7/10/2023 14:30,6.2,18.83,6.33
7/10/2023 14:35,14.16,18.81,6.32
7/10/2023 14:40,7.03,18.77,6.31
7/10/2023 14:45,5.83,18.83,6.33
7/10/2023 15:00,6.59,19.12,6.43
7/10/2023 15:15,5.697,19.24,6.47
7/10/2023 15:20,5.23,19.43,6.53
7/10/2023 15:25,5.11,19.42,6.53
7/10/2023 15:30,5.23,19.34,6.5
7/10/2023 15:35,4.44,19.43,6.53
7/10/2023 15:40,14.43,19.46,6.54
7/10/2023 15:45,18.74,19.34,6.5
7/10/2023 15:50,20.528,19.42,6.53
7/10/2023 15:55,10.03,19.29,6.49
7/10/2023 16:00,4.52,19.46,6.54
7/10/2023 16:05,4.88,19.43,6.53
7/10/2023 16:10,8.02,19.56,6.58
7/10/2023 16:15,15.01,19.52,6.56
7/10/2023 16:20,-9999,19.38,6.52
7/10/2023 16:25,-9999,19.66,6.61
7/10/2023 16:30,-9999,19.65,6.61
7/10/2023 16:35,-9999,19.66,6.61
7/10/2023 16:40,20.17,19.78,6.65
7/10/2023 16:45,6.33,19.82,6.66
7/10/2023 17:00,10.856256,20.33,6.84
7/10/2023 17:05,5.6708068,20.76,6.98
7/10/2023 17:10,7.76,20.95,7.04
7/10/2023 17:15,2.5136546,21.03,7.07
7/10/2023 17:20,3.40745944,21.7,7.3
7/10/2023 17:25,5.69,21.87,7.35
7/10/2023 17:30,5.01,21.53,7.24
7/10/2023 17:45,10.78,20.67,6.95
7/10/2023 17:50,5.54,20.62,6.93
7/10/2023 17:55,8.892016224,20.59,6.92
7/10/2023 18:00,9.262612979,20.36,6.84
7/10/2023 18:05,7.55,20.67,6.95
7/10/2023 18:10,7.7,20.58,6.92
7/10/2023 18:15,8.682320973,20.49,6.89
7/10/2023 18:20,7.822788991,20.56,6.91
7/10/2023 18:25,4.89,20.61,6.93
7/10/2023 18:30,6.63,20.05,6.74
7/10/2023 18:35,5.365325701,20.81,7
7/10/2023 18:40,6.39,20.59,6.92
7/10/2023 18:45,4.59,20.58,6.92
7/10/2023 19:00,4.29,20.79,6.99
7/10/2023 19:15,4.11,20.31,6.83
7/10/2023 19:30,4.41,20.91,7.03
7/10/2023 19:45,4.18,20.88,7.02
7/10/2023 20:00,4.25,21.67,7.29
7/10/2023 20:15,4.28,20.33,6.84
7/10/2023 20:30,4.88,21.31,7.16
7/10/2023 20:45,4.37,21.2,7.13
7/10/2023 21:00,4.96,21.07,7.08
7/10/2023 21:15,5.2,21.33,7.17
7/10/2023 21:30,4.97,20.84,7.01
7/10/2023 21:45,4.72,20.74,6.97
7/10/2023 22:00,4.57,19.98,6.72
7/10/2023 22:15,4.86,20.53,6.9
7/10/2023 22:30,4.64,20.97,7.05
7/10/2023 22:45,4.7,22.65,7.61
7/10/2023 23:00,4.64,20.49,6.89
7/10/2023 23:15,4.42,20.49,6.89
7/10/2023 23:30,4.67,20.65,6.94
7/10/2023 23:45,4.49,20.24,6.8
7/11/2023 0:00,4.9,20.22,6.8
7/11/2023 0:15,4.71,20.34,6.84
7/11/2023 0:30,4.63,19.93,6.7
7/11/2023 0:45,4.35,20.21,6.8
7/11/2023 1:00,4.65,20.1,6.76
7/11/2023 1:15,4.33,20.15,6.77
7/11/2023 1:30,4.6,20.16,6.78
7/11/2023 1:45,4.488,20.14,6.77
7/11/2023 1:50,6,20.15,6.78
7/11/2023 1:55,4.14,20.01,6.73
7/11/2023 2:00,4.38,19.9,6.69
7/11/2023 2:05,4.18,19.91,6.69
7/11/2023 2:10,5.66,19.99,6.72
7/11/2023 2:15,4.25,20.19,6.79
7/11/2023 2:30,4.13,19.83,6.67
7/11/2023 2:45,4.13,19.69,6.62
7/11/2023 3:00,4.3,20.11,6.76
7/11/2023 3:15,4.02,19.96,6.71
7/11/2023 3:30,4,19.99,6.72
7/11/2023 3:45,4.07,19.96,6.71
7/11/2023 4:00,4.07,20.05,6.74
7/11/2023 4:15,3.99,20.02,6.73
7/11/2023 4:30,4.11,19.69,6.62
7/11/2023 4:45,3.97,20.03,6.74
7/11/2023 5:00,4.07,19.83,6.67
7/11/2023 5:15,4.01,20,6.72
7/11/2023 5:30,3.97,19.8,6.66
7/11/2023 5:45,4.14,19.94,6.7
7/11/2023 6:00,7.69,19.92,6.7
7/11/2023 6:15,4.32,20.19,6.79
7/11/2023 6:30,4.16,20.09,6.76
7/11/2023 6:45,4.03,20.12,6.77
7/11/2023 7:00,4.03,20.18,6.78
7/11/2023 7:15,4.12,20.24,6.81
7/11/2023 7:30,4.08,20.22,6.8
7/11/2023 7:45,4.063,16.23,5.45
7/11/2023 7:50,12.74,19.01,6.39
7/11/2023 7:55,7.17,19.35,6.51
7/11/2023 8:00,6.8,19.42,6.53
7/11/2023 8:05,5.13,19.79,6.65
7/11/2023 8:10,5.54,19.87,6.68
7/11/2023 8:15,4.65,19.73,6.63
7/11/2023 8:30,5.09,19.61,6.59
7/11/2023 8:45,4.27,19.74,6.64
7/11/2023 9:00,4.01,19.73,6.63
7/11/2023 9:15,4.05,19.67,6.61
7/11/2023 9:30,5.05,19.21,6.46
7/11/2023 9:45,4.09,19.24,6.47
7/11/2023 10:00,4.39,19.18,6.45
7/11/2023 10:15,5.82,19.01,6.39
7/11/2023 10:30,5.544,18.84,6.33
7/11/2023 10:35,6.48,18.94,6.37
7/11/2023 10:40,5.1,18.72,6.29
7/11/2023 10:45,4.6,18.86,6.34
7/11/2023 10:50,4.19,18.52,6.23
7/11/2023 10:55,24.01,18.62,6.26
7/11/2023 11:00,19.121,18.05,6.07
7/11/2023 11:05,25.6398,18.66,6.27
7/11/2023 11:10,44.03,18.33,6.16
7/11/2023 11:15,8.62,18.74,6.3
7/11/2023 11:20,14.18,18.72,6.29
7/11/2023 11:25,14.24762,18.52,6.23
7/11/2023 11:30,8.89,18.51,6.22
7/11/2023 11:45,8.89,18.13,6.09
7/11/2023 11:50,9.540524,18.3,6.15
7/11/2023 11:55,4.63,18.23,6.13
7/11/2023 12:00,3.664214,17.99,6.05
7/11/2023 12:05,2.709476,18.18,6.11
7/11/2023 12:10,0.4156354,17.85,6
7/11/2023 12:15,13.12,18.06,6.07
7/11/2023 12:20,-9999,18.33,6.16
