DateTime,Turbidity FNU,fDOM RFU
2021-07-11 13:30:00,17468.546666666665,17.02
2021-07-11 13:35:00,17454.2775,17.0425
2021-07-11 13:40:00,17440.417999999998,17.056
2021-07-11 13:45:00,17413.182,17.062
2021-07-11 13:50:00,17385.1,17.098
2021-07-11 13:55:00,17357.378,17.082
2021-07-11 14:00:00,17331.28,17.07
2021-07-11 14:05:00,17305.422,17.066
2021-07-11 14:10:00,17280.328,17.072
2021-07-11 14:15:00,17258.57,17.126
2021-07-11 14:20:00,17239.576,17.169999999999998
2021-07-11 14:25:00,17221.282,17.214000000000002
2021-07-11 14:30:00,17205.568,17.264
2021-07-11 14:35:00,17191.303999999996,17.318
2021-07-11 14:40:00,17176.02,17.345999999999997
2021-07-11 14:45:00,17159.966,17.398000000000003
2021-07-11 14:50:00,17144.688000000002,17.456
2021-07-11 14:55:00,17129.072,17.514
2021-07-11 15:00:00,17112.868,17.555999999999997
2021-07-11 15:05:00,17097.048,17.601999999999997
2021-07-11 15:10:00,17081.068,17.645999999999997
2021-07-11 15:15:00,17065.311999999998,17.671999999999997
2021-07-11 15:20:00,17049.386,17.684
2021-07-11 15:25:00,17034.799999999996,17.68
2021-07-11 15:30:00,17020.288,17.668
2021-07-11 15:35:00,17006.416,17.648000000000003
2021-07-11 15:40:00,16992.825999999997,17.626
2021-07-11 15:45:00,16979.648,17.606
2021-07-11 15:50:00,16966.594,17.601999999999997
2021-07-11 15:55:00,16953.688000000002,17.589999999999996
2021-07-11 16:00:00,16941.514000000003,17.583999999999996
2021-07-11 16:05:00,16928.674,17.592
2021-07-11 16:10:00,16915.718,17.602
2021-07-11 16:15:00,16901.982,17.604000000000003
2021-07-11 16:20:00,16889.218,17.616000000000003
2021-07-11 16:25:00,16876.744,17.628000000000004
2021-07-11 16:30:00,16864.81,17.622
2021-07-11 16:35:00,16853.838,17.612000000000002
2021-07-11 16:40:00,16844.966,17.606
2021-07-11 16:45:00,16837.872,17.598
2021-07-11 16:50:00,16832.300000000003,17.594
2021-07-11 16:55:00,16829.848,17.588
2021-07-11 17:00:00,16829.188000000002,17.574
2021-07-11 17:05:00,16830.094,17.562
2021-07-11 17:10:00,16830.368,17.548
2021-07-11 17:15:00,16831.738,17.514000000000003
2021-07-11 17:20:00,16832.246,17.490000000000002
2021-07-11 17:25:00,16835.396,17.476000000000003
2021-07-11 17:30:00,16839.614,17.458
2021-07-11 17:35:00,16844.766,17.442
2021-07-11 17:40:00,16849.608,17.436
2021-07-11 17:45:00,16853.948,17.43
2021-07-11 17:50:00,16854.417999999998,17.414
2021-07-11 17:55:00,16853.07,17.4
2021-07-11 18:00:00,16851.308,17.381999999999998
2021-07-11 18:05:00,16847.936,17.363999999999997
2021-07-11 18:10:00,16843.68,17.34
2021-07-11 18:15:00,16839.498,17.314
2021-07-11 18:20:00,16835.232,17.287999999999997
2021-07-11 18:25:00,16829.754,17.27
2021-07-11 18:30:00,16823.824,17.259999999999998
2021-07-11 18:35:00,16818.634,17.258
2021-07-11 18:40:00,16813.541999999998,17.266
2021-07-11 18:45:00,16806.778000000002,17.274
2021-07-11 18:50:00,16799.760000000002,17.284000000000002
2021-07-11 18:55:00,16793.826,17.288000000000004
2021-07-11 19:00:00,16786.652000000002,17.292
2021-07-11 19:05:00,16778.462000000003,17.298000000000002
