DateTime,Turbidity FNU,fDOM QSU,fDOM RFU
7/11/2023 9:30,4.45,18.8,6.26
7/11/2023 9:45,4.69,19.17,6.38
7/11/2023 10:00,4.51,18.92,6.3
7/11/2023 10:15,4.53,19.03,6.34
7/11/2023 10:30,4.53,18.71,6.23
7/11/2023 10:45,4.41,18.62,6.2
7/11/2023 11:00,4.61,18.72,6.23
7/11/2023 11:15,4.37,18.74,6.24
7/11/2023 11:30,4.61,18.43,6.14
7/11/2023 11:45,4.45,18.48,6.15
7/11/2023 12:00,4.66,18.33,6.1
7/11/2023 12:15,4.64,18.49,6.16
7/11/2023 12:30,4.86,18.67,6.21
7/11/2023 12:45,5.68,18.88,6.29
7/11/2023 13:00,6.05,19.03,6.33
7/11/2023 13:15,4.92,18.92,6.3
7/11/2023 13:30,4.68,19.04,6.34
7/11/2023 13:45,4.69,18.87,6.28
7/11/2023 14:00,5.25,18.8,6.26
7/11/2023 14:15,4.86,18.68,6.22
7/11/2023 14:30,4.77,18.66,6.21
7/11/2023 14:45,8.23,18.67,6.21
7/11/2023 14:50,-9999,18.81,6.26
7/11/2023 14:55,-9999,18.99,6.32
7/11/2023 15:00,-9999,18.98,6.32
7/11/2023 15:05,-9999,19.11,6.36
7/11/2023 15:10,-9999,19.01,6.33
7/11/2023 15:15,-9999,19.14,6.37
7/11/2023 15:20,-9999,19.13,6.37
7/11/2023 15:25,-9999,18.88,6.29
7/11/2023 15:30,-9999,19.08,6.35
7/11/2023 15:35,-9999,18.93,6.3
7/11/2023 15:40,-9999,19.15,6.37
7/11/2023 15:45,-9999,19.06,6.35
7/11/2023 15:50,-9999,19.35,6.44
7/11/2023 15:55,-9999,19.33,6.43
7/11/2023 16:00,-9999,19.37,6.45
7/11/2023 16:05,-9999,19.39,6.45
7/11/2023 16:10,-9999,19.47,6.48
7/11/2023 16:15,-9999,19.44,6.47
7/11/2023 16:20,-9999,19.42,6.46
7/11/2023 16:25,35.53,19.28,6.42
7/11/2023 16:30,34.41609329,19.32,6.43
7/11/2023 16:35,42.39,19.51,6.5
7/11/2023 16:40,39.18,19.48,6.49
7/11/2023 16:45,46.09021826,19.65,6.54
7/11/2023 16:50,47.28656528,19.79,6.59
7/11/2023 16:55,50.70492404,10.25,3.41
7/11/2023 17:45,5.08,17.56,5.9
7/11/2023 18:00,4.58,20.83,7
7/11/2023 18:15,4.76,21.44,7.21
7/11/2023 18:30,4.62,20.95,7.04
7/11/2023 18:45,4.62,20.94,7.04
7/11/2023 19:00,4.52,21.05,7.08
7/11/2023 19:15,4.48,21.01,7.06
7/11/2023 19:30,4.52,21.1,7.09
7/11/2023 19:45,4.51,21.16,7.12
7/11/2023 20:00,4.49,21.03,7.07
7/11/2023 20:15,4.44,21.19,7.13
7/11/2023 20:30,4.46,21.21,7.13
7/11/2023 20:45,4.52,21.15,7.11
7/11/2023 21:00,4.8,22.36,7.52
7/11/2023 21:15,4.82,21.45,7.21
7/11/2023 21:30,4.83,21.16,7.11
7/11/2023 21:45,4.84,21.03,7.07
7/11/2023 22:00,4.86,21.05,7.08
7/11/2023 22:15,4.82,21.03,7.07
7/11/2023 22:30,4.78,21.01,7.06
7/11/2023 22:45,4.79,20.93,7.04
7/11/2023 23:00,4.83,20.93,7.04
7/11/2023 23:15,4.77,20.9,7.03
7/11/2023 23:30,4.72,20.88,7.02
7/11/2023 23:45,4.7,20.84,7.01
7/12/2023 0:00,4.71,20.81,7
7/12/2023 0:15,4.65,20.55,6.91
7/12/2023 0:30,4.65,20.84,7.01
7/12/2023 0:45,4.59,20.8,6.99
7/12/2023 1:00,4.59,20.67,6.95
7/12/2023 1:15,4.72,20.59,6.92
7/12/2023 1:30,4.62,20.56,6.91
7/12/2023 1:45,4.56,20.58,6.92
7/12/2023 2:00,4.53,20.54,6.91
7/12/2023 2:15,4.49,20.55,6.91
7/12/2023 2:30,4.48,20.51,6.9
7/12/2023 2:45,4.45,20.53,6.9
7/12/2023 3:00,4.36,20.41,6.86
7/12/2023 3:15,4.36,20.47,6.88
7/12/2023 3:30,4.33,20.45,6.88
7/12/2023 3:45,4.31,20.44,6.87
7/12/2023 4:00,4.33,20.42,6.87
7/12/2023 4:15,4.3,20.41,6.86
7/12/2023 4:30,4.23,20.41,6.86
7/12/2023 4:45,4.18,20.4,6.86
7/12/2023 5:00,4.62,20.33,6.84
7/12/2023 5:15,4.3,20.32,6.83
7/12/2023 5:30,4.23,20.29,6.82
7/12/2023 5:45,4.39,20.31,6.83
7/12/2023 6:00,6.12,20,6.72
7/12/2023 6:15,4.61,20.25,6.81
7/12/2023 6:30,4.36,20.33,6.84
7/12/2023 6:45,4.38,20.83,7
7/12/2023 7:00,4.38,21.81,7.33
7/12/2023 7:15,4.48,23.47,7.89
7/12/2023 7:30,4.7,21.05,7.08
7/12/2023 7:45,4.45,20.6,6.93
7/12/2023 8:00,4.4,20.56,6.91
7/12/2023 8:15,4.25,20.48,6.88
7/12/2023 8:30,4.17,20.42,6.87
7/12/2023 8:45,4.1,20.35,6.84
7/12/2023 9:00,4.06,20.29,6.82
7/12/2023 9:15,4.04,20.2,6.79
7/12/2023 9:30,4.03,20.06,6.74
7/12/2023 9:45,4.04,19.93,6.7
7/12/2023 10:00,4.08,19.86,6.68
7/12/2023 10:15,4.14,19.76,6.64
7/12/2023 10:30,4.21,19.71,6.63
7/12/2023 10:45,4.18,19.66,6.61
7/12/2023 11:00,4.18,19.62,6.6
7/12/2023 11:15,4.19,19.35,6.5
7/12/2023 11:30,4.29,19.17,6.44
7/12/2023 11:45,4.17,19.41,6.52
7/12/2023 12:00,4.14,19.63,6.6
7/12/2023 12:15,4.1,19.69,6.62
7/12/2023 12:30,4.15,19.57,6.58
7/12/2023 12:45,4.12,19.73,6.63
7/12/2023 13:00,4.17,19.54,6.57
7/12/2023 13:15,4.17,19.58,6.58
7/12/2023 13:30,4.24,19.46,6.54
7/12/2023 13:45,4.2,19.59,6.58
7/12/2023 14:00,4.31,19.69,6.62
7/12/2023 14:15,4.29,20.05,6.74
7/12/2023 14:30,4.34,20.74,6.97
7/12/2023 14:45,4.32,20.32,6.83
7/12/2023 15:00,4.33,20.31,6.83
7/12/2023 15:15,4.27,20.49,6.89
7/12/2023 15:30,4.36,20.22,6.8
7/12/2023 15:45,4.35,20.21,6.79
7/12/2023 16:00,4.48,20.3,6.82
7/12/2023 16:15,4.39,20.38,6.85
7/12/2023 16:30,4.37,20.34,6.84
7/12/2023 16:45,4.44,20.25,6.81
7/12/2023 17:00,4.41,20.24,6.81
7/12/2023 17:15,4.38,20.35,6.84
7/12/2023 17:30,4.38,20.42,6.87
7/12/2023 17:45,4.4,20.46,6.88
7/12/2023 18:00,4.67,20.48,6.89
7/12/2023 18:15,4.43,20.59,6.92
7/12/2023 18:30,4.35,20.68,6.95
7/12/2023 18:45,4.33,20.73,6.97
7/12/2023 19:00,4.37,20.93,7.04
7/12/2023 19:15,4.37,20.96,7.05
7/12/2023 19:30,4.35,21.36,7.18
7/12/2023 19:45,4.33,21.05,7.08
7/12/2023 20:00,4.28,20.92,7.03
7/12/2023 20:15,4.23,20.9,7.03
7/12/2023 20:30,4.29,20.91,7.03
7/12/2023 20:45,4.46,21.09,7.09
7/12/2023 21:00,4.89,21.37,7.18
7/12/2023 21:15,4.79,21.06,7.08
7/12/2023 21:30,4.79,20.97,7.05
7/12/2023 21:45,4.81,20.96,7.05
7/12/2023 22:00,4.79,20.96,7.05
7/12/2023 22:15,4.75,20.92,7.03
7/12/2023 22:30,4.8,20.9,7.03
7/12/2023 22:45,4.83,20.88,7.02
7/12/2023 23:00,5.05,20.81,7
7/12/2023 23:15,4.75,20.8,6.99
7/12/2023 23:30,4.71,20.76,6.98
7/12/2023 23:45,4.68,20.76,6.98
7/13/2023 0:00,4.71,20.7,6.96
7/13/2023 0:15,4.66,20.65,6.94
7/13/2023 0:30,4.66,20.62,6.93
7/13/2023 0:45,4.63,20.62,6.93
7/13/2023 1:00,4.62,20.58,6.92
7/13/2023 1:15,4.57,20.54,6.91
7/13/2023 1:30,4.56,20.52,6.9
7/13/2023 1:45,4.54,20.51,6.89
7/13/2023 2:00,4.5,20.5,6.89
7/13/2023 2:15,4.49,20.47,6.88
7/13/2023 2:30,4.45,20.46,6.88
7/13/2023 2:45,4.43,20.48,6.88
7/13/2023 3:00,4.36,20.46,6.88
7/13/2023 3:15,4.32,20.44,6.87
7/13/2023 3:30,4.31,20.4,6.86
7/13/2023 3:45,4.28,20.4,6.86
7/13/2023 4:00,4.29,20.38,6.85
7/13/2023 4:15,4.22,20.37,6.85
7/13/2023 4:30,4.2,20.35,6.84
7/13/2023 4:45,4.18,20.34,6.84
7/13/2023 5:00,4.21,20.31,6.83
7/13/2023 5:15,4.15,20.29,6.82
7/13/2023 5:30,4.16,20.26,6.81
7/13/2023 5:45,4.18,20.25,6.81
7/13/2023 6:00,4.22,20.25,6.81
7/13/2023 6:15,4.22,20.24,6.81
7/13/2023 6:30,4.19,20.24,6.8
7/13/2023 6:45,4.19,20.28,6.82
7/13/2023 7:00,4.197,22.81,7.67
7/13/2023 7:05,7.52,23.82,8.01
7/13/2023 7:10,6.45,22.18,7.46
7/13/2023 7:15,7.9,21.33,7.17
7/13/2023 7:20,7.44,20.74,6.97
7/13/2023 7:25,6.64,20.93,7.04
7/13/2023 7:30,6.02,20.53,6.9
7/13/2023 7:45,5.28,20.43,6.87
7/13/2023 8:00,6.6,20.92,7.03
7/13/2023 8:15,8.79,21.3,7.16
7/13/2023 8:20,9.32,21.45,7.21
7/13/2023 8:25,9.14,21.21,7.13
7/13/2023 8:30,7.99,20.61,6.93
7/13/2023 8:35,7.08,20.35,6.84
7/13/2023 8:40,6.48,20.32,6.83
7/13/2023 8:45,6.11,20.33,6.83
7/13/2023 9:00,5.7,20.55,6.91
7/13/2023 9:15,5.28,20.39,6.86
7/13/2023 9:30,4.99,20.24,6.81
7/13/2023 9:45,4.84,20.14,6.77
7/13/2023 10:00,4.65,20.1,6.76
7/13/2023 10:15,4.86,20.06,6.74
7/13/2023 10:30,4.7,19.98,6.72
7/13/2023 10:45,4.52,19.89,6.69
7/13/2023 11:00,4.55,19.56,6.58
7/13/2023 11:15,4.46,19.63,6.6
7/13/2023 11:30,4.47,19.47,6.55
7/13/2023 11:45,4.48,19.13,6.43
7/13/2023 12:00,4.56,19.05,6.4
7/13/2023 12:15,4.58,19.18,6.45
7/13/2023 12:30,4.6,19.29,6.48
7/13/2023 12:45,4.66,18.99,6.38
7/13/2023 13:00,4.63,18.9,6.35
7/13/2023 13:15,4.64,18.82,6.33
7/13/2023 13:30,4.62,18.73,6.3
7/13/2023 13:45,4.66,18.71,6.29
7/13/2023 14:00,4.66,18.95,6.37
7/13/2023 14:15,4.64,18.95,6.37
7/13/2023 14:30,4.6,19.19,6.45
7/13/2023 14:45,4.59,19.45,6.54
7/13/2023 15:00,4.59,19.36,6.51
7/13/2023 15:15,4.61,21.99,7.4
7/13/2023 15:30,4.57,20.47,6.88
7/13/2023 15:45,4.66,19.94,6.7
7/13/2023 16:00,4.67,19.78,6.65
7/13/2023 16:15,4.66,19.7,6.62
7/13/2023 16:30,4.76,19.71,6.63
7/13/2023 16:45,4.61,19.78,6.65
7/13/2023 17:00,4.58,19.93,6.7
7/13/2023 17:15,7.49,19.63,6.6
7/13/2023 17:20,7.09,19.78,6.65
7/13/2023 17:25,7.41,20.58,6.92
7/13/2023 17:30,10.92,21.33,7.17
7/13/2023 17:35,11.01,21.1,7.09
7/13/2023 17:40,8.51,20.67,6.95
7/13/2023 17:45,7.51,20.37,6.85
7/13/2023 17:50,7.4,20.34,6.84
7/13/2023 17:55,7.47,20.56,6.91
7/13/2023 18:00,8.37,22.07,7.42
7/13/2023 18:05,6.78,23.3,7.83
7/13/2023 18:10,6.14,22.28,7.49
7/13/2023 18:15,5.85,21.28,7.15
7/13/2023 18:30,5.47,20.72,6.97
7/13/2023 18:45,6.41,21.14,7.11
7/13/2023 19:00,5.82,22.39,7.53
7/13/2023 19:15,5.3,21.93,7.37
7/13/2023 19:30,5.16,21.38,7.19
7/13/2023 19:45,5.04,21.16,7.11
7/13/2023 20:00,4.96,21.03,7.07
7/13/2023 20:15,4.91,20.97,7.05
7/13/2023 20:30,4.87,21.58,7.26
7/13/2023 20:45,4.95,21.18,7.12
7/13/2023 21:00,5.05,21.07,7.08
7/13/2023 21:15,5.21,20.95,7.04
7/13/2023 21:30,5.44,20.96,7.05
7/13/2023 21:45,5.31,20.86,7.01
7/13/2023 22:00,5.17,20.8,6.99
7/13/2023 22:15,5.13,20.77,6.98
7/13/2023 22:30,5.09,20.7,6.96
7/13/2023 22:45,5.06,20.67,6.95
7/13/2023 23:00,4.98,20.63,6.94
7/13/2023 23:15,5,20.57,6.92
7/13/2023 23:30,4.94,20.52,6.9
7/13/2023 23:45,4.94,20.49,6.89
7/14/2023 0:00,4.93,20.46,6.88
7/14/2023 0:15,4.87,20.45,6.88
7/14/2023 0:30,4.8,20.45,6.87
7/14/2023 0:45,4.76,20.37,6.85
7/14/2023 1:00,4.73,20.31,6.83
7/14/2023 1:15,4.69,20.28,6.82
7/14/2023 1:30,4.6,20.27,6.82
7/14/2023 1:45,4.61,20.23,6.8
7/14/2023 2:00,4.59,20.19,6.79
7/14/2023 2:15,4.53,20.18,6.78
7/14/2023 2:30,4.5,20.14,6.77
7/14/2023 2:45,4.48,20.09,6.75
7/14/2023 3:00,4.43,20.11,6.76
7/14/2023 3:15,4.4,20.08,6.75
7/14/2023 3:30,4.36,20.04,6.74
7/14/2023 3:45,4.32,20.04,6.74
7/14/2023 4:00,4.33,20.03,6.73
7/14/2023 4:15,4.25,20.01,6.73
7/14/2023 4:30,4.21,20,6.72
7/14/2023 4:45,4.17,20.02,6.73
7/14/2023 5:00,4.2,20.01,6.73
7/14/2023 5:15,4.15,20.01,6.73
7/14/2023 5:30,4.18,19.99,6.72
7/14/2023 5:45,4.22,19.97,6.72
7/14/2023 6:00,4.26,19.96,6.71
7/14/2023 6:15,4.24,19.92,6.7
7/14/2023 6:30,4.22,19.95,6.71
7/14/2023 6:45,4.17,19.96,6.71
7/14/2023 7:00,4.13,19.97,6.71
7/14/2023 7:15,4.12,19.99,6.72
7/14/2023 7:30,4.1,19.99,6.72
7/14/2023 7:45,4.14,20.01,6.73
7/14/2023 8:00,4.08,19.96,6.71
7/14/2023 8:15,4.06,19.94,6.7
7/14/2023 8:30,3.96,19.92,6.7
7/14/2023 8:45,3.96,19.84,6.67
7/14/2023 9:00,3.95,19.75,6.64
7/14/2023 9:15,3.93,19.67,6.61
7/14/2023 9:30,3.89,19.55,6.57
7/14/2023 9:45,4.02,19.41,6.53
7/14/2023 10:00,3.94,19.29,6.49
7/14/2023 10:15,3.95,19.15,6.44
7/14/2023 10:30,4.04,18.99,6.38
7/14/2023 10:45,4.09,18.82,6.33
7/14/2023 11:00,4.15,18.63,6.26
7/14/2023 11:15,4.21,18.47,6.21
7/14/2023 11:30,4.19,18.38,6.18
7/14/2023 11:45,4.25,18.27,6.14
7/14/2023 12:00,4.26,18.25,6.14
7/14/2023 12:15,4.42,18.23,6.13
7/14/2023 12:30,4.42,18.13,6.1
7/14/2023 12:45,4.41,18.18,6.11
7/14/2023 13:00,4.41,18.29,6.15
7/14/2023 13:15,4.38,18.54,6.23
7/14/2023 13:30,4.4,18.53,6.23
7/14/2023 13:45,4.43,18.58,6.25
7/14/2023 14:00,4.39,18.68,6.28
7/14/2023 14:15,4.5,18.53,6.23
7/14/2023 14:30,4.54,18.51,6.22
7/14/2023 14:45,4.51,18.56,6.24
7/14/2023 15:00,4.47,18.65,6.27
7/14/2023 15:15,4.64,18.69,6.28
7/14/2023 15:30,4.6,18.78,6.31
7/14/2023 15:45,4.53,18.93,6.36
7/14/2023 16:00,4.47,19.19,6.45
7/14/2023 16:15,4.44,19.36,6.51
7/14/2023 16:30,4.46,19.38,6.51
7/14/2023 16:45,4.47,19.44,6.53
7/14/2023 17:00,4.57,19.66,6.61
7/14/2023 17:15,4.57,19.75,6.64
7/14/2023 17:30,4.51,19.86,6.68
7/14/2023 17:45,4.59,19.9,6.69
7/14/2023 18:00,4.55,19.98,6.72
7/14/2023 18:15,4.48,20.08,6.75
7/14/2023 18:30,4.43,20.17,6.78
7/14/2023 18:45,4.39,20.3,6.83
7/14/2023 19:00,4.36,20.35,6.84
7/14/2023 19:15,4.34,20.44,6.87
7/14/2023 19:30,4.47,20.73,6.97
7/14/2023 19:45,4.47,20.62,6.93
7/14/2023 20:00,4.44,20.58,6.92
7/14/2023 20:15,4.36,20.57,6.92
7/14/2023 20:30,4.36,20.56,6.91
7/14/2023 20:45,4.41,20.52,6.9
7/14/2023 21:00,4.48,20.52,6.9
7/14/2023 21:15,4.54,20.5,6.89
7/14/2023 21:30,4.62,20.45,6.88
7/14/2023 21:45,4.7,20.41,6.86
7/14/2023 22:00,4.71,20.38,6.85
7/14/2023 22:15,4.67,20.32,6.83
7/14/2023 22:30,4.65,20.28,6.82
7/14/2023 22:45,4.78,20.25,6.81
7/14/2023 23:00,4.67,20.23,6.8
7/14/2023 23:15,4.57,20.17,6.78
7/14/2023 23:30,4.55,20.13,6.77
7/14/2023 23:45,4.53,20.07,6.75
7/15/2023 0:00,4.54,19.99,6.72
7/15/2023 0:15,4.49,19.99,6.72
7/15/2023 0:30,4.51,19.92,6.7
7/15/2023 0:45,4.85,19.83,6.67
7/15/2023 1:00,4.54,19.79,6.65
7/15/2023 1:15,4.43,19.75,6.64
7/15/2023 1:30,4.41,19.7,6.62
7/15/2023 1:45,4.34,19.64,6.6
7/15/2023 2:00,4.38,19.61,6.59
7/15/2023 2:15,4.34,19.56,6.58
7/15/2023 2:30,4.34,19.54,6.57
7/15/2023 2:45,4.32,19.52,6.56
7/15/2023 3:00,4.3,19.48,6.55
7/15/2023 3:15,4.26,19.44,6.54
7/15/2023 3:30,4.23,19.44,6.54
7/15/2023 3:45,4.26,19.42,6.53
7/15/2023 4:00,4.21,19.4,6.52
7/15/2023 4:15,4.19,19.32,6.5
7/15/2023 4:30,4.18,19.35,6.51
7/15/2023 4:45,4.14,19.34,6.5
7/15/2023 5:00,4.11,19.29,6.48
7/15/2023 5:15,4.09,19.29,6.49
7/15/2023 5:30,4.1,19.27,6.48
7/15/2023 5:45,4.11,19.27,6.48
7/15/2023 6:00,4.19,19.26,6.47
7/15/2023 6:15,4.22,19.23,6.47
7/15/2023 6:30,4.15,19.26,6.47
7/15/2023 6:45,4.31,19.3,6.49
7/15/2023 7:00,4.31,19.31,6.49
7/15/2023 7:15,4.26,19.33,6.5
7/15/2023 7:30,4.31,19.32,6.49
7/15/2023 7:45,4.29,19.32,6.5
7/15/2023 8:00,4.02,19.33,6.5
7/15/2023 8:15,3.96,19.29,6.49
7/15/2023 8:30,3.95,19.25,6.47
7/15/2023 8:45,3.89,19.18,6.45
7/15/2023 9:00,3.88,19.1,6.42
7/15/2023 9:15,3.85,19.02,6.4
7/15/2023 9:30,3.87,18.91,6.36
7/15/2023 9:45,3.87,18.8,6.32
7/15/2023 10:00,3.93,18.7,6.29
7/15/2023 10:15,3.95,18.54,6.23
7/15/2023 10:30,4,18.38,6.18
7/15/2023 10:45,4.08,18.22,6.13
7/15/2023 11:00,4.09,18.05,6.07
7/15/2023 11:15,4.23,17.92,6.02
7/15/2023 11:30,4.22,17.81,5.99
7/15/2023 11:45,4.28,17.75,5.97
7/15/2023 12:00,4.3,17.7,5.95
7/15/2023 12:15,4.38,17.68,5.94
7/15/2023 12:30,4.43,17.66,5.94
7/15/2023 12:45,4.36,17.68,5.94
7/15/2023 13:00,4.4,17.68,5.95
7/15/2023 13:15,4.41,17.84,6
7/15/2023 13:30,4.35,18.07,6.08
7/15/2023 13:45,4.35,18.18,6.11
7/15/2023 14:00,4.37,18.18,6.11
7/15/2023 14:15,4.41,18.17,6.11
7/15/2023 14:30,4.51,18.15,6.1
7/15/2023 14:45,4.5,18.21,6.12
7/15/2023 15:00,4.49,18.27,6.14
7/15/2023 15:15,4.46,18.37,6.18
7/15/2023 15:30,4.55,18.52,6.22
7/15/2023 15:45,4.44,18.64,6.27
7/15/2023 16:00,4.4,18.75,6.31
7/15/2023 16:15,4.52,18.86,6.34
7/15/2023 16:30,4.47,18.98,6.38
7/15/2023 16:45,4.45,19.13,6.43
7/15/2023 17:00,4.51,19.29,6.49
7/15/2023 17:15,4.46,19.39,6.52
7/15/2023 17:30,4.42,19.53,6.57
7/15/2023 17:45,4.36,19.61,6.59
7/15/2023 18:00,4.36,19.78,6.65
7/15/2023 18:15,4.35,19.9,6.69
7/15/2023 18:30,4.34,20.21,6.79
7/15/2023 18:45,4.35,20.42,6.86
7/15/2023 19:00,4.29,20.33,6.84
7/15/2023 19:15,4.27,20.27,6.81
7/15/2023 19:30,4.26,20.25,6.81
7/15/2023 19:45,4.26,20.29,6.82
7/15/2023 20:00,4.27,20.34,6.84
7/15/2023 20:15,4.28,21.1,7.09
7/15/2023 20:30,4.25,20.46,6.88
7/15/2023 20:45,4.31,20.46,6.88
7/15/2023 21:00,4.47,20.46,6.88
7/15/2023 21:15,4.59,22.41,7.53
7/15/2023 21:30,4.62,20.82,7
7/15/2023 21:45,4.59,20.47,6.88
7/15/2023 22:00,4.61,20.38,6.85
7/15/2023 22:15,4.58,20.3,6.83
7/15/2023 22:30,4.56,20.25,6.81
