event,HI10,HI20,HI30,HI40,HI50,HI60,HI70,HI80,HI90,HI_avg
down_event1,0.8367771877174394,0.823743412536672,0.6646855208181648,0.38877897885417934,0.22825064644652038,0.21447705427357655,0.21188334509622275,0.13593134924640216,-0.051479104345436455,0.38367204340486016
down_event10,-0.7015480329502781,-0.9006365550793483,-0.9932548359179815,-0.9784308181333826,-0.9154360623814457,-0.9306319412792441,-0.9224796592139697,-0.857931198668202,-0.147090259669992,-0.8163821514770937
down_event11,-0.9675755137539177,-0.9645264917781111,-0.48302245269035515,-0.4419393017680343,-0.11116405163758103,-0.10144406108683734,-0.011155371187094754,-0.1347944437401266,-0.005472796034748262,-0.3578993870752007
down_event12,-0.8747359035816429,0.2405610959317065,-0.12704720723713314,-0.4535761585266066,-0.44122459345414167,-0.3987707913115055,-0.39783231469942937,-0.37388586686226644,-0.34092027960354176,-0.3519368910382845
down_event13,-0.9809290169327326,-0.9743097734540618,-0.4261055135138402,-0.5068432104315902,-0.22164286793522014,-0.11175114906584638,0.12033945779676347,-0.08091466367671851,-0.032149596357009425,-0.35714514817447285
down_event14,-0.01787568393718153,-0.38336330297835153,0.054523126803884936,0.062479363534812205,0.12050631399038703,0.13566723044754514,-0.26664013190570146,-0.11534611775549941,-0.08734504070694427,-0.055266026945227656
down_event15,0.9958395660905935,0.9947440732504715,0.9978809126977078,0.9980473735024364,0.9977876547431801,0.9937296763469667,0.9942153335575837,0.9945133466767709,0.9950332811713213,0.9957545797818926
down_event2,-0.9676477822529919,-0.8418251031149537,-0.7925105645709001,-0.2841159870431216,-0.28959025013956896,-0.5792973833121007,-0.6500429252316272,-0.6130872449721976,-0.5147649263672253,-0.6147646852227431
down_event3,0.3253641227915577,0.45667528940616375,-0.33052710437738686,-0.23597158498193904,-0.3107159176851658,-0.5736781185563558,-0.5037031424891223,-0.4390052160499709,-0.33363185460261957,-0.21613261406053763
down_event4,-0.9830664654314715,-0.8750434000758202,-0.63181554171712,-0.4450053839570848,-0.7234118651835836,-0.7514186553259036,-0.5303917654560057,-0.4279619413845146,-0.06088612887631473,-0.60322234971198
down_event5,0.6700229291717332,0.5053408250919603,0.7103846774388596,0.693770548908597,0.5413539782694027,0.5475260021084256,0.22917877576697776,0.18074276097575193,0.04327208232205504,0.45795473111708485
down_event6,-0.9736585940901304,-0.6771585221681503,-0.15660273069410524,-0.21376505881233587,-0.2817327837379725,-0.2369619673965221,-0.1585005451349144,-0.111419737398614,0.06111037200192859,-0.30540995193675735
down_event7,-0.9983189979935273,-0.9411750010170034,-0.22748233730073497,-0.44339295565699577,-0.2838872883571383,-0.26433509587163095,-0.5085796546143482,-0.4707753259423463,-0.2985952701574627,-0.492949102990132
down_event8,-0.9852490684632771,-0.9527828455939491,-0.8824733630018248,-0.6908673483705607,-0.1671760484032042,-0.14167788681836435,-0.3345735329784997,-0.06410262222316021,0.03356826235725541,-0.46503716149950935
down_event9,-0.8875215709758133,-0.8728638945032992,-0.8533353170406125,-0.8308015182891,-0.23441423619734825,-0.49011303033940545,-0.519690562494191,-0.4151652411487894,-0.28899365665041765,-0.5992110030709975
up_event1,-0.9945617850261125,-0.9963664660104994,-0.9977277061461173,-0.999645227136377,-0.8118864287349683,-0.6347864839573296,-0.35144888901744653,-0.2956076500402228,-0.14126838334727854,-0.6914776688240392
up_event10,-0.7018960825339293,-0.7153718058913805,0.13038448755687804,0.7901072844172019,0.7401206445130128,0.8551532994508799,0.6110709058223454,-0.9175965868688049,-0.7609146427470513,0.003450833746572451
up_event11,-0.4797891738479283,0.33847442124809446,0.5130626236577642,0.5332236809679842,0.6240868508511634,0.6897807200153445,0.7209409380362064,-0.09624803227695744,0.2709328746027725,0.34605165591716047
