event,HI10,HI20,HI30,HI40,HI50,HI60,HI70,HI80,HI90,HI_avg
down_event1,0.49940802514820276,0.4998867209155714,0.6570912672349299,0.19662438135366067,0.13552542215445507,0.11801835811492267,0.07054359604706084,0.06160573217827425,-0.03195214418054326,0.24519459544072605
down_event10,0.01816996997052872,-0.02080667402627765,-0.07106286832691439,-0.08629633948935198,-0.05634844386423546,-0.10392078553622888,-0.10697364478272958,0.061358787475481846,0.2750215334720829,-0.010095385011960493
down_event11,-0.14599375871106496,0.029803241178626066,0.22089542674307722,0.22529583475574638,0.2508108967933177,0.3240156921883244,0.39661451054351293,0.4975678099322234,0.6691358434730894,0.2742383885440947
down_event12,-0.10341216972250084,0.30110094260606585,0.4253049050328063,0.10500679432328008,0.060038047111660275,0.15484260513028159,0.014577134151569693,-0.0320175109941504,-0.07797978007569795,0.09416232972925719
down_event13,-0.41352778324936534,-0.32986996434227395,0.13695071964504435,0.24497706595982535,0.4673988062414949,0.5702614524919817,0.7158459447420757,0.18940300186558767,0.05979975173685259,0.18235988834346925
down_event14,0.14932803465935635,0.2033323556787653,0.30245581253346543,0.44260017584224826,0.5108427359543366,0.5961137605345016,0.24064081882553212,0.10729174900287708,0.10512419271982143,0.2953032928612116
down_event15,0.6224951205496867,0.5486009624665982,0.5626155887194468,0.9509486376768539,0.6236165597262755,0.5476050813689413,0.8119393265606563,0.8278704270721399,0.9406470439731245,0.7151487497904137
down_event2,-0.2457596940466108,-0.046731662064973756,-0.14729960887008478,0.16354658070768413,0.3301141470344893,0.3757024468413984,0.23503760981056399,0.36433741609527837,0.42562199619231733,0.16161880352222913
down_event3,0.4325835534449147,0.5915723573534615,0.2202642948352611,0.3769609617118793,0.6089776611049698,0.09000796377357423,0.13188165846166633,-0.06036551196380624,-0.22468934525937656,0.2407992881625049
down_event4,-0.24001687523213805,-0.22311933591893165,0.06748752004855135,0.24835783888606394,0.28382582407096624,-0.2530237282997363,-0.04428526890927764,0.010663889986819997,-0.23922777196554812,-0.04325976748147003
down_event5,0.5644224842036272,0.5513333688597564,0.3379846353602323,0.40145821365137646,0.4106094749702731,0.42064738366219134,0.07103626821756553,0.1402552064843839,-0.004503690959052675,0.32147148271670595
down_event6,-0.4623693540614899,0.13819938905153417,0.8125544807302383,0.7119667734183122,0.6635755636957809,0.6908512221053853,0.7400307574976362,0.1976405504980968,-0.14636129462182668,0.37178756536818525
down_event7,-0.5882105784049635,-0.5566545324357961,-0.20398905388291627,-0.025141580071277647,0.23474793601824545,0.43295641888548336,0.27038768182038353,0.24017587997876844,0.17510343440077536,-0.0022915992990330597
down_event8,0.0182496436855466,-0.005898053849666296,-0.03811045466378782,0.07337839177174149,0.11341192345219073,0.6080438676767548,0.6887104739054322,0.17363686660743344,0.08622126232762894,0.19084932454591938
down_event9,-0.18171137642998775,-0.1352586936762033,-0.17224730144216313,-0.24841048909745034,0.1986310584552477,0.20487169227520857,0.4369812349345129,0.11614963031865666,-0.3278742631680258,-0.01209650087002273
up_event1,-0.47753041537181645,-0.5202005445969173,-0.4544761660804818,-0.4414269289022315,-0.36742275856114137,-0.28476422818805336,-0.08948229389779683,-0.026241176970074664,0.0762129706857192,-0.28725906020919934
up_event10,-0.09058647094250241,-0.08163334491861861,-0.050804315299391826,0.0071358841010453825,-0.02453879386967725,-0.21008048504690044,-0.24131506557545862,-0.03955062436428691,0.31041265170690546,-0.046773396023209464
up_event11,-0.4755224735110175,0.001920825332741849,0.31396196002240123,0.44629604881833607,0.8878432169158758,0.7935529157530178,0.7685742215503272,0.12260877276163107,0.20474574649114297,0.34044235934827294
up_event12,0.03305558508321965,0.21630856798918036,-0.18784553879642313,0.26029822274252795,0.20712156771877158,0.07631246812944892,0.06311481124163187,0.2442210088060779,0.16668461684846025,0.11991903441809947
up_event13,-0.2911848087739462,-0.29942947649597434,0.11122040770827915,0.29418260271684576,0.4551620609559009,0.5380233867244222,0.7104623703604929,0.34737943886516776,0.32521074674778216,0.24344741431210778
up_event14,0.06329793978360734,0.1774793557987129,0.2886450646897424,0.4423551577345284,0.5635960479667347,0.7180391172240548,0.04392994820810969,-0.1647520069375762,-0.11668798496391797,0.22398918216711067
up_event15,0.4861716030123643,0.4821703861184997,0.45803283025184527,0.456230609041763,0.5123163736519125,0.4743403413816069,0.693817551097269,0.6854773189396135,0.731353701494833,0.5533234127766342
up_event2,-0.2612293265758981,-0.09999109512001858,0.3090355447013239,0.32218757506584533,0.44325340726824086,0.3367939844337434,0.34596052986848674,0.34209531303162183,0.7151961314131088,0.27258911823182824
up_event3,0.2175552571741071,-0.04170613792919886,0.04124266147955172,0.06224365857202949,0.24661028867810533,0.1796313573465369,-0.1751461460342214,-0.09092298953229727,-0.11967425113100616,0.0355370776248452
up_event4,-0.09406638132023964,-0.17625450336937243,0.08105671437483364,0.5560523629717746,0.5373515063650764,-0.046711790182673574,-0.05478955052306311,-0.1965527056356372,-0.3725082564950899,0.025953044020623213
up_event5,0.4849440185001097,0.5379673126493245,0.49581755123865756,0.5459628232415598,0.8737793158801342,0.3245607915824742,0.11550082034330933,0.3756305519573092,0.03667940533907993,0.42120473230355093
up_event6,-0.6550249063688967,-0.18968713399181703,-0.19485281348589273,0.1027190877453415,0.1568326301263468,0.2444782088138679,0.5896005193630691,0.8444288507043369,0.5089971898881501,0.15638795919938955
up_event7,-0.5014098986643433,-0.6103631891516614,0.22219307584898346,0.2489201790791283,0.24093249350738472,0.6408297772635356,0.5489341155038072,0.12136238305917091,-0.1361990661963447,0.086133318916629
up_event8,-0.3984852430674809,-0.39348828197057817,-0.2197530984284209,0.10666556369296099,0.7117979603894979,0.5162747857863133,0.3629812774479278,0.39193401250346216,0.22179061952722962,0.1444130662089902
up_event9,-0.35998832632117145,-0.27080917839425106,-0.19613639634384228,-0.1431122044265476,0.24909311017882063,0.23037286500469722,-0.22641518570139257,0.31160536042523856,0.17974349965795167,-0.025071828435610757
