event,HI10,HI20,HI30,HI40,HI50,HI60,HI70,HI80,HI90,HI_avg
down_event1,0.6572759117017756,0.6579059280032389,0.8648044084092306,0.25877932073412935,0.17836636761874836,0.15532514501446548,0.09284313441457825,0.08107992211681891,-0.04035548685964607,0.3228916279059266
down_event10,0.20684503191792625,-0.2581292311533213,-0.9467000432826511,-0.8395629111853878,-0.4424874534364315,-0.4864420262132648,-0.4168928793026514,0.16908845946574025,0.3141441756598836,-0.30001520861446196
down_event11,-0.7439568670881965,0.1270653433140555,0.7356106753911082,0.7109443522885841,0.739524453419435,0.6944123904805559,0.7326464302623197,0.6649321407841339,0.6913149722411458,0.4836104323436824
down_event12,-0.18731286065128705,0.4867255886902513,0.6216076836413347,0.18648395739657975,0.09364538514479159,0.22791174749149712,0.021411126596910468,-0.044462236761042884,-0.09463182949567384,0.1457087291170401
down_event13,-0.9748373072927612,-0.7194426451562652,0.6557123642364743,0.6445912457232794,0.7810036078517562,0.7069288300488998,0.7235857592435837,0.1975226389423954,0.071777409995886,0.2318713226214721
down_event14,0.64611422685275,0.7990060457387616,0.7993203629656246,0.774540321206266,0.7686507722821914,0.6959519389938956,0.2747139413460681,0.14277886511976867,0.1379015699999938,0.5598864493894801
down_event15,0.9952567271702488,0.9837218744666812,0.9612229881259489,0.9730015165935959,0.9604911061368788,0.9851110258675969,0.9900220701208932,0.9903228140174941,0.9914901603487403,0.9811822536497865
down_event2,-0.7949710967584076,-0.14336983958375527,-0.4266041939851588,0.6228098108478651,0.8864110788778204,0.7629180307165541,0.425360484610264,0.5068819556655151,0.43917459233715195,0.2531789803030943
down_event3,0.7335747701622277,0.7297914711819649,0.5532009293554848,0.6701931078006662,0.9262916373907664,0.12046144911705714,0.1527787855999465,-0.0650616625112872,-0.2327076688160613,0.39872475769786275
down_event4,-0.5302079790497858,-0.510175602691682,0.274161720054787,0.7474194908294871,0.7235682529918925,-0.39338089381859787,-0.06439599353082603,0.015072248141956623,-0.2813159910965376,-0.0021394164632562163
down_event5,0.6824310181640165,0.6710831865274944,0.5967395946352994,0.682710458241347,0.9294700608781855,0.9790327729250659,0.2780637006132002,0.5238292750116966,-0.05782105252514358,0.587282112719018
down_event6,-0.6838385114815426,0.17653588428255418,0.8136748153149281,0.7561966519501582,0.7785519260829408,0.7610642758852969,0.8996884241974672,0.22626684937451147,-0.17047930444798864,0.3952956679064806
down_event7,-0.8123706976611789,-0.7481318605456103,-0.5855112253005925,-0.11627757948030648,0.5557714371949347,0.7207419215421852,0.403687664961912,0.2553571541733005,0.2102650782660057,-0.012940900761038895
down_event8,0.09824070245156868,-0.027852530531136677,-0.16227042880404519,0.21225805589920688,0.3355137568949471,0.7698081952660747,0.7709332924134055,0.3602311201616947,0.13996129212681996,0.2774248284309484
down_event9,-0.8440418814718117,-0.661304522482536,-0.6139123807559119,-0.6073889390743468,0.6373137298786894,0.4288155352907981,0.7343484902327057,0.16946826357828082,-0.3330321866010605,-0.1210815434894659
