H,rise_r2,rise_function,rise_params,rise_area,fall_r2,fall_function,fall_params,fall_area,tau_min,tau_max,n_rising,n_falling,storm,constituent
3.9293634279816003,0.00045186633017424427,<function linear_func at 0x0000022BB26C6D40>,[-11.69102356   4.90282226],0.10586630794039731,0.22782578711754065,<function exp_func at 0x0000022BB26C6E80>,[44.79091079  8.7781603 ],0.02694235590083296,-0.3462390000000899,-0.3343184999999721,33,60,down_event15,Turbidity FNU
36.17912831142279,0.2159079675936929,<function linear_func at 0x0000022BB26C6D40>,[-15.69454873  -4.77590519],0.0067305077817805745,0.9304645393556895,<function exp_func at 0x0000022BB26C6E80>,[1.50912138e+111 7.71538435e+002],0.00018603288956676054,-0.3462390000000899,-0.3343184999999721,33,60,down_event15,fDOM RFU
1.322430058339516,0.9607480290837282,<function exp_func at 0x0000022BB26C6E80>,[2314.07620108   14.40926491],0.4565128380133039,0.17843129235259603,<function exp_func at 0x0000022BB26C6E80>,[204.26635923   8.1543261 ],0.3452075481303831,-0.35806825555568544,-0.3301684777778266,12,48,up_event1,Turbidity FNU
0.8656598834583091,0.976879967577021,<function exp_func at 0x0000022BB26C6E80>,[8.75306728e+04 3.42883399e+01],0.019047970408447565,0.8868283973874674,<function exp_func at 0x0000022BB26C6E80>,[44.79512742 11.75168148],0.022003988832601285,-0.35806825555568544,-0.3301684777778266,12,48,up_event1,fDOM RFU
1.0001980914511555,0.940648746055071,<function exp_func at 0x0000022BB26C6E80>,[3.84562763e+04 2.27415245e+01],0.689793250040268,0.9062161796910764,<function exp_func at 0x0000022BB26C6E80>,[2390.65159716   14.47901093],0.6896566349566505,-0.35756747777782544,-0.3193088444444634,25,68,up_event2,Turbidity FNU
0.8038119766258482,0.9300330527991781,<function exp_func at 0x0000022BB26C6E80>,[6.07811533 6.24486926],0.02816103164320347,0.3198979932877626,<function linear_func at 0x0000022BB26C6D40>,[3.07390584 1.95605112],0.03503435189086718,-0.35756747777782544,-0.3193088444444634,25,68,up_event2,fDOM RFU
0.949603310498367,0.4229898139417544,<function linear_func at 0x0000022BB26C6D40>,[114.19502339  53.77367738],0.3840629282111303,0.5686564422366891,<function exp_func at 0x0000022BB26C6E80>,[378.68056033   9.31092345],0.40444565005735705,-0.36919662222226685,-0.3402462555554545,21,80,up_event3,Turbidity FNU
0.8607669173768733,0.6050304869337042,<function linear_func at 0x0000022BB26C6D40>,[2.49610306 1.60273042],0.020766362839163482,0.7663596962322358,<function linear_func at 0x0000022BB26C6D40>,[4.36323181 2.38106913],0.024125419344004896,-0.36919662222226685,-0.3402462555554545,21,80,up_event3,fDOM RFU
1.0978136154033118,0.13880297230595695,<function linear_func at 0x0000022BB26C6D40>,[51.54960316 32.53964653],0.24675244555865092,0.2992893397415314,<function exp_func at 0x0000022BB26C6E80>,[39.5514376   3.34311605],0.22476715728106514,-0.4454408333333554,-0.4212513777778187,22,65,up_event4,Turbidity FNU
0.9468488098195382,0.9340638235782972,<function exp_func at 0x0000022BB26C6E80>,[4.26171619 4.40342671],0.015300012403456624,0.95568697790253,<function linear_func at 0x0000022BB26C6D40>,[0.89388204 1.05537351],0.016158875888931713,-0.4454408333333554,-0.4212513777778187,22,65,up_event4,fDOM RFU
1.1213209582011772,0.1486986436203619,<function linear_func at 0x0000022BB26C6D40>,[ 9.3304727 13.88239  ],0.506082625524609,0.43051332313721,<function exp_func at 0x0000022BB26C6E80>,[45.17278356  3.66652559],0.45132717962969915,-0.4784681222221934,-0.42609165555554174,19,64,up_event5,Turbidity FNU
0.964843877256468,0.9834680776427472,<function exp_func at 0x0000022BB26C6E80>,[1.82125224 2.28712644],0.0339252047442936,0.9269668233103363,<function linear_func at 0x0000022BB26C6D40>,[1.4457822  1.32521767],0.03516134117030401,-0.4784681222221934,-0.42609165555554174,19,64,up_event5,fDOM RFU
1.272797835946613,0.6038367614038213,<function linear_func at 0x0000022BB26C6D40>,[27.06428166 22.11366811],0.7792548087144745,0.2055428059702008,<function exp_func at 0x0000022BB26C6E80>,[24.22316111  2.51295382],0.6122376914122598,-0.4613187444444975,-0.38795107777775933,26,40,up_event6,Turbidity FNU
0.9516965327433842,0.9522256120345822,<function exp_func at 0x0000022BB26C6E80>,[1.70390067 2.17505472],0.04969280389631319,0.9136403785157402,<function linear_func at 0x0000022BB26C6D40>,[2.20089886 1.64626758],0.05221496788799627,-0.4613187444444975,-0.38795107777775933,26,40,up_event6,fDOM RFU
1.3379919973163759,0.8014828902848736,<function linear_func at 0x0000022BB26C6D40>,[56.887919   34.93972603],0.6989506526397156,0.5009285396486882,<function exp_func at 0x0000022BB26C6E80>,[82.36319486  5.5324097 ],0.5223877676709636,-0.42040054444451014,-0.3649355666666957,33,64,up_event7,Turbidity FNU
0.9398670232672344,0.6285003826545137,<function exp_func at 0x0000022BB26C6E80>,[1.62302448 2.10816954],0.0393620419950305,0.08773195702607306,<function exp_func at 0x0000022BB26C6E80>,[ 0.11066861 -4.88256728],0.0418804373603803,-0.42040054444451014,-0.3649355666666957,33,64,up_event7,fDOM RFU
1.2186944676936362,0.4065083656356152,<function linear_func at 0x0000022BB26C6D40>,[180.49326259  71.99824691],0.4423128839058351,0.713477966187376,<function exp_func at 0x0000022BB26C6E80>,[10470.17877431    21.53357514],0.36293992926948015,-0.3258901148213304,-0.2977478333333996,20,63,up_event11,Turbidity FNU
1.036598340278607,0.8812665927023864,<function linear_func at 0x0000022BB26C6D40>,[8.08004794 3.32502314],0.022668913835398152,0.4394285464552966,<function exp_func at 0x0000022BB26C6E80>,[22.94351648 10.86897887],0.021868560805630287,-0.3258901148213304,-0.2977478333333996,20,63,up_event11,fDOM RFU
1.145185024720615,0.04166390717717061,<function exp_func at 0x0000022BB26C6E80>,[ 1.85431078 -5.27072887],0.20710442114475666,0.00452179118800089,<function exp_func at 0x0000022BB26C6E80>,[13.43749093  1.21297922],0.18084799982018876,-0.3363011000000117,-0.31630805555554514,28,55,up_event12,Turbidity FNU
1.0802072413637298,0.10447383275951672,<function exp_func at 0x0000022BB26C6E80>,[17.42463678  9.81587732],0.014181071297831672,0.2713157030072336,<function exp_func at 0x0000022BB26C6E80>,[3.43823811 5.07506634],0.013128102418503033,-0.3363011000000117,-0.31630805555554514,28,55,up_event12,fDOM RFU
0.7840315701078683,0.7281257376624599,<function exp_func at 0x0000022BB26C6E80>,[6.03174578e+07 4.64100431e+01],0.3134961802592162,0.565377271214548,<function linear_func at 0x0000022BB26C6D40>,[869.80799449 304.92301406],0.39985147564413115,-0.3402092333331135,-0.31852276666676416,20,71,up_event13,Turbidity FNU
0.7673362736738093,0.7831644362653523,<function exp_func at 0x0000022BB26C6E80>,[33.56825171 12.05560088],0.013768873578207975,0.21516810496925554,<function linear_func at 0x0000022BB26C6D40>,[9.33781947 3.90297619],0.017943728259171354,-0.3402092333331135,-0.31852276666676416,20,71,up_event13,fDOM RFU
0.9073022193264005,0.8745992962165079,<function exp_func at 0x0000022BB26C6E80>,[1.00197971e+09 5.49138645e+01],0.16945450922496,0.3844839997008064,<function exp_func at 0x0000022BB26C6E80>,[1.16474392e+08 4.81537560e+01],0.18676743604878035,-0.3411510333333858,-0.32621995555549194,23,66,up_event14,Turbidity FNU
0.4876248636060116,0.8164886945602602,<function exp_func at 0x0000022BB26C6E80>,[44.09116729 12.65100176],0.009676833624102259,0.2161771299376377,<function linear_func at 0x0000022BB26C6D40>,[-62.25723781 -19.44524141],0.019844832260072966,-0.3411510333333858,-0.32621995555549194,23,66,up_event14,fDOM RFU
1.7504249591074275,0.5187482116739353,<function exp_func at 0x0000022BB26C6E80>,[3.01186784e+06 3.76549905e+01],0.11085354829428283,0.5578670742654093,<function exp_func at 0x0000022BB26C6E80>,[3.63038574e+09 6.02123477e+01],0.063329506196489,-0.3466661000001194,-0.33341573333329705,32,61,up_event15,Turbidity FNU
3.399472109544032,0.011814392781718808,<function linear_func at 0x0000022BB26C6D40>,[6.18586476 3.8866453 ],0.023628029654840413,0.7954392573823276,<function exp_func at 0x0000022BB26C6E80>,[2.05772977e+33 2.28527241e+02],0.006950499634488726,-0.3466661000001194,-0.33341573333329705,32,61,up_event15,fDOM RFU
