event,HI10,HI20,HI30,HI40,HI50,HI60,HI70,HI80,HI90,HI_avg
down_event1,-7.9471824901523265,-8.338233714168659,-19.05534798638823,-9.317390235075381,-4.466915591575939,-2.737219934879489,-1.1506873496659709,-0.40164210447176896,0.34221502094881906,-5.896933820603216
down_event10,0.744133413875511,0.9248094806902784,0.9292480299211477,0.8464242518761631,0.7662553805013468,0.7071640598017537,0.602747888757641,0.4711884438359276,0.2770849954650231,0.6965617716360879
down_event11,0.9218609686945916,-0.4674466787189677,0.5766477713430944,0.6513739340104387,0.7433758285879393,0.6366198362231368,-0.16483092127476162,-0.18316388023337438,-0.15499603254875727,0.28438231400926
down_event12,-0.6879055067595339,-0.14452482893293161,0.12206746247819544,0.4617372965524452,0.33428841164892587,0.09510119931289307,-0.08707117422592126,-0.20433630569081274,-0.1520414811530344,-0.029187214085530475
down_event13,-0.8930051336314844,-0.9623567329293609,-0.8754478269950713,-0.7218255237999052,-0.6870871876834319,-0.6669088718227818,-0.3877499353535405,-0.2591682260506336,-0.18755717164754093,-0.62678962332375
down_event14,0.4450997432504643,0.3910485094181123,-0.5383078385084068,-0.6373277946383891,-0.6789212511696314,-0.5435199144554469,-0.4054438766949011,-0.3391432266528972,-0.246833779527048,-0.2837054921086827
down_event15,0.9969644051009672,0.9964926517459246,0.9872798739657213,0.9850900008493035,0.9884201903574243,0.9871056527810982,0.9862445763391957,0.9858860509810047,0.9143715829486728,0.9808727761188126
down_event2,-0.9699205059763132,-0.49902785277568784,-0.02027540880010692,0.09106992707363182,-0.5486395934045528,-0.4023137979941277,-0.2841602056064769,-0.18494917841823888,0.006686512626492891,-0.3123922336972644
down_event3,0.17895003318123404,0.5885136382952343,0.6259366560067301,-0.11742972975600141,0.07511559804022216,-0.02083072023889776,-0.10540569955453338,-0.10840536302923087,-0.056895335262414304,0.1177276752980381
down_event4,-0.226557700637802,0.41849670247354953,-0.13380434306323763,0.12954325413396794,0.15519722423592686,0.5484775448372663,0.05867948465878714,0.18669297041519117,-0.034617278991925904,0.12245642867352483
down_event5,0.07262321730466315,-0.4621846579530561,0.36820576605148614,0.9098686017653501,0.8267799184683161,0.8785023789867942,0.6518086549335245,0.4874011177285368,0.434681495105543,0.46307627693235087
down_event6,0.9297624028827378,0.7437277101133788,0.7567016151181317,0.5743300598395875,0.9816375107851231,0.24887294710517405,0.23229040994834316,0.036472071612562273,0.3451253870938228,0.5387689016109846
down_event7,11.118194492776107,7.047560153511644,2.9013438602761528,0.6818053131753853,0.4157581908503034,0.7874889199553627,0.6800334969709707,0.6737744569531385,0.5998882549612075,2.7673163488255863
down_event8,0.6144597023899646,0.8763475366639714,0.7558369411014436,0.7000032143245598,0.3953588898329379,-0.031476406186932815,0.2754920597713667,-0.10887164021178064,-0.5740254524822304,0.32256942724481114
down_event9,-0.5550230963577716,0.4058739577035043,0.2053533758392051,-0.015997858981925295,-0.19800341653297626,-0.14929380611079412,-0.5112310515964104,-0.5432731256723975,-0.6317720121874626,-0.2214852259885587
up_event1,-0.941849844156875,-0.9676828272720609,-0.9995687697760408,-0.9894432778860542,-0.7459319040623944,-0.44671267602128784,-0.17144193234028327,0.12800953719376962,0.34186871865984314,-0.5325281084068202
up_event10,0.5234744917990687,0.8518228603874596,0.8336226760744843,0.6907444239684799,0.6725886179548264,0.3017910401556698,0.2920098620399152,-0.3672108623311623,-0.48848114491922545,0.3678179961255018
up_event11,0.6950601178191943,0.4911125039866001,0.7707984995822065,0.7862711369735149,0.8009476930445708,0.14851310525956307,0.30743831199491056,0.31022969557246693,0.16751064819142536,0.49754241249160575
up_event12,-0.4759078762526203,-0.2791184768441968,0.7125817436893158,0.22626719814210527,-0.11259442288791333,0.04435633892266011,-0.00183400340200357,-0.34293146553946796,-0.11854410278201266,-0.038636118550459266
up_event13,-0.2711675012116509,-0.4670803948461094,-0.754735491870873,-0.8293507535042698,-0.8549646183032616,-0.7700910269018926,-0.36425475065507884,-0.3130540497919029,-0.15329508921762902,-0.5308881862558521
up_event14,0.4032208442380062,0.41322332869009126,-0.6730069054946353,-0.636140174107042,-0.6069236568216934,-0.5821512024221372,-0.4460167451638355,-0.3493818789213192,-0.1808853353462644,-0.2953401917054255
up_event15,0.9988870037470614,0.9993196428277183,0.9761159765396259,0.9584763054570682,0.9685182658432508,0.9722686172409466,0.9795793098228648,0.549320054777001,0.11968291772166262,0.8357964548863555
up_event2,0.940431125919524,0.7197333114349336,-0.8734236239610358,-0.4323441382506312,-0.0386143800069354,0.31306655638730696,0.06926008753490887,0.06980245560953036,0.1974870191283672,0.10726649042177427
up_event3,0.9603689520171175,0.9411377892530626,0.9528985221491324,-0.5323442036684316,0.17429508212499667,-0.3036233236878635,-0.2062258627474549,-0.056748697735223064,-0.013131035533948121,0.21295858024126535
up_event4,0.540617802932672,0.6926362379016513,0.5213347933390008,0.5733795042857337,0.402573658914678,0.32056830337628917,0.3521786392234869,0.5438060561985805,-0.15361928852245121,0.4214973008499602
up_event5,0.19557822823350757,0.29838478506122235,0.45453236192480306,0.6742581930515503,0.7955710550109509,0.7113329925055556,0.3622918938801092,0.21366797653083092,-0.11110309298613263,0.39939048813471084
up_event6,0.5933035527730435,0.14261181828803005,0.37118753866880494,0.7248635779883794,0.7370711588767339,0.7670019664053701,0.8235328776882455,0.9908753026568344,0.7245189952257596,0.6527740876190223
up_event7,0.8583286981571702,0.46199326532848994,0.4553030180520877,0.5100299856304399,0.49664222622054244,0.7449935224680295,0.8977689346936888,0.833626411589349,0.6930686320643676,0.6613060771337961
up_event8,0.4857346678981376,0.6240947607778855,0.42259918250500594,-0.23150015406120372,0.3472311746392782,0.24080134446410661,-0.09330750630783513,-0.10527589027068851,-0.15541463720314685,0.17055143804905998
up_event9,0.6637150570827344,0.765130371102879,0.7330477905397716,0.5888541290561755,0.6099881095744595,0.6365898317386123,0.44984556531108066,0.05263477452049681,0.30629685953897,0.5340113876072422
