Date_Time,SSC (mg/L),Clay SSC (mg/L),Silt SSC (mg/L),Fine sand SSC (mg/L)
4/22/2023 10:30,5.517241379,,,
4/22/2023 15:30,5.333333333,0.037689003,2.925486101,2.370158229
4/22/2023 20:30,8,0.06762852,4.7047016,3.227669888
4/23/2023 1:30,7.333333333,,,
4/23/2023 11:30,,,,
