Date_Time,SSC (mg/L),Clay SSC (mg/L),Silt SSC (mg/L),Fine sand SSC (mg/L)
4/18/2023 12:30,6.818181818,,,
4/18/2023 16:30,21.5,0.211081819,13.05657547,8.232342604
4/18/2023 21:30,11.05263158,0.13959603,5.939693893,4.973341679
4/19/2023 2:30,18,0.139362948,10.87069219,6.989944896
4/19/2023 7:30,6.5,0.052536224,3.64405966,2.803404129
