Date_Time,SSC (mg/L),Clay SSC (mg/L),Silt SSC (mg/L),Fine sand SSC (mg/L)
4/21/2023 9:30,5.333333333,,,
4/21/2023 14:30,6,,,
4/21/2023 19:30,17.85714286,0.162173518,8.842182269,8.852787037
4/22/2023 0:30,4,,,
4/22/2023 5:30,6.666666667,0.048926407,3.03713486,3.58060542
4/22/2023 10:30,5.517241379,,,
