Date_Time,SSC (mg/L),Clay SSC (mg/L),Silt SSC (mg/L),Fine sand SSC (mg/L)
4/30/2023 13:00,9.375,,,
4/30/2023 18:00,42,0.625431576,21.63847505,19.7360935
4/30/2023 23:00,17.41935484,0.177705046,7.972325867,9.269323892
5/1/2023 4:00,6.666666667,,,
5/1/2023 9:00,2.5,,,
