Date_Time,SSC (mg/L),Clay SSC (mg/L),Silt SSC (mg/L),Fine sand SSC (mg/L)
4/30/2023 8:00,2.5,,,
4/30/2023 13:00,12.66666667,0.129406327,5.94904349,6.588216853
4/30/2023 18:00,45,1.05130692,27.91139688,16.03729629
4/30/2023 23:00,14,,,
5/1/2023 4:00,10,,,
5/1/2023 9:00,8.125,,,
