Date_Time,P1,P2,P3
8/12/2021 0:00,2721.131428,2722.760545,2723.846622
8/12/2021 0:15,2721.132921,2722.760302,2723.845222
8/12/2021 0:30,2721.129207,2722.759468,2723.846309
8/12/2021 0:45,2721.132447,2722.760982,2723.846672
8/12/2021 1:00,2721.130106,2722.758651,2723.844347
8/12/2021 1:15,2721.128344,2722.759758,2723.847367
8/12/2021 1:30,2721.129874,2722.758991,2723.845068
8/12/2021 1:45,2721.134712,2722.761522,2723.846062
8/12/2021 2:00,2721.129401,2722.75967,2723.846517
8/12/2021 2:15,2721.129521,2722.760935,2723.848544
8/12/2021 2:30,2721.13012,2722.758655,2723.844345
8/12/2021 2:45,2721.13187,2722.760405,2723.846095
8/12/2021 3:00,2721.132257,2722.760791,2723.846481
8/12/2021 3:15,2721.128928,2722.760341,2723.84795
8/12/2021 3:30,2721.129163,2722.760004,2723.847232
8/12/2021 3:45,2721.133265,2722.761228,2723.846537
8/12/2021 4:15,2721.13128,2722.759815,2723.845505
8/12/2021 4:30,2721.129636,2722.759325,2723.845784
8/12/2021 5:00,2721.132879,2722.760842,2723.846151
8/12/2021 5:15,2721.131783,2722.761472,2723.847931
8/12/2021 5:30,2721.134187,2722.762731,2723.848427
8/12/2021 5:45,2721.133092,2722.763361,2723.850208
8/12/2021 6:00,2721.133026,2722.761571,2723.847267
8/12/2021 6:30,2721.130681,2722.762095,2723.849704
8/12/2021 6:45,2721.132556,2722.762245,2723.848704
8/12/2021 7:00,2721.130098,2722.761511,2723.84912
8/12/2021 7:15,2721.132166,2722.761855,2723.848314
8/12/2021 7:30,2721.131739,2722.761999,2723.848839
8/12/2021 7:45,2721.129987,2722.760248,2723.847089
8/12/2021 8:00,2721.131863,2722.760398,2723.846088
8/12/2021 8:30,2721.129708,2722.761121,2723.84873
8/12/2021 8:45,2721.131776,2722.761465,2723.847924
8/12/2021 9:15,2721.127245,2722.760385,2723.849144
8/12/2021 9:45,2721.128817,2722.759078,2723.845919
8/12/2021 10:15,2721.127177,2722.758591,2723.8462
8/12/2021 10:30,2721.127567,2722.758981,2723.84659
8/12/2021 10:45,2721.130305,2722.758842,2723.844532
8/12/2021 11:00,2721.129528,2722.758065,2723.843755
8/12/2021 11:15,2721.127885,2722.757574,2723.844034
8/12/2021 11:30,2721.128859,2722.758548,2723.845008
8/12/2021 11:45,2721.131477,2722.760012,2723.845702
8/12/2021 12:00,2721.13156,2722.758942,2723.843863
8/12/2021 12:15,2721.127529,2722.759515,2723.847506
8/12/2021 12:30,2721.126362,2722.758348,2723.846339
8/12/2021 12:45,2721.130695,2722.759232,2723.844922
8/12/2021 13:15,2721.130345,2722.758308,2723.843617
8/12/2021 13:30,2721.130927,2722.758892,2723.844201
8/12/2021 13:45,2721.132095,2722.760058,2723.845367
8/12/2021 14:00,2721.133029,2722.761566,2723.847256
8/12/2021 14:15,2721.133738,2722.760548,2723.845088
8/12/2021 14:30,2721.132484,2722.760449,2723.845758
8/12/2021 14:45,2721.133734,2722.760555,2723.845102
8/12/2021 15:00,2721.131858,2722.760404,2723.846102
8/12/2021 15:15,2721.130355,2722.758318,2723.843627
8/12/2021 15:30,2721.131411,2722.758222,2723.842763
8/12/2021 15:45,2721.130119,2722.758656,2723.844346
8/12/2021 16:00,2721.129535,2722.758072,2723.843762
8/12/2021 16:15,2721.130691,2722.759237,2723.844935
8/12/2021 16:30,2721.128816,2722.759088,2723.845935
8/12/2021 16:45,2721.129134,2722.757681,2723.843379
8/12/2021 17:00,2721.133499,2722.760892,2723.84582
8/12/2021 17:15,2721.133889,2722.761282,2723.84621
8/12/2021 17:45,2721.132567,2722.759388,2723.843935
8/12/2021 18:00,2721.131089,2722.759626,2723.845316
8/12/2021 18:15,2721.132571,2722.759382,2723.843923
8/12/2021 18:30,2721.131985,2722.758795,2723.843335
8/12/2021 19:00,2721.132568,2722.759379,2723.84392
8/12/2021 19:15,2721.132768,2722.759579,2723.84412
8/12/2021 19:30,2721.131995,2722.758805,2723.843345
8/12/2021 19:45,2721.133025,2722.761571,2723.847269
8/12/2021 20:00,2721.129593,2722.759865,2723.846712
8/12/2021 20:15,2721.131154,2722.761415,2723.848256
