Date_Time,P1,P2,P3
7/29/2021 12:15,2721.257468,2722.569926,2723.444897
7/29/2021 12:30,2721.258193,2722.567168,2723.439819
7/29/2021 12:45,2721.258192,2722.567171,2723.439823
7/29/2021 13:00,2721.258192,2722.567174,2723.439828
7/29/2021 13:15,2721.257995,2722.56698,2723.439636
7/29/2021 13:30,2721.260778,2722.568038,2723.439545
7/29/2021 13:45,2721.262011,2722.564927,2723.433538
7/29/2021 14:00,2721.261818,2722.562131,2723.429006
7/29/2021 14:15,2721.261817,2722.564742,2723.433359
7/29/2021 14:30,2721.265904,2722.566227,2723.433109
7/29/2021 14:45,2721.264024,2722.562609,2723.428333
7/29/2021 15:00,2721.261425,2722.564365,2723.432991
7/29/2021 15:15,2721.263631,2722.562227,2723.427958
7/29/2021 15:30,2721.262854,2722.564061,2723.431532
7/29/2021 15:45,2721.265578,2722.564183,2723.429919
7/29/2021 16:00,2721.263111,2722.562601,2723.428927
7/29/2021 16:15,2721.265641,2722.562528,2723.427118
7/29/2021 16:30,2721.266615,2722.563505,2723.428099
7/29/2021 16:45,2721.26285,2722.55888,2723.4229
7/29/2021 17:00,2721.26681,2722.561102,2723.423963
7/29/2021 17:15,2721.266224,2722.560517,2723.42338
7/29/2021 17:30,2721.264082,2722.560986,2723.425589
7/29/2021 17:45,2721.267454,2722.560011,2723.421716
7/29/2021 18:00,2721.267647,2722.557599,2723.417568
7/29/2021 18:15,2721.267195,2722.558893,2723.420025
7/29/2021 18:30,2721.267264,2722.554612,2723.412844
7/29/2021 18:45,2721.264471,2722.558778,2723.421649
7/29/2021 19:00,2721.268623,2722.55858,2723.418551
7/29/2021 19:15,2721.267653,2722.55761,2723.417581
7/29/2021 19:30,2721.267456,2722.557413,2723.417384
7/29/2021 19:45,2721.270571,2722.555314,2723.41181
7/29/2021 20:00,2721.266805,2722.558504,2723.419637
7/29/2021 20:15,2721.267583,2722.556673,2723.416067
7/29/2021 20:30,2721.268556,2722.555039,2723.412694
7/29/2021 20:45,2721.267587,2722.554068,2723.411722
7/29/2021 21:00,2721.269724,2722.556203,2723.413857
7/29/2021 21:15,2721.269463,2722.557685,2723.4165
7/29/2021 21:30,2721.269073,2722.557292,2723.416105
7/29/2021 21:45,2721.271994,2722.554999,2723.410336
7/29/2021 22:00,2721.273939,2722.556941,2723.412276
7/29/2021 22:15,2721.272643,2722.551294,2723.403728
7/29/2021 22:30,2721.269399,2722.554126,2723.410611
7/29/2021 22:45,2721.272383,2722.552773,2723.406367
7/29/2021 23:00,2721.272904,2722.555021,2723.409765
7/29/2021 23:15,2721.274531,2722.55231,2723.404164
7/29/2021 23:30,2721.276281,2722.554058,2723.405909
7/29/2021 23:45,2721.276281,2722.554057,2723.405907
7/30/2021 0:00,2721.276282,2722.554054,2723.405902
7/30/2021 0:15,2721.275831,2722.552723,2723.403984
7/30/2021 0:30,2721.276414,2722.553304,2723.404565
7/30/2021 0:45,2721.276805,2722.551086,2723.400607
7/30/2021 1:00,2721.275635,2722.552519,2723.403776
7/30/2021 1:15,2721.275698,2722.550852,2723.400955
7/30/2021 1:30,2721.275311,2722.550464,2723.400566
7/30/2021 1:45,2721.279657,2722.550458,2723.397659
7/30/2021 2:00,2721.279657,2722.550457,2723.397657
7/30/2021 2:15,2721.281798,2722.549988,2723.395449
7/30/2021 2:30,2721.280502,2722.549555,2723.39559
7/30/2021 2:45,2721.280628,2722.548816,2723.394274
7/30/2021 3:00,2721.280629,2722.548813,2723.39427
7/30/2021 3:15,2721.281213,2722.549395,2723.394849
7/30/2021 3:30,2721.282118,2722.552042,2723.398658
7/30/2021 3:45,2721.283227,2722.549664,2723.393955
7/30/2021 4:00,2721.281604,2722.549781,2723.395233
7/30/2021 4:15,2721.282774,2722.548343,2723.392055
7/30/2021 4:30,2721.284203,2722.548027,2723.390577
7/30/2021 4:45,2721.284203,2722.548026,2723.390574
7/30/2021 5:00,2721.284593,2722.545809,2723.386619
7/30/2021 5:15,2721.283552,2722.551722,2723.397168
7/30/2021 5:30,2721.286928,2722.54814,2723.388948
7/30/2021 5:45,2721.287833,2722.550788,2723.392757
7/30/2021 6:00,2721.28725,2722.550203,2723.392172
7/30/2021 6:15,2721.286541,2722.547749,2723.388554
7/30/2021 6:30,2721.285304,2722.548254,2723.390221
7/30/2021 6:45,2721.284205,2722.545411,2723.386215
7/30/2021 7:00,2721.286084,2722.549031,2723.390996
7/30/2021 7:15,2721.284524,2722.550076,2723.393777
7/30/2021 7:30,2721.285501,2722.548446,2723.390408
7/30/2021 7:45,2721.287642,2722.547979,2723.388203
7/30/2021 8:00,2721.28635,2722.544943,2723.384005
7/30/2021 8:15,2721.286223,2722.548286,2723.389661
7/30/2021 8:30,2721.286482,2722.546816,2723.387038
7/30/2021 8:45,2721.286734,2722.545339,2723.384409
7/30/2021 9:00,2721.286476,2722.546808,2723.387029
7/30/2021 9:15,2721.28706,2722.547389,2723.387609
7/30/2021 9:30,2721.288876,2722.54487,2723.3822
7/30/2021 9:45,2721.287902,2722.546502,2723.385569
7/30/2021 10:00,2721.288876,2722.544869,2723.382197
7/30/2021 10:15,2721.289008,2722.544122,2723.380865
7/30/2021 10:45,2721.287975,2722.544817,2723.382711
7/30/2021 11:00,2721.288621,2722.543735,2723.380478
7/30/2021 11:15,2721.288234,2722.543348,2723.380091
7/30/2021 11:30,2721.289398,2722.541906,2723.376911
7/30/2021 11:45,2721.28965,2722.540432,2723.374286
7/30/2021 12:00,2721.290241,2722.543617,2723.379201
7/30/2021 12:15,2721.292634,2722.544283,2723.378715
7/30/2021 12:30,2721.290241,2722.541014,2723.374863
7/30/2021 12:45,2721.292382,2722.543156,2723.377006
7/30/2021 13:00,2721.292579,2722.543356,2723.377208
7/30/2021 13:15,2721.293812,2722.542851,2723.375544
7/30/2021 13:30,2721.294399,2722.540835,2723.371793
7/30/2021 13:45,2721.293682,2722.541002,2723.372548
