Date_Time,P1,P2,P3
3/2/2022 0:15,2721.097297,2722.669135,2723.717027
3/2/2022 0:30,2721.093675,2722.667236,2723.716276
3/2/2022 0:45,2721.094258,2722.667819,2723.716859
3/2/2022 1:00,2721.098006,2722.668118,2723.71486
3/2/2022 1:30,2721.098465,2722.670302,2723.718193
3/2/2022 1:45,2721.099048,2722.670885,2723.718776
3/2/2022 2:15,2721.100214,2722.672051,2723.719942
3/2/2022 2:30,2721.097409,2722.670398,2723.719057
3/2/2022 3:00,2721.097174,2722.670735,2723.719775
3/2/2022 3:15,2721.09859,2722.668702,2723.715443
3/2/2022 3:45,2721.099453,2722.668413,2723.714386
3/2/2022 4:00,2721.096006,2722.669568,2723.718609
3/2/2022 4:15,2721.098351,2722.669045,2723.716174
3/2/2022 4:30,2721.096722,2722.668559,2723.71645
3/2/2022 5:00,2721.096589,2722.670151,2723.719192
3/2/2022 5:15,2721.100107,2722.670791,2723.717914
3/2/2022 5:30,2721.100808,2722.669778,2723.715757
3/2/2022 6:00,2721.100225,2722.669195,2723.715174
3/2/2022 6:30,2721.097767,2722.668461,2723.715591
3/2/2022 6:45,2721.097882,2722.669719,2723.71761
3/2/2022 7:00,2721.099524,2722.670208,2723.717331
3/2/2022 7:30,2721.098551,2722.669235,2723.716358
3/2/2022 7:45,2721.098355,2722.669039,2723.716161
3/2/2022 8:15,2721.100339,2722.670451,2723.717193
3/2/2022 8:45,2721.095746,2722.667583,2723.715474
3/2/2022 9:00,2721.096847,2722.666959,2723.7137
3/2/2022 9:15,2721.09674,2722.6657,2723.711673
3/2/2022 9:30,2721.093893,2722.664577,2723.711699
3/2/2022 9:45,2721.093821,2722.662781,2723.708754
3/2/2022 10:00,2721.092654,2722.661614,2723.707587
3/2/2022 10:15,2721.091946,2722.66263,2723.709753
3/2/2022 11:00,2721.088781,2722.662914,2723.712335
3/2/2022 11:15,2721.093696,2722.66438,2723.711502
3/2/2022 11:30,2721.092723,2722.663407,2723.710529
3/2/2022 11:45,2721.090777,2722.661461,2723.708583
3/2/2022 12:00,2721.088902,2722.66131,2723.709583
3/2/2022 12:15,2721.090069,2722.662477,2723.71075
3/2/2022 12:30,2721.092916,2722.6636,2723.710723
3/2/2022 12:45,2721.089489,2722.661897,2723.71017
3/2/2022 13:00,2721.09078,2722.661464,2723.708587
3/2/2022 13:15,2721.089136,2722.660974,2723.708866
3/2/2022 13:30,2721.088709,2722.661117,2723.70939
3/2/2022 13:45,2721.090429,2722.660541,2723.707282
3/2/2022 14:00,2721.092761,2722.662873,2723.709615
3/2/2022 14:15,2721.089531,2722.661368,2723.709259
3/2/2022 14:30,2721.091595,2722.661707,2723.708449
3/2/2022 14:45,2721.088554,2722.660391,2723.708282
3/2/2022 15:00,2721.089845,2722.659957,2723.706699
3/2/2022 15:15,2721.090694,2722.662531,2723.710422
3/2/2022 15:30,2721.092181,2722.662293,2723.709035
3/2/2022 16:15,2721.092765,2722.662877,2723.709618
3/2/2022 16:30,2721.091705,2722.66297,2723.71048
3/2/2022 16:45,2721.091012,2722.661124,2723.707865
3/2/2022 17:30,2721.092178,2722.66229,2723.709032
3/2/2022 17:45,2721.092412,2722.661954,2723.708314
3/2/2022 18:00,2721.09147,2722.663307,2723.711198
3/2/2022 18:15,2721.093734,2722.663846,2723.710588
3/2/2022 18:30,2721.09568,2722.665792,2723.712534
3/2/2022 18:45,2721.096142,2722.667979,2723.71587
3/2/2022 19:00,2721.097323,2722.666283,2723.712256
3/2/2022 19:15,2721.09646,2722.666572,2723.713314
3/2/2022 19:30,2721.098528,2722.666916,2723.712508
3/2/2022 19:45,2721.095751,2722.667589,2723.715481
3/2/2022 20:00,2721.094502,2722.667482,2723.716136
