"Location Properties"
"Location Name = La Jara Creek"
"Location ID = aad230a9-83bb-465f-b341-720a18ea2b48"
"Latitude = 35.8690556701322 °"
"Longitude = -106.526314504445 °"
""
"Report Properties"
"Start Time = 2023-04-17 12:14:13"
"Duration = 19.06:45:27"
"Readings = 1852"
"Time Offset = -06:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600 Vented"
"Device SN = 927765"
"Device Firmware = 2.29"
""
"Log Properties"
"Log Name = LaJara_UP65"
"Log Type = Linear"
"Log File Number = 4"
"Log ID = 3c023dcf-4e40-42ef-9493-7a941accf20a"
"Interval = 00:15:00"
""
""
"Date Time","Actual Conductivity (µS/cm) (923756)","Specific Conductivity (µS/cm) (923756)","Salinity (PSU) (923756)","Resistivity (Ω⋅cm) (923756)","Density (g/cm³) (923756)","Total Dissolved Solids (ppt) (923756)","Turbidity (NTU) (922396)","FDOM Fluorescence (RFU) (907554)","Temperature (°C) (927765)","External Voltage (V) (927765)","Battery Capacity (%) (927765)","Barometric Pressure (kPa) (927765)","Pressure (kPa) (925778)","Depth (m) (925778)"
"2023-04-20 21:29:18","33.77744","56.99584","0.02519487","29605.56","0.9999946","0.0370473","13.03298","0.6755078","3.671724","0","98","73.28147","1.849969","0.1820451"
"2023-04-20 21:44:18","33.74216","57.02993","0.02520541","29636.51","0.9999944","0.03706945","11.09029","0.6756866","3.620791","0","98","73.29147","1.818782","0.1832687"
"2023-04-20 21:59:18","33.67718","57.04924","0.02520681","29693.7","0.9999939","0.03708201","9.469188","0.6755986","3.550663","0","98","73.30047","1.80621","0.1834797"
"2023-04-20 22:14:18","33.63967","57.07361","0.02521303","29726.81","0.9999936","0.03709785","8.138268","0.6741582","3.50306","0","98","73.31748","1.885476","0.1819843"
"2023-04-20 22:29:18","33.63989","57.10882","0.02522756","29726.61","0.9999934","0.03712073","11.15217","0.6710647","3.484237","0","98","73.31748","1.871924","0.1857395"
"2023-04-20 22:44:18","33.62876","57.11912","0.02523067","29736.45","0.9999933","0.03712743","9.633142","0.6697794","3.468471","0","98","73.32047","1.810504","0.182415"
"2023-04-20 22:59:18","33.63869","57.14945","0.02524418","29727.67","0.9999933","0.03714715","17.3969","0.667258","3.461213","0","98","73.33548","1.837298","0.183678"
"2023-04-20 23:14:18","33.62415","57.1556","0.02524521","29740.53","0.9999931","0.03715114","9.925587","0.6666682","3.44458","0","98","73.33347","1.858688","0.1864676"
"2023-04-20 23:29:18","33.60937","57.17058","0.02524986","29753.61","0.999993","0.03716088","14.17064","0.665682","3.422972","0","98","73.33448","1.830203","0.1939797"
"2023-04-20 23:44:18","33.57959","57.21061","0.02526325","29779.99","0.9999925","0.03718689","9.449998","0.6641825","3.374183","0","98","73.35648","1.833728","0.1803864"
"2023-04-20 23:59:18","33.54268","57.20971","0.02525905","29812.77","0.9999922","0.03718632","9.933173","0.6642407","3.340886","0","98","73.37247","1.833866","0.1811287"
"2023-04-21 00:14:18","33.50781","57.24216","0.02526875","29843.79","0.9999917","0.03720741","8.505061","0.6639023","3.291592","0","98","73.40047","1.791461","0.1767956"
"2023-04-21 00:29:18","33.49347","57.26656","0.02527727","29856.57","0.9999914","0.03722326","8.421017","0.6606718","3.265421","0","98","73.39548","1.913848","0.1907545"
"2023-04-21 00:44:18","33.45473","57.26929","0.02527432","29891.14","0.9999909","0.03722504","8.263618","0.6599858","3.228544","0","98","73.40047","1.810188","0.1794446"
"2023-04-21 00:59:18","33.43075","57.28123","0.02527669","29912.58","0.9999905","0.0372328","11.85403","0.6575271","3.200254","0","98","73.40247","1.796998","0.1715025"
"2023-04-21 01:14:18","33.41868","57.31516","0.02528931","29923.38","0.9999902","0.03725485","8.333714","0.6575013","3.171144","0","98","73.41048","1.83213","0.1833138"
"2023-04-21 01:29:18","33.41195","57.33505","0.02529676","29929.41","0.99999","0.03726778","8.181873","0.656988","3.154403","0","98","73.40047","1.891453","0.1914066"
"2023-04-21 01:44:18","33.38509","57.35329","0.02530137","29953.49","0.9999896","0.03727964","21.22899","0.6560891","3.120182","0","98","73.40547","1.77862","0.1799633"
"2023-04-21 01:59:18","33.36569","57.36407","0.02530371","29970.91","0.9999892","0.03728665","22.03943","0.6554354","3.096747","0","98","73.39948","1.811654","0.1840352"
"2023-04-21 02:14:18","33.34877","57.39673","0.02531526","29986.11","0.9999887","0.03730787","7.793505","0.6535636","3.063987","0","98","73.40347","1.833208","0.1810581"
"2023-04-21 02:29:18","33.3036","57.41033","0.02531597","30026.78","0.999988","0.03731671","9.683845","0.653345","3.015587","0","98","73.39047","1.821728","0.1938387"
"2023-04-21 02:44:18","33.27194","57.43244","0.02532158","30055.35","0.9999873","0.03733108","10.15499","0.6529438","2.975037","0","98","73.38448","1.818861","0.174965"
"2023-04-21 02:59:18","33.2302","57.43533","0.02531824","30093.11","0.9999867","0.03733297","10.76337","0.6520316","2.935452","0","98","73.37948","1.873121","0.1829394"
"2023-04-21 03:14:18","33.21306","57.45987","0.02532638","30108.64","0.9999862","0.03734892","11.61666","0.6503516","2.906901","0","98","73.37547","1.801167","0.1763491"
"2023-04-21 03:29:18","33.20667","57.48536","0.02533608","30114.43","0.9999859","0.03736548","14.13397","0.6493983","2.887667","0","98","73.37148","1.835838","0.1805907"
"2023-04-21 03:44:18","33.19615","57.51809","0.02534827","30123.97","0.9999854","0.03738676","8.810134","0.6479996","2.860878","0","98","73.36948","1.813502","0.1885986"
"2023-04-21 03:59:18","33.17553","57.51882","0.0253463","30142.7","0.999985","0.03738724","8.210626","0.647742","2.841721","0","98","73.36748","1.815212","0.1828955"
"2023-04-21 04:14:18","33.16165","57.52848","0.02534871","30155.32","0.9999847","0.03739351","7.658206","0.6458246","2.824022","0","98","73.36748","1.786701","0.1807257"
"2023-04-21 04:29:18","33.1555","57.54904","0.0253564","30160.91","0.9999844","0.03740688","7.927142","0.6450998","2.807642","0","98","73.36948","1.808156","0.1759581"
"2023-04-21 04:44:18","33.13207","57.56258","0.02535933","30182.24","0.9999839","0.03741568","8.430359","0.6438125","2.779235","0","98","73.35748","1.814988","0.1738604"
"2023-04-21 04:59:18","33.13266","57.59956","0.02537444","30181.7","0.9999835","0.03743972","8.09129","0.6422375","2.760425","0","98","73.34248","1.82299","0.1748894"
"2023-04-21 05:14:18","33.1315","57.6134","0.02537994","30182.76","0.9999833","0.03744871","12.03306","0.641344","2.752137","0","98","73.34648","1.818506","0.1773537"
"2023-04-21 05:29:18","33.14272","57.64049","0.0253922","30172.54","0.9999833","0.03746632","8.372559","0.6406733","2.748179","0","98","73.36048","1.822589","0.1799713"
"2023-04-21 05:44:18","33.14985","57.67056","0.02540523","30166.05","0.9999831","0.03748586","9.225978","0.638202","2.73895","0","98","73.35448","1.817473","0.177256"
"2023-04-21 05:59:18","33.15754","57.7111","0.02542257","30159.05","0.9999828","0.03751222","7.462435","0.6369425","2.724796","0","98","73.37048","1.745421","0.1728433"
"2023-04-21 06:14:18","33.14029","57.71398","0.02542182","30174.75","0.9999825","0.03751409","7.172431","0.6373204","2.707642","0","98","73.37447","1.793776","0.1777782"
"2023-04-21 06:29:18","33.12714","57.70867","0.02541819","30186.73","0.9999823","0.03751064","9.739391","0.6371095","2.698479","0","98","73.38047","1.778225","0.178515"
"2023-04-21 06:44:18","33.13815","57.72099","0.02542442","30176.7","0.9999824","0.03751864","10.53329","0.6367193","2.702047","0","98","73.38847","1.764259","0.1755021"
"2023-04-21 06:59:18","33.14488","57.69449","0.02541441","30170.57","0.9999828","0.03750142","9.517488","0.6372139","2.721964","0","98","73.39148","1.82566","0.1773766"
"2023-04-21 07:14:18","33.16428","57.68254","0.0254117","30152.93","0.9999833","0.03749365","8.381696","0.6386202","2.7458","0","98","73.38847","1.802298","0.178645"
"2023-04-21 07:29:18","33.19672","57.68961","0.02541817","30123.46","0.9999838","0.03749824","14.01398","0.6378133","2.77156","0.009","98","73.39948","1.797169","0.177379"
"2023-04-21 07:44:18","33.22523","57.65086","0.02540554","30097.61","0.9999847","0.03747306","14.15087","0.6385818","2.817698","0","98","73.40147","1.794249","0.1778174"
"2023-04-21 07:59:19","33.28784","57.63013","0.02540397","30041","0.9999859","0.03745958","9.392239","0.6372835","2.885431","0","98","73.40147","1.858997","0.1858994"
"2023-04-21 08:14:19","33.37348","57.59074","0.02539721","29963.91","0.9999875","0.03743398","9.418756","0.6376112","2.98397","0","98","73.40948","1.818387","0.1742063"
"2023-04-21 08:29:19","33.47121","57.53533","0.02538506","29876.43","0.9999893","0.03739796","11.96921","0.636417","3.102119","0","98","73.41248","1.810589","0.1787452"
"2023-04-21 08:44:19","33.55458","57.46287","0.02536422","29802.19","0.9999908","0.03735087","8.060939","0.6336672","3.216495","0","98","73.41048","1.792934","0.1798927"
"2023-04-21 08:59:19","33.70347","57.37553","0.02534388","29670.54","0.9999928","0.0372941","8.436213","0.6318321","3.398892","0","98","73.41748","1.754705","0.1730542"
"2023-04-21 09:14:19","33.8684","57.34022","0.0253462","29526.05","0.9999942","0.03727114","8.828076","0.6283527","3.568429","0","98","73.40247","1.862133","0.1807644"
"2023-04-21 09:29:19","34.0381","57.24094","0.02532217","29378.85","0.9999951","0.03720661","7.885979","0.6277723","3.777277","0","98","73.40448","1.771538","0.1750201"
"2023-04-21 09:44:19","34.23365","57.14631","0.02530202","29211.03","0.9999954","0.0371451","8.526469","0.6229486","4.007992","0","98","73.41048","1.756559","0.1679121"
"2023-04-21 09:59:19","34.43572","57.04295","0.0252782","29039.61","0.9999948","0.03707792","8.485124","0.6234271","4.250292","0","98","73.40347","1.770716","0.1790929"
"2023-04-21 10:14:19","34.5969","56.93242","0.02524696","28904.33","0.9999935","0.03700608","27.36713","0.6217781","4.459872","0","98","73.41248","1.729462","0.1748874"
"2023-04-21 10:29:19","34.82045","56.86905","0.02524056","28718.76","0.9999912","0.03696488","10.21869","0.6176975","4.701141","0","98","73.39248","1.746953","0.173744"
"2023-04-21 10:44:19","35.10732","56.82521","0.02524722","28484.09","0.9999872","0.03693639","8.959034","0.6109305","4.990178","0","98","73.39148","1.758427","0.1687809"
"2023-04-21 10:59:19","35.34741","56.7933","0.02525411","28290.61","0.999983","0.03691565","8.734291","0.6084931","5.229685","0","98","73.39447","1.793441","0.1716884"
"2023-04-21 11:14:19","35.55375","56.74277","0.02524973","28126.43","0.9999783","0.0368828","8.742898","0.6045785","5.449088","0","98","73.38747","1.674598","0.1628111"
"2023-04-21 11:29:19","35.76589","56.7378","0.02526472","27959.6","0.9999735","0.03687957","9.457735","0.603031","5.647717","0","98","73.38247","1.710604","0.1722337"
"2023-04-21 11:44:19","35.95008","56.70151","0.02526374","27816.35","0.9999681","0.03685598","7.409592","0.6006751","5.838915","0","98","73.38548","1.711656","0.1686708"
"2023-04-21 11:59:19","36.15921","56.67389","0.02526801","27655.47","0.9999618","0.03683802","9.909884","0.6010526","6.048292","0","98","73.36848","1.746282","0.1766701"
"2023-04-21 12:14:19","36.35528","56.68045","0.02528555","27506.32","0.9999559","0.03684229","8.652264","0.600337","6.225533","0","98","73.36548","1.754764","0.1774747"
"2023-04-21 12:29:19","36.52443","56.6724","0.02529453","27378.94","0.9999501","0.03683706","9.401575","0.5990955","6.386566","0","98","73.35848","1.669397","0.1597188"
"2023-04-21 12:44:19","36.64424","56.64968","0.02529341","27289.42","0.9999454","0.03682229","7.901646","0.5994665","6.510836","0","98","73.33448","1.731626","0.1702562"
"2023-04-21 12:59:19","36.72761","56.64773","0.02529852","27227.47","0.9999422","0.03682102","9.444654","0.5998498","6.589055","0","98","73.32948","1.724814","0.1707552"
"2023-04-21 13:14:19","36.81609","56.62477","0.02529487","27162.04","0.9999384","0.0368061","7.989983","0.6006351","6.684627","0","98","73.33347","1.762977","0.1783148"
"2023-04-21 13:29:19","36.83152","56.60848","0.0252889","27150.66","0.9999374","0.03679552","9.345096","0.6012742","6.708694","0","98","73.32447","1.757375","0.1726049"
"2023-04-21 13:44:19","36.83247","56.57471","0.02527437","27149.96","0.9999364","0.03677356","7.488872","0.6036928","6.72991","0","98","73.32248","1.756086","0.1706611"
"2023-04-21 13:59:19","36.83114","56.52911","0.02525456","27150.94","0.9999353","0.03674392","10.57808","0.6055275","6.756171","0","98","73.31748","1.73202","0.1714891"
"2023-04-21 14:14:19","36.80649","56.48792","0.02523502","27169.12","0.9999352","0.03671715","9.118625","0.6089283","6.758198","0","98","73.30948","1.739832","0.1746104"
"2023-04-21 14:29:19","36.72034","56.42589","0.0252022","27232.86","0.9999369","0.03667683","9.073471","0.6130041","6.715765","0","98","73.29047","1.714734","0.1711937"
"2023-04-21 14:44:19","36.64205","56.38877","0.02518066","27291.05","0.999939","0.0366527","12.32141","0.6170596","6.665501","0","98","73.26548","1.745394","0.1735827"
"2023-04-21 14:59:19","36.55451","56.32061","0.02514504","27356.4","0.9999407","0.0366084","28.57624","0.6198147","6.625297","0","98","73.22948","1.784156","0.1723976"
"2023-04-21 15:14:19","36.39674","56.21099","0.02508651","27474.99","0.9999439","0.03653714","13.89808","0.6264831","6.544617","0","98","73.19647","1.749274","0.1739791"
"2023-04-21 15:29:19","36.26866","56.1176","0.02503706","27572.01","0.9999463","0.03647644","9.065085","0.6273893","6.481544","0","98","73.16648","1.768257","0.1704659"
"2023-04-21 15:44:19","36.07561","56.05611","0.02499657","27719.56","0.9999516","0.03643647","14.48275","0.6328579","6.338355","0","98","73.14948","1.780612","0.1793776"
"2023-04-21 15:59:19","35.90376","55.9699","0.02494685","27852.24","0.9999554","0.03638043","12.07926","0.6388484","6.229491","0","98","73.13047","1.784452","0.1721407"
"2023-04-21 16:14:19","35.67155","55.90925","0.02490341","28033.55","0.9999614","0.03634101","9.850156","0.6443223","6.048475","0","98","73.12447","1.798365","0.1775142"
"2023-04-21 16:29:19","35.52507","55.90837","0.02489184","28149.14","0.9999657","0.03634044","11.25193","0.6491672","5.911822","0","98","73.09747","1.732928","0.1737724"
"2023-04-21 16:44:19","35.33358","55.85317","0.02485337","28301.69","0.9999699","0.03630456","8.453092","0.6538968","5.765209","0","98","73.09947","1.825936","0.1810544"
"2023-04-21 16:59:19","35.17477","55.82792","0.02483005","28429.47","0.9999735","0.03628815","9.203582","0.6575219","5.631247","0","98","73.10047","1.721158","0.1659707"
"2023-04-21 17:14:19","35.02068","55.8116","0.02481072","28554.56","0.9999769","0.03627754","12.40122","0.6608736","5.49635","0","98","73.08348","1.872174","0.18797"
"2023-04-21 17:29:19","34.79248","55.84395","0.02480572","28741.84","0.9999819","0.03629857","11.15097","0.6646854","5.263373","0","98","73.09447","1.802863","0.1801777"
"2023-04-21 17:44:19","34.61766","55.84433","0.02479119","28886.99","0.999985","0.03629881","8.462358","0.6691476","5.09925","0","98","73.10047","1.818539","0.1825135"
"2023-04-21 17:59:19","34.48458","55.85158","0.02478287","28998.47","0.9999872","0.03630352","8.913583","0.6745212","4.970287","0","98","73.10947","1.861726","0.1842182"
"2023-04-21 18:14:19","34.35195","55.83005","0.0247623","29110.43","0.9999889","0.03628953","7.443434","0.6729125","4.858377","0","98","73.11047","1.763155","0.1790586"
"2023-04-21 18:29:19","34.31508","55.84464","0.02476521","29141.71","0.9999894","0.03629901","9.026313","0.6764866","4.815398","0","98","73.08748","1.861318","0.189069"
"2023-04-21 18:44:19","34.24093","55.85121","0.02476144","29204.81","0.9999903","0.03630329","11.12215","0.6766857","4.742101","0","98","73.09647","1.761451","0.1704817"
"2023-04-21 18:59:19","34.22379","55.95242","0.02480245","29219.45","0.9999912","0.03636907","12.40393","0.6725643","4.667991","0","98","73.10047","1.831472","0.1772078"
"2023-04-21 19:14:19","34.14598","55.93221","0.024787","29286.02","0.9999919","0.03635594","13.48173","0.6718411","4.606735","0","98","73.09148","1.82925","0.1766864"
"2023-04-21 19:29:19","34.10938","56.00567","0.02481449","29317.45","0.9999925","0.03640369","11.91035","0.6738855","4.530597","0","98","73.09847","1.928117","0.2017614"
"2023-04-21 19:44:19","34.07256","56.05153","0.02483035","29349.13","0.9999931","0.03643349","9.337187","0.67423","4.470121","0","98","73.12247","1.758664","0.1763989"
"2023-04-21 19:59:19","34.04129","56.11089","0.02485232","29376.09","0.9999936","0.03647208","8.232473","0.6743734","4.407267","0","98","73.14248","1.77503","0.1802684"
"2023-04-21 20:14:19","34.02629","56.17241","0.02487664","29389.04","0.9999939","0.03651206","9.032546","0.6720323","4.358507","0","98","73.14548","1.777114","0.1760731"
"2023-04-21 20:29:19","33.97433","56.19343","0.0248806","29433.98","0.9999943","0.03652573","10.46238","0.6723243","4.29823","0","98","73.16048","1.780901","0.1771895"
"2023-04-21 20:44:19","33.94102","56.22888","0.02489229","29462.87","0.9999945","0.03654877","8.482746","0.6727545","4.247257","0","98","73.16948","1.797918","0.1721362"
"2023-04-21 20:59:19","33.898","56.275","0.02490748","29500.27","0.9999948","0.03657875","11.42352","0.66996","4.181323","0","98","73.16948","1.788299","0.1794171"
"2023-04-21 21:14:19","33.86538","56.2874","0.02490955","29528.68","0.9999949","0.03658681","8.375389","0.6667404","4.144041","0","98","73.18348","1.736643","0.1675494"
"2023-04-21 21:29:19","33.8699","56.32582","0.02492598","29524.74","0.9999949","0.03661178","7.016702","0.6681464","4.126759","0","98","73.18047","1.831926","0.1811719"
"2023-04-21 21:44:19","33.87776","56.35629","0.02493941","29517.89","0.999995","0.03663159","8.207192","0.6675166","4.117035","0","98","73.20348","1.768402","0.1711896"
"2023-04-21 21:59:19","33.87441","56.37538","0.02494703","29520.81","0.9999951","0.036644","8.460167","0.6651685","4.103267","0","98","73.19947","1.794775","0.1778679"
"2023-04-21 22:14:19","33.88309","56.41008","0.02496231","29513.24","0.9999951","0.03666655","8.629294","0.662372","4.091971","0","98","73.19347","1.804191","0.1758941"
"2023-04-21 22:29:19","33.89426","56.44917","0.02497963","29503.52","0.9999951","0.03669196","8.143939","0.6616532","4.080558","0","98","73.18648","1.782085","0.1718968"
"2023-04-21 22:44:19","33.87678","56.45588","0.02498075","29518.74","0.9999951","0.03669632","7.237703","0.6620239","4.060609","0","98","73.16348","1.814061","0.1805782"
"2023-04-21 22:59:19","33.8788","56.48879","0.02499462","29516.99","0.9999951","0.03671771","9.137219","0.6594947","4.044174","0","98","73.15247","1.797978","0.1818761"
"2023-04-21 23:14:19","33.85848","56.49629","0.0249958","29534.7","0.9999951","0.03672259","7.811295","0.6592854","4.021178","0","98","73.15047","1.745375","0.175041"
"2023-04-21 23:29:19","33.8567","56.52238","0.02500647","29536.25","0.9999952","0.03673955","9.374622","0.6576027","4.005039","0","98","73.14148","1.746341","0.1736727"
"2023-04-21 23:44:19","33.85138","56.54374","0.02501483","29540.89","0.9999952","0.03675343","8.452457","0.6554646","3.988274","0","98","73.14048","1.819512","0.1820176"
"2023-04-21 23:59:20","33.85202","56.57515","0.02502793","29540.33","0.9999952","0.03677385","7.074364","0.6547292","3.971462","0","98","73.13847","1.763253","0.1783339"
"2023-04-22 00:14:20","33.86087","56.61615","0.02504582","29532.62","0.9999952","0.0368005","8.760818","0.6539165","3.956953","0","98","73.12547","1.817329","0.1794342"
"2023-04-22 00:29:20","33.84322","56.61112","0.02504201","29548.01","0.9999952","0.03679723","10.56106","0.6527487","3.943423","0","98","73.12347","1.734808","0.1747019"
"2023-04-22 00:44:20","33.84995","56.63967","0.02505452","29542.14","0.9999952","0.03681578","7.258745","0.6522363","3.933859","0","98","73.12148","1.755126","0.175301"
"2023-04-22 00:59:20","33.85395","56.65276","0.02506034","29538.65","0.9999952","0.03682429","7.530726","0.6511894","3.930333","0","98","73.10847","1.757263","0.1686822"
"2023-04-22 01:14:20","33.86938","56.67807","0.02507234","29525.19","0.9999952","0.03684074","6.651946","0.6514004","3.930615","0","98","73.09048","1.79371","0.1800939"
"2023-04-22 01:29:20","33.87396","56.6979","0.02508101","29521.2","0.9999952","0.03685363","9.837541","0.6490468","3.923899","0","98","73.07648","1.758815","0.1778826"
"2023-04-22 01:44:20","33.87319","56.708","0.02508513","29521.87","0.9999952","0.0368602","6.396997","0.6485638","3.91762","0","98","73.05247","1.800101","0.1784254"
"2023-04-22 01:59:20","33.88151","56.73283","0.02509624","29514.62","0.9999952","0.03687634","7.679562","0.6479328","3.91161","0","98","73.04147","1.758414","0.1727155"
"2023-04-22 02:14:20","33.88622","56.75287","0.02510502","29510.52","0.9999952","0.03688936","9.082696","0.6469923","3.90491","0","98","73.04748","1.79945","0.1790821"
"2023-04-22 02:29:20","33.90133","56.78615","0.02512029","29497.37","0.9999952","0.036911","8.1937","0.6446871","3.900525","0","98","73.04547","1.760715","0.1714632"
"2023-04-22 02:44:20","33.93364","56.80177","0.02512992","29469.28","0.9999952","0.03692115","6.416412","0.6436337","3.921708","0","98","73.03947","1.747551","0.1691005"
"2023-04-22 02:59:20","33.93929","56.80638","0.02513238","29464.38","0.9999952","0.03692415","8.558845","0.642745","3.924373","0","98","73.02348","1.831065","0.18085"
"2023-04-22 03:14:20","33.9678","56.8227","0.02514192","29439.65","0.9999952","0.03693475","7.401169","0.641753","3.94166","0","98","73.02148","1.723452","0.166596"
"2023-04-22 03:29:20","33.96115","56.84346","0.02514989","29445.41","0.9999953","0.03694825","9.365844","0.6400954","3.924111","0","98","73.02447","1.751937","0.1764447"
"2023-04-22 03:44:20","33.96041","56.86412","0.02515839","29446.05","0.9999953","0.03696168","8.327484","0.6410717","3.912056","0","98","73.04547","1.774411","0.1713911"
"2023-04-22 03:59:20","33.96886","56.87666","0.02516441","29438.73","0.9999953","0.03696983","9.303319","0.638367","3.912946","0","98","73.04347","1.740239","0.1730487"
"2023-04-22 04:14:20","33.95116","56.88962","0.02516806","29454.07","0.9999953","0.03697825","10.57619","0.6377899","3.889534","0","98","73.04248","1.714589","0.1674956"
"2023-04-22 04:29:20","33.97149","56.91306","0.02517977","29436.45","0.9999953","0.03699349","8.433867","0.6365289","3.895365","0","98","73.03748","1.768665","0.1698391"
"2023-04-22 04:44:20","33.94989","56.92251","0.02518158","29455.18","0.9999952","0.03699963","8.360759","0.6350968","3.87031","0","98","73.03348","1.762819","0.1685636"
"2023-04-22 04:59:20","33.9768","56.95438","0.02519743","29431.85","0.9999952","0.03702035","8.088403","0.6354271","3.87757","0","98","73.04648","1.728522","0.1727417"
"2023-04-22 05:14:20","33.9813","56.94743","0.02519498","29427.95","0.9999952","0.03701583","7.360827","0.6344257","3.885524","0","98","73.04147","1.774898","0.1697761"
"2023-04-22 05:29:20","34.02603","56.98229","0.0252138","29389.27","0.9999953","0.03703849","7.911787","0.6338836","3.907509","0","98","73.04047","1.792217","0.1841637"
"2023-04-22 05:44:20","34.0493","56.98537","0.02521735","29369.18","0.9999953","0.03704049","7.460176","0.632934","3.927195","0","98","73.04447","1.709329","0.1794453"
"2023-04-22 05:59:20","34.03185","57.00303","0.02522298","29384.24","0.9999954","0.03705197","8.004535","0.6312419","3.901479","0","98","73.04248","1.691989","0.1703317"
"2023-04-22 06:14:20","33.99164","57.02978","0.02523014","29419","0.9999952","0.03706936","8.211545","0.6311056","3.849901","0","98","73.04248","1.715174","0.1675528"
"2023-04-22 06:29:20","33.95463","57.04975","0.02523477","29451.07","0.9999952","0.03708234","6.351486","0.6314042","3.80501","0","98","73.03848","1.777344","0.1775652"
"2023-04-22 06:44:20","33.90442","57.02878","0.02522112","29494.68","0.9999951","0.03706871","6.735907","0.6340773","3.770374","0","98","73.03947","1.668607","0.1642742"
"2023-04-22 06:59:20","33.88478","57.03903","0.02522342","29511.77","0.9999949","0.03707537","7.590009","0.6322646","3.746757","0","98","73.04248","1.755415","0.1768916"
"2023-04-22 07:14:20","33.88893","57.04186","0.025225","29508.16","0.999995","0.03707721","9.834915","0.6288784","3.749022","0","98","73.04748","1.718357","0.1730223"
"2023-04-22 07:29:20","33.91671","57.06052","0.02523548","29483.99","0.999995","0.03708934","10.03454","0.6299252","3.764337","0","98","73.05848","1.762905","0.1746279"
"2023-04-22 07:44:20","33.98056","57.0158","0.02522326","29428.59","0.9999952","0.03706026","7.054562","0.6308526","3.847379","0","98","73.04748","1.65111","0.1571532"
"2023-04-22 07:59:20","34.03117","57.0009","0.02522203","29384.83","0.9999954","0.03705059","9.427917","0.6315291","3.902018","0","98","73.04447","1.756717","0.1739969"
"2023-04-22 08:14:20","34.10972","56.92071","0.02519635","29317.16","0.9999954","0.03699846","6.357931","0.6287862","4.018308","0","98","73.03047","1.732579","0.1654668"
"2023-04-22 08:29:20","34.12405","56.8939","0.02518658","29304.84","0.9999953","0.03698104","6.758419","0.6299819","4.046286","0","98","73.03647","1.732566","0.1707923"
"2023-04-22 08:44:20","34.14934","56.84159","0.02516725","29283.14","0.9999952","0.03694704","7.951716","0.628401","4.098472","0","98","73.03348","1.705258","0.1702159"
"2023-04-22 08:59:20","34.29441","56.79532","0.02516167","29159.27","0.9999947","0.03691696","13.14255","0.6168825","4.257826","0","98","73.02447","1.740759","0.1745683"
"2023-04-22 09:14:20","34.46095","56.75962","0.0251622","29018.36","0.9999937","0.03689376","11.77443","0.6230274","4.431329","0.009","98","73.02148","1.756487","0.1805164"
"2023-04-22 09:29:20","34.59949","56.72952","0.0251622","28902.16","0.9999925","0.03687419","8.003836","0.619505","4.576067","0","98","73.02148","1.733309","0.1708686"
"2023-04-22 09:44:20","34.86172","56.69069","0.02516921","28684.76","0.9999894","0.03684895","7.890913","0.6174101","4.840107","0","98","73.00948","1.719501","0.1709292"
"2023-04-22 09:59:20","35.03965","56.65986","0.02517163","28539.1","0.9999866","0.03682891","7.911051","0.6163151","5.022043","0","98","73.02747","1.776114","0.1759726"
"2023-04-22 10:14:20","35.09484","56.65828","0.02517568","28494.22","0.9999858","0.03682788","8.281878","0.6149154","5.07395","0","98","73.04248","1.679687","0.1654101"
"2023-04-22 10:29:20","35.12402","56.64012","0.02517049","28470.55","0.9999851","0.03681608","6.503201","0.6131369","5.111315","0","98","73.03548","1.721868","0.1863273"
"2023-04-22 10:44:20","35.09126","56.66343","0.02517756","28497.13","0.9999859","0.03683123","8.141836","0.6145121","5.06769","0","98","73.04648","1.707829","0.1675466"
"2023-04-22 10:59:20","35.16531","56.66054","0.02518262","28437.11","0.9999847","0.03682935","6.565741","0.6130235","5.137772","0","98","73.02948","1.731501","0.1728911"
"2023-04-22 11:14:20","35.65802","56.54987","0.02517607","28044.18","0.9999731","0.03675741","8.953534","0.6049364","5.657536","0","98","73.00048","1.690181","0.1611473"
"2023-04-22 11:29:20","36.07978","56.44543","0.02516408","27716.35","0.9999597","0.03668953","8.812276","0.5996615","6.109822","0","98","72.99148","1.699821","0.1718706"
"2023-04-22 11:44:20","36.43698","56.38709","0.02516533","27444.64","0.9999466","0.03665161","8.072993","0.59726","6.476109","0","98","72.98948","1.692535","0.1696592"
"2023-04-22 11:59:20","36.7878","56.35968","0.02517824","27182.93","0.9999325","0.03663379","7.870339","0.5903856","6.818458","0","98","72.97248","1.671356","0.1667725"
"2023-04-22 12:14:20","37.00602","56.3155","0.02517395","27022.63","0.9999222","0.03660508","20.62761","0.5920147","7.04814","0","98","72.96147","1.68667","0.1635765"
"2023-04-22 12:29:20","37.23172","56.26691","0.02516774","26858.82","0.9999105","0.0365735","9.345917","0.5897176","7.287863","0","98","72.94547","1.695843","0.1663279"
"2023-04-22 12:44:20","37.07053","56.31443","0.0251778","26975.61","0.9999193","0.03660438","7.009171","0.5950536","7.108772","0","98","72.92648","1.696375","0.1700555"
"2023-04-22 12:59:20","36.84201","56.35585","0.02518032","27142.92","0.9999303","0.0366313","10.10187","0.5997829","6.871146","0","98","72.92348","1.664807","0.168305"
"2023-04-22 13:14:20","36.8462","56.31314","0.0251621","27139.84","0.9999289","0.03660354","9.151258","0.5987105","6.901","0","98","72.90848","1.754692","0.1738045"
