Date (MM/DD/YYYY),Time (HH:mm:ss),fDOM RFU,Turbidity FNU
8/2/2022,12:01:03,16.23,6.11
8/2/2022,12:01:04,16.22,6.07
8/2/2022,12:01:05,16.23,5.95
8/2/2022,12:01:06,16.25,5.83
8/2/2022,12:01:07,16.25,5.76
8/2/2022,12:01:08,16.23,5.69
8/2/2022,12:01:09,16.16,5.64
8/2/2022,12:01:10,16.16,5.49
8/2/2022,12:01:11,16.17,5.44
8/2/2022,12:01:12,16.17,5.38
8/2/2022,12:01:13,16.19,5.26
8/2/2022,12:01:14,16.2,5.14
8/2/2022,12:01:15,16.2,5.1
8/2/2022,12:01:16,16.16,5.13
8/2/2022,12:01:17,16.13,5.03
8/2/2022,12:01:18,16.15,5.01
8/2/2022,12:01:19,16.16,5.01
8/2/2022,12:01:20,16.15,4.96
8/2/2022,12:01:21,16.15,5.01
8/2/2022,12:01:22,16.16,4.97
8/2/2022,12:01:23,16.15,4.9
8/2/2022,12:01:24,16.15,4.82
8/2/2022,12:01:25,16.15,4.84
8/2/2022,12:01:26,16.17,4.84
8/2/2022,12:01:27,16.16,4.85
8/2/2022,12:01:28,16.17,4.86
8/2/2022,12:01:29,16.22,4.86
8/2/2022,12:01:30,16.22,4.85
8/2/2022,12:01:31,16.23,4.8
8/2/2022,12:01:32,16.26,4.78
8/2/2022,12:01:33,16.28,4.74
8/2/2022,12:01:34,16.27,4.69
8/2/2022,12:01:35,16.27,4.63
8/2/2022,12:01:36,16.3,4.58
8/2/2022,12:01:37,16.31,4.65
8/2/2022,12:01:38,16.33,4.67
8/2/2022,12:01:39,16.3,4.76
8/2/2022,12:01:40,16.29,4.67
8/2/2022,12:01:41,16.3,4.63
8/2/2022,12:01:42,16.28,4.59
8/2/2022,12:01:43,16.31,4.58
8/2/2022,12:01:44,16.31,4.54
8/2/2022,12:01:45,16.31,4.51
8/2/2022,12:01:46,16.31,4.49
8/2/2022,12:01:47,16.3,4.51
8/2/2022,12:01:48,16.32,4.49
8/2/2022,12:01:49,16.31,4.5
8/2/2022,12:01:50,16.31,4.51
8/2/2022,12:01:51,16.3,4.46
8/2/2022,12:01:52,16.29,4.39
8/2/2022,12:01:53,16.29,4.35
8/2/2022,12:01:54,16.28,4.27
8/2/2022,12:01:55,16.27,4.26
8/2/2022,12:01:56,16.28,4.23
8/2/2022,12:01:57,16.29,4.23
8/2/2022,12:01:58,16.29,4.2
8/2/2022,12:01:59,16.32,4.22
8/2/2022,12:02:00,16.31,4.22
8/2/2022,12:02:01,16.31,4.19
8/2/2022,12:02:02,16.31,4.16
8/2/2022,12:02:03,16.3,4.16
8/2/2022,12:02:04,16.3,4.13
8/2/2022,12:02:05,16.3,4.11
8/2/2022,12:02:06,16.29,4.09
8/2/2022,12:02:07,16.29,4.09
8/2/2022,12:02:08,16.29,4.09
8/2/2022,12:02:09,16.28,4.08
8/2/2022,12:02:10,16.27,4.07
8/2/2022,12:02:11,16.26,4.03
8/2/2022,12:02:12,16.26,4.04
8/2/2022,12:02:13,16.23,4.02
8/2/2022,12:02:14,16.23,3.99
8/2/2022,12:02:15,16.25,4
8/2/2022,12:02:16,16.22,3.99
8/2/2022,12:02:17,16.21,3.96
8/2/2022,12:02:18,16.2,3.97
8/2/2022,12:02:19,16.2,3.95
8/2/2022,12:02:20,16.2,3.96
8/2/2022,12:02:21,16.2,3.9
8/2/2022,12:02:22,16.2,3.89
8/2/2022,12:02:23,16.17,3.92
8/2/2022,12:02:24,16.15,3.91
8/2/2022,12:02:25,16.15,3.97
8/2/2022,12:02:26,16.13,3.96
8/2/2022,12:02:27,16.12,3.95
8/2/2022,12:02:28,16.13,3.99
8/2/2022,12:02:29,16.15,3.99
8/2/2022,12:02:30,16.14,3.99
8/2/2022,12:02:31,16.14,3.98
8/2/2022,12:02:32,16.14,4
8/2/2022,12:02:33,16.17,3.98
8/2/2022,12:02:34,16.17,4
8/2/2022,12:02:35,16.15,4.05
8/2/2022,12:02:36,16.18,4.1
8/2/2022,12:02:37,16.18,4.09
8/2/2022,12:02:38,16.17,4.07
8/2/2022,12:02:39,16.12,4.05
8/2/2022,12:02:40,16.12,4.01
8/2/2022,12:02:41,16.13,3.99
8/2/2022,12:02:42,16.14,4.01
8/2/2022,12:02:43,16.17,4.01
8/2/2022,12:02:44,16.19,4
8/2/2022,12:02:45,16.19,4
8/2/2022,12:02:46,16.22,3.95
8/2/2022,12:02:47,16.21,3.95
8/2/2022,12:02:48,16.2,3.97
8/2/2022,12:02:49,16.19,3.96
8/2/2022,12:02:50,16.19,3.87
8/2/2022,12:02:51,16.19,3.83
8/2/2022,12:02:52,16.18,3.84
8/2/2022,12:02:53,16.16,3.84
8/2/2022,12:02:54,16.17,3.88
8/2/2022,12:02:55,16.15,3.92
8/2/2022,12:02:56,16.15,3.99
8/2/2022,12:02:57,16.14,4.06
8/2/2022,12:02:58,16.13,4.16
8/2/2022,12:02:59,16.16,4.37
8/2/2022,12:03:00,16.15,4.48
8/2/2022,12:03:01,16.14,4.66
8/2/2022,12:03:02,16.07,4.84
8/2/2022,12:03:03,16.02,4.89
8/2/2022,12:03:04,15.99,5.04
8/2/2022,12:03:05,15.96,5.06
8/2/2022,12:03:06,15.93,5.18
8/2/2022,12:03:07,15.97,5.24
8/2/2022,12:03:08,15.98,5.27
8/2/2022,12:03:09,15.96,5.36
8/2/2022,12:03:10,15.97,5.37
8/2/2022,12:03:11,15.96,5.31
8/2/2022,12:03:12,15.96,5.26
8/2/2022,12:03:13,15.97,5.14
8/2/2022,12:03:14,15.98,5.01
8/2/2022,12:03:15,15.99,4.91
8/2/2022,12:03:16,15.96,4.75
8/2/2022,12:03:17,15.91,4.66
8/2/2022,12:03:18,15.89,4.63
8/2/2022,12:03:19,15.91,4.49
8/2/2022,12:03:20,15.92,4.4
8/2/2022,12:03:21,15.94,4.37
8/2/2022,12:03:22,16,4.33
8/2/2022,12:03:23,16.04,4.29
8/2/2022,12:03:24,16.05,4.23
8/2/2022,12:03:25,16.06,4.23
8/2/2022,12:03:26,16.08,4.16
8/2/2022,12:03:27,16.07,4.16
8/2/2022,12:03:28,16.05,4.13
8/2/2022,12:03:29,16.04,4.1
8/2/2022,12:03:30,16.02,4.1
8/2/2022,12:03:31,16.02,4.12
8/2/2022,12:03:32,16,4.11
8/2/2022,12:03:33,15.99,4.09
8/2/2022,12:03:34,15.97,4.08
8/2/2022,12:03:35,15.95,4.04
8/2/2022,12:03:36,15.98,4.09
8/2/2022,12:03:37,16.03,4.13
8/2/2022,12:03:38,16.04,4.07
8/2/2022,12:03:39,16.04,4.03
8/2/2022,12:03:40,16.04,4
8/2/2022,12:03:41,16.03,4.04
8/2/2022,12:03:42,15.98,4.04
8/2/2022,12:03:43,15.94,4.09
8/2/2022,12:03:44,15.91,4.05
8/2/2022,12:03:45,15.92,4.04
8/2/2022,12:03:46,15.93,3.99
8/2/2022,12:03:47,15.92,3.92
8/2/2022,12:03:48,15.91,3.92
8/2/2022,12:03:49,15.93,3.94
8/2/2022,12:03:50,15.94,3.91
8/2/2022,12:03:51,15.95,3.86
8/2/2022,12:03:52,15.95,3.86
8/2/2022,12:03:53,15.92,3.87
8/2/2022,12:03:54,15.87,3.9
8/2/2022,12:03:55,15.87,3.9
8/2/2022,12:03:56,15.85,3.89
8/2/2022,12:03:57,15.82,3.89
8/2/2022,12:03:58,15.81,3.84
8/2/2022,12:03:59,15.79,3.81
8/2/2022,12:04:00,15.79,3.84
8/2/2022,12:04:01,15.8,3.83
8/2/2022,12:04:02,15.86,3.83
8/2/2022,12:04:03,15.92,3.83
8/2/2022,12:04:04,15.95,3.84
8/2/2022,12:04:05,15.91,3.87
8/2/2022,12:04:06,15.89,3.8
8/2/2022,12:04:07,15.9,3.77
8/2/2022,12:04:08,15.93,3.72
8/2/2022,12:04:09,15.92,3.7
8/2/2022,12:04:10,15.94,3.66
8/2/2022,12:04:11,15.94,3.65
8/2/2022,12:04:12,15.95,3.62
8/2/2022,12:04:13,15.99,3.67
8/2/2022,12:04:14,16.04,3.65
8/2/2022,12:04:15,16.05,3.62
8/2/2022,12:04:16,16.08,3.64
8/2/2022,12:04:17,16.13,3.61
8/2/2022,12:04:18,16.16,3.6
8/2/2022,12:04:19,16.16,3.6
8/2/2022,12:04:20,16.16,3.58
8/2/2022,12:04:21,16.12,3.6
8/2/2022,12:04:22,16.07,3.64
8/2/2022,12:04:23,16.04,3.64
8/2/2022,12:04:24,16.05,3.66
8/2/2022,12:04:25,16.08,3.66
8/2/2022,12:04:26,16.09,3.68
8/2/2022,12:04:27,16.1,3.64
8/2/2022,12:04:28,16.09,3.64
8/2/2022,12:04:29,16.09,3.66
8/2/2022,12:04:30,16.07,3.64
8/2/2022,12:04:31,16.07,3.66
8/2/2022,12:04:32,16.07,3.68
8/2/2022,12:04:33,16.05,3.63
8/2/2022,12:04:34,16.06,3.64
8/2/2022,12:04:35,16.07,3.63
8/2/2022,12:04:36,16.04,3.66
8/2/2022,12:04:37,15.99,3.64
8/2/2022,12:04:38,15.97,3.64
8/2/2022,12:04:39,15.98,3.65
8/2/2022,12:04:40,15.98,3.64
8/2/2022,12:04:41,15.99,3.64
8/2/2022,12:04:42,15.99,3.62
8/2/2022,12:04:43,16,3.65
8/2/2022,12:04:44,15.99,3.66
8/2/2022,12:04:45,15.99,3.66
8/2/2022,12:04:46,16,3.65
8/2/2022,12:04:47,15.94,3.64
8/2/2022,12:04:48,15.92,3.66
8/2/2022,12:04:49,15.89,3.69
8/2/2022,12:04:50,15.89,3.68
8/2/2022,12:04:51,15.86,3.64
8/2/2022,12:04:52,15.89,3.62
8/2/2022,12:04:53,15.9,3.62
8/2/2022,12:04:54,15.86,3.61
8/2/2022,12:04:55,15.85,3.57
8/2/2022,12:04:56,15.85,3.56
8/2/2022,12:04:57,15.86,3.54
8/2/2022,12:04:58,15.87,3.45
8/2/2022,12:04:59,15.86,3.47
8/2/2022,12:05:00,15.86,3.47
8/2/2022,12:05:01,15.87,3.47
8/2/2022,12:05:02,15.88,3.48
8/2/2022,12:05:03,15.9,3.46
8/2/2022,12:05:04,15.9,3.43
8/2/2022,12:05:05,15.91,3.44
8/2/2022,12:05:06,15.9,3.5
8/2/2022,12:05:07,15.93,3.49
8/2/2022,12:05:08,15.98,3.48
8/2/2022,12:05:09,15.98,3.49
8/2/2022,12:05:10,15.97,3.5
8/2/2022,12:05:11,15.99,3.52
8/2/2022,12:05:12,16,3.53
8/2/2022,12:05:13,15.99,3.53
8/2/2022,12:05:14,15.99,3.54
8/2/2022,12:05:15,16,3.54
8/2/2022,12:05:16,16.01,3.53
8/2/2022,12:05:17,16.01,3.5
8/2/2022,12:05:18,16.01,3.51
8/2/2022,12:05:19,16.03,3.51
8/2/2022,12:05:20,16.03,3.49
8/2/2022,12:05:21,16.07,3.47
8/2/2022,12:05:22,16.02,3.47
8/2/2022,12:05:23,16.02,3.47
8/2/2022,12:05:24,15.96,3.44
8/2/2022,12:05:25,15.95,3.45
8/2/2022,12:05:26,15.95,3.49
8/2/2022,12:05:27,15.95,3.46
8/2/2022,12:05:28,15.96,3.44
8/2/2022,12:05:29,15.97,3.53
8/2/2022,12:05:30,15.95,3.55
8/2/2022,12:05:31,15.95,3.68
8/2/2022,12:05:32,15.94,3.8
8/2/2022,12:05:33,15.94,3.9
8/2/2022,12:05:34,15.96,3.97
8/2/2022,12:05:35,15.95,4
8/2/2022,12:05:36,15.96,4.1
8/2/2022,12:05:37,15.96,4.26
8/2/2022,12:05:38,15.96,4.43
8/2/2022,12:05:39,15.96,4.49
8/2/2022,12:05:40,15.96,4.62
8/2/2022,12:05:41,15.95,4.64
8/2/2022,12:05:42,15.96,4.7
8/2/2022,12:05:43,15.95,4.7
8/2/2022,12:05:44,15.98,4.66
8/2/2022,12:05:45,15.97,4.65
8/2/2022,12:05:46,15.98,4.63
8/2/2022,12:05:47,15.97,4.59
8/2/2022,12:05:48,15.96,4.53
8/2/2022,12:05:49,15.93,4.47
8/2/2022,12:05:50,15.94,4.46
8/2/2022,12:05:51,15.95,4.4
8/2/2022,12:05:52,15.95,4.32
8/2/2022,12:05:53,15.91,4.17
8/2/2022,12:05:54,15.9,4.11
8/2/2022,12:05:55,15.9,4.05
8/2/2022,12:05:56,15.89,3.99
8/2/2022,12:05:57,15.89,3.94
8/2/2022,12:05:58,15.91,3.85
8/2/2022,12:05:59,15.91,3.87
8/2/2022,12:06:00,15.89,3.85
8/2/2022,12:06:01,15.89,3.79
8/2/2022,12:06:02,15.9,3.73
8/2/2022,12:06:03,15.92,3.75
8/2/2022,12:06:04,15.93,3.75
8/2/2022,12:06:05,15.92,3.68
8/2/2022,12:06:06,15.91,3.67
8/2/2022,12:06:07,15.9,3.64
8/2/2022,12:06:08,15.88,3.61
8/2/2022,12:06:09,15.89,3.59
8/2/2022,12:06:10,15.88,3.59
8/2/2022,12:06:11,15.87,3.57
8/2/2022,12:06:12,15.84,3.54
8/2/2022,12:06:13,15.84,3.56
8/2/2022,12:06:14,15.84,3.52
8/2/2022,12:06:15,15.82,3.5
8/2/2022,12:06:16,15.8,3.47
8/2/2022,12:06:17,15.78,3.45
8/2/2022,12:06:18,15.8,3.4
8/2/2022,12:06:19,15.81,3.42
8/2/2022,12:06:20,15.84,3.42
8/2/2022,12:06:21,15.83,3.4
8/2/2022,12:06:22,15.84,3.46
8/2/2022,12:06:23,15.84,3.49
8/2/2022,12:06:24,15.83,3.5
8/2/2022,12:06:25,15.85,3.49
8/2/2022,12:06:26,15.86,3.5
8/2/2022,12:06:27,15.9,3.52
8/2/2022,12:06:28,15.91,3.52
8/2/2022,12:06:29,15.91,3.51
8/2/2022,12:06:30,15.91,3.48
8/2/2022,12:06:31,15.89,3.49
8/2/2022,12:06:32,15.94,3.5
8/2/2022,12:06:33,15.96,3.47
8/2/2022,12:06:34,15.96,3.47
8/2/2022,12:06:35,15.92,3.45
8/2/2022,12:06:36,15.95,3.39
8/2/2022,12:06:37,15.97,3.31
8/2/2022,12:06:38,15.95,3.29
8/2/2022,12:06:39,15.94,3.29
8/2/2022,12:06:40,15.9,3.31
8/2/2022,12:06:41,15.88,3.3
8/2/2022,12:06:42,15.86,3.26
8/2/2022,12:06:43,15.83,3.25
8/2/2022,12:06:44,15.8,3.29
8/2/2022,12:06:45,15.78,3.29
8/2/2022,12:06:46,15.73,3.29
8/2/2022,12:06:47,15.72,3.27
8/2/2022,12:06:48,15.74,3.28
8/2/2022,12:06:49,15.76,3.38
8/2/2022,12:06:50,15.75,3.38
8/2/2022,12:06:51,15.75,3.43
8/2/2022,12:06:52,15.74,3.44
8/2/2022,12:06:53,15.73,3.44
8/2/2022,12:06:54,15.75,3.53
8/2/2022,12:06:55,15.79,3.57
8/2/2022,12:06:56,15.8,3.59
8/2/2022,12:06:57,15.79,3.68
8/2/2022,12:06:58,15.8,3.72
8/2/2022,12:06:59,15.8,3.78
8/2/2022,12:07:00,15.83,3.83
8/2/2022,12:07:01,15.85,3.89
8/2/2022,12:07:02,15.86,4
8/2/2022,12:07:03,15.87,4.13
8/2/2022,12:07:04,15.9,4.26
8/2/2022,12:07:05,15.91,4.34
8/2/2022,12:07:06,15.93,4.56
8/2/2022,12:07:07,15.92,4.69
8/2/2022,12:07:08,15.88,4.88
8/2/2022,12:07:09,15.88,4.92
8/2/2022,12:07:10,15.87,5.02
8/2/2022,12:07:11,15.87,4.99
8/2/2022,12:07:12,15.86,5.06
8/2/2022,12:07:13,15.85,5.13
8/2/2022,12:07:14,15.85,5.14
8/2/2022,12:07:15,15.85,5.16
8/2/2022,12:07:16,15.8,5.19
8/2/2022,12:07:17,15.75,5.2
8/2/2022,12:07:18,15.71,5.15
8/2/2022,12:07:19,15.71,5.06
8/2/2022,12:07:20,15.71,5
8/2/2022,12:07:21,15.71,4.88
8/2/2022,12:07:22,15.72,4.85
8/2/2022,12:07:23,15.68,4.7
8/2/2022,12:07:24,15.65,4.71
8/2/2022,12:07:25,15.63,4.61
8/2/2022,12:07:26,15.64,4.67
8/2/2022,12:07:27,15.62,4.64
8/2/2022,12:07:28,15.62,4.63
8/2/2022,12:07:29,15.63,4.66
8/2/2022,12:07:30,15.65,4.67
8/2/2022,12:07:31,15.62,4.63
8/2/2022,12:07:32,15.6,4.8
8/2/2022,12:07:33,15.61,4.8
8/2/2022,12:07:34,15.6,4.81
8/2/2022,12:07:35,15.59,4.74
8/2/2022,12:07:36,15.65,4.65
8/2/2022,12:07:37,15.69,4.65
8/2/2022,12:07:38,15.73,4.59
8/2/2022,12:07:39,15.7,4.55
8/2/2022,12:07:40,15.7,4.43
8/2/2022,12:07:41,15.71,4.38
8/2/2022,12:07:42,15.71,4.3
8/2/2022,12:07:43,15.72,4.45
8/2/2022,12:07:44,15.73,4.35
8/2/2022,12:07:45,15.75,4.24
8/2/2022,12:07:46,15.74,4.23
8/2/2022,12:07:47,15.75,4.03
8/2/2022,12:07:48,15.76,4
8/2/2022,12:07:49,15.76,3.92
8/2/2022,12:07:50,15.78,3.86
8/2/2022,12:07:51,15.79,3.86
8/2/2022,12:07:52,15.8,3.81
8/2/2022,12:07:53,15.82,3.77
8/2/2022,12:07:54,15.84,3.76
8/2/2022,12:07:55,15.81,3.68
8/2/2022,12:07:56,15.81,3.7
8/2/2022,12:07:57,15.77,3.71
8/2/2022,12:07:58,15.78,3.56
8/2/2022,12:07:59,15.82,3.55
8/2/2022,12:08:00,15.82,3.54
8/2/2022,12:08:01,15.83,3.52
8/2/2022,12:08:02,15.85,3.52
8/2/2022,12:08:03,15.9,3.51
8/2/2022,12:08:04,15.91,3.53
8/2/2022,12:08:05,15.91,3.53
8/2/2022,12:08:06,15.93,3.55
8/2/2022,12:08:07,15.93,3.51
8/2/2022,12:08:08,15.9,3.55
8/2/2022,12:08:09,15.87,4
8/2/2022,12:08:10,15.86,3.98
8/2/2022,12:08:11,15.89,4.01
8/2/2022,12:08:12,15.9,3.98
8/2/2022,12:08:13,15.91,3.96
8/2/2022,12:08:14,15.89,3.94
8/2/2022,12:08:15,15.93,3.93
8/2/2022,12:08:16,15.93,3.94
8/2/2022,12:08:17,15.96,4.02
8/2/2022,12:08:18,15.95,4.02
8/2/2022,12:08:19,15.94,4.03
8/2/2022,12:08:20,15.96,4.04
8/2/2022,12:08:21,15.96,3.9
8/2/2022,12:08:22,15.95,3.98
8/2/2022,12:08:23,15.92,3.7
8/2/2022,12:08:24,15.9,3.44
8/2/2022,12:08:25,15.9,3.46
8/2/2022,12:08:26,15.91,3.4
8/2/2022,12:08:27,15.94,3.37
8/2/2022,12:08:28,15.96,3.37
8/2/2022,12:08:29,15.98,3.35
8/2/2022,12:08:30,15.96,3.33
8/2/2022,12:08:31,15.96,3.3
8/2/2022,12:08:32,15.96,3.23
8/2/2022,12:08:33,15.93,3.18
8/2/2022,12:08:34,15.89,3.13
8/2/2022,12:08:35,15.89,3.12
8/2/2022,12:08:36,15.9,3.12
8/2/2022,12:08:37,15.89,3.09
8/2/2022,12:08:38,15.89,3.11
8/2/2022,12:08:39,15.89,3.09
8/2/2022,12:08:40,15.9,3.11
8/2/2022,12:08:41,15.86,3.11
8/2/2022,12:08:42,15.84,3.11
8/2/2022,12:08:43,15.85,3.09
8/2/2022,12:08:44,15.85,3.1
8/2/2022,12:08:45,15.82,3.09
8/2/2022,12:08:46,15.78,3.09
8/2/2022,12:08:47,15.77,3.09
8/2/2022,12:08:48,15.77,3.11
8/2/2022,12:08:49,15.76,3.11
8/2/2022,12:08:50,15.79,3.09
8/2/2022,12:08:51,15.79,3.13
8/2/2022,12:08:52,15.76,3.13
8/2/2022,12:08:53,15.79,3.13
8/2/2022,12:08:54,15.82,3.15
8/2/2022,12:08:55,15.83,3.17
8/2/2022,12:08:56,15.78,3.22
8/2/2022,12:08:57,15.79,3.24
8/2/2022,12:08:58,15.79,3.36
8/2/2022,12:08:59,15.78,3.39
8/2/2022,12:09:00,15.78,3.4
8/2/2022,12:09:01,15.82,3.41
8/2/2022,12:09:02,15.87,3.42
8/2/2022,12:09:03,15.9,3.41
8/2/2022,12:09:04,15.89,3.43
8/2/2022,12:09:05,15.93,3.41
8/2/2022,12:09:06,15.96,3.36
8/2/2022,12:09:07,15.97,3.39
8/2/2022,12:09:08,15.98,3.39
8/2/2022,12:09:09,16,3.38
8/2/2022,12:09:10,16,3.23
8/2/2022,12:09:11,16,3.21
8/2/2022,12:09:12,16.02,3.18
8/2/2022,12:09:13,16.01,3.13
8/2/2022,12:09:14,16,3.14
8/2/2022,12:09:15,16,3.13
8/2/2022,12:09:16,16.04,3.15
8/2/2022,12:09:17,16.04,3.12
8/2/2022,12:09:18,16.03,3.12
8/2/2022,12:09:19,16.04,3.15
8/2/2022,12:09:20,16.03,3.13
8/2/2022,12:09:21,16.02,3.14
8/2/2022,12:09:22,16.02,3.09
8/2/2022,12:09:23,16.02,3.09
8/2/2022,12:09:24,16.04,3.14
8/2/2022,12:09:25,16.06,3.12
8/2/2022,12:09:26,16.06,3.12
8/2/2022,12:09:27,16.06,3.11
8/2/2022,12:09:28,16.06,3.13
8/2/2022,12:09:29,16.06,3.1
8/2/2022,12:09:30,16.06,3.08
8/2/2022,12:09:31,16.07,3.07
8/2/2022,12:09:32,16.06,3.07
8/2/2022,12:09:33,16.07,3.05
8/2/2022,12:09:34,16.06,3.02
8/2/2022,12:09:35,16.05,3.05
8/2/2022,12:09:36,16.04,3.06
8/2/2022,12:09:37,16.03,3.12
8/2/2022,12:09:38,16.03,3.14
8/2/2022,12:09:39,16.04,3.12
8/2/2022,12:09:40,16.03,3.11
8/2/2022,12:09:41,16.02,3.08
8/2/2022,12:09:42,16.01,3.1
8/2/2022,12:09:43,15.99,3.08
8/2/2022,12:09:44,15.98,3.09
8/2/2022,12:09:45,15.97,3.11
8/2/2022,12:09:46,15.97,3.14
8/2/2022,12:09:47,15.97,3.13
8/2/2022,12:09:48,15.97,3.18
8/2/2022,12:09:49,15.95,3.17
8/2/2022,12:09:50,15.94,3.17
8/2/2022,12:09:51,15.94,3.1
8/2/2022,12:09:52,15.94,3.12
8/2/2022,12:09:53,15.94,3.12
8/2/2022,12:09:54,15.95,3.12
8/2/2022,12:09:55,15.96,3.18
8/2/2022,12:09:56,15.95,3.19
8/2/2022,12:09:57,15.96,3.2
8/2/2022,12:09:58,15.97,3.17
8/2/2022,12:09:59,15.95,3.18
8/2/2022,12:10:00,15.96,3.18
8/2/2022,12:10:01,15.98,3.19
8/2/2022,12:10:02,15.97,3.25
8/2/2022,12:10:03,15.99,3.25
8/2/2022,12:10:04,15.96,3.26
8/2/2022,12:10:05,15.96,3.27
8/2/2022,12:10:06,15.96,3.29
8/2/2022,12:10:07,15.94,3.26
8/2/2022,12:10:08,15.92,3.27
8/2/2022,12:10:09,15.92,3.27
8/2/2022,12:10:10,15.91,3.22
8/2/2022,12:10:11,15.91,3.19
8/2/2022,12:10:12,15.91,3.17
8/2/2022,12:10:13,15.9,3.18
8/2/2022,12:10:14,15.88,3.19
8/2/2022,12:10:15,15.87,3.18
8/2/2022,12:10:16,15.88,3.15
8/2/2022,12:10:17,15.88,3.13
8/2/2022,12:10:18,15.87,3.08
8/2/2022,12:10:19,15.89,3.09
8/2/2022,12:10:20,15.9,3.09
8/2/2022,12:10:21,15.9,3.07
8/2/2022,12:10:22,15.9,3.12
8/2/2022,12:10:23,15.9,3.14
8/2/2022,12:10:24,15.94,3.14
8/2/2022,12:10:25,15.94,3.14
8/2/2022,12:10:26,15.92,3.13
8/2/2022,12:10:27,15.93,3.11
8/2/2022,12:10:28,15.93,3.17
8/2/2022,12:10:29,15.94,3.16
8/2/2022,12:10:30,15.94,3.16
8/2/2022,12:10:31,15.9,3.13
8/2/2022,12:10:32,15.89,3.12
8/2/2022,12:10:33,15.85,3.12
8/2/2022,12:10:34,15.87,3.1
8/2/2022,12:10:35,15.86,3.08
8/2/2022,12:10:36,15.83,3.03
8/2/2022,12:10:37,15.81,2.99
8/2/2022,12:10:38,15.8,2.99
8/2/2022,12:10:39,15.79,2.97
8/2/2022,12:10:40,15.73,3.02
8/2/2022,12:10:41,15.72,3.1
8/2/2022,12:10:42,15.71,3.09
8/2/2022,12:10:43,15.71,3.06
8/2/2022,12:10:44,15.71,3.07
8/2/2022,12:10:45,15.68,3.08
8/2/2022,12:10:46,15.69,3.07
8/2/2022,12:10:47,15.7,3.06
8/2/2022,12:10:48,15.67,3.08
8/2/2022,12:10:49,15.67,3.15
8/2/2022,12:10:50,15.67,3.12
8/2/2022,12:10:51,15.7,3.15
8/2/2022,12:10:52,15.7,3.15
8/2/2022,12:10:53,15.71,3.16
8/2/2022,12:10:54,15.69,3.16
8/2/2022,12:10:55,15.7,3.08
8/2/2022,12:10:56,15.74,3.09
8/2/2022,12:10:57,15.76,3.07
8/2/2022,12:10:58,15.75,3.06
8/2/2022,12:10:59,15.78,3.09
8/2/2022,12:11:00,15.8,3.09
8/2/2022,12:11:01,15.82,3.05
8/2/2022,12:11:02,15.82,3.06
8/2/2022,12:11:03,15.76,3.05
8/2/2022,12:11:04,15.72,2.99
8/2/2022,12:11:05,15.73,2.98
8/2/2022,12:11:06,15.76,2.96
8/2/2022,12:11:07,15.75,3.01
8/2/2022,12:11:08,15.79,3
8/2/2022,12:11:09,15.83,2.99
8/2/2022,12:11:10,15.83,3.01
8/2/2022,12:11:11,15.85,2.98
8/2/2022,12:11:12,15.87,2.99
8/2/2022,12:11:13,15.9,3
8/2/2022,12:11:14,15.92,3
8/2/2022,12:11:15,15.89,3.01
8/2/2022,12:11:16,15.88,3.02
8/2/2022,12:11:17,15.87,3.02
8/2/2022,12:11:18,15.86,3
8/2/2022,12:11:19,15.86,3
8/2/2022,12:11:20,15.87,3
8/2/2022,12:11:21,15.86,3.01
8/2/2022,12:11:22,15.85,3
8/2/2022,12:11:23,15.88,3.02
8/2/2022,12:11:24,15.88,3.02
8/2/2022,12:11:25,15.86,2.99
8/2/2022,12:11:26,15.85,3
8/2/2022,12:11:27,15.82,3
8/2/2022,12:11:28,15.8,3.01
8/2/2022,12:11:29,15.74,2.98
8/2/2022,12:11:30,15.74,2.99
8/2/2022,12:11:31,15.75,3.02
8/2/2022,12:11:32,15.74,3.05
8/2/2022,12:11:33,15.72,3.08
8/2/2022,12:11:34,15.72,3.09
8/2/2022,12:11:35,15.73,3.07
8/2/2022,12:11:36,15.74,3.06
8/2/2022,12:11:37,15.72,3.06
8/2/2022,12:11:38,15.72,3.19
8/2/2022,12:11:39,15.71,3.2
8/2/2022,12:11:40,15.71,3.26
8/2/2022,12:11:41,15.73,3.26
8/2/2022,12:11:42,15.71,3.27
8/2/2022,12:11:43,15.7,3.26
8/2/2022,12:11:44,15.73,3.29
8/2/2022,12:11:45,15.73,3.32
8/2/2022,12:11:46,15.74,3.22
8/2/2022,12:11:47,15.79,3.21
8/2/2022,12:11:48,15.81,3.17
8/2/2022,12:11:49,15.86,3.19
8/2/2022,12:11:50,15.85,3.19
8/2/2022,12:11:51,15.82,3.18
8/2/2022,12:11:52,15.81,3.18
8/2/2022,12:11:53,15.83,3.08
8/2/2022,12:11:54,15.82,3.08
8/2/2022,12:11:55,15.83,3.01
8/2/2022,12:11:56,15.83,3.05
8/2/2022,12:11:57,15.87,3.02
8/2/2022,12:11:58,15.87,3.03
8/2/2022,12:11:59,15.86,3.05
8/2/2022,12:12:00,15.85,3.04
8/2/2022,12:12:01,15.82,3.04
8/2/2022,12:12:02,15.84,3.02
8/2/2022,12:12:03,15.87,3.01
8/2/2022,12:12:04,15.87,3
8/2/2022,12:12:05,15.89,3.02
8/2/2022,12:12:06,15.85,3.03
8/2/2022,12:12:07,15.83,3.03
8/2/2022,12:12:08,15.83,3.04
8/2/2022,12:12:09,15.79,3.06
