H,rise_r2,rise_function,rise_params,rise_area,fall_r2,fall_function,fall_params,fall_area,tau_min,tau_max,n_rising,n_falling,event,constituent
1.8694350583332235,0.6376488545598706,<function log_func at 0x000001ED4C744C20>,[ 105.27862348 -478.16843828],68.87659539135454,0.8634071372170435,<function linear_func at 0x000001ED442740E0>,[   2.45883318 -264.09876571],36.84353467339191,109.3888471,113.2297994,3,4,down_event1,SSC (mg/L)
0.8135021542970151,0.8211870297137757,<function exp_func at 0x000001ED4C744AE0>,[0.00843439 0.06328895],37.24037818628759,0.45934936281498906,<function log_func at 0x000001ED4C744C20>,[  40.59294375 -179.36628431],45.777848269459994,109.3888471,113.2297994,3,4,down_event1,Turbidity FNU
1.5249018262283134,1.0,<function linear_func at 0x000001ED442740E0>,[   10.37799703 -1195.50548728],80.75302826250042,0.99850234363084,<function exp_func at 0x000001ED4C744AE0>,[1.72845381e-35 7.02564766e-01],52.95621454020726,116.0995213,119.2431915,2,4,down_event10,SSC (mg/L)
1.2216097402919466,1.0,<function linear_func at 0x000001ED442740E0>,[   11.29157114 -1302.58624422],82.07572165883921,0.8784119321015741,<function exp_func at 0x000001ED4C744AE0>,[6.94167686e-24 4.78400651e-01],67.18653179633648,116.0995213,119.2431915,2,4,down_event10,Turbidity FNU
1.3667827836171562,1.0,<function linear_func at 0x000001ED442740E0>,[   2.02787851 -238.82466524],96.46386131141104,0.9946760627840383,<function exp_func at 0x000001ED4C744AE0>,[4.49284945e-13 2.45931077e-01],70.57731665021552,120.7244005,127.9619715,2,3,down_event13,SSC (mg/L)
1.313324348975428,1.0,<function linear_func at 0x000001ED442740E0>,[   1.12870233 -124.40028482],132.38823563844306,0.7139228807329413,<function exp_func at 0x000001ED4C744AE0>,[0.00018228 0.08921953],100.80391469306416,119.1796289,127.9619715,2,6,down_event13,Turbidity FNU
0.9479610146133995,1.0,<function linear_func at 0x000001ED442740E0>,[  0.23115265 -18.33541893],20.573775948572003,0.056002256417239216,<function linear_func at 0x000001ED442740E0>,[-0.70967543 99.3436967 ],21.70318782251026,123.4857433,125.4570767,2,4,down_event14,Turbidity FNU
1.3545954270153755,1.0,<function linear_func at 0x000001ED442740E0>,[ -13.40275514 1580.276209  ],11.340951799999974,0.9912111919461277,<function exp_func at 0x000001ED4C744AE0>,[5.82674620e-10 2.05201028e-01],8.372205880679713,116.1907528,116.787645,2,3,down_event2,SSC (mg/L)
1.3215018323169314,0.4169432553971413,<function log_func at 0x000001ED4C744C20>,[  66.67171331 -299.45536651],60.20158816237508,0.9992307616878141,<function log_func at 0x000001ED4C744C20>,[ 117.83321163 -546.32512339],45.555432985534544,113.2250862,116.787645,3,3,down_event2,Turbidity FNU
1.3174619777734442,1.0,<function linear_func at 0x000001ED442740E0>,[ -2.03434091 240.08667648],19.311171788169524,0.7111194289057132,<function linear_func at 0x000001ED442740E0>,[-0.32951859 43.56915204],14.657858908995662,112.9318337,115.3952823,2,3,down_event6,SSC (mg/L)
1.1919781107135368,1.0,<function linear_func at 0x000001ED442740E0>,[-0.03125104 12.84641668],22.857569140484898,0.6888348238356747,<function exp_func at 0x000001ED4C744AE0>,[6.24214964e-05 1.02756418e-01],19.176165178739733,112.9318337,115.3952823,2,3,down_event6,Turbidity FNU
0.8973530399563314,1.0,<function linear_func at 0x000001ED442740E0>,[0.05694154 7.93709094],79.98922311249602,0.1326894527201281,<function log_func at 0x000001ED4C744C20>,[ 131.12807928 -607.82753051],89.13907854637523,113.930366,119.41635,2,4,down_event7,SSC (mg/L)
1.218974011771519,1.0,<function linear_func at 0x000001ED442740E0>,[  0.58208187 -55.80125059],66.44731176159955,0.6460091791532209,<function exp_func at 0x000001ED4C744AE0>,[0.00156549 0.0749847 ],54.510851847475024,113.930366,119.41635,2,4,down_event7,Turbidity FNU
1.3988008103780871,0.5131124761912628,<function log_func at 0x000001ED4C744C20>,[  67.14405798 -310.96536757],20.709307497420127,0.007055860313493256,<function exp_func at 0x000001ED4C744AE0>,[0.34995146 0.02326141],14.805043966068714,112.2723377,115.2712033,3,5,down_event8,SSC (mg/L)
1.1437837944981692,0.9997760522521604,<function exp_func at 0x000001ED4C744AE0>,[0.00499685 0.06600151],27.38583820957773,0.6816222750239993,<function exp_func at 0x000001ED4C744AE0>,[7.67756238e-05 1.01503349e-01],23.94319480771553,112.2723377,115.2712033,3,5,down_event8,Turbidity FNU
1.2210038373368395,0.7753515303792511,<function log_func at 0x000001ED4C744C20>,[ 115.30686004 -537.14421552],25.124750537075688,0.0906663522930593,<function exp_func at 0x000001ED4C744AE0>,[0.10280351 0.03857953],20.577126597632876,114.9541103,117.224878,3,4,down_event9,SSC (mg/L)
1.1296641118133912,0.31155842163035685,<function log_func at 0x000001ED4C744C20>,[  79.93930411 -369.04577479],25.008628072601013,0.010074916387317168,<function exp_func at 0x000001ED4C744AE0>,[ 4.64192973e+01 -1.34428315e-02],22.13810973640294,114.9541103,117.224878,3,4,down_event9,Turbidity FNU
1.8695993339197914,1.0,<function linear_func at 0x000001ED442740E0>,[ -6.24067623 707.13051746],20.49056790000003,0.9210952501718351,<function linear_func at 0x000001ED442740E0>,[ -2.36456453 269.21543644],10.959871202478245,110.7460942,113.2297994,2,3,up_event1,SSC (mg/L)
0.889210942941251,1.0,<function linear_func at 0x000001ED442740E0>,[   3.8349406  -416.32043878],32.652491457134275,0.654129630634269,<function exp_func at 0x000001ED4C744AE0>,[0.00022695 0.09895574],36.72074856515973,110.7460942,113.2297994,2,4,up_event1,Turbidity FNU
1.6695563789420362,0.9991166110257729,<function linear_func at 0x000001ED442740E0>,[    9.98877469 -1146.28979077],100.28836477969912,0.9142988639374691,<function exp_func at 0x000001ED4C744AE0>,[1.35787647e-34 6.85609753e-01],60.0688698175319,114.9541103,119.2431915,3,4,up_event10,SSC (mg/L)
0.9787858836618681,0.9918587904415761,<function exp_func at 0x000001ED4C744AE0>,[4.59260744e-21 4.23349010e-01],76.21971639677925,0.9837582627438547,<function exp_func at 0x000001ED4C744AE0>,[1.28401215e-19 3.95231925e-01],77.87169560683013,114.9541103,119.2431915,3,4,up_event10,Turbidity FNU
10.358223949558887,0.9695325712901257,<function log_func at 0x000001ED4C744C20>,[  270.14417644 -1272.7541032 ],67.88422054361143,0.9979197289568875,<function exp_func at 0x000001ED4C744AE0>,[2.41356383e-158 3.05171844e+000],6.553654456032719,115.4655939,119.9072184,3,3,up_event11,SSC (mg/L)
