storm_name,HI,tau_mid,c_rise,c_fall,rise,fall,tau_col,constituent_col,k,t_rise_mid,t_fall_mid,rise_bracket,fall_bracket,peak_label,storm,constituent
SP23_down_constituents,0.6791458079725923,0.5,0.3608977800064027,0.11579556560843945,"                     P123_h_average  SSC (mg/L)
Date_Time                                      
2023-04-15 12:30:00        0.341189    0.294785
2023-04-15 16:30:00        0.358402    0.225564
2023-04-15 20:30:00        0.325818    0.119048
2023-04-16 00:30:00        0.168660    0.095238
2023-04-16 12:30:00        0.000000    0.249433
2023-04-16 16:30:00        0.277729    0.222222
2023-04-17 00:30:00        0.398710    0.229885
2023-04-17 04:30:00        0.311348    0.095238
2023-04-17 08:30:00        0.243088    0.035714
2023-04-17 12:30:00        0.216373    0.130952
2023-04-17 16:30:00        0.734949    0.551378
2023-04-17 20:30:00        0.840938    0.357143
2023-04-18 00:30:00        0.856744    0.213033
2023-04-18 04:30:00        0.814835    0.226190
2023-04-18 08:30:00        0.766931    0.102041
2023-04-18 16:30:00        0.892618    0.547619
2023-04-18 21:30:00        0.787106    0.357143
2023-04-19 02:30:00        0.706286    0.216450
2023-04-19 07:30:00        0.711596    0.178571
2023-04-19 12:30:00        0.676499    0.104167
2023-04-20 18:30:00        0.526075    0.133929
2023-04-20 23:30:00        0.398542    0.158730
2023-04-23 16:00:00        0.452884    0.246305
2023-04-23 21:00:00        0.480015    0.126984
2023-04-24 02:00:00        0.356571    0.153061
2023-04-24 07:00:00        0.246303    0.153061
2023-04-24 12:00:00        0.219019    0.337942
2023-04-24 17:00:00        0.689813    0.350877
2023-04-24 22:00:00        0.633611    0.451128
2023-04-25 03:00:00        0.559134    0.621118
2023-04-25 08:00:00        0.466031    0.173160
2023-04-25 18:00:00        0.431618    0.126984
2023-04-25 23:00:00        0.448460    0.119048
2023-04-26 14:00:00        0.498989    0.524109
2023-04-26 19:00:00        0.515832    0.289116
2023-04-27 00:00:00        0.532675    0.253968
2023-04-27 05:00:00        0.549518    0.126050
2023-04-27 10:00:00        0.566361    0.098039
2023-04-27 15:00:00        0.583203    0.193452
2023-04-27 20:00:00        0.600046    0.163690
2023-04-28 01:00:00        0.616889    0.114943
2023-04-28 06:00:00        0.633732    0.056022
2023-04-28 11:00:00        0.650575    0.126984
2023-04-28 16:00:00        0.667418    0.126050
2023-04-28 21:00:00        0.684261    0.076805
2023-04-29 02:00:00        0.701104    0.000000
2023-04-29 07:00:00        0.717946    0.079365
2023-04-29 12:00:00        0.734789    0.126984
2023-04-29 17:00:00        0.751632    0.301587
2023-04-29 22:00:00        0.768475    0.253968
2023-04-30 03:00:00        0.785318    0.187075
2023-04-30 08:00:00        0.802161    0.206349
2023-04-30 13:00:00        0.819004    0.223214
2023-04-30 18:00:00        0.835847    1.000000
2023-04-30 23:00:00        0.852690    0.414747
2023-05-01 04:00:00        0.869532    0.158730
2023-05-01 09:00:00        0.886375    0.059524
2023-05-01 14:00:00        0.921540    0.142857
2023-05-01 20:00:00        1.000000    0.527211","                     P123_h_average  SSC (mg/L)
Date_Time                                      
2023-05-01 20:00:00        1.000000    0.527211
2023-05-02 03:00:00        0.975414    0.238095
2023-05-02 10:00:00        0.867354    0.153061
2023-05-02 17:00:00        0.878447    0.428571
2023-05-03 00:00:00        0.866278    0.222222
2023-05-03 07:00:00        0.800951    0.136054
2023-05-03 14:00:00        0.833196    0.068027
2023-05-03 20:00:00        0.849394    0.492063
2023-05-04 02:00:00        0.826668    0.282738
2023-05-04 02:00:00        0.826668    0.111111
2023-05-04 08:00:00        0.831948    0.068027
2023-05-04 17:00:00        0.867937    0.208333
2023-05-04 23:00:00        0.840454    0.222222
2023-05-05 02:00:00        0.808910    0.170068",P123_h_average,SSC (mg/L),0.5,2023-04-17 14:41:15.852665088,2023-05-04 11:03:50.842176512,"{'t0': Timestamp('2023-04-17 12:30:00'), 't1': Timestamp('2023-04-17 16:30:00'), 'tau0': np.float64(0.21637291201893744), 'tau1': np.float64(0.7349491526575673), 'c0': np.float64(0.13095238095238096), 'c1': np.float64(0.5513784461904762), 'extrapolated': False}","{'t0': Timestamp('2023-05-04 08:00:00'), 't1': Timestamp('2023-05-04 17:00:00'), 'tau0': np.float64(0.8319480962205125), 'tau1': np.float64(0.8679369783209078), 'c0': np.float64(0.06802721088095239), 'c1': np.float64(0.20833333333333334), 'extrapolated': False}",2023-05-01 20:00:00,SP23_down_constituents,SSC (mg/L)
SP23_down_constituents,-5.752027893635365,0.5,-1.2663511365325235,-8.550438197004445,"                     P123_h_average  POC (mg/L)
Date_Time                                      
2023-04-18 00:30:00        0.856744    0.000000
2023-05-01 20:00:00        1.000000    0.508523","                     P123_h_average  POC (mg/L)
Date_Time                                      
2023-05-01 20:00:00        1.000000    0.508523
2023-05-03 20:00:00        0.849394    1.000000
2023-05-04 02:00:00        0.826668    0.475000",P123_h_average,POC (mg/L),0.5,2023-03-14 14:58:49.982620416,2023-05-08 09:08:52.314391040,"{'t0': Timestamp('2023-04-18 00:30:00'), 't1': Timestamp('2023-05-01 20:00:00'), 'tau0': np.float64(0.8567439811800452), 'tau1': np.float64(1.0), 'c0': np.float64(0.0), 'c1': np.float64(0.5085227272727273), 'extrapolated': True}","{'t0': Timestamp('2023-05-01 20:00:00'), 't1': Timestamp('2023-05-04 02:00:00'), 'tau0': np.float64(1.0), 'tau1': np.float64(0.8266684442704425), 'c0': np.float64(0.5085227272727273), 'c1': np.float64(0.475), 'extrapolated': True}",2023-05-01 20:00:00,SP23_down_constituents,POC (mg/L)
SP23_down_constituents,0.32453237045201766,0.5,0.43929272096142175,0.2967280129054948,"                     P123_h_average  DOC (mg/L)
Date_Time                                      
2023-04-15 12:30:00        0.341189    0.933792
2023-04-15 16:30:00        0.358402    0.799656
2023-04-15 20:30:00        0.325818    0.514187
2023-04-16 00:30:00        0.168660    0.480653
2023-04-16 12:30:00        0.000000    0.508169
...                             ...         ...
2023-04-30 23:00:00        0.852690    0.691316
2023-05-01 04:00:00        0.869532    0.447120
2023-05-01 09:00:00        0.886375    0.271711
2023-05-01 14:00:00        0.921540    0.434222
2023-05-01 20:00:00        1.000000    0.772141

[66 rows x 2 columns]","                     P123_h_average  DOC (mg/L)
Date_Time                                      
2023-05-01 20:00:00        1.000000    0.772141
2023-05-02 03:00:00        0.975414    0.372313
2023-05-02 10:00:00        0.867354    0.183147
2023-05-02 17:00:00        0.878447    0.239037
2023-05-03 00:00:00        0.866278    0.359415
2023-05-03 07:00:00        0.800951    0.154772
2023-05-03 14:00:00        0.833196    0.240757
2023-05-03 20:00:00        0.849394    0.746346
2023-05-04 02:00:00        0.826668    0.432502
2023-05-04 02:00:00        0.826668    0.249355
2023-05-04 08:00:00        0.831948    0.210662
2023-05-04 17:00:00        0.867937    0.463457
2023-05-04 23:00:00        0.840454    0.343078",P123_h_average,DOC (mg/L),0.5,2023-04-17 14:41:15.852665088,2023-05-04 11:03:50.842176512,"{'t0': Timestamp('2023-04-17 12:30:00'), 't1': Timestamp('2023-04-17 16:30:00'), 'tau0': np.float64(0.21637291201893744), 'tau1': np.float64(0.7349491526575673), 'c0': np.float64(0.3852106620808257), 'c1': np.float64(0.4840928632846088), 'extrapolated': False}","{'t0': Timestamp('2023-05-04 08:00:00'), 't1': Timestamp('2023-05-04 17:00:00'), 'tau0': np.float64(0.8319480962205125), 'tau1': np.float64(0.8679369783209078), 'c0': np.float64(0.21066208082545146), 'c1': np.float64(0.46345657781599314), 'extrapolated': False}",2023-05-01 20:00:00,SP23_down_constituents,DOC (mg/L)
SP23_up_constituents,0.396538799824132,0.5,0.20373164809338729,0.12294414487224309,"                     P123_h_average  SSC (mg/L)
Date_Time                                      
2023-04-17 16:30:00        0.704829    0.348315
2023-04-17 20:30:00        0.822863    0.000000
2023-04-18 00:30:00        0.840464    0.130787
2023-04-18 08:30:00        0.740445    0.213483
2023-04-18 12:30:00        0.710030    0.142022
2023-04-18 16:30:00        0.880415    0.471910
2023-04-18 21:30:00        0.762913    0.237079
2023-04-19 02:30:00        0.672909    0.393258
2023-04-19 07:30:00        0.678822    0.134831
2023-04-19 12:30:00        0.639737    0.168539
2023-04-19 17:30:00        0.749418    0.258427
2023-04-19 22:30:00        0.684788    0.123596
2023-04-20 03:30:00        0.620312    0.188539
2023-04-20 08:30:00        0.527449    0.263371
2023-04-20 18:30:00        0.472218    0.143371
2023-04-20 23:30:00        0.330193    0.093708
2023-04-21 09:30:00        0.210764    0.108539
2023-04-21 14:30:00        0.223363    0.123596
2023-04-21 19:30:00        0.313090    0.390112
2023-04-22 00:30:00        0.189877    0.078652
2023-04-22 05:30:00        0.067463    0.138652
2023-04-22 10:30:00        0.000000    0.112809
2023-04-22 15:30:00        0.097178    0.108539
2023-04-22 20:30:00        0.259558    0.168539
2023-04-23 01:30:00        0.112831    0.153483
2023-04-23 16:00:00        0.390710    0.241573
2023-04-23 21:00:00        0.420925    0.104719
2023-04-24 02:00:00        0.283452    0.183596
2023-04-24 07:00:00        0.160653    0.181348
2023-04-24 17:00:00        0.654563    0.325843
2023-04-24 22:00:00        0.591974    0.149213
2023-04-25 03:00:00        0.509034    0.081348
2023-04-25 13:00:00        0.348270    0.149213
2023-04-26 13:30:00        0.440179    0.112809
2023-04-26 19:00:00        0.460811    0.243371
2023-04-27 00:00:00        0.479568    0.138652
2023-04-27 05:00:00        0.498325    0.107640
2023-04-27 15:00:00        0.535839    0.157303
2023-04-28 01:00:00        0.573353    0.171348
2023-04-28 06:00:00        0.592109    0.249663
2023-04-28 11:00:00        0.610866    0.171236
2023-04-28 16:00:00        0.629623    0.138652
2023-04-28 21:00:00        0.648380    0.073034
2023-04-29 02:00:00        0.667137    0.241573
2023-04-29 12:00:00        0.704651    0.093708
2023-04-29 17:00:00        0.723408    0.315730
2023-04-29 22:00:00        0.742165    0.197528
2023-04-30 03:00:00        0.760922    0.143371
2023-04-30 08:00:00        0.779678    0.044944
2023-04-30 13:00:00        0.798435    0.273483
2023-04-30 18:00:00        0.817192    1.000000
2023-04-30 23:00:00        0.835949    0.303371
2023-05-01 04:00:00        0.854706    0.213483
2023-05-01 09:00:00        0.873463    0.171236
2023-05-01 14:00:00        0.912624    0.292809
2023-05-01 20:00:00        1.000000    0.438202","                     P123_h_average  SSC (mg/L)
Date_Time                                      
2023-05-01 20:00:00        1.000000    0.438202
2023-05-02 03:00:00        0.972620    0.213483
2023-05-02 10:00:00        0.852280    0.002921
2023-05-02 17:00:00        0.864634    0.087191
2023-05-03 00:00:00        0.851082    0.063596
2023-05-03 07:00:00        0.778331    0.101124
2023-05-03 14:00:00        0.814241    0.228539
2023-05-03 20:00:00        0.832280    0.536404
2023-05-04 05:00:00        0.816639    0.115056
2023-05-04 14:00:00        0.812428    0.017753
2023-05-04 20:00:00        0.812335    0.004719
2023-05-04 23:00:00        0.822324    0.117079
2023-05-05 05:00:00        0.804394    0.036854
2023-05-05 11:00:00        0.775849    0.003820",P123_h_average,SSC (mg/L),0.5,2023-04-20 13:28:11.741527040,2023-05-04 04:49:53.447035904,"{'t0': Timestamp('2023-04-20 08:30:00'), 't1': Timestamp('2023-04-20 18:30:00'), 'tau0': np.float64(0.5274494741275081), 'tau1': np.float64(0.4722183460060157), 'c0': np.float64(0.26337078651685397), 'c1': np.float64(0.14337078651685392), 'extrapolated': False}","{'t0': Timestamp('2023-05-03 20:00:00'), 't1': Timestamp('2023-05-04 05:00:00'), 'tau0': np.float64(0.8322797076629397), 'tau1': np.float64(0.8166385934746259), 'c0': np.float64(0.5364044943820225), 'c1': np.float64(0.1150561797752809), 'extrapolated': False}",2023-05-01 20:00:00,SP23_up_constituents,SSC (mg/L)
SP23_up_constituents,-0.9047125996060716,0.5,0.29810804205660174,3.1285147965438367,"                     P123_h_average  POC (mg/L)
Date_Time                                      
2023-04-19 02:30:00        0.672909    0.417278
2023-04-22 05:30:00        0.067463    0.000000
2023-04-24 12:00:00        0.130269    0.161369
2023-04-24 17:00:00        0.654563    0.458028
2023-04-24 22:00:00        0.591974    0.466178
2023-05-04 20:00:00        0.812335    1.000000
2023-05-04 23:00:00        0.822324    0.510187","                     P123_h_average  POC (mg/L)
Date_Time                                      
2023-05-04 23:00:00        0.822324    0.510187
2023-05-05 11:00:00        0.775849    0.237164
2023-05-05 17:00:00        0.805408    0.525672",P123_h_average,POC (mg/L),0.5,2023-04-19 23:55:08.958490368,2023-05-07 23:07:49.077276160,"{'t0': Timestamp('2023-04-19 02:30:00'), 't1': Timestamp('2023-04-22 05:30:00'), 'tau0': np.float64(0.6729085471718272), 'tau1': np.float64(0.06746258278040024), 'c0': np.float64(0.417277913610432), 'c1': np.float64(0.0), 'extrapolated': False}","{'t0': Timestamp('2023-05-04 23:00:00'), 't1': Timestamp('2023-05-05 17:00:00'), 'tau0': np.float64(0.8223237085738242), 'tau1': np.float64(0.805408376853413), 'c0': np.float64(0.5101874490627548), 'c1': np.float64(0.5256723716381418), 'extrapolated': True}",2023-05-04 23:00:00,SP23_up_constituents,POC (mg/L)
SP23_up_constituents,0.5266565126545248,0.5,0.3792103499472167,0.17949674948151356,"                     P123_h_average  DOC (mg/L)
Date_Time                                      
2023-04-17 16:30:00        0.704829    0.531759
2023-04-17 20:30:00        0.822863    0.386808
2023-04-18 00:30:00        0.840464    0.365635
2023-04-18 04:30:00        0.793793    0.335098
2023-04-18 08:30:00        0.740445    0.304560
...                             ...         ...
2023-04-30 23:00:00        0.835949    0.548860
2023-05-01 04:00:00        0.854706    0.387215
2023-05-01 09:00:00        0.873463    0.303746
2023-05-01 14:00:00        0.912624    0.881515
2023-05-01 20:00:00        1.000000    0.583062

[62 rows x 2 columns]","                     P123_h_average  DOC (mg/L)
Date_Time                                      
2023-05-01 20:00:00        1.000000    0.583062
2023-05-02 03:00:00        0.972620    0.285016
2023-05-02 10:00:00        0.852280    0.212134
2023-05-02 17:00:00        0.864634    0.388844
2023-05-03 00:00:00        0.851082    0.271173
2023-05-03 07:00:00        0.778331    0.083876
2023-05-03 14:00:00        0.814241    0.364821
2023-05-03 20:00:00        0.832280    0.603013
2023-05-04 05:00:00        0.816639    0.171417
2023-05-04 14:00:00        0.812428    0.399430
2023-05-04 20:00:00        0.812335    0.428339
2023-05-04 23:00:00        0.822324    0.283388
2023-05-05 05:00:00        0.804394    0.076547
2023-05-05 11:00:00        0.775849    0.078990
2023-05-05 17:00:00        0.805408    0.533388",P123_h_average,DOC (mg/L),0.5,2023-04-20 13:28:11.741527040,2023-05-04 04:49:53.447035904,"{'t0': Timestamp('2023-04-20 08:30:00'), 't1': Timestamp('2023-04-20 18:30:00'), 'tau0': np.float64(0.5274494741275081), 'tau1': np.float64(0.4722183460060157), 'c0': np.float64(0.3684853420195439), 'c1': np.float64(0.39006514657980446), 'extrapolated': False}","{'t0': Timestamp('2023-05-03 20:00:00'), 't1': Timestamp('2023-05-04 05:00:00'), 'tau0': np.float64(0.8322797076629397), 'tau1': np.float64(0.8166385934746259), 'c0': np.float64(0.6030130293159607), 'c1': np.float64(0.17141693811074912), 'extrapolated': False}",2023-05-01 20:00:00,SP23_up_constituents,DOC (mg/L)
st2_down,1.5883564248892352,0.5,0.16166595546666668,-0.09511720358467032,"                     P123_h_average  SSC (mg/L)
Date_Time                                      
2022-08-03 14:30:00        0.575482    0.000000
2022-08-03 15:02:00        0.108582    1.000000
2022-08-03 15:17:00        0.000000    0.823696
2022-08-03 15:47:00        0.813343    0.950320
2022-08-03 16:17:00        1.000000    0.770761","                     P123_h_average  SSC (mg/L)
Date_Time                                      
2022-08-03 16:17:00        1.000000    0.770761
2022-08-03 18:02:00        0.985313    0.264583
2022-08-03 18:17:00        0.910956    0.155464
2022-08-03 19:02:00        0.689279    0.065760",P123_h_average,SSC (mg/L),0.5,2022-08-03 14:35:10.398634496,2022-08-03 20:22:42.246334720,"{'t0': Timestamp('2022-08-03 14:30:00'), 't1': Timestamp('2022-08-03 15:02:00'), 'tau0': np.float64(0.5754818662974396), 'tau1': np.float64(0.10858167013884258), 'c0': np.float64(0.0), 'c1': np.float64(1.0), 'extrapolated': False}","{'t0': Timestamp('2022-08-03 16:17:00'), 't1': Timestamp('2022-08-03 19:02:00'), 'tau0': np.float64(1.0), 'tau1': np.float64(0.6892793023033362), 'c0': np.float64(0.7707608336633266), 'c1': np.float64(0.06576020409094309), 'extrapolated': True}",2022-08-03 16:17:00,st2_down,SSC (mg/L)
st2_down,-0.9216597146161261,0.5,0.030007574429923706,0.3830414234883634,"                     P123_h_average  SRP (mg/L)
Date_Time                                      
2022-08-03 14:30:00        0.575482    0.000000
2022-08-03 15:02:00        0.108582    0.185615
2022-08-03 15:17:00        0.000000    1.000000
2022-08-03 15:47:00        0.813343    0.753217
2022-08-03 18:17:00        0.910956    0.383041","                     P123_h_average  SRP (mg/L)
Date_Time                                      
2022-08-03 18:17:00        0.910956    0.383041",P123_h_average,SRP (mg/L),0.5,2022-08-03 14:35:10.398634496,2022-08-03 18:17:00.000000000,"{'t0': Timestamp('2022-08-03 14:30:00'), 't1': Timestamp('2022-08-03 15:02:00'), 'tau0': np.float64(0.5754818662974396), 'tau1': np.float64(0.10858167013884258), 'c0': np.float64(0.0), 'c1': np.float64(0.18561467900463968), 'extrapolated': False}",,2022-08-03 18:17:00,st2_down,SRP (mg/L)
st2_down,-0.4302999883895299,0.5,0.1576337617139087,0.2766960830285011,"                     P123_h_average  TP (mg/L)
Date_Time                                     
2022-08-03 14:30:00        0.575482   0.000000
2022-08-03 15:02:00        0.108582   0.975058
2022-08-03 15:17:00        0.000000   1.000000
2022-08-03 15:47:00        0.813343   0.800468
2022-08-03 18:17:00        0.910956   0.276696","                     P123_h_average  TP (mg/L)
Date_Time                                     
2022-08-03 18:17:00        0.910956   0.276696",P123_h_average,TP (mg/L),0.5,2022-08-03 14:35:10.398634496,2022-08-03 18:17:00.000000000,"{'t0': Timestamp('2022-08-03 14:30:00'), 't1': Timestamp('2022-08-03 15:02:00'), 'tau0': np.float64(0.5754818662974396), 'tau1': np.float64(0.10858167013884258), 'c0': np.float64(0.0), 'c1': np.float64(0.9750584856216723), 'extrapolated': False}",,2022-08-03 18:17:00,st2_down,TP (mg/L)
st2_down,-0.030004267200000045,0.5,0.16166595546666668,0.16666666666666669,"                     P123_h_average  PP (mg/L)
Date_Time                                     
2022-08-03 14:30:00        0.575482   0.000000
2022-08-03 15:02:00        0.108582   1.000000
2022-08-03 15:17:00        0.000000   0.833333
2022-08-03 15:47:00        0.813343   0.291667
2022-08-03 18:17:00        0.910956   0.166667","                     P123_h_average  PP (mg/L)
Date_Time                                     
2022-08-03 18:17:00        0.910956   0.166667",P123_h_average,PP (mg/L),0.5,2022-08-03 14:35:10.398634496,2022-08-03 18:17:00.000000000,"{'t0': Timestamp('2022-08-03 14:30:00'), 't1': Timestamp('2022-08-03 15:02:00'), 'tau0': np.float64(0.5754818662974396), 'tau1': np.float64(0.10858167013884258), 'c0': np.float64(0.0), 'c1': np.float64(1.0), 'extrapolated': False}",,2022-08-03 18:17:00,st2_down,PP (mg/L)
