HI,Drise,Dfall,storm_name,peak tau,peak constituent,rise,fall,A,B,C,Drise_point,Dfall_point,norm_df,storm,constituent
-0.0630513223827008,0.024827016016753665,-0.08787833839945446,st2_down,1.0926859934340312,0.8326354976345188,"      tau_n        cn
0  1.039347  0.050705
1  1.082622  1.000000
2  1.092686  0.832635","      tau_n        cn
3  1.017301  0.952839
4  1.000000  0.782384
5  1.001361  0.301872
6  1.008253  0.198286
7  1.028799  0.113131",0.7195046954497185,-0.06388653688750057,-0.7329985044944557,"(np.float64(1.0826219934684862), np.float64(1.0))","(np.float64(1.0), np.float64(0.7823843980452516))","   P123_h_average  SSC (mg/L)     tau_n        cn
0       -0.606895      2.9270  1.039347  0.050705
1       -0.632164     57.7261  1.082622  1.000000
2       -0.638041     48.0648  1.092686  0.832635
3       -0.594022     55.0037  1.017301  0.952839
4       -0.583920     45.1640  1.000000  0.782384
5       -0.584714     17.4259  1.001361  0.301872
6       -0.588739     11.4463  1.008253  0.198286
7       -0.600736      6.5306  1.028799  0.113131",st2_down,SSC (mg/L)
-0.14046632404533038,-0.09959120258496813,-0.040875121460362235,st2_down,1.0837417275489492,1.0,"      tau_n        cn
0  1.030839  0.027960
1  1.073760  0.208385
2  1.083742  1.000000","      tau_n        cn
3  1.008973  0.760117
4  1.000000  0.400292",0.5997083765549289,-0.08374172754894915,-0.5661872644842653,"(np.float64(1.0737601072351068), np.float64(0.2083849429474938))","(np.float64(1.0089733349469532), np.float64(0.7601166493780284))","   P123_h_average  SRP (mg/L)     tau_n        cn
0       -0.606895    0.002000  1.030839  0.027960
1       -0.632164    0.014906  1.073760  0.208385
2       -0.638041    0.071531  1.083742  1.000000
3       -0.594022    0.054372  1.008973  0.760117
4       -0.588739    0.028633  1.000000  0.400292",st2_down,SRP (mg/L)
-0.11327749594479547,-0.06218039523112622,-0.05109710071366924,st2_down,1.0837417275489492,1.0,"      tau_n        cn
0  1.030839  0.227122
1  1.073760  0.980723
2  1.083742  1.000000","      tau_n        cn
3  1.008973  0.845786
4  1.000000  0.440974",0.5590255867897866,-0.08374172754894915,-0.5220976276226792,"(np.float64(1.0308392304742833), np.float64(0.227122135422067))","(np.float64(1.0089733349469532), np.float64(0.8457860450235072))","   P123_h_average  TP (mg/L)     tau_n        cn
0       -0.606895   0.023000  1.030839  0.227122
1       -0.632164   0.099315  1.073760  0.980723
2       -0.638041   0.101267  1.083742  1.000000
3       -0.594022   0.085650  1.008973  0.845786
4       -0.588739   0.044656  1.000000  0.440974",st2_down,TP (mg/L)
-0.05799959367038052,-0.051477432518717336,-0.006522161151663181,st2_down,1.0837417275489492,0.8264974992907883,"      tau_n        cn
0  1.030839  0.000000
1  1.073760  1.000000
2  1.083742  0.826497","      tau_n        cn
3  1.008973  0.288650
4  1.000000  0.166024",0.6604730754220105,-0.08374172754894915,-0.6465699033519201,"(np.float64(1.0308392304742833), np.float64(0.0))","(np.float64(1.0089733349469532), np.float64(0.2886496102793029))","   P123_h_average  PP (mg/L)     tau_n        cn
0       -0.606895   0.000000  1.030839  0.000000
1       -0.632164   0.014823  1.073760  1.000000
2       -0.638041   0.012251  1.083742  0.826497
3       -0.594022   0.004279  1.008973  0.288650
4       -0.588739   0.002461  1.000000  0.166024",st2_down,PP (mg/L)
-0.05837086560115806,0.02905578965033102,-0.08742665525148909,st2_down,1.0926859934340312,0.8424498225599059,"      tau_n        cn
0  1.039347  0.268264
1  1.082622  1.000000
2  1.092686  0.842450","      tau_n        cn
3  1.017301  0.765041
4  1.000000  0.804618
5  1.001361  0.307799
6  1.008253  0.464208
7  1.028799  0.318402",0.5240476930877498,-0.06388653688750057,-0.5187983724635583,"(np.float64(1.0826219934684862), np.float64(1.0))","(np.float64(1.0), np.float64(0.8046180160577996))","   P123_h_average  POC (mg/L)     tau_n        cn
0       -0.606895    1.820000  1.039347  0.268264
1       -0.632164    6.784352  1.082622  1.000000
2       -0.638041    5.715476  1.092686  0.842450
3       -0.594022    5.190304  1.017301  0.765041
4       -0.583920    5.458812  1.000000  0.804618
5       -0.584714    2.088218  1.001361  0.307799
6       -0.588739    3.149352  1.008253  0.464208
7       -0.600736    2.160152  1.028799  0.318402",st2_down,POC (mg/L)
-0.15117773570543563,-0.02023312952370433,-0.13094460618173132,st2_down,1.0926859934340312,0.7536532044643883,"      tau_n        cn
0  1.039347  0.322633
1  1.082622  0.565297
2  1.092686  0.753653","      tau_n        cn
3  1.017301  0.924520
4  1.000000  1.000000
5  1.001361  0.934760
6  1.008253  0.928892
7  1.028799  0.359913",0.3937406512484178,-0.06388653688750057,-0.38208660141734263,"(np.float64(1.0826219934684862), np.float64(0.5652974341272581))","(np.float64(1.0), np.float64(1.0))","   P123_h_average  DOC (mg/L)     tau_n        cn
0       -0.606895       2.804  1.039347  0.322633
1       -0.632164       4.913  1.082622  0.565297
2       -0.638041       6.550  1.092686  0.753653
3       -0.594022       8.035  1.017301  0.924520
4       -0.583920       8.691  1.000000  1.000000
5       -0.584714       8.124  1.001361  0.934760
6       -0.588739       8.073  1.008253  0.928892
7       -0.600736       3.128  1.028799  0.359913",st2_down,DOC (mg/L)
-0.1822948872757179,-0.09224922959695664,-0.09004565767876127,st3_down,1.2020903309006599,1.0,"      tau_n        cn
0  1.159486  0.059623
1  1.174682  0.172730
2  1.186478  0.218851
3  1.198274  0.404100
4  1.202090  1.000000","       tau_n        cn
5   1.166204  0.720795
6   1.054723  0.482386
7   1.000000  0.201434
8   1.022926  0.161941
9   1.035950  0.083123
10  1.058198  0.033520
11  1.071184  0.017207
12  1.079090  0.116505",0.8834953836193155,-0.12300005578090012,-0.9390412022632482,"(np.float64(1.1864778857296008), np.float64(0.21885123960658256))","(np.float64(1.0), np.float64(0.20143386896804433))","    P123_h_average  SSC (mg/L)     tau_n        cn
0        -0.627404    2.927000  1.159486  0.059623
1        -0.635627    8.479607  1.174682  0.172730
2        -0.642010   10.743802  1.186478  0.218851
3        -0.648393   19.837990  1.198274  0.404100
4        -0.650458   49.091802  1.202090  1.000000
5        -0.631040   35.385122  1.166204  0.720795
6        -0.570717   23.681202  1.054723  0.482386
7        -0.541106    9.888752  1.000000  0.201434
8        -0.553511    7.950000  1.022926  0.161941
9        -0.560559    4.080633  1.035950  0.083123
10       -0.572597    1.645549  1.058198  0.033520
11       -0.579624    0.844737  1.071184  0.017207
12       -0.583902    5.719422  1.079090  0.116505",st3_down,SSC (mg/L)
-0.7922971010997182,-0.44947967806295924,-0.3428174230367589,st3_down,1.2020903309006599,0.5284119686374897,"      tau_n        cn
0  1.159486  0.039262
1  1.186478  0.225248
2  1.202090  0.528412","      tau_n        cn
3  1.054723  1.000000
4  1.000000  0.764206
5  1.079090  0.595782",-0.0673697187660729,-0.12300005578090012,0.14597918914189945,"(np.float64(1.1594857634569342), np.float64(0.03926203086780867))","(np.float64(1.0547228325042741), np.float64(1.0))","   P123_h_average  SRP (mg/L)     tau_n        cn
0       -0.627404    0.002000  1.159486  0.039262
1       -0.642010    0.011474  1.186478  0.225248
2       -0.650458    0.026917  1.202090  0.528412
3       -0.570717    0.050940  1.054723  1.000000
4       -0.541106    0.038928  1.000000  0.764206
5       -0.583902    0.030349  1.079090  0.595782",st3_down,SRP (mg/L)
-0.3078313073532587,-0.12620072375517036,-0.18163058359808834,st3_down,1.2020903309006599,0.8631482991761985,"      tau_n        cn
0  1.159486  0.311073
1  1.186478  0.392755
2  1.202090  0.863148","      tau_n        cn
3  1.054723  1.000000
4  1.000000  0.551167
5  1.079090  0.471961",0.3911874456468082,-0.12300005578090012,-0.3640753570358941,"(np.float64(1.1864778857296008), np.float64(0.39275498155879884))","(np.float64(1.0547228325042741), np.float64(1.0))","   P123_h_average  TP (mg/L)     tau_n        cn
0       -0.627404   0.023000  1.159486  0.311073
1       -0.642010   0.029039  1.186478  0.392755
2       -0.650458   0.063819  1.202090  0.863148
3       -0.570717   0.073938  1.054723  1.000000
4       -0.541106   0.040752  1.000000  0.551167
5       -0.583902   0.034896  1.079090  0.471961",st3_down,TP (mg/L)
-0.41424614448889985,-0.14110585863801556,-0.2731402858508843,st3_down,1.2020903309006599,0.5766787473593145,"      tau_n        cn
0  1.159486  0.000000
1  1.186478  0.327558
2  1.202090  0.576679","      tau_n        cn
3  1.054723  1.000000
4  1.000000  0.364188
5  1.079090  0.205832",0.3708462834642282,-0.12300005578090012,-0.37485921350993867,"(np.float64(1.1594857634569342), np.float64(0.0))","(np.float64(1.0547228325042741), np.float64(1.0))","   P123_h_average  PP (mg/L)     tau_n        cn
0       -0.627404   0.000000  1.159486  0.000000
1       -0.642010   0.002985  1.186478  0.327558
2       -0.650458   0.005255  1.202090  0.576679
3       -0.570717   0.009113  1.054723  1.000000
4       -0.541106   0.003319  1.000000  0.364188
5       -0.583902   0.001876  1.079090  0.205832",st3_down,PP (mg/L)
