HI,Drise,Dfall,storm_name,peak tau,peak constituent,rise,fall,A,B,C,Drise_point,Dfall_point,norm_df,storm,constituent
0.2424987270251407,0.2208157279217813,0.02168299910335937,SP23_down_constituents,1.0,0.49206349214285716,"                        tau_n        cn
Date_Time                              
2023-04-15 12:30:00  0.785396  0.294785
2023-04-15 16:30:00  0.794509  0.225564
2023-04-15 20:30:00  0.808082  0.119048
2023-04-16 00:30:00  0.813045  0.095238
2023-04-16 12:30:00  0.751526  0.249433
...                       ...       ...
2023-05-02 17:00:00  0.950483  0.428571
2023-05-03 00:00:00  0.932764  0.222222
2023-05-03 07:00:00  0.948645  0.136054
2023-05-03 14:00:00  0.931368  0.068027
2023-05-03 20:00:00  1.000000  0.492063

[66 rows x 2 columns]","                        tau_n        cn
Date_Time                              
2023-05-04 02:00:00  0.980425  0.282738
2023-05-04 02:00:00  0.980425  0.111111
2023-05-04 08:00:00  0.943440  0.068027
2023-05-04 17:00:00  0.965779  0.208333
2023-05-04 23:00:00  0.975956  0.222222
2023-05-05 02:00:00  0.965019  0.170068",0.32199546492857145,-0.03498092556349841,-0.30478262853740706,"(np.float64(0.7515261718205084), np.float64(0.24943310666666665))","(np.float64(0.9804246935973474), np.float64(0.11111111111904763))","                     shear_stress  SSC (mg/L)     tau_n        cn
Date_Time                                                        
2023-04-15 12:30:00    100.500857   12.380952  0.785396  0.294785
2023-04-15 16:30:00    101.666897    9.473684  0.794509  0.225564
2023-04-15 20:30:00    103.403777    5.000000  0.808082  0.119048
2023-04-16 00:30:00    104.038889    4.000000  0.813045  0.095238
2023-04-16 12:30:00     96.166771   10.476190  0.751526  0.249433
...                           ...         ...       ...       ...
2023-05-04 02:00:00    125.457077    4.666667  0.980425  0.111111
2023-05-04 08:00:00    120.724401    2.857143  0.943440  0.068027
2023-05-04 17:00:00    123.582933    8.750000  0.965779  0.208333
2023-05-04 23:00:00    124.885281    9.333333  0.975956  0.222222
2023-05-05 02:00:00    123.485743    7.142857  0.965019  0.170068

[72 rows x 4 columns]",SP23_down_constituents,SSC (mg/L)
-30.00684056793691,-29.96015396420981,-0.046686603727100165,SP23_down_constituents,1.0,0.4567300676457089,"                        tau_n        cn
Date_Time                              
2023-04-15 12:30:00  0.785396  0.145235
2023-04-15 16:30:00  0.794509  0.145214
2023-04-15 20:30:00  0.808082  0.145194
2023-04-16 00:30:00  0.813045  0.145173
2023-04-16 12:30:00  0.751526  0.145110
...                       ...       ...
2023-05-02 17:00:00  0.950483  0.250995
2023-05-03 00:00:00  0.932764  0.222936
2023-05-03 07:00:00  0.948645  0.183275
2023-05-03 14:00:00  0.931368  0.230707
2023-05-03 20:00:00  1.000000  0.456730

[73 rows x 2 columns]","                        tau_n        cn
Date_Time                              
2023-05-03 23:00:00  0.996929  0.326376
2023-05-04 02:00:00  0.980425  0.243163
2023-05-04 02:00:00  0.980425  0.243163
2023-05-04 05:00:00  0.956376  0.194967
2023-05-04 08:00:00  0.943440  0.207219
2023-05-04 11:00:00  0.919019  0.201748
2023-05-04 17:00:00  0.965779  0.347927
2023-05-04 23:00:00  0.975956  0.227220
2023-05-05 02:00:00  0.965019  0.193493",0.26323675618723646,-0.03498092556349841,-0.24725991568831035,"(np.float64(0.8654609873684229), np.float64(-227.99234306903276))","(np.float64(0.9190190126134467), np.float64(0.20174810546776664))","                     shear_stress  Turbidity FNU     tau_n        cn
Date_Time                                                           
2023-04-15 12:30:00    100.500857       6.369539  0.785396  0.145235
2023-04-15 16:30:00    101.666897       6.368628  0.794509  0.145214
2023-04-15 20:30:00    103.403777       6.367717  0.808082  0.145194
2023-04-16 00:30:00    104.038889       6.366805  0.813045  0.145173
2023-04-16 12:30:00     96.166771       6.364071  0.751526  0.145110
...                           ...            ...       ...       ...
2023-05-04 08:00:00    120.724401       9.087949  0.943440  0.207219
2023-05-04 11:00:00    117.599485       8.848013  0.919019  0.201748
2023-05-04 17:00:00    123.582933      15.258962  0.965779  0.347927
2023-05-04 23:00:00    124.885281       9.965131  0.975956  0.227220
2023-05-05 02:00:00    123.485743       8.485985  0.965019  0.193493

[82 rows x 4 columns]",SP23_down_constituents,Turbidity FNU
0.19295275800980435,0.13842135634427616,0.0545314016655282,SP23_up_constituents,1.0,0.5415555555555556,"                        tau_n        cn
Date_Time                              
2023-04-17 16:30:00  0.865461  0.355556
2023-04-17 20:30:00  0.884871  0.011111
2023-04-18 00:30:00  0.873948  0.140444
2023-04-18 08:30:00  0.854854  0.222222
2023-04-18 12:30:00  0.843671  0.151556
...                       ...       ...
2023-05-02 17:00:00  0.950483  0.097333
2023-05-03 00:00:00  0.932764  0.074000
2023-05-03 07:00:00  0.948645  0.111111
2023-05-03 14:00:00  0.931368  0.237111
2023-05-03 20:00:00  1.000000  0.541556

[63 rows x 2 columns]","                        tau_n        cn
Date_Time                              
2023-05-04 05:00:00  0.956376  0.124889
2023-05-04 14:00:00  0.947783  0.028667
2023-05-04 20:00:00  0.982367  0.015778
2023-05-04 23:00:00  0.975956  0.126889
2023-05-05 05:00:00  0.950312  0.047556
2023-05-05 11:00:00  0.927195  0.014889",0.5266666666666667,-0.07280541313010336,-0.48723849071154185,"(np.float64(0.8402638529213344), np.float64(0.3968888888888889))","(np.float64(0.9823674426585401), np.float64(0.015777777777777776))","                     shear_stress  SSC (mg/L)     tau_n        cn
Date_Time                                                        
2023-04-17 16:30:00    110.746094       16.00  0.865461  0.355556
2023-04-17 20:30:00    113.229799        0.50  0.884871  0.011111
2023-04-18 00:30:00    111.832163        6.32  0.873948  0.140444
2023-04-18 08:30:00    109.388847       10.00  0.854854  0.222222
2023-04-18 12:30:00    107.957868        6.82  0.843671  0.151556
...                           ...         ...       ...       ...
2023-05-04 14:00:00    121.280231        1.29  0.947783  0.028667
2023-05-04 20:00:00    125.705675        0.71  0.982367  0.015778
2023-05-04 23:00:00    124.885281        5.71  0.975956  0.126889
2023-05-05 05:00:00    121.603735        2.14  0.950312  0.047556
2023-05-05 11:00:00    118.645647        0.67  0.927195  0.014889

[69 rows x 4 columns]",SP23_up_constituents,SSC (mg/L)
-33.65512503364612,-33.62141511652853,-0.033709917117589784,SP23_up_constituents,1.0,0.5752725257714597,"                        tau_n          cn
Date_Time                                
2023-04-17 16:30:00  0.865461 -258.778022
2023-04-17 20:30:00  0.884871    0.463495
2023-04-18 00:30:00  0.873948    0.323573
2023-04-18 04:30:00  0.863755    0.317250
2023-04-18 08:30:00  0.854854    0.329626
...                       ...         ...
2023-05-02 17:00:00  0.950483   -3.191442
2023-05-03 00:00:00  0.932764    0.237658
2023-05-03 07:00:00  0.948645    0.268593
2023-05-03 14:00:00  0.931368    0.254546
2023-05-03 20:00:00  1.000000    0.575273

[69 rows x 2 columns]","                        tau_n        cn
Date_Time                              
2023-05-03 23:00:00  0.996929  0.387415
2023-05-04 02:00:00  0.980425  0.320365
2023-05-04 05:00:00  0.956376  0.272824
2023-05-04 08:00:00  0.943440  0.207402
2023-05-04 11:00:00  0.919019  0.217240
2023-05-04 14:00:00  0.947783  0.248061
2023-05-04 17:00:00  0.965779  0.437588
2023-05-04 20:00:00  0.982367  0.345858
2023-05-04 23:00:00  0.975956  0.243102
2023-05-05 02:00:00  0.965019  0.194279
2023-05-05 05:00:00  0.950312  0.142076
2023-05-05 08:00:00  0.950103  0.214114
2023-05-05 11:00:00  0.927195  0.170200
2023-05-05 14:00:00  0.926437  0.190976
2023-05-05 17:00:00  0.957851  0.254075",0.3211978676159585,-0.04214855817534824,-0.29695096009680055,"(np.float64(0.8765255597832047), np.float64(-258.7780219019393))","(np.float64(0.9190190126134467), np.float64(0.21724029234585424))","                     shear_stress  Turbidity FNU     tau_n          cn
Date_Time                                                             
2023-04-17 16:30:00    110.746094   -9999.000000  0.865461 -258.778022
2023-04-17 20:30:00    113.229799      17.909117  0.884871    0.463495
2023-04-18 00:30:00    111.832163      12.502628  0.873948    0.323573
2023-04-18 04:30:00    110.527790      12.258318  0.863755    0.317250
2023-04-18 08:30:00    109.388847      12.736497  0.854854    0.329626
...                           ...            ...       ...         ...
2023-05-05 05:00:00    121.603735       5.489712  0.950312    0.142076
2023-05-05 08:00:00    121.577074       8.273220  0.950103    0.214114
2023-05-05 11:00:00    118.645647       6.576419  0.927195    0.170200
2023-05-05 14:00:00    118.548723       7.379180  0.926437    0.190976
2023-05-05 17:00:00    122.568559       9.817265  0.957851    0.254075

[84 rows x 4 columns]",SP23_up_constituents,Turbidity FNU
0.7847974273563981,0.7036233427714043,0.08117408458499391,st1_down,1.0,0.25460151392662406,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.517255  0.007842
2021-07-23 15:50:00  0.862245  1.000000
2021-07-23 16:09:00  0.946830  0.939019
2021-07-23 16:40:00  1.000000  0.254602","                        tau_n        cn
Date_Time                              
2021-07-23 16:55:00  0.982003  0.147177
2021-07-23 19:19:00  0.730467  0.065656
2021-07-23 21:02:00  0.659296  0.039144",0.2154571246775446,-0.34070424193973603,-0.12871330887846502,"(np.float64(0.8622453652022968), np.float64(1.0))","(np.float64(0.9820030710156851), np.float64(0.14717695684601348))","                     shear_stress  SSC (mg/L)     tau_n        cn
Date_Time                                                        
2021-07-23 14:30:00     68.223515    4.409565  0.517255  0.007842
2021-07-23 15:50:00    113.726185  562.325800  0.862245  1.000000
2021-07-23 16:09:00    124.882455  528.034800  0.946830  0.939019
2021-07-23 16:40:00    131.895386  143.169000  1.000000  0.254602
2021-07-23 16:55:00    129.521674   82.761400  0.982003  0.147177
2021-07-23 19:19:00     96.345185   36.920000  0.730467  0.065656
2021-07-23 21:02:00     86.958069   22.011900  0.659296  0.039144",st1_down,SSC (mg/L)
0.5180562444650695,0.4836815905592694,0.03437465390580008,st1_down,1.0,0.3950182613837105,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.517255  0.026290
2021-07-23 15:50:00  0.862245  0.467449
2021-07-23 16:09:00  0.946830  1.000000
2021-07-23 16:40:00  1.000000  0.395018","                        tau_n        cn
Date_Time                              
2021-07-23 16:55:00  0.982003  0.374128
2021-07-23 19:19:00  0.730467  0.103917
2021-07-23 21:02:00  0.659296  0.085736",0.3092825096884147,-0.34070424193973603,-0.1746981123913251,"(np.float64(0.9468295905932003), np.float64(1.0))","(np.float64(0.7304666828088201), np.float64(0.10391731636670201))","                     shear_stress  Turbidity FNU     tau_n        cn
Date_Time                                                           
2021-07-23 14:30:00     68.223515       5.204000  0.517255  0.026290
2021-07-23 15:50:00    113.726185      92.530400  0.862245  0.467449
2021-07-23 16:09:00    124.882455     197.947760  0.946830  1.000000
2021-07-23 16:40:00    131.895386      78.192980  1.000000  0.395018
2021-07-23 16:55:00    129.521674      74.057744  0.982003  0.374128
2021-07-23 19:19:00     96.345185      20.570200  0.730467  0.103917
2021-07-23 21:02:00     86.958069      16.971200  0.659296  0.085736",st1_down,Turbidity FNU
0.739751423729254,0.6852148102040593,0.05453661352519466,st1_up,1.0,0.23971660820667,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.528676  0.012275
2021-07-23 14:54:00  0.649049  0.192030
2021-07-23 15:02:00  0.681272  0.346515
2021-07-23 16:13:00  0.980586  1.000000
2021-07-23 16:58:00  1.000000  0.239717","                        tau_n        cn
Date_Time                              
2021-07-23 17:58:00  0.854358  0.103636
2021-07-23 20:13:00  0.698122  0.084725",0.15499137019096934,-0.30187786678415074,-0.08262623187280776,"(np.float64(0.9805859518480526), np.float64(1.0))","(np.float64(0.8543577090481839), np.float64(0.10363565503034351))","                     shear_stress  SSC (mg/L)     tau_n        cn
Date_Time                                                        
2021-07-23 14:30:00     68.223515    4.409565  0.528676  0.012275
2021-07-23 14:54:00     83.757128   68.981000  0.649049  0.192030
2021-07-23 15:02:00     87.915423  124.475000  0.681272  0.346515
2021-07-23 16:13:00    126.540663  359.220000  0.980586  1.000000
2021-07-23 16:58:00    129.045967   86.111000  1.000000  0.239717
2021-07-23 17:58:00    110.251417   37.228000  0.854358  0.103636
2021-07-23 20:13:00     90.089846   30.435000  0.698122  0.084725",st1_up,SSC (mg/L)
0.5496848107859736,0.5103291683401009,0.03935564244587271,st1_up,1.0,0.342678396375761,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.528676  0.038942
2021-07-23 14:54:00  0.649049  0.080042
2021-07-23 15:02:00  0.681272  0.110447
2021-07-23 16:13:00  0.980586  1.000000
2021-07-23 16:58:00  1.000000  0.342678","                        tau_n        cn
Date_Time                              
2021-07-23 17:58:00  0.854358  0.165013
2021-07-23 20:13:00  0.698122  0.082174",0.2605048681676718,-0.30187786678415074,-0.15705784487674346,"(np.float64(0.9805859518480526), np.float64(1.0))","(np.float64(0.8543577090481839), np.float64(0.1650132768209231))","                     shear_stress  Turbidity FNU     tau_n        cn
Date_Time                                                           
2021-07-23 14:30:00     68.223515         4.9100  0.528676  0.038942
2021-07-23 14:54:00     83.757128        10.0920  0.649049  0.080042
2021-07-23 15:02:00     87.915423        13.9256  0.681272  0.110447
2021-07-23 16:13:00    126.540663       126.0844  0.980586  1.000000
2021-07-23 16:58:00    129.045967        43.2064  1.000000  0.342678
2021-07-23 17:58:00    110.251417        20.8056  0.854358  0.165013
2021-07-23 20:13:00     90.089846        10.3608  0.698122  0.082174",st1_up,Turbidity FNU
0.17369777575697318,0.15689425896953005,0.01680351678744314,st2_down,1.0,0.7823843980452516,"                        tau_n        cn
Date_Time                              
2022-08-03 14:30:00  0.823018  0.050705
2022-08-03 15:02:00  0.872909  1.000000
2022-08-03 15:17:00  0.989836  0.832635
2022-08-03 15:47:00  0.959381  0.952839
2022-08-03 16:17:00  1.000000  0.782384","                        tau_n        cn
Date_Time                              
2022-08-03 18:02:00  0.938881  0.301872
2022-08-03 18:17:00  0.932613  0.198286
2022-08-03 19:02:00  0.903335  0.113131",0.6692535958604513,-0.09666456756689656,-0.5936247463523204,"(np.float64(0.8729092449183128), np.float64(1.0))","(np.float64(0.9326128858701277), np.float64(0.19828639038493853))","                     shear_stress  SSC (mg/L)     tau_n        cn
Date_Time                                                        
2022-08-03 14:30:00     58.333339      2.9270  0.823018  0.050705
2022-08-03 15:02:00     61.869488     57.7261  0.872909  1.000000
2022-08-03 15:17:00     70.156915     48.0648  0.989836  0.832635
2022-08-03 15:47:00     67.998376     55.0037  0.959381  0.952839
2022-08-03 16:17:00     70.877342     45.1640  1.000000  0.782384
2022-08-03 18:02:00     66.545412     17.4259  0.938881  0.301872
2022-08-03 18:17:00     66.101123     11.4463  0.932613  0.198286
2022-08-03 19:02:00     64.026015      6.5306  0.903335  0.113131",st2_down,SSC (mg/L)
0.18597520101248627,0.18134298776514562,0.004632213247340644,st2_down,1.0,0.6646251490712106,"                        tau_n        cn
Date_Time                              
2022-08-03 14:30:00  0.823018  0.276413
2022-08-03 15:02:00  0.872909  0.848726
2022-08-03 15:17:00  0.989836  1.000000
2022-08-03 15:47:00  0.959381  0.523659
2022-08-03 16:17:00  1.000000  0.664625","                        tau_n        cn
Date_Time                              
2022-08-03 18:02:00  0.938881  0.484817
2022-08-03 18:17:00  0.932613  0.460884
2022-08-03 19:02:00  0.903335  0.392234",0.27239100115214365,-0.09666456756689656,-0.20814529852309094,"(np.float64(0.8729092449183128), np.float64(0.8487255674812525))","(np.float64(0.9326128858701277), np.float64(0.4608843881174243))","                     shear_stress  Turbidity FNU     tau_n        cn
Date_Time                                                           
2022-08-03 14:30:00     58.333339       5.470000  0.823018  0.276413
2022-08-03 15:02:00     61.869488      16.795600  0.872909  0.848726
2022-08-03 15:17:00     70.156915      19.789200  0.989836  1.000000
2022-08-03 15:47:00     67.998376      10.362800  0.959381  0.523659
2022-08-03 16:17:00     70.877342      13.152400  1.000000  0.664625
2022-08-03 18:02:00     66.545412       9.594133  0.938881  0.484817
2022-08-03 18:17:00     66.101123       9.120533  0.932613  0.460884
2022-08-03 19:02:00     64.026015       7.762000  0.903335  0.392234",st2_down,Turbidity FNU
