H,rise_r2,fall_r2,rise_area,fall_area,rise_params,fall_params,tau_min,tau_max,storm,constituent
5.599004292528058,0.36169349977368515,0.8547492810628836,14446.482718957575,2580.18782700999,[  554.17715782 -2276.57806499],[0.77890125 0.0382019 ],86.95806867333333,131.89538626666666,st1_down,SSC (mg/L)
1.0514205960120333,0.9373039522578581,0.9980436565509037,3.0598168113290996,2.9101739331859924,[ 0.0937002  -0.37118866],[0.01404729 0.01381976],86.95806867333333,131.89538626666666,st1_down,SRP (mg/L)
1.9834327913053016,0.6962015350054107,0.9906057825868779,12.661992827307074,6.383877932649378,[ 0.49465909 -2.03725979],[0.00827788 0.02548388],86.95806867333333,131.89538626666666,st1_down,TP (mg/L)
4.1991467023786795,0.6536478279754643,0.950527522409774,42.13745011813371,10.034764942664237,[ 1.85683813 -7.76741888],[0.00012212 0.06554919],86.95806867333333,131.89538626666666,st1_down,PP (mg/L)
3.6212371345614818,0.3543130119892395,0.9611867308801014,1387.4067727109532,383.13060458520977,[  48.99685739 -198.82974597],[0.70859191 0.02235189],86.95806867333333,131.89538626666666,st1_down,POC (mg/L)
0.7603231792060045,0.9754689903517398,0.6697146665097227,432.05894636834836,568.2569704366265,[ 17.37942391 -71.86242956],[9.88657476e+00 2.24536761e-03],86.95806867333333,131.89538626666666,st1_down,DOC (mg/L)
3.615048199881946,0.458750100222337,0.9351921982808744,6639.494243199484,1836.6267546353338,[  332.60283055 -1389.88007542],[1.16697543 0.03313339],90.08984586733334,129.04596714666667,st1_up,SSC (mg/L)
1.071327727115261,0.9788467143294386,0.9888669691456797,2.7154452762331855,2.534654156244981,[ 0.09911607 -0.39527073],[0.01446697 0.01361543],90.08984586733334,129.04596714666667,st1_up,SRP (mg/L)
1.5722106975484436,0.7948308016245108,0.9988599791703792,8.369776741835866,5.32357193274852,[ 0.41222453 -1.71898731],[0.01051579 0.02310045],90.08984586733334,129.04596714666667,st1_up,TP (mg/L)
4.444414600109988,0.5003286620263779,0.9957513414905357,27.58637908077476,6.206976972871089,[ 1.7040792  -7.28608205],[0.00038919 0.05330959],90.08984586733334,129.04596714666667,st1_up,PP (mg/L)
3.164911076503843,0.25777571605702476,0.9356267136888412,879.7114845708755,277.9577256061992,[  29.32496839 -114.9879624 ],[1.47971397 0.01424133],90.08984586733334,129.04596714666667,st1_up,POC (mg/L)
0.7497351107948932,0.9793120596582031,0.6527945260381334,371.26036924387284,495.1887191867681,[ 18.33489783 -76.48294285],[1.04052108e+01 1.82522113e-03],90.08984586733334,129.04596714666667,st1_up,DOC (mg/L)
2.149557084509656,0.34538975333574673,0.9872650647351316,312.5635889116012,145.4083686188317,[ 163.99846155 -644.97356806],[4.89316183e-07 2.58816632e-01],64.02601483333333,70.877342496,st2_down,SSC (mg/L)
1.1495030022254664,0.9944177648226602,0.9319965587266026,0.236727181569727,0.20593872404980001,[ 0.41972548 -1.71340082],[8.67921464e-08 1.94537100e-01],66.101122928,70.15691506733333,st2_down,SRP (mg/L)
1.3004427028572632,0.510224676463962,0.8575097491914094,0.40355291437030816,0.31031964229077014,[ 0.3628326  -1.43210873],[8.84729285e-07 1.66577171e-01],66.101122928,70.15691506733333,st2_down,TP (mg/L)
2.229055006860133,0.3353125297394529,0.993669741864808,1.662772776157935,0.7459541245238858,[ 1.69468222 -6.74371188],[1.02689420e-14 4.45971947e-01],66.101122928,70.15691506733333,st2_down,PP (mg/L)
1.560823203176135,0.26858908400069437,0.8852918684597388,36.165918570053265,23.171053900569177,[ 12.15492729 -45.9054979 ],[1.44752345e-04 1.48494241e-01],64.02601483333333,70.877342496,st2_down,POC (mg/L)
0.9395282311818085,0.847860638799335,0.47040830525217214,46.893665720548775,49.911928310618656,[  27.55654354 -109.19562418],[0.03817784 0.07767848],64.02601483333333,70.877342496,st2_down,DOC (mg/L)
2.300208541189188,0.8408676680461081,0.9779315268667702,230.66848803091602,100.28155443317429,[ 228.90753471 -945.67839918],[2.20767187e-09 3.14724784e-01],66.37171209933334,74.54946965399999,st3_down,SSC (mg/L)
