HI,Drise,Dfall,storm_name,peak tau,peak constituent,rise,fall,A,B,C,Drise_point,Dfall_point,norm_df,storm,constituent
0.7817049254560747,0.6998427808629948,0.08186214459307997,st1_down,1.0,0.25460151392662406,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.545252  0.007842
2021-07-23 15:50:00  0.865555  1.000000
2021-07-23 16:09:00  0.948467  0.939019
2021-07-23 16:40:00  1.000000  0.254602","                        tau_n        cn
Date_Time                              
2021-07-23 16:55:00  0.984221  0.147177
2021-07-23 19:19:00  0.735771  0.065656
2021-07-23 21:02:00  0.664521  0.039144",0.2154571246775446,-0.3354792507247517,-0.13004359955205333,"(np.float64(0.8655546104444191), np.float64(1.0))","(np.float64(0.9842213860533985), np.float64(0.14717695684601348))","                     shear_stress  SSC (mg/L)     tau_n        cn
Date_Time                                                        
2021-07-23 14:30:00     71.401619    4.409565  0.545252  0.007842
2021-07-23 15:50:00    113.345704  562.325800  0.865555  1.000000
2021-07-23 16:09:00    124.203175  528.034800  0.948467  0.939019
2021-07-23 16:40:00    130.951534  143.169000  1.000000  0.254602
2021-07-23 16:55:00    128.885300   82.761400  0.984221  0.147177
2021-07-23 19:19:00     96.350376   36.920000  0.735771  0.065656
2021-07-23 21:02:00     87.020011   22.011900  0.664521  0.039144",st1_down,SSC (mg/L)
-0.043143375700698344,-0.06353955293983943,0.020396177239141083,st1_down,1.0,1.0,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.545252  0.298295
2021-07-23 15:50:00  0.865555  0.704545
2021-07-23 16:09:00  0.948467  1.000000
2021-07-23 16:40:00  1.000000  1.000000","                        tau_n        cn
Date_Time                              
2021-07-23 16:55:00  0.984221  0.943182
2021-07-23 19:19:00  0.735771  0.602273
2021-07-23 21:02:00  0.664521  0.534091",0.46590909090909083,-0.3354792507247517,-0.13042984018433912,"(np.float64(0.8655546104444191), np.float64(0.7045454545454546))","(np.float64(0.9842213860533985), np.float64(0.9431818181818182))","                     shear_stress  SRP (mg/L)     tau_n        cn
Date_Time                                                        
2021-07-23 14:30:00     71.401619     0.02625  0.545252  0.298295
2021-07-23 15:50:00    113.345704     0.06200  0.865555  0.704545
2021-07-23 16:09:00    124.203175     0.08800  0.948467  1.000000
2021-07-23 16:40:00    130.951534     0.08800  1.000000  1.000000
2021-07-23 16:55:00    128.885300     0.08300  0.984221  0.943182
2021-07-23 19:19:00     96.350376     0.05300  0.735771  0.602273
2021-07-23 21:02:00     87.020011     0.04700  0.664521  0.534091",st1_down,SRP (mg/L)
0.36832851661053584,0.3299662383009691,0.03836227830956672,st1_down,1.0,0.5573033707865168,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.545252  0.070225
2021-07-23 15:50:00  0.865555  0.808989
2021-07-23 16:09:00  0.948467  1.000000
2021-07-23 16:40:00  1.000000  0.557303","                        tau_n        cn
Date_Time                              
2021-07-23 16:55:00  0.984221  0.480899
2021-07-23 19:19:00  0.735771  0.217978
2021-07-23 21:02:00  0.664521  0.173034",0.3842696629213483,-0.3354792507247517,-0.19730594566350912,"(np.float64(0.9484667420198942), np.float64(1.0))","(np.float64(0.9842213860533985), np.float64(0.48089887640449436))","                     shear_stress  TP (mg/L)     tau_n        cn
Date_Time                                                       
2021-07-23 14:30:00     71.401619    0.03125  0.545252  0.070225
2021-07-23 15:50:00    113.345704    0.36000  0.865555  0.808989
2021-07-23 16:09:00    124.203175    0.44500  0.948467  1.000000
2021-07-23 16:40:00    130.951534    0.24800  1.000000  0.557303
2021-07-23 16:55:00    128.885300    0.21400  0.984221  0.480899
2021-07-23 19:19:00     96.350376    0.09700  0.735771  0.217978
2021-07-23 21:02:00     87.020011    0.07700  0.664521  0.173034",st1_down,TP (mg/L)
0.45495132486362333,0.365412862030495,0.08953846283312832,st1_down,1.0,0.47239263803680986,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.545252  0.000000
2021-07-23 15:50:00  0.865555  0.730061
2021-07-23 16:09:00  0.948467  1.000000
2021-07-23 16:40:00  1.000000  0.472393","                        tau_n        cn
Date_Time                              
2021-07-23 16:55:00  0.984221  0.306748
2021-07-23 19:19:00  0.735771  0.061350
2021-07-23 21:02:00  0.664521  0.042945",0.4294478527607362,-0.3354792507247517,-0.2709699245042584,"(np.float64(0.9484667420198942), np.float64(1.0))","(np.float64(0.9842213860533985), np.float64(0.3067484662576687))","                     shear_stress  PP (mg/L)     tau_n        cn
Date_Time                                                       
2021-07-23 14:30:00     71.401619       0.00  0.545252  0.000000
2021-07-23 15:50:00    113.345704       1.19  0.865555  0.730061
2021-07-23 16:09:00    124.203175       1.63  0.948467  1.000000
2021-07-23 16:40:00    130.951534       0.77  1.000000  0.472393
2021-07-23 16:55:00    128.885300       0.50  0.984221  0.306748
2021-07-23 19:19:00     96.350376       0.10  0.735771  0.061350
2021-07-23 21:02:00     87.020011       0.07  0.664521  0.042945",st1_down,PP (mg/L)
0.733301854787081,0.6933516500986165,0.03995020468846445,st1_down,1.0,0.2807200929152149,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.545252  0.055452
2021-07-23 15:50:00  0.865555  1.000000
2021-07-23 16:09:00  0.948467  0.972280
2021-07-23 16:40:00  1.000000  0.280720","                        tau_n        cn
Date_Time                              
2021-07-23 16:55:00  0.984221  0.226113
2021-07-23 19:19:00  0.735771  0.124100
2021-07-23 21:02:00  0.664521  0.093012",0.18770809136662797,-0.3354792507247517,-0.093532324932049,"(np.float64(0.8655546104444191), np.float64(1.0))","(np.float64(0.9842213860533985), np.float64(0.22611304684475417))","                     shear_stress  POC (mg/L)     tau_n        cn
Date_Time                                                        
2021-07-23 14:30:00     71.401619    2.864641  0.545252  0.055452
2021-07-23 15:50:00    113.345704   51.660000  0.865555  1.000000
2021-07-23 16:09:00    124.203175   50.228000  0.948467  0.972280
2021-07-23 16:40:00    130.951534   14.502000  1.000000  0.280720
2021-07-23 16:55:00    128.885300   11.681000  0.984221  0.226113
2021-07-23 19:19:00     96.350376    6.411000  0.735771  0.124100
2021-07-23 21:02:00     87.020011    4.805000  0.664521  0.093012",st1_down,POC (mg/L)
-0.6960075773783658,-0.6317899959331983,-0.06421758144516748,st1_down,1.0,1.0,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.545252  0.130993
2021-07-23 15:50:00  0.865555  0.685586
2021-07-23 16:09:00  0.948467  0.943241
2021-07-23 16:40:00  1.000000  1.000000","                        tau_n        cn
Date_Time                              
2021-07-23 16:55:00  0.984221  0.970874
2021-07-23 19:19:00  0.735771  0.961165
2021-07-23 21:02:00  0.664521  0.862584",0.13741598207617622,-0.3354792507247517,0.19806326864857549,"(np.float64(0.5452522555220068), np.float64(0.1309932785660941))","(np.float64(0.7357712643555495), np.float64(0.9611650485436892))","                     shear_stress  DOC (mg/L)     tau_n        cn
Date_Time                                                        
2021-07-23 14:30:00     71.401619       1.754  0.545252  0.130993
2021-07-23 15:50:00    113.345704       9.180  0.865555  0.685586
2021-07-23 16:09:00    124.203175      12.630  0.948467  0.943241
2021-07-23 16:40:00    130.951534      13.390  1.000000  1.000000
2021-07-23 16:55:00    128.885300      13.000  0.984221  0.970874
2021-07-23 19:19:00     96.350376      12.870  0.735771  0.961165
2021-07-23 21:02:00     87.020011      11.550  0.664521  0.862584",st1_down,DOC (mg/L)
0.7378794753087125,0.6809461791580245,0.05693329615068796,st1_up,1.0,0.23971660820667,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.556867  0.012275
2021-07-23 14:54:00  0.647073  0.192030
2021-07-23 15:02:00  0.680076  0.346515
2021-07-23 16:13:00  0.984934  1.000000
2021-07-23 16:58:00  1.000000  0.239717","                        tau_n        cn
Date_Time                              
2021-07-23 17:58:00  0.862353  0.103636
2021-07-23 20:13:00  0.703102  0.084725",0.15499137019096934,-0.29689834560810635,-0.0838199057996224,"(np.float64(0.9849336667228662), np.float64(1.0))","(np.float64(0.8623526659793163), np.float64(0.10363565503034351))","                     shear_stress  SSC (mg/L)     tau_n        cn
Date_Time                                                        
2021-07-23 14:30:00     71.401619    4.409565  0.556867  0.012275
2021-07-23 14:54:00     82.967825   68.981000  0.647073  0.192030
2021-07-23 15:02:00     87.199377  124.475000  0.680076  0.346515
2021-07-23 16:13:00    126.288321  359.220000  0.984934  1.000000
2021-07-23 16:58:00    128.220128   86.111000  1.000000  0.239717
2021-07-23 17:58:00    110.570969   37.228000  0.862353  0.103636
2021-07-23 20:13:00     90.151784   30.435000  0.703102  0.084725",st1_up,SSC (mg/L)
0.0576445451505707,0.059172522960174036,-0.0015279778096033362,st1_up,1.0,0.9222222222222223,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.556867  0.291667
2021-07-23 14:54:00  0.647073  0.466667
2021-07-23 15:02:00  0.680076  0.500000
2021-07-23 16:13:00  0.984934  1.000000
2021-07-23 16:58:00  1.000000  0.922222","                        tau_n        cn
Date_Time                              
2021-07-23 17:58:00  0.862353  0.744444
2021-07-23 20:13:00  0.703102  0.533333",0.38888888888888895,-0.29689834560810635,-0.11508263682807973,"(np.float64(0.9849336667228662), np.float64(1.0))","(np.float64(0.8623526659793163), np.float64(0.7444444444444445))","                     shear_stress  SRP (mg/L)     tau_n        cn
Date_Time                                                        
2021-07-23 14:30:00     71.401619     0.02625  0.556867  0.291667
2021-07-23 14:54:00     82.967825     0.04200  0.647073  0.466667
2021-07-23 15:02:00     87.199377     0.04500  0.680076  0.500000
2021-07-23 16:13:00    126.288321     0.09000  0.984934  1.000000
2021-07-23 16:58:00    128.220128     0.08300  1.000000  0.922222
2021-07-23 17:58:00    110.570969     0.06700  0.862353  0.744444
2021-07-23 20:13:00     90.151784     0.04800  0.703102  0.533333",st1_up,SRP (mg/L)
0.328014626544814,0.29251848957950455,0.03549613696530945,st1_up,1.0,0.574585635359116,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.556867  0.086326
2021-07-23 14:54:00  0.647073  0.259669
2021-07-23 15:02:00  0.680076  0.331492
2021-07-23 16:13:00  0.984934  1.000000
2021-07-23 16:58:00  1.000000  0.574586","                        tau_n        cn
Date_Time                              
2021-07-23 17:58:00  0.862353  0.364641
2021-07-23 20:13:00  0.703102  0.237569",0.3370165745856354,-0.29689834560810635,-0.16642305003733118,"(np.float64(0.9849336667228662), np.float64(1.0))","(np.float64(0.8623526659793163), np.float64(0.36464088397790057))","                     shear_stress  TP (mg/L)     tau_n        cn
Date_Time                                                       
2021-07-23 14:30:00     71.401619    0.03125  0.556867  0.086326
2021-07-23 14:54:00     82.967825    0.09400  0.647073  0.259669
2021-07-23 15:02:00     87.199377    0.12000  0.680076  0.331492
2021-07-23 16:13:00    126.288321    0.36200  0.984934  1.000000
2021-07-23 16:58:00    128.220128    0.20800  1.000000  0.574586
2021-07-23 17:58:00    110.570969    0.13200  0.862353  0.364641
2021-07-23 20:13:00     90.151784    0.08600  0.703102  0.237569",st1_up,TP (mg/L)
0.7062820994708541,0.6549271133802622,0.05135498609059186,st1_up,1.0,0.22891566265060243,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.556867  0.000000
2021-07-23 14:54:00  0.647073  0.090361
2021-07-23 15:02:00  0.680076  0.168675
2021-07-23 16:13:00  0.984934  1.000000
2021-07-23 16:58:00  1.000000  0.228916","                        tau_n        cn
Date_Time                              
2021-07-23 17:58:00  0.862353  0.078313
2021-07-23 20:13:00  0.703102  0.036145",0.1927710843373494,-0.29689834560810635,-0.12480640281260216,"(np.float64(0.9849336667228662), np.float64(1.0))","(np.float64(0.8623526659793163), np.float64(0.0783132530120482))","                     shear_stress  PP (mg/L)     tau_n        cn
Date_Time                                                       
2021-07-23 14:30:00     71.401619       0.00  0.556867  0.000000
2021-07-23 14:54:00     82.967825       0.15  0.647073  0.090361
2021-07-23 15:02:00     87.199377       0.28  0.680076  0.168675
2021-07-23 16:13:00    126.288321       1.66  0.984934  1.000000
2021-07-23 16:58:00    128.220128       0.38  1.000000  0.228916
2021-07-23 17:58:00    110.570969       0.13  0.862353  0.078313
2021-07-23 20:13:00     90.151784       0.06  0.703102  0.036145",st1_up,PP (mg/L)
