storm_name,HI,tau_mid,c_rise,c_fall,rise,fall,tau_col,constituent_col,k,t_rise_mid,t_fall_mid,rise_bracket,fall_bracket,storm,constituent
st1_down,0.24908913284298528,98.37517593333334,27.635585687156208,20.75186161273445,"                     shear_stress  Turbidity FNU
DateTime                                        
2021-07-23 12:30:00     63.685701        1.81000
2021-07-23 12:45:00     63.900036        2.95400
2021-07-23 13:00:00     64.811895        4.63200
2021-07-23 13:15:00     66.239718        5.95200
2021-07-23 13:19:00     66.549392        6.75600
2021-07-23 13:24:00     66.936485        7.27800
2021-07-23 13:29:00     67.323578        6.73000
2021-07-23 13:34:00     67.297530        5.59200
2021-07-23 13:39:00     67.168197        4.78400
2021-07-23 13:44:00     67.038865        4.16600
2021-07-23 13:49:00     66.843051        3.82400
2021-07-23 14:00:00     66.375697        3.55000
2021-07-23 14:15:00     67.292440        3.53800
2021-07-23 14:30:00     68.223515        5.20400
2021-07-23 14:45:00     78.688903        8.16600
2021-07-23 15:00:00     87.135944       14.93800
2021-07-23 15:04:00     88.694902       22.60400
2021-07-23 15:09:00     90.643600       27.82000
2021-07-23 15:14:00     92.592297       30.61200
2021-07-23 15:19:00     94.753027       32.08400
2021-07-23 15:24:00     96.966766       29.73000
2021-07-23 15:29:00     99.180504       26.43800
2021-07-23 15:34:00    102.393994       26.33800
2021-07-23 15:39:00    105.857422       39.30600
2021-07-23 15:44:00    109.320849       50.18080
2021-07-23 15:49:00    112.983655       83.25880
2021-07-23 15:54:00    116.696306      129.61680
2021-07-23 15:59:00    120.408957      182.79656
2021-07-23 16:04:00    122.809695      191.23256
2021-07-23 16:09:00    124.882455      197.94776
2021-07-23 16:14:00    126.955215      178.81376
2021-07-23 16:19:00    128.996876      143.96176
2021-07-23 16:24:00    131.030764      100.07200
2021-07-23 16:29:00    133.064651       87.31200","                     shear_stress  Turbidity FNU
DateTime                                        
2021-07-23 16:29:00    133.064651       87.31200
2021-07-23 16:39:00    132.052990       78.50200
2021-07-23 16:49:00    130.473089       75.41180
2021-07-23 16:59:00    128.887398       73.15504
2021-07-23 17:05:00    126.983835       70.52704
...                           ...            ...
2021-07-28 10:15:00     66.145617        2.64200
2021-07-28 10:30:00     66.020200        2.63600
2021-07-28 10:45:00     66.020200        2.62800
2021-07-28 11:00:00     66.020200        2.64400
2021-07-28 11:15:00     65.947067        2.73800

[626 rows x 2 columns]",shear_stress,Turbidity FNU,0.5,2021-07-23 15:27:10.864001792,2021-07-23 19:03:29.589708288,"{'x0': np.float64(96.96676597), 'x1': np.float64(99.18050447), 'y0': np.float64(29.73), 'y1': np.float64(26.438), 'x_mid': np.float64(98.37517593333334), 'y_mid': np.float64(27.635585687156208), 'extrapolated': False}","{'x0': np.float64(98.17815526000001), 'x1': np.float64(98.8319105), 'y0': np.float64(20.562), 'y1': np.float64(21.192), 'x_mid': np.float64(98.37517593333334), 'y_mid': np.float64(20.75186161273445), 'extrapolated': False}",st1_down,Turbidity FNU
st1_down,-0.410533869605028,98.37517593333334,30.58701034984334,51.889343208486814,"                     shear_stress  fDOM RFU
DateTime                                   
2021-07-23 12:30:00     63.685701    14.548
2021-07-23 12:45:00     63.900036    15.044
2021-07-23 13:00:00     64.811895    15.688
2021-07-23 13:15:00     66.239718    16.680
2021-07-23 13:19:00     66.549392    17.832
2021-07-23 13:24:00     66.936485    18.886
2021-07-23 13:29:00     67.323578    19.530
2021-07-23 13:34:00     67.297530    20.112
2021-07-23 13:39:00     67.168197    20.516
2021-07-23 13:44:00     67.038865    21.180
2021-07-23 13:49:00     66.843051    21.772
2021-07-23 14:00:00     66.375697    22.256
2021-07-23 14:15:00     67.292440    22.580
2021-07-23 14:30:00     68.223515    22.886
2021-07-23 14:45:00     78.688903    22.108
2021-07-23 15:00:00     87.135944    21.824
2021-07-23 15:04:00     88.694902    22.090
2021-07-23 15:09:00     90.643600    22.770
2021-07-23 15:14:00     92.592297    24.012
2021-07-23 15:19:00     94.753027    26.804
2021-07-23 15:24:00     96.966766    30.246
2021-07-23 15:29:00     99.180504    30.782
2021-07-23 15:34:00    102.393994    32.128
2021-07-23 15:39:00    105.857422    31.500
2021-07-23 15:44:00    109.320849    29.286
2021-07-23 15:49:00    112.983655    25.370
2021-07-23 15:54:00    116.696306    24.262
2021-07-23 15:59:00    120.408957    22.734
2021-07-23 16:04:00    122.809695    23.314
2021-07-23 16:09:00    124.882455    25.114
2021-07-23 16:14:00    126.955215    27.904
2021-07-23 16:19:00    128.996876    30.968
2021-07-23 16:24:00    131.030764    33.658
2021-07-23 16:29:00    133.064651    35.770","                     shear_stress  fDOM RFU
DateTime                                   
2021-07-23 16:29:00    133.064651    35.770
2021-07-23 16:39:00    132.052990    37.670
2021-07-23 16:49:00    130.473089    39.416
2021-07-23 16:59:00    128.887398    40.814
2021-07-23 17:05:00    126.983835    42.102
...                           ...       ...
2021-07-28 10:15:00     66.145617    17.894
2021-07-28 10:30:00     66.020200    17.922
2021-07-28 10:45:00     66.020200    17.914
2021-07-28 11:00:00     66.020200    17.944
2021-07-28 11:15:00     65.947067    17.958

[626 rows x 2 columns]",shear_stress,fDOM RFU,0.5,2021-07-23 15:27:10.864001792,2021-07-23 19:03:29.589708288,"{'x0': np.float64(96.96676597), 'x1': np.float64(99.18050447), 'y0': np.float64(30.246), 'y1': np.float64(30.782), 'x_mid': np.float64(98.37517593333334), 'y_mid': np.float64(30.58701034984334), 'extrapolated': False}","{'x0': np.float64(98.17815526000001), 'x1': np.float64(98.8319105), 'y0': np.float64(51.99), 'y1': np.float64(51.65599999999999), 'x_mid': np.float64(98.37517593333334), 'y_mid': np.float64(51.889343208486814), 'extrapolated': False}",st1_down,fDOM RFU
st1_up,0.5095214164201518,98.57856466999999,28.209999845961935,13.836400767235148,"                     shear_stress  Turbidity FNU
DateTime                                        
2021-07-23 12:30:00     63.685701          1.666
2021-07-23 12:45:00     63.900036          2.352
2021-07-23 13:00:00     64.811895          2.942
2021-07-23 13:15:00     66.239718          3.428
2021-07-23 13:30:00     67.400996          3.734
2021-07-23 13:45:00     67.012998          3.940
2021-07-23 14:00:00     66.375697          3.556
2021-07-23 14:15:00     67.292440          3.542
2021-07-23 14:30:00     68.223515          4.910
2021-07-23 14:45:00     78.688903          7.398
2021-07-23 15:00:00     87.135944         11.888
2021-07-23 15:05:00     89.084642         16.982
2021-07-23 15:10:00     91.033339         21.738
2021-07-23 15:15:00     92.982037         24.928
2021-07-23 15:20:00     95.195775         27.038
2021-07-23 15:25:00     97.409514         28.116
2021-07-23 15:30:00     99.623252         28.294
2021-07-23 15:35:00    103.086680         31.138
2021-07-23 15:40:00    106.550107         45.724
2021-07-23 15:45:00    110.013535         68.222
2021-07-23 15:50:00    113.726185         95.886
2021-07-23 15:55:00    117.438836        123.002
2021-07-23 16:00:00    121.151487        142.028
2021-07-23 16:05:00    123.224247        144.690
2021-07-23 16:10:00    125.297007        136.294
2021-07-23 16:15:00    127.369766        119.278
2021-07-23 16:20:00    129.403654        100.646
2021-07-23 16:25:00    131.437541         86.130
2021-07-23 16:30:00    133.471429         75.520","                     shear_stress  Turbidity FNU
DateTime                                        
2021-07-23 16:30:00    133.471429         75.520
2021-07-23 16:35:00    132.683407         67.154
2021-07-23 16:40:00    131.895386         60.358
2021-07-23 16:45:00    131.107365         55.038
2021-07-23 16:50:00    130.314520         50.232
...                           ...            ...
2021-07-27 05:45:00     68.778473          2.930
2021-07-27 06:00:00     68.720884          2.936
2021-07-27 06:15:00     68.759272          2.946
2021-07-27 06:30:00     68.797679          3.334
2021-07-27 06:45:00     68.740076          3.312

[401 rows x 2 columns]",shear_stress,Turbidity FNU,0.5,2021-07-23 15:27:38.426706688,2021-07-23 19:01:56.257192704,"{'x0': np.float64(97.40951367), 'x1': np.float64(99.62325217), 'y0': np.float64(28.116000000000003), 'y1': np.float64(28.294), 'x_mid': np.float64(98.57856466999999), 'y_mid': np.float64(28.209999845961935), 'extrapolated': False}","{'x0': np.float64(98.17815526000001), 'x1': np.float64(98.8319105), 'y0': np.float64(13.855999999999996), 'y1': np.float64(13.823999999999996), 'x_mid': np.float64(98.57856466999999), 'y_mid': np.float64(13.836400767235148), 'extrapolated': False}",st1_up,Turbidity FNU
st1_up,-0.4272465926067217,98.57856466999999,22.43074059515159,39.16299808191212,"                     shear_stress  fDOM RFU
DateTime                                   
2021-07-23 12:30:00     63.685701    10.034
2021-07-23 12:45:00     63.900036    10.378
2021-07-23 13:00:00     64.811895    10.982
2021-07-23 13:15:00     66.239718    12.024
2021-07-23 13:30:00     67.400996    13.288
2021-07-23 13:45:00     67.012998    14.444
2021-07-23 14:00:00     66.375697    15.272
2021-07-23 14:15:00     67.292440    15.872
2021-07-23 14:30:00     68.223515    16.196
2021-07-23 14:45:00     78.688903    16.368
2021-07-23 15:00:00     87.135944    16.688
2021-07-23 15:05:00     89.084642    17.230
2021-07-23 15:10:00     91.033339    18.108
2021-07-23 15:15:00     92.982037    19.238
2021-07-23 15:20:00     95.195775    20.548
2021-07-23 15:25:00     97.409514    21.834
2021-07-23 15:30:00     99.623252    22.964
2021-07-23 15:35:00    103.086680    23.498
2021-07-23 15:40:00    106.550107    22.540
2021-07-23 15:45:00    110.013535    20.822
2021-07-23 15:50:00    113.726185    18.796
2021-07-23 15:55:00    117.438836    17.004
2021-07-23 16:00:00    121.151487    15.984
2021-07-23 16:05:00    123.224247    16.532
2021-07-23 16:10:00    125.297007    17.954
2021-07-23 16:15:00    127.369766    19.986
2021-07-23 16:20:00    129.403654    22.122
2021-07-23 16:25:00    131.437541    23.948
2021-07-23 16:30:00    133.471429    25.458","                     shear_stress  fDOM RFU
DateTime                                   
2021-07-23 16:30:00    133.471429    25.458
2021-07-23 16:35:00    132.683407    26.796
2021-07-23 16:40:00    131.895386    27.986
2021-07-23 16:45:00    131.107365    29.002
2021-07-23 16:50:00    130.314520    29.980
...                           ...       ...
2021-07-27 05:45:00     68.778473    13.872
2021-07-27 06:00:00     68.720884    13.858
2021-07-27 06:15:00     68.759272    13.850
2021-07-27 06:30:00     68.797679    12.600
2021-07-27 06:45:00     68.740076    11.542

[401 rows x 2 columns]",shear_stress,fDOM RFU,0.5,2021-07-23 15:27:38.426706688,2021-07-23 19:01:56.257192704,"{'x0': np.float64(97.40951367), 'x1': np.float64(99.62325217), 'y0': np.float64(21.834), 'y1': np.float64(22.964), 'x_mid': np.float64(98.57856466999999), 'y_mid': np.float64(22.43074059515159), 'extrapolated': False}","{'x0': np.float64(98.17815526000001), 'x1': np.float64(98.8319105), 'y0': np.float64(39.114), 'y1': np.float64(39.194), 'x_mid': np.float64(98.57856466999999), 'y_mid': np.float64(39.16299808191212), 'extrapolated': False}",st1_up,fDOM RFU
st2_down,0.581880127887322,65.85283443,20.965980856166368,8.766293234297136,"                     shear_stress  Turbidity FNU
DateTime                                        
2022-08-03 15:00:00     60.588347         15.186
2022-08-03 15:05:00     63.791198         19.210
2022-08-03 15:10:00     66.994049         21.938
2022-08-03 15:15:00     70.196899         20.990
2022-08-03 15:20:00     70.096939         17.988
2022-08-03 15:25:00     69.996978         15.092
2022-08-03 15:30:00     69.897018         12.722
2022-08-03 15:35:00     69.235792         11.582
2022-08-03 15:40:00     68.574565         10.856
2022-08-03 15:45:00     67.913339         10.474
2022-08-03 15:50:00     68.125932         10.196
2022-08-03 15:55:00     68.338526         10.350
2022-08-03 16:00:00     68.551119         10.604
2022-08-03 16:05:00     69.406520         11.198
2022-08-03 16:10:00     70.261921         11.914
2022-08-03 16:15:00     71.117322         12.638","                     shear_stress  Turbidity FNU
DateTime                                        
2022-08-03 16:15:00     71.117322         12.638
2022-08-03 16:20:00     70.517374         13.924
2022-08-03 16:25:00     69.917426         14.322
2022-08-03 16:30:00     69.317478         15.104
2022-08-03 16:35:00     69.241271         15.680
2022-08-03 16:40:00     69.165064         15.964
2022-08-03 16:45:00     69.088857         15.404
2022-08-03 16:50:00     68.908962         15.314
2022-08-03 16:55:00     68.729066         14.688
2022-08-03 17:00:00     68.549171         14.044
2022-08-03 17:05:00     68.556297         13.500
2022-08-03 17:10:00     68.563424         12.976
2022-08-03 17:15:00     68.570551         12.602
2022-08-03 17:20:00     68.227199         12.194
2022-08-03 17:25:00     67.883848         11.784
2022-08-03 17:30:00     67.540496         11.474
2022-08-03 17:35:00     67.467253         11.182
2022-08-03 17:40:00     67.394010         10.894
2022-08-03 17:45:00     67.320767         10.666
2022-08-03 17:50:00     67.082531         10.396
2022-08-03 17:55:00     66.844294         10.080
2022-08-03 18:00:00     66.606058          9.656
2022-08-03 18:15:00     66.151214          9.192
2022-08-03 18:30:00     65.775529          8.656
2022-08-03 18:45:00     64.425368          8.214
2022-08-03 19:00:00     64.042231          7.802",shear_stress,Turbidity FNU,0.5,2022-08-03 15:08:13.106399232,2022-08-03 18:26:54.806136320,"{'x0': np.float64(63.79119791), 'x1': np.float64(66.99404856), 'y0': np.float64(19.21), 'y1': np.float64(21.938), 'x_mid': np.float64(65.85283443), 'y_mid': np.float64(20.965980856166368), 'extrapolated': False}","{'x0': np.float64(65.7755294), 'x1': np.float64(66.15121424), 'y0': np.float64(8.656), 'y1': np.float64(9.191999999999998), 'x_mid': np.float64(65.85283443), 'y_mid': np.float64(8.766293234297136), 'extrapolated': False}",st2_down,Turbidity FNU
st2_down,-0.4531203947303064,65.85283443,20.079932616826827,36.71728187216711,"                     shear_stress  fDOM RFU
DateTime                                   
2022-08-03 15:00:00     60.588347    16.540
2022-08-03 15:05:00     63.791198    18.472
2022-08-03 15:10:00     66.994049    20.970
2022-08-03 15:15:00     70.196899    23.652
2022-08-03 15:20:00     70.096939    26.852
2022-08-03 15:25:00     69.996978    29.762
2022-08-03 15:30:00     69.897018    31.902
2022-08-03 15:35:00     69.235792    33.246
2022-08-03 15:40:00     68.574565    33.892
2022-08-03 15:45:00     67.913339    33.930
2022-08-03 15:50:00     68.125932    33.876
2022-08-03 15:55:00     68.338526    33.994
2022-08-03 16:00:00     68.551119    34.418
2022-08-03 16:05:00     69.406520    35.068
2022-08-03 16:10:00     70.261921    35.590
2022-08-03 16:15:00     71.117322    36.244","                     shear_stress  fDOM RFU
DateTime                                   
2022-08-03 16:15:00     71.117322    36.244
2022-08-03 16:20:00     70.517374    36.642
2022-08-03 16:25:00     69.917426    37.156
2022-08-03 16:30:00     69.317478    37.374
2022-08-03 16:35:00     69.241271    37.526
2022-08-03 16:40:00     69.165064    37.060
2022-08-03 16:45:00     69.088857    37.166
2022-08-03 16:50:00     68.908962    37.260
2022-08-03 16:55:00     68.729066    37.494
2022-08-03 17:00:00     68.549171    37.920
2022-08-03 17:05:00     68.556297    38.798
2022-08-03 17:10:00     68.563424    39.170
2022-08-03 17:15:00     68.570551    39.210
2022-08-03 17:20:00     68.227199    38.764
2022-08-03 17:25:00     67.883848    38.696
2022-08-03 17:30:00     67.540496    38.580
2022-08-03 17:35:00     67.467253    38.462
2022-08-03 17:40:00     67.394010    38.432
2022-08-03 17:45:00     67.320767    38.764
2022-08-03 17:50:00     67.082531    38.582
2022-08-03 17:55:00     66.844294    38.222
2022-08-03 18:00:00     66.606058    37.786
2022-08-03 18:15:00     66.151214    37.224
2022-08-03 18:30:00     65.775529    36.586
2022-08-03 18:45:00     64.425368    35.878
2022-08-03 19:00:00     64.042231    35.210",shear_stress,fDOM RFU,0.5,2022-08-03 15:08:13.106399232,2022-08-03 18:26:54.806136320,"{'x0': np.float64(63.79119791), 'x1': np.float64(66.99404856), 'y0': np.float64(18.472), 'y1': np.float64(20.97), 'x_mid': np.float64(65.85283443), 'y_mid': np.float64(20.079932616826827), 'extrapolated': False}","{'x0': np.float64(65.7755294), 'x1': np.float64(66.15121424), 'y0': np.float64(36.586), 'y1': np.float64(37.224), 'x_mid': np.float64(65.85283443), 'y_mid': np.float64(36.71728187216711), 'extrapolated': False}",st2_down,fDOM RFU
st3_down,0.10982714826160067,67.772702405,8.463362773192845,7.533855775109682,"                     shear_stress  Turbidity FNU
DateTime                                        
2022-08-08 12:30:00     60.817096          2.536
2022-08-08 12:45:00     61.569177          2.770
2022-08-08 13:00:00     61.314525          2.972
2022-08-08 13:15:00     62.624899          3.420
2022-08-08 13:30:00     63.784123          4.038
2022-08-08 13:45:00     64.521020          5.854
2022-08-08 14:00:00     65.792422          7.678
2022-08-08 14:15:00     70.845478          9.682
2022-08-08 14:20:00     71.692657         11.786
2022-08-08 14:25:00     72.539837         14.332
2022-08-08 14:30:00     73.387016         16.366
2022-08-08 14:35:00     73.834114         18.388
2022-08-08 14:40:00     74.281211         20.072
2022-08-08 14:45:00     74.728309         21.214","                     shear_stress  Turbidity FNU
DateTime                                        
2022-08-08 14:45:00     74.728309         21.214
2022-08-08 14:50:00     74.583850         21.500
2022-08-08 14:55:00     74.439391         20.806
2022-08-08 15:00:00     74.294932         19.600
2022-08-08 15:05:00     74.026127         18.376
2022-08-08 15:10:00     73.757321         17.214
2022-08-08 15:15:00     73.488516         15.842
2022-08-08 15:20:00     73.589371         14.954
2022-08-08 15:25:00     73.690226         14.252
2022-08-08 15:30:00     73.791081         13.568
2022-08-08 15:35:00     73.548006         12.942
2022-08-08 15:40:00     73.304932         12.558
2022-08-08 15:45:00     73.061857         11.934
2022-08-08 15:50:00     72.577209         11.374
2022-08-08 15:55:00     72.092561         10.890
2022-08-08 16:00:00     71.607914         10.432
2022-08-08 16:05:00     71.158404         10.066
2022-08-08 16:10:00     70.708894          9.612
2022-08-08 16:15:00     70.259383          9.072
2022-08-08 16:30:00     69.612538          8.594
2022-08-08 16:45:00     69.074700          8.080
2022-08-08 17:00:00     67.753974          7.526
2022-08-08 17:15:00     66.934337          7.080
2022-08-08 17:30:00     67.451844          6.740
2022-08-08 17:45:00     66.558480          6.406
2022-08-08 18:00:00     66.342979          6.150
2022-08-08 18:15:00     66.988236          5.946
2022-08-08 18:30:00     67.058451          5.774
2022-08-08 18:45:00     66.451956          5.600
2022-08-08 19:00:00     66.927474          5.458
2022-08-08 19:15:00     65.967419          5.316
2022-08-08 19:30:00     66.704056          5.184
2022-08-08 19:45:00     66.437498          5.082
2022-08-08 20:00:00     65.778372          5.034
2022-08-08 20:15:00     65.605305          4.940
2022-08-08 20:30:00     65.127038          4.884
2022-08-08 20:45:00     64.885214          4.818
2022-08-08 21:00:00     64.588449          4.734
2022-08-08 21:15:00     65.286785          4.642
2022-08-08 21:30:00     64.885214          4.584
2022-08-08 21:45:00     65.048412          4.514
2022-08-08 22:00:00     65.041141          4.434
2022-08-08 22:15:00     64.911816          4.368",shear_stress,Turbidity FNU,0.5,2022-08-08 14:05:52.707832320,2022-08-08 16:59:47.237910528,"{'x0': np.float64(65.79242209), 'x1': np.float64(70.84547768), 'y0': np.float64(7.678), 'y1': np.float64(9.682), 'x_mid': np.float64(67.772702405), 'y_mid': np.float64(8.463362773192845), 'extrapolated': False}","{'x0': np.float64(67.75397439), 'x1': np.float64(69.07469961), 'y0': np.float64(7.526000000000001), 'y1': np.float64(8.08), 'x_mid': np.float64(67.772702405), 'y_mid': np.float64(7.533855775109682), 'extrapolated': False}",st3_down,Turbidity FNU
st3_down,-0.458753874347845,67.772702405,20.69030439890134,38.227163980104805,"                     shear_stress  fDOM RFU
DateTime                                   
2022-08-08 12:30:00     60.817096    15.542
2022-08-08 12:45:00     61.569177    15.674
2022-08-08 13:00:00     61.314525    16.192
2022-08-08 13:15:00     62.624899    16.786
2022-08-08 13:30:00     63.784123    17.740
2022-08-08 13:45:00     64.521020    18.916
2022-08-08 14:00:00     65.792422    20.202
2022-08-08 14:15:00     70.845478    21.448
2022-08-08 14:20:00     71.692657    23.076
2022-08-08 14:25:00     72.539837    25.054
2022-08-08 14:30:00     73.387016    26.884
2022-08-08 14:35:00     73.834114    28.802
2022-08-08 14:40:00     74.281211    30.458
2022-08-08 14:45:00     74.728309    31.752","                     shear_stress  fDOM RFU
DateTime                                   
2022-08-08 14:45:00     74.728309    31.752
2022-08-08 14:50:00     74.583850    32.470
2022-08-08 14:55:00     74.439391    33.036
2022-08-08 15:00:00     74.294932    32.998
2022-08-08 15:05:00     74.026127    33.416
2022-08-08 15:10:00     73.757321    33.814
2022-08-08 15:15:00     73.488516    34.228
2022-08-08 15:20:00     73.589371    34.756
2022-08-08 15:25:00     73.690226    35.696
2022-08-08 15:30:00     73.791081    36.112
2022-08-08 15:35:00     73.548006    36.550
2022-08-08 15:40:00     73.304932    36.846
2022-08-08 15:45:00     73.061857    37.010
2022-08-08 15:50:00     72.577209    37.102
2022-08-08 15:55:00     72.092561    37.222
2022-08-08 16:00:00     71.607914    37.286
2022-08-08 16:05:00     71.158404    37.342
2022-08-08 16:10:00     70.708894    37.556
2022-08-08 16:15:00     70.259383    37.734
2022-08-08 16:30:00     69.612538    37.938
2022-08-08 16:45:00     69.074700    38.030
2022-08-08 17:00:00     67.753974    38.230
2022-08-08 17:15:00     66.934337    38.374
2022-08-08 17:30:00     67.451844    38.694
2022-08-08 17:45:00     66.558480    38.890
2022-08-08 18:00:00     66.342979    39.094
2022-08-08 18:15:00     66.988236    38.986
2022-08-08 18:30:00     67.058451    39.084
2022-08-08 18:45:00     66.451956    39.000
2022-08-08 19:00:00     66.927474    38.960
2022-08-08 19:15:00     65.967419    38.970
2022-08-08 19:30:00     66.704056    39.158
2022-08-08 19:45:00     66.437498    39.042
2022-08-08 20:00:00     65.778372    38.886
2022-08-08 20:15:00     65.605305    38.660
2022-08-08 20:30:00     65.127038    38.436
2022-08-08 20:45:00     64.885214    38.194
2022-08-08 21:00:00     64.588449    37.938
2022-08-08 21:15:00     65.286785    37.682
2022-08-08 21:30:00     64.885214    37.442
2022-08-08 21:45:00     65.048412    37.158
2022-08-08 22:00:00     65.041141    36.878
2022-08-08 22:15:00     64.911816    36.588",shear_stress,fDOM RFU,0.5,2022-08-08 14:05:52.707832320,2022-08-08 16:59:47.237910528,"{'x0': np.float64(65.79242209), 'x1': np.float64(70.84547768), 'y0': np.float64(20.202), 'y1': np.float64(21.448), 'x_mid': np.float64(67.772702405), 'y_mid': np.float64(20.69030439890134), 'extrapolated': False}","{'x0': np.float64(67.75397439), 'x1': np.float64(69.07469961), 'y0': np.float64(38.23), 'y1': np.float64(38.03), 'x_mid': np.float64(67.772702405), 'y_mid': np.float64(38.227163980104805), 'extrapolated': False}",st3_down,fDOM RFU
st4_down,0.22938645622094012,71.99341651,25.399923217324357,19.573524842218344,"                     shear_stress  Turbidity FNU
DateTime                                        
2023-07-29 14:00:00     66.121986          7.204
2023-07-29 14:05:00     66.138138          8.264
2023-07-29 14:10:00     66.154290          9.276
2023-07-29 14:15:00     66.170443          8.982
2023-07-29 14:20:00     66.670069          8.924
2023-07-29 14:25:00     67.169695         11.366
2023-07-29 14:30:00     67.669321         15.592
2023-07-29 14:45:00     70.664443         20.702
2023-07-29 14:50:00     72.215786         26.186
2023-07-29 14:55:00     73.767129         31.628
2023-07-29 15:00:00     75.318472         34.630
2023-07-29 15:05:00     75.219139         35.534
2023-07-29 15:10:00     75.119807         35.632
2023-07-29 15:15:00     75.020474         35.462
2023-07-29 15:20:00     75.119807         35.152
2023-07-29 15:25:00     75.219139         34.702
2023-07-29 15:30:00     75.318472         34.154
2023-07-29 15:35:00     76.801413         33.168
2023-07-29 15:40:00     78.284354         31.604
2023-07-29 15:45:00     79.767296         29.618","                     shear_stress  Turbidity FNU
DateTime                                        
2023-07-29 15:45:00     79.767296         29.618
2023-07-29 15:50:00     77.791963         27.408
2023-07-29 15:55:00     75.816631         25.100
2023-07-29 16:00:00     73.841299         23.076
2023-07-29 16:05:00     72.912266         21.190
...                           ...            ...
2023-07-30 09:30:00     65.956575          3.254
2023-07-30 09:45:00     65.880754          3.248
2023-07-30 10:00:00     65.799289          3.248
2023-07-30 10:15:00     65.208095          3.310
2023-07-30 10:30:00     64.438016          3.344

[100 rows x 2 columns]",shear_stress,Turbidity FNU,0.5,2023-07-29 14:49:16.997987840,2023-07-29 16:10:22.896753920,"{'x0': np.float64(70.66444315), 'x1': np.float64(72.21578606666667), 'y0': np.float64(20.702000000000005), 'y1': np.float64(26.186), 'x_mid': np.float64(71.99341651), 'y_mid': np.float64(25.399923217324357), 'extrapolated': False}","{'x0': np.float64(71.98323249666666), 'x1': np.float64(72.38353430666666), 'y0': np.float64(19.65), 'y1': np.float64(16.644), 'x_mid': np.float64(71.99341651), 'y_mid': np.float64(19.573524842218344), 'extrapolated': False}",st4_down,Turbidity FNU
st4_down,-0.3213935700585645,71.99341651,7.149595654049192,10.535702785289274,"                     shear_stress  fDOM RFU
DateTime                                   
2023-07-29 14:00:00     66.121986     7.522
2023-07-29 14:05:00     66.138138     7.572
2023-07-29 14:10:00     66.154290     7.666
2023-07-29 14:15:00     66.170443     7.956
2023-07-29 14:20:00     66.670069     8.152
2023-07-29 14:25:00     67.169695     8.048
2023-07-29 14:30:00     67.669321     7.780
2023-07-29 14:45:00     70.664443     7.446
2023-07-29 14:50:00     72.215786     7.100
2023-07-29 14:55:00     73.767129     6.842
2023-07-29 15:00:00     75.318472     6.844
2023-07-29 15:05:00     75.219139     7.000
2023-07-29 15:10:00     75.119807     7.252
2023-07-29 15:15:00     75.020474     7.550
2023-07-29 15:20:00     75.119807     7.824
2023-07-29 15:25:00     75.219139     8.104
2023-07-29 15:30:00     75.318472     8.384
2023-07-29 15:35:00     76.801413     8.658
2023-07-29 15:40:00     78.284354     8.938
2023-07-29 15:45:00     79.767296     9.246","                     shear_stress  fDOM RFU
DateTime                                   
2023-07-29 15:45:00     79.767296     9.246
2023-07-29 15:50:00     77.791963     9.536
2023-07-29 15:55:00     75.816631     9.832
2023-07-29 16:00:00     73.841299    10.102
2023-07-29 16:05:00     72.912266    10.330
...                           ...       ...
2023-07-30 09:30:00     65.956575     6.348
2023-07-30 09:45:00     65.880754     6.208
2023-07-30 10:00:00     65.799289     6.132
2023-07-30 10:15:00     65.208095     6.060
2023-07-30 10:30:00     64.438016     5.984

[100 rows x 2 columns]",shear_stress,fDOM RFU,0.5,2023-07-29 14:49:16.997987840,2023-07-29 16:10:22.896753920,"{'x0': np.float64(70.66444315), 'x1': np.float64(72.21578606666667), 'y0': np.float64(7.446000000000001), 'y1': np.float64(7.1), 'x_mid': np.float64(71.99341651), 'y_mid': np.float64(7.149595654049192), 'extrapolated': False}","{'x0': np.float64(71.98323249666666), 'x1': np.float64(72.38353430666666), 'y0': np.float64(10.524), 'y1': np.float64(10.984), 'x_mid': np.float64(71.99341651), 'y_mid': np.float64(10.535702785289274), 'extrapolated': False}",st4_down,fDOM RFU
