datetime,shear_stress
7/1/2021 0:00,62.3285735
7/1/2021 0:15,62.3285735
7/1/2021 0:30,62.3285735
7/1/2021 0:45,62.34539644
7/1/2021 1:00,62.36223446
7/1/2021 1:15,62.30336698
7/1/2021 1:30,62.2446853
7/1/2021 1:45,62.26143256
7/1/2021 2:00,62.27819489
7/1/2021 2:15,62.3201677
7/1/2021 2:30,62.36223446
7/1/2021 2:45,62.3875196
7/1/2021 3:00,62.41283833
7/1/2021 3:15,62.37065905
7/1/2021 3:30,62.3285735
7/1/2021 3:45,62.37065905
7/1/2021 4:00,62.41283833
7/1/2021 4:15,62.43819037
7/1/2021 4:30,62.46357534
7/1/2021 4:45,62.42128524
7/1/2021 5:00,62.37908754
7/1/2021 5:15,62.39595545
7/1/2021 5:30,62.41283833
7/1/2021 5:45,62.42973592
7/1/2021 6:00,62.44664834
7/1/2021 6:15,62.4720444
7/1/2021 6:30,62.49747346
7/1/2021 6:45,62.49747346
7/1/2021 7:00,62.49747346
7/1/2021 7:15,62.48051705
7/1/2021 7:30,62.46357534
7/1/2021 7:45,62.48051705
7/1/2021 8:00,62.49747346
7/1/2021 8:15,62.49747346
7/1/2021 8:30,62.49747346
7/1/2021 8:45,62.48051705
7/1/2021 9:00,62.46357534
7/1/2021 9:15,62.43819037
7/1/2021 9:30,62.41283833
7/1/2021 9:45,62.39595545
7/1/2021 10:00,62.37908754
7/1/2021 10:15,62.37065905
7/1/2021 10:30,62.36223446
7/1/2021 10:45,62.30336698
7/1/2021 11:00,62.2446853
7/1/2021 11:15,62.21959333
7/1/2021 11:30,62.19453603
7/1/2021 11:45,62.13620496
7/1/2021 12:00,62.07806638
7/1/2021 12:15,62.03665774
7/1/2021 12:30,61.99534925
7/1/2021 12:45,61.9541417
7/1/2021 13:00,61.9130363
7/1/2021 13:15,62.59188972
7/1/2021 13:30,63.3183772
7/1/2021 13:45,65.59213474
7/1/2021 14:00,70.17215032
7/1/2021 14:15,76.81214769
7/1/2021 14:30,84.01265835
7/1/2021 14:45,80.13347714
7/1/2021 15:00,76.01797324
7/1/2021 15:15,75.32110063
7/1/2021 15:30,74.62236165
7/1/2021 15:45,76.18835462
7/1/2021 16:00,77.74510586
7/1/2021 16:15,77.13763911
7/1/2021 16:30,76.52878744
7/1/2021 16:45,75.42076735
7/1/2021 17:00,74.30802815
7/1/2021 17:15,73.27660193
7/1/2021 17:30,72.43245727
