H,rise_r2,rise_function,rise_params,rise_area,fall_r2,fall_function,fall_params,fall_area,tau_min,tau_max,n_rising,n_falling,storm,constituent
5.599004292528058,0.36169349977368515,<function log_func at 0x0000022C945CC860>,[  554.17715782 -2276.57806499],14446.482718957575,0.8547492810628836,<function exp_func at 0x0000022C945CC9A0>,[0.77890125 0.0382019 ],2580.18782700999,86.95806867333333,131.89538626666666,4,4,st1_down,SSC (mg/L)
0.9505340172405758,0.9678278398321918,<function exp_func at 0x0000022C945CC9A0>,[0.00709174 0.01945938],2.7662193195800886,0.9980436565509037,<function exp_func at 0x0000022C945CC9A0>,[0.01404729 0.01381976],2.9101739331859924,86.95806867333333,131.89538626666666,4,4,st1_down,SRP (mg/L)
1.9834327913053016,0.6962015350054107,<function log_func at 0x0000022C945CC860>,[ 0.49465909 -2.03725979],12.661992827307074,0.9906057825868779,<function exp_func at 0x0000022C945CC9A0>,[0.00827788 0.02548388],6.383877932649378,86.95806867333333,131.89538626666666,4,4,st1_down,TP (mg/L)
4.1991467023786795,0.6536478279754643,<function log_func at 0x0000022C945CC860>,[ 1.85683813 -7.76741888],42.13745011813371,0.950527522409774,<function exp_func at 0x0000022C945CC9A0>,[0.00012212 0.06554919],10.034764942664237,86.95806867333333,131.89538626666666,4,4,st1_down,PP (mg/L)
3.6212371345614818,0.3543130119892395,<function log_func at 0x0000022C945CC860>,[  48.99685739 -198.82974597],1387.4067727109532,0.9611867308801014,<function exp_func at 0x0000022C945CC9A0>,[0.70859191 0.02235189],383.13060458520977,86.95806867333333,131.89538626666666,4,4,st1_down,POC (mg/L)
0.724805010261579,0.9879426004953483,<function linear_func at 0x0000022C945CC900>,[  0.18451028 -10.99893509],413.03779365982166,0.7021719678515871,<function log_func at 0x0000022C945CC860>,[ 3.18974289 -2.27272147],569.8605663759942,86.95806867333333,131.89538626666666,4,4,st1_down,DOC (mg/L)
3.615048199881946,0.458750100222337,<function log_func at 0x0000022C945CC860>,[  332.60283055 -1389.88007542],6639.494243199484,0.9351921982808744,<function exp_func at 0x0000022C945CC9A0>,[1.16697543 0.03313339],1836.6267546353338,90.08984586733334,129.04596714666667,5,3,st1_up,SSC (mg/L)
1.0229260359065264,0.9848806882117752,<function linear_func at 0x0000022C945CC900>,[ 0.00101159 -0.04299495],2.642889143356393,0.9995157976252369,<function log_func at 0x0000022C945CC860>,[ 0.09724185 -0.38986134],2.583656149698292,90.08984586733334,129.04596714666667,5,3,st1_up,SRP (mg/L)
1.5722106975484436,0.7948308016245108,<function log_func at 0x0000022C945CC860>,[ 0.41222453 -1.71898731],8.369776741835866,0.9988599791703792,<function exp_func at 0x0000022C945CC9A0>,[0.01051579 0.02310045],5.32357193274852,90.08984586733334,129.04596714666667,5,3,st1_up,TP (mg/L)
4.242627612681502,0.5026969498009042,<function linear_func at 0x0000022C945CC900>,[ 0.01737964 -1.22826173],26.333891896381118,0.9957513414905357,<function exp_func at 0x0000022C945CC9A0>,[0.00038919 0.05330959],6.206976972871089,90.08984586733334,129.04596714666667,5,3,st1_up,PP (mg/L)
