Date,Site,Turbidity FNU_downstream,fDOM RFU_downstream,Turbidity FNU_upstream,fDOM RFU_upstream
2023-04-15 12:30:00,Downstream,6.369539109207659,14.260796483146208,3.939949481124296,3.7611701309788295
2023-04-15 16:30:00,Downstream,6.368627819734216,14.256058666983346,3.940471742482595,3.760004842069989
2023-04-15 20:30:00,Downstream,6.367716530260771,14.251320850820482,3.9409940038408946,3.758839553161149
2023-04-16 00:30:00,Downstream,6.366805240787327,14.24658303465762,3.9415162651991937,3.757674264252308
2023-04-16 12:30:00,Downstream,6.364071372366994,14.232369586169032,3.943083049274091,3.754178397525787
2023-04-16 16:30:00,Downstream,6.3631600828935495,14.22763177000617,3.9436053106323907,3.7530131086169467
2023-04-17 00:30:00,Downstream,6.361337503946661,14.218156137680445,3.944649833348989,3.750682530799266
2023-04-17 04:30:00,Downstream,6.360426214473216,14.213418321517583,3.9451720947072886,3.749517241890426
2023-04-17 08:30:00,Downstream,6.359514924999773,14.208680505354721,3.9456943560655877,3.748351952981585
2023-04-17 12:30:00,Downstream,5.28249032,8.656979580000002,4.829085666666667,1.753227278400001
2023-04-17 16:30:00,Downstream,-9999.0,0.607689664,-9999.0,0.755820865333334
2023-04-17 20:30:00,Downstream,-8397.1551568,0.6752682560000001,17.90911658866667,0.910885033333334
2023-04-18 00:30:00,Downstream,12.8158056,0.66271288,12.5026276,0.8810935800000007
2023-04-18 04:30:00,Downstream,12.045711999999998,0.6347441399999999,12.258318,0.8162763240000007
2023-04-18 08:30:00,Downstream,10.67219704,0.620333588,12.736497400000001,0.7624380080000006
2023-04-18 12:30:00,Downstream,12.451085800000001,0.578703336,11.800686686666667,0.6703350546666674
2023-04-18 16:30:00,Downstream,21.1627592,0.6428001879999999,25.906272033333337,0.8115833773333341
2023-04-18 21:30:00,Downstream,14.580476800000001,0.751551972,15.555403466666668,0.9534023400000008
2023-04-19 02:30:00,Downstream,12.4211408,0.683980852,12.1499004,0.8687986826666674
2023-04-19 07:30:00,Downstream,10.916756999999999,0.6362806599999999,11.530608466666667,0.7844728746666674
2023-04-19 12:30:00,Downstream,12.414953160000001,0.604101456,10.979372994666665,0.6736548826666674
2023-04-20 16:00:00,Downstream,10.38733716,0.593832536,10.915366333333335,0.6639077280000006
2023-04-20 18:30:00,Downstream,9.410399720000001,0.61654414,11.403409186666668,0.6907462720000007
2023-04-20 23:30:00,Downstream,8.663927440000002,0.595353332,10.587694328,0.665561537333334
2023-04-21 04:30:00,Downstream,8.174565515200001,0.578852612,8.114490386666667,0.6448579733333341
2023-04-21 09:30:00,Downstream,8.8986113,0.562707664,8.431505849333334,0.6267325066666672
2023-04-21 14:30:00,Downstream,8.951104319999999,0.5545622,10.695430206666668,0.6131462480000008
2023-04-23 16:00:00,Downstream,9.317179920000001,0.606706764,11.769331533333334,0.6767427426666673
2023-04-23 21:00:00,Downstream,9.240194599999999,0.643451004,7.386422753333334,0.7699260240000007
2023-04-24 02:00:00,Downstream,6.6271815599999995,0.6136153520000001,8.163052813333334,0.6820807426666674
2023-04-24 07:00:00,Downstream,6.834031839999999,0.5947412480000001,-9999.0,0.6588790520000006
2023-04-24 12:00:00,Downstream,8.15505064,0.5444433120000001,7.72098306,0.6272315786666673
2023-04-24 17:00:00,Downstream,13.7088416,0.6774576640000001,12.273739984,0.8118941213333342
2023-04-24 22:00:00,Downstream,10.142847399999999,0.6987928999999999,9.938079006666667,0.728605481333334
2023-04-25 03:00:00,Downstream,8.94887708,0.63710624,8.261850533333334,0.6622962426666674
2023-04-25 08:00:00,Downstream,8.64846388,0.616714004,9.017802026666667,1.527731717333334
2023-04-25 13:00:00,Downstream,9.11873224,0.5980460240000001,9.038300999999999,0.6499664080000007
2023-04-25 18:00:00,Downstream,8.128906204,0.617840864,9.248075133333334,1.0381982133333343
2023-04-25 23:00:00,Downstream,7.23094124,0.600230692,7.3846325733333344,1.1297351186666675
2023-04-26 04:00:00,Downstream,6.1800802,0.580279252,5.683942133333333,1.3200996133333336
2023-04-26 14:00:00,Downstream,7.1972571599999995,0.55574582,-5860.2368793333335,0.5813621786666673
2023-04-26 19:00:00,Downstream,7.636087119999999,0.59034808,7.643451626666666,0.6342393600000006
2023-04-27 00:00:00,Downstream,6.68355736,0.577543756,6.165128666666667,0.5662071480000006
2023-04-27 05:00:00,Downstream,6.035648920000001,0.560594264,5.422356426666667,0.7419931106666673
2023-04-27 10:00:00,Downstream,7.28512572,0.542822888,6.773163813333333,0.7799854440000007
2023-04-27 15:00:00,Downstream,8.66489604,0.5770238959999999,9.65463256,1.9320835933333342
2023-04-27 20:00:00,Downstream,10.07695536,0.6968306119999998,8.603749386666667,1.6454799400000004
2023-04-28 01:00:00,Downstream,7.5388328024,0.649056788,7.511991746666666,1.268473893333334
2023-04-28 06:00:00,Downstream,8.14535776,0.618637712,9.647918466666667,2.429524173333334
2023-04-28 11:00:00,Downstream,7.411510400000001,0.556645356,5.77988119,1.2642432733333342
2023-04-28 16:00:00,Downstream,6.8345387904,0.59644744,8.024935133333335,1.6042760106666674
2023-04-28 21:00:00,Downstream,7.944527119999999,0.6118138759999999,6.3661506,2.376597866666667
2023-04-29 02:00:00,Downstream,7.4290512799999995,0.5925401480000001,5.552238786666667,1.9360102000000008
2023-04-29 07:00:00,Downstream,5.25875556,0.5773738239999999,5.639248626666666,0.9422520053333342
2023-04-29 12:00:00,Downstream,6.466690479999999,0.534146296,5.273751798666667,1.1724891893333342
2023-04-29 17:00:00,Downstream,14.551988908,0.663483832,12.890712933333333,1.0497957800000008
2023-04-29 22:00:00,Downstream,8.8853135288,0.832924468,9.021293786666666,1.361870161333334
2023-04-30 03:00:00,Downstream,11.209641884,0.716472276,9.797698114666666,1.1975784533333342
2023-04-30 08:00:00,Downstream,10.42306412,0.643740884,7.977029026666666,1.2604213266666675
2023-04-30 13:00:00,Downstream,8.3597602844,0.601780644,8.750003289333335,1.0220899240000005
2023-04-30 18:00:00,Downstream,43.856736000000005,0.91321568,38.63929373333333,0.7250953146666674
2023-04-30 23:00:00,Downstream,16.9585272,0.985833812,21.47596013333333,0.7514732240000008
2023-05-01 04:00:00,Downstream,12.3848864,0.8280836479999999,12.7346338168,0.7971720666666674
2023-05-01 09:00:00,Downstream,11.24560561448,0.703188412,8.682180813333334,1.5189193546666675
2023-05-01 14:00:00,Downstream,13.655055599999999,0.67487072,16.170986133333333,0.7391235986666675
2023-05-01 20:00:00,Downstream,22.0529236,0.971170304,-3854.5440881333325,0.9037435693333341
2023-05-02 03:00:00,Downstream,12.4409608,0.82063312,12.641193040000001,0.6960530013333343
2023-05-02 10:00:00,Downstream,9.0430762,0.6646149,10.030398266666666,0.6480645480000009
2023-05-02 17:00:00,Downstream,11.007817,0.723708172,-123.31508298000001,0.6694823360000008
2023-05-03 00:00:00,Downstream,9.777227320000001,0.771403536,9.1829196,0.6394593346666676
2023-05-03 07:00:00,Downstream,8.03786364,0.651678016,10.378231693333333,0.6096203440000009
2023-05-03 14:00:00,Downstream,10.11803948328,0.624278808,9.835473828,0.5841353133333341
2023-05-03 20:00:00,Downstream,20.03069,0.93434272,22.228124100000002,0.8680639746666675
2023-05-03 23:00:00,Downstream,14.3137944,0.902668568,14.96945008,0.884127044000001
2023-05-04 02:00:00,Downstream,10.6643166,0.8179467400000001,12.378681706666667,0.8181542533333341
2023-05-04 05:00:00,Downstream,8.5506115,0.742938612,10.541740973333333,0.6925449586666675
2023-05-04 08:00:00,Downstream,9.087949336,0.6920423560000001,8.013858986666667,0.6342609493333342
2023-05-04 11:00:00,Downstream,8.8480134,0.6281620800000001,8.394011466666667,0.6128388986666675
2023-05-04 02:00:00,Downstream,10.6643166,0.8179467400000001,12.378681706666667,0.8181542533333341
2023-05-04 17:00:00,Downstream,15.258961711999998,0.7851786159999999,16.9080908,0.7596368906666675
2023-05-04 23:00:00,Downstream,9.9651312128,0.8045112,9.393308306666666,1.6846913066666678
2023-05-05 02:00:00,Downstream,8.4859850784,0.7213959520000001,7.50679328,2.3029300400000015
2023-04-17 16:30:00,Upstream,-9999.0,0.607689664,-9999.0,0.755820865333334
2023-04-17 20:30:00,Upstream,-8397.1551568,0.6752682560000001,17.90911658866667,0.910885033333334
2023-04-18 00:30:00,Upstream,12.8158056,0.66271288,12.5026276,0.8810935800000007
2023-04-18 04:30:00,Upstream,12.045711999999998,0.6347441399999999,12.258318,0.8162763240000007
2023-04-18 08:30:00,Upstream,10.67219704,0.620333588,12.736497400000001,0.7624380080000006
2023-04-18 12:30:00,Upstream,12.451085800000001,0.578703336,11.800686686666667,0.6703350546666674
2023-04-18 16:30:00,Upstream,21.1627592,0.6428001879999999,25.906272033333337,0.8115833773333341
2023-04-18 21:30:00,Upstream,14.580476800000001,0.751551972,15.555403466666668,0.9534023400000008
2023-04-19 02:30:00,Upstream,12.4211408,0.683980852,12.1499004,0.8687986826666674
2023-04-19 07:30:00,Upstream,10.916756999999999,0.6362806599999999,11.530608466666667,0.7844728746666674
2023-04-19 12:30:00,Upstream,12.414953160000001,0.604101456,10.979372994666665,0.6736548826666674
2023-04-19 17:30:00,Upstream,14.7679328,0.6715098199999999,15.365095666666667,0.8461956360000008
2023-04-19 22:30:00,Upstream,11.105797500000001,0.666941456,11.706153266666666,0.8332973626666673
2023-04-20 03:30:00,Upstream,9.77562856,0.6298386119999999,10.3695922,0.7475717826666674
2023-04-20 08:30:00,Upstream,10.018984960000001,0.61001804,10.998456733333335,0.6858556786666674
2023-04-20 18:30:00,Upstream,9.410399720000001,0.61654414,11.403409186666668,0.6907462720000007
2023-04-20 23:30:00,Upstream,8.663927440000002,0.595353332,10.587694328,0.665561537333334
2023-04-21 09:30:00,Upstream,8.8986113,0.562707664,8.431505849333334,0.6267325066666672
2023-04-21 14:30:00,Upstream,8.951104319999999,0.5545622,10.695430206666668,0.6131462480000008
2023-04-21 19:30:00,Upstream,10.23910416,0.6036595199999999,11.028182213333332,0.6733717666666674
2023-04-22 00:30:00,Upstream,7.9644718800000005,0.5834705920000001,8.23151036,0.6529196360000008
2023-04-22 05:30:00,Upstream,7.668476100000001,0.568031612,7.766787493333332,0.6335248400000008
2023-04-22 10:30:00,Upstream,7.155294479999999,0.5525475000000001,7.494641173333333,0.6142288840000008
2023-04-22 15:30:00,Upstream,11.6632472,0.565475552,9.66618088,0.6294447306666673
2023-04-22 20:30:00,Upstream,8.16882358,0.6201636880000001,9.123003693333333,0.696730949333334
2023-04-23 01:30:00,Upstream,7.2320616399999995,0.594934804,7.998778466666667,0.6614473026666674
2023-04-23 11:30:00,Upstream,7.185292603200001,0.5179334,7.763782093333334,0.6029510613333341
2023-04-23 16:00:00,Upstream,9.317179920000001,0.606706764,11.769331533333334,0.6767427426666673
2023-04-23 21:00:00,Upstream,9.240194599999999,0.643451004,7.386422753333334,0.7699260240000007
2023-04-24 02:00:00,Upstream,6.6271815599999995,0.6136153520000001,8.163052813333334,0.6820807426666674
2023-04-24 07:00:00,Upstream,6.834031839999999,0.5947412480000001,-9999.0,0.6588790520000006
2023-04-24 12:00:00,Upstream,8.15505064,0.5444433120000001,7.72098306,0.6272315786666673
2023-04-24 17:00:00,Upstream,13.7088416,0.6774576640000001,12.273739984,0.8118941213333342
2023-04-24 22:00:00,Upstream,10.142847399999999,0.6987928999999999,9.938079006666667,0.728605481333334
2023-04-25 03:00:00,Upstream,8.94887708,0.63710624,8.261850533333334,0.6622962426666674
2023-04-25 13:00:00,Upstream,9.11873224,0.5980460240000001,9.038300999999999,0.6499664080000007
2023-04-25 18:00:00,Upstream,8.128906204,0.617840864,9.248075133333334,1.0381982133333343
2023-04-26 13:30:00,Upstream,6.58288588,0.5557558840000001,-7997.363631146667,0.5850150586666673
2023-04-26 19:00:00,Upstream,7.636087119999999,0.59034808,7.643451626666666,0.6342393600000006
2023-04-27 00:00:00,Upstream,6.68355736,0.577543756,6.165128666666667,0.5662071480000006
2023-04-27 05:00:00,Upstream,6.035648920000001,0.560594264,5.422356426666667,0.7419931106666673
2023-04-27 10:00:00,Upstream,7.28512572,0.542822888,6.773163813333333,0.7799854440000007
2023-04-27 15:00:00,Upstream,8.66489604,0.5770238959999999,9.65463256,1.9320835933333342
2023-04-27 20:00:00,Upstream,10.07695536,0.6968306119999998,8.603749386666667,1.6454799400000004
2023-04-28 01:00:00,Upstream,7.5388328024,0.649056788,7.511991746666666,1.268473893333334
2023-04-28 06:00:00,Upstream,8.14535776,0.618637712,9.647918466666667,2.429524173333334
2023-04-28 11:00:00,Upstream,7.411510400000001,0.556645356,5.77988119,1.2642432733333342
2023-04-28 16:00:00,Upstream,6.8345387904,0.59644744,8.024935133333335,1.6042760106666674
2023-04-28 21:00:00,Upstream,7.944527119999999,0.6118138759999999,6.3661506,2.376597866666667
2023-04-29 02:00:00,Upstream,7.4290512799999995,0.5925401480000001,5.552238786666667,1.9360102000000008
2023-04-29 12:00:00,Upstream,6.466690479999999,0.534146296,5.273751798666667,1.1724891893333342
2023-04-29 17:00:00,Upstream,14.551988908,0.663483832,12.890712933333333,1.0497957800000008
2023-04-29 22:00:00,Upstream,8.8853135288,0.832924468,9.021293786666666,1.361870161333334
2023-04-30 03:00:00,Upstream,11.209641884,0.716472276,9.797698114666666,1.1975784533333342
2023-04-30 08:00:00,Upstream,10.42306412,0.643740884,7.977029026666666,1.2604213266666675
2023-04-30 13:00:00,Upstream,8.3597602844,0.601780644,8.750003289333335,1.0220899240000005
2023-04-30 18:00:00,Upstream,43.856736000000005,0.91321568,38.63929373333333,0.7250953146666674
2023-04-30 23:00:00,Upstream,16.9585272,0.985833812,21.47596013333333,0.7514732240000008
2023-05-01 04:00:00,Upstream,12.3848864,0.8280836479999999,12.7346338168,0.7971720666666674
2023-05-01 09:00:00,Upstream,11.24560561448,0.703188412,8.682180813333334,1.5189193546666675
2023-05-01 14:00:00,Upstream,13.655055599999999,0.67487072,16.170986133333333,0.7391235986666675
2023-05-01 20:00:00,Upstream,22.0529236,0.971170304,-3854.5440881333325,0.9037435693333341
2023-05-02 03:00:00,Upstream,12.4409608,0.82063312,12.641193040000001,0.6960530013333343
2023-05-02 10:00:00,Upstream,9.0430762,0.6646149,10.030398266666666,0.6480645480000009
2023-05-02 17:00:00,Upstream,11.007817,0.723708172,-123.31508298000001,0.6694823360000008
2023-05-03 00:00:00,Upstream,9.777227320000001,0.771403536,9.1829196,0.6394593346666676
2023-05-03 07:00:00,Upstream,8.03786364,0.651678016,10.378231693333333,0.6096203440000009
2023-05-03 14:00:00,Upstream,10.11803948328,0.624278808,9.835473828,0.5841353133333341
2023-05-03 20:00:00,Upstream,20.03069,0.93434272,22.228124100000002,0.8680639746666675
2023-05-03 23:00:00,Upstream,14.3137944,0.902668568,14.96945008,0.884127044000001
2023-05-04 02:00:00,Upstream,10.6643166,0.8179467400000001,12.378681706666667,0.8181542533333341
2023-05-04 05:00:00,Upstream,8.5506115,0.742938612,10.541740973333333,0.6925449586666675
2023-05-04 08:00:00,Upstream,9.087949336,0.6920423560000001,8.013858986666667,0.6342609493333342
2023-05-04 11:00:00,Upstream,8.8480134,0.6281620800000001,8.394011466666667,0.6128388986666675
2023-05-04 14:00:00,Upstream,9.23699092,0.635265552,9.584890319999998,0.6336955413333342
2023-05-04 17:00:00,Upstream,15.258961711999998,0.7851786159999999,16.9080908,0.7596368906666675
2023-05-04 20:00:00,Upstream,11.863201948,0.875363132,13.363710666666668,0.8065824706666676
2023-05-04 23:00:00,Upstream,9.9651312128,0.8045112,9.393308306666666,1.6846913066666678
2023-05-05 02:00:00,Upstream,8.4859850784,0.7213959520000001,7.50679328,2.3029300400000015
2023-05-05 05:00:00,Upstream,8.913390928,0.656823956,5.489712390666667,1.621931180000001
2023-05-05 08:00:00,Upstream,7.568119824,0.6359033960000001,8.273219726666666,1.958466253333334
2023-05-05 11:00:00,Upstream,7.663716520000001,0.584798508,6.5764190000000005,1.8495387186666676
2023-05-05 14:00:00,Upstream,10.3719666,0.572385504,7.3791796666666665,1.756351085333334
2023-05-05 17:00:00,Upstream,10.963208972,0.669160452,9.817265346666668,1.985759520000001
