Date_Time,P1_h_left,P1_h_right,P1_h_average,P2_h_left,P2_h_right,P2_h_average,P3_h_left,P3_h_right,P3_h_average
2022-07-30 13:00:00,-0.708784000000378,-0.8266920000000937,-0.7677380000002358,-0.7308109999999033,-0.42055200000004334,-0.5756814999999733,-1.0103320000002896,-0.41462900000033187,-0.7124805000003107
2022-07-30 13:30:00,-0.7105329999999412,-0.8304290000000947,-0.770481000000018,-0.7278900000001158,-0.4190400000002228,-0.5734650000001693,-1.0085800000001655,-0.4138990000001286,-0.711239500000147
2022-07-30 14:15:00,-0.7108519999997043,-0.8326389999997446,-0.7717454999997244,-0.7311210000002575,-0.4212750000001506,-0.576198000000204,-1.0129729999998744,-0.4153729999998177,-0.7141729999998461
2022-07-30 15:00:00,-0.7076149999998051,-0.8332430000000386,-0.7704289999999219,-0.731387000000268,-0.4242480000002615,-0.5778175000002648,-1.007408999999825,-0.41175799999973606,-0.7095834999997805
2022-07-30 15:15:00,-0.7077440000002753,-0.8298500000000786,-0.7687970000001769,-0.7306550000002972,-0.4220090000003438,-0.5763320000003205,-1.009599999999864,-0.4137860000000728,-0.7116929999999684
2022-07-30 15:30:00,-0.7094929999998385,-0.8332430000000386,-0.7713679999999385,-0.7289040000000568,-0.42074900000034177,-0.5748265000001993,-1.007846999999856,-0.4117559999999685,-0.7098014999999123
2022-07-30 15:45:00,-0.7116329999998925,-0.8366359999999986,-0.7741344999999455,-0.7266890000000785,-0.4212410000000091,-0.5739650000000438,-1.0056439999998474,-0.4132289999997738,-0.7094364999998106
2022-07-30 16:00:00,-0.7073510000000169,-0.8332430000000386,-0.7702970000000278,-0.7311200000003737,-0.42249900000024354,-0.5768095000003086,-1.010052000000087,-0.4117559999999685,-0.7109040000000277
2022-07-30 16:15:00,-0.7109120000000075,-0.8375790000000052,-0.7742455000000064,-0.730344999999943,-0.42338500000005297,-0.576864999999998,-1.0046379999998862,-0.4085939999999937,-0.70661599999994
2022-07-30 16:30:00,-0.7094920000004095,-0.8357120000000577,-0.7726020000002336,-0.7289169999999103,-0.4214939999997114,-0.5752054999998109,-1.0090300000001662,-0.4125100000001112,-0.7107700000001387
2022-07-30 17:30:00,-0.706583000000137,-0.833962000000156,-0.7702725000001465,-0.730652000000191,-0.4244010000002163,-0.5775265000002037,-1.0060960000000705,-0.41075899999987087,-0.7084274999999707
2022-07-30 17:45:00,-0.7115039999998771,-0.8386289999998553,-0.7750664999998662,-0.7303420000002916,-0.42271200000004683,-0.5765270000001692,-1.0052049999999326,-0.40773699999999735,-0.706470999999965
2022-07-30 18:00:00,-0.707611999999699,-0.8371159999996962,-0.7723639999996976,-0.7314010000000053,-0.42295500000000175,-0.5771780000000035,-1.0109300000003714,-0.4105180000001383,-0.7107240000002548
2022-07-30 18:15:00,-0.7068340000000717,-0.8293990000001941,-0.7681165000001329,-0.7291839999998047,-0.42100200000004406,-0.5750929999999244,-1.0052260000002207,-0.40987900000027366,-0.7075525000002472
2022-07-30 18:30:00,-0.7087850000002618,-0.8364060000003519,-0.7725955000003069,-0.7308079999997972,-0.42222099999980856,-0.5765144999998029,-1.0085790000002817,-0.409186000000318,-0.7088825000002998
2022-07-30 19:15:00,-0.7080030000001898,-0.8346559999999954,-0.7713295000000926,-0.7262649999997848,-0.4193019999997887,-0.5727834999997867,-1.0052260000002207,-0.40918599999986327,-0.707206000000042
2022-07-30 19:30:00,-0.7090440000001763,-0.8330270000001292,-0.7710355000001528,-0.731087000000116,-0.42173400000001493,-0.5764105000000654,-1.0042059999996127,-0.40596199999981764,-0.7050839999997152
2022-07-30 19:45:00,-0.7087850000002618,-0.8375880000003235,-0.7731865000002927,-0.7325559999999314,-0.4222740000000158,-0.5774149999999736,-1.006825999999819,-0.40382099999987986,-0.7053234999998494
2022-07-30 20:00:00,-0.7061840000001212,-0.8339600000003884,-0.7700720000002548,-0.7311179999996966,-0.4197919999996884,-0.5754549999996925,-1.0100489999999809,-0.4059870000000956,-0.7080180000000382
2022-07-30 20:15:00,-0.7072250000001077,-0.8388770000001387,-0.7730510000001232,-0.7330219999998917,-0.4212569999999687,-0.5771394999999302,-1.009610000000066,-0.402234000000135,-0.7059220000001005
2022-07-30 20:30:00,-0.7054750000002059,-0.8341960000002473,-0.7698355000002266,-0.733024000000114,-0.42120500000009997,-0.577114500000107,-1.0090329999998175,-0.403519999999844,-0.7062764999998308
2022-07-30 20:45:00,-0.7050840000001699,-0.8341950000003635,-0.7696395000002667,-0.7334900000000744,-0.41945499999974345,-0.5764724999999089,-1.0135650000001988,-0.40409900000031485,-0.7088320000002568
2022-07-30 21:15:00,-0.7057920000002014,-0.8371270000002369,-0.7714595000002191,-0.7333330000001297,-0.4195070000000669,-0.5764200000000983,-1.0122540000002118,-0.4016530000003513,-0.7069535000002816
2022-07-30 21:30:00,-0.7091040000000248,-0.8375879999998688,-0.7733459999999468,-0.7328699999998207,-0.4205249999999978,-0.5766974999999093,-1.010052000000087,-0.4038210000003346,-0.7069365000002108
2022-07-30 21:45:00,-0.7072220000000016,-0.8359590000000026,-0.7715905000000021,-0.7318649999997433,-0.42003899999963323,-0.5759519999996883,-1.0113820000001397,-0.4058469999999943,-0.708614500000067
2022-07-30 22:00:00,-0.7089719999999033,-0.8388909999998759,-0.7739314999998896,-0.7330369999999675,-0.4195119999999406,-0.5762744999999541,-1.011384000000362,-0.4022320000003674,-0.7068080000003647
2022-07-30 22:15:00,-0.7068340000000717,-0.8371430000001965,-0.7719885000001341,-0.7340829999998277,-0.4183439999997063,-0.576213499999767,-1.0153369999998176,-0.40223199999991266,-0.7087844999998651
2022-07-30 23:15:00,-0.7107949999999619,-0.8415850000001228,-0.7761900000000423,-0.7310889999998835,-0.42048899999963396,-0.5757889999997587,-1.0041980000000876,-0.399337999999716,-0.7017679999999018
2022-07-30 23:30:00,-0.7083920000000035,-0.8373759999999493,-0.7728839999999764,-0.7312870000000657,-0.41625500000009197,-0.5737710000000789,-1.0107939999998052,-0.3997519999998076,-0.7052729999998064
2022-07-31 00:00:00,-0.7100120000000061,-0.843804000000091,-0.7769080000000486,-0.7337719999995898,-0.41981499999974403,-0.5767934999996669,-1.0103579999999965,-0.39789999999993597,-0.7041289999999663
2022-07-31 00:15:00,-0.7061220000000503,-0.8378450000000157,-0.771983500000033,-0.7342380000000048,-0.4173310000001038,-0.5757845000000543,-1.0125610000000052,-0.39656700000023193,-0.7045640000001185
2022-07-31 01:00:00,-0.7086530000001403,-0.8432290000000648,-0.7759410000001026,-0.7298059999998259,-0.41922900000008667,-0.5745174999999563,-1.0081540000001041,-0.40080799999986993,-0.704480999999987
2022-07-31 01:15:00,-0.7046910000003663,-0.8396000000002459,-0.7721455000003061,-0.7357199999996737,-0.42024599999967904,-0.5779829999996764,-1.0157939999999144,-0.4000660000001517,-0.707930000000033
2022-07-31 01:30:00,-0.7101410000000214,-0.8443839999999909,-0.7772625000000062,-0.7318679999998494,-0.41922500000009677,-0.5755464999999731,-1.0096379999999954,-0.3990710000002764,-0.7043545000001359
2022-07-31 01:45:00,-0.706963000000087,-0.8439229999999043,-0.7754429999999957,-0.7315869999997631,-0.41820899999993344,-0.5748979999998483,-1.0105080000003,-0.3969050000000607,-0.7037065000001803
2022-07-31 02:15:00,-0.706963000000087,-0.8431100000002516,-0.7750365000001693,-0.7333380000000034,-0.4197159999998803,-0.5765269999999418,-1.0105099999996128,-0.39704299999993964,-0.7037764999997762
2022-07-31 02:30:00,-0.7068340000000717,-0.8395860000000539,-0.7732100000000628,-0.7334929999997257,-0.41849299999967116,-0.5759929999996984,-1.0129909999996016,-0.39948799999956464,-0.7062394999995831
2022-07-31 02:45:00,-0.7062560000003941,-0.8431110000001354,-0.7746835000002648,-0.7334929999997257,-0.4197169999997641,-0.5766049999997449,-1.012988999999834,-0.3987929999998414,-0.7058909999998377
2022-07-31 03:00:00,-0.7065730000003896,-0.8439240000002428,-0.7752485000003162,-0.7355539999998655,-0.4199589999998352,-0.5777564999998503,-1.0144639999998617,-0.39690499999960593,-0.7056844999997338
2022-07-31 03:30:00,-0.706963000000087,-0.8426469999999426,-0.7748050000000148,-0.7333380000000034,-0.4175279999999475,-0.5754329999999754,-1.0105100000000675,-0.39370499999995445,-0.702107500000011
2022-07-31 03:45:00,-0.7077420000000529,-0.8406480000003285,-0.7741950000001907,-0.7338039999999637,-0.41606099999989965,-0.5749324999999317,-1.0162130000003344,-0.3980380000002697,-0.707125500000302
2022-07-31 04:30:00,-0.706572000000051,-0.8397150000000693,-0.7731435000000602,-0.7338059999997313,-0.41572599999972226,-0.5747659999997268,-1.0162159999999858,-0.3973209999999199,-0.7067684999999528
2022-07-31 05:30:00,-0.7112449999999626,-0.8443969999998444,-0.7778209999999035,-0.7324069999999665,-0.419278000000304,-0.5758425000001353,-1.007853999999952,-0.3972039999998742,-0.7025289999999131
2022-07-31 05:45:00,-0.7091040000000248,-0.844398000000183,-0.7767510000001039,-0.7340429999999287,-0.42044899999973495,-0.5772459999998318,-1.0100580000002992,-0.39720600000009654,-0.7036320000001979
2022-07-31 06:15:00,-0.7083929999998873,-0.8438160000000607,-0.776104499999974,-0.7347770000001219,-0.4204469999999674,-0.5776120000000446,-1.0096189999999297,-0.39545399999997244,-0.702536499999951
2022-07-31 06:30:00,-0.708784999999807,-0.8432490000000143,-0.7760169999999107,-0.7325630000000274,-0.4170019999996839,-0.5747824999998556,-1.005666999999903,-0.3900899999998728,-0.6978784999998879
2022-07-31 06:45:00,-0.708393000000342,-0.8426470000003974,-0.7755200000003697,-0.7330289999999877,-0.4175279999999475,-0.5752784999999676,-1.0125410000000556,-0.39720400000032896,-0.7048725000001923
2022-07-31 07:15:00,-0.7118940000000293,-0.8436879999999292,-0.7777909999999792,-0.7312799999999697,-0.41504600000007486,-0.5731630000000223,-1.0107910000001539,-0.39587200000005396,-0.7033315000001039
2022-07-31 07:30:00,-0.7125430000000961,-0.8468539999998939,-0.779698499999995,-0.7310939999997572,-0.41826199999968594,-0.5746779999997216,-1.0042170000001533,-0.39328800000021147,-0.6987525000001824
2022-07-31 08:00:00,-0.7091050000003634,-0.8433570000001964,-0.7762310000002799,-0.7346259999999347,-0.4182630000000245,-0.5764444999999796,-1.008314000000155,-0.39154000000007727,-0.6999270000001161
2022-07-31 08:15:00,-0.7111119999999573,-0.8448659999999109,-0.7779889999999341,-0.7325769999997647,-0.41802400000005946,-0.5753004999999121,-1.0091910000001008,-0.39576800000031653,-0.7024795000002086
2022-07-31 08:30:00,-0.7089730000002419,-0.8421960000000581,-0.77558450000015,-0.7347930000000815,-0.4165219999999863,-0.5756575000000339,-1.012554999999793,-0.3932879999997567,-0.7029214999997748
2022-07-31 09:00:00,-0.7062510000000657,-0.8462990000002719,-0.7762750000001688,-0.7352589999995871,-0.4183259999999791,-0.5767924999997831,-1.0118500000003223,-0.39026300000023184,-0.7010565000002771
2022-07-31 09:45:00,-0.71014200000036,-0.8455900000003567,-0.7778660000003583,-0.7330449999999473,-0.4158429999997679,-0.5744439999998576,-1.0108079999999973,-0.3918389999998908,-0.701323499999944
2022-07-31 10:00:00,-0.7097520000002078,-0.8480490000001737,-0.7789005000001907,-0.7352609999998094,-0.4165769999999611,-0.5759189999998853,-1.0147609999999077,-0.3914230000000316,-0.7030919999999696
2022-07-31 10:15:00,-0.7101400000001377,-0.8455880000001343,-0.777864000000136,-0.7347930000000815,-0.4175909999999021,-0.5761919999999918,-1.0108079999999973,-0.3918389999998908,-0.701323499999944
2022-07-31 11:00:00,-0.7121540000002824,-0.8505079999999907,-0.7813310000001366,-0.7333129999997254,-0.4173099999998158,-0.5753114999997706,-1.0070040000000517,-0.3880970000000161,-0.6975505000000339
2022-07-31 11:30:00,-0.7086549999999079,-0.8462989999998172,-0.7774769999998625,-0.7315630000002784,-0.4165769999999611,-0.5740700000001198,-1.0081640000003063,-0.39142500000025393,-0.6997945000002801
2022-07-31 11:45:00,-0.7082639999998719,-0.8487579999996342,-0.778510999999753,-0.7337790000001405,-0.4173099999998158,-0.5755444999999781,-1.0103690000000825,-0.38925700000027064,-0.6998130000001765
2022-07-31 12:00:00,-0.7082629999999881,-0.8494650000002366,-0.7788640000001124,-0.7355279999997038,-0.41804199999978664,-0.5767849999997452,-1.0103680000001987,-0.3870889999998326,-0.6987285000000156
2022-07-31 12:30:00,-0.7101440000001276,-0.848051000000396,-0.7790975000002618,-0.7318759999998292,-0.4154089999997268,-0.573642499999778,-1.0096470000003137,-0.3902649999999994,-0.6999560000001566
2022-07-31 13:00:00,-0.7122830000002978,-0.8521380000001955,-0.7822105000002466,-0.730829999999969,-0.41604800000004616,-0.5734390000000076,-1.007444000000305,-0.38957100000016,-0.6985075000002325
2022-07-31 13:15:00,-0.7107240000000274,-0.8516770000001088,-0.7812005000000681,-0.735374999999749,-0.4173599999999169,-0.5763674999998329,-1.0131459999997787,-0.3891529999996237,-0.7011494999997012
2022-07-31 13:30:00,-0.7111150000000634,-0.8553070000002663,-0.7832110000001649,-0.7314089999999851,-0.41751499999963926,-0.5744619999998122,-1.0074420000000828,-0.3881570000003194,-0.6977995000002011
2022-07-31 14:00:00,-0.7107960000003004,-0.8520320000002357,-0.7814140000002681,-0.7310959999999795,-0.4182869999999639,-0.5746914999999717,-1.0030490000003738,-0.3875420000003942,-0.695295500000384
2022-07-31 14:45:00,-0.7097579999999653,-0.8511029999999664,-0.7804304999999658,-0.7303489999999329,-0.417946000000029,-0.5741474999999809,-1.0017150000003312,-0.3868140000004132,-0.6942645000003722
2022-07-31 15:00:00,-0.7115080000003218,-0.8535600000000159,-0.7825340000001688,-0.7291780000000472,-0.41575799999964147,-0.5724679999998443,-1.0034620000001269,-0.38639499999999316,-0.69492850000006
2022-07-31 15:15:00,-0.712289999999939,-0.8509809999995923,-0.7816354999997657,-0.7282430000000204,-0.41725999999971464,-0.5727514999998675,-0.997302000000218,-0.38653500000009444,-0.6919185000001562
2022-07-31 15:30:00,-0.710149999999885,-0.8468939999997929,-0.778521999999839,-0.7287099999998645,-0.41604199999983393,-0.5723759999998492,-0.9995060000001104,-0.3872290000003886,-0.6933675000002495
2022-07-31 15:45:00,-0.7107379999997647,-0.8473619999999755,-0.7790499999998701,-0.7287100000003193,-0.41477700000041295,-0.5717435000003661,-0.9995060000001104,-0.38520199999993565,-0.692354000000023
2022-07-31 16:00:00,-0.7098879999998644,-0.8509819999999308,-0.7804349999998976,-0.7301900000002206,-0.4172600000001694,-0.573725000000195,-1.00214700000015,-0.38653500000009444,-0.6943410000001222
2022-07-31 16:15:00,-0.7118960000002517,-0.8466530000000603,-0.779274500000156,-0.7269719999999325,-0.41288399999984904,-0.5699279999998907,-0.9995159999998577,-0.38619900000003327,-0.6928574999999455
2022-07-31 16:30:00,-0.7105389999996987,-0.8451399999999012,-0.7778394999998,-0.7276640000000043,-0.41545700000006036,-0.5715605000000323,-0.9955610000001798,-0.3854820000001382,-0.690521500000159
2022-07-31 16:45:00,-0.7118980000000192,-0.8510969999997542,-0.7814974999998867,-0.7281300000004194,-0.41619100000025355,-0.5721605000003365,-0.9995140000000902,-0.3868160000001808,-0.6931650000001355
2022-07-31 17:15:00,-0.7105390000001535,-0.85005799999999,-0.7802985000000717,-0.7276649999998881,-0.416924999999992,-0.57229499999994,-0.9955610000001798,-0.3846480000001975,-0.6901045000001886
2022-07-31 18:00:00,-0.7105389999996987,-0.8485329999998612,-0.77953599999978,-0.7247520000000804,-0.4147880000000441,-0.5697700000000623,-0.9955559999998513,-0.38695400000005975,-0.6912549999999555
2022-07-31 18:15:00,-0.7144289999996545,-0.8521619999996801,-0.7832954999996673,-0.7260360000000219,-0.41669199999978446,-0.5713639999999032,-0.9951019999998607,-0.38770500000009633,-0.6914034999999785
2022-07-31 19:00:00,-0.7105379999998149,-0.8533449999999903,-0.7819414999999026,-0.7264999999997599,-0.4167440000001079,-0.5716219999999339,-0.9973039999999855,-0.38583999999991647,-0.691571999999951
2022-07-31 19:15:00,-0.7122889999996005,-0.8541599999998652,-0.7832244999997329,-0.728251999999884,-0.4169879999999466,-0.5726199999999153,-0.9990550000002258,-0.3857020000000375,-0.6923785000001317
2022-07-31 19:30:00,-0.7126799999996365,-0.8517009999995935,-0.782190499999615,-0.7242849999997816,-0.41450499999973545,-0.5693949999997585,-0.9951000000000931,-0.38611900000023525,-0.6906095000001642
2022-07-31 20:00:00,-0.713448999999855,-0.8550839999998061,-0.7842664999998306,-0.7259109999999964,-0.4149859999997716,-0.570448499999884,-0.9967240000000857,-0.384092000000237,-0.6904080000001613
2022-07-31 20:15:00,-0.7122909999998228,-0.8534399999998641,-0.7828654999998435,-0.7264879999997902,-0.41624499999988984,-0.57136649999984,-0.9955410000002303,-0.38437100000010105,-0.6899560000001657
2022-07-31 20:30:00,-0.7119009999996706,-0.8566069999997126,-0.7842539999996916,-0.7269539999997505,-0.41421200000013414,-0.5705829999999423,-0.9994950000000244,-0.38178600000037477,-0.6906405000001996
2022-07-31 20:45:00,-0.7125499999997373,-0.8570769999996628,-0.7848134999997001,-0.7250179999996362,-0.41528799999969124,-0.5701529999996637,-0.9946680000002743,-0.38209900000038033,-0.6883835000003273
2022-07-31 21:00:00,-0.7105419999998048,-0.8553289999999834,-0.7829354999998941,-0.7264879999997902,-0.41528799999969124,-0.5708879999997407,-0.9972900000002483,-0.38209900000038033,-0.6896945000003143
2022-07-31 21:15:00,-0.7104100000001381,-0.8546190000001843,-0.7825145000001612,-0.7254840000000513,-0.4145539999999528,-0.570019000000002,-0.996871000000283,-0.3825160000001233,-0.6896935000002031
2022-07-31 21:30:00,-0.7119709999997212,-0.8589569999999185,-0.7854639999998199,-0.7261879999996381,-0.41719100000000253,-0.5716894999998203,-0.9929190000002563,-0.3799330000001646,-0.6864260000002105
2022-07-31 21:45:00,-0.7082680000003165,-0.8561549999999443,-0.7822115000001304,-0.727118999999675,-0.4149539999998524,-0.5710364999997637,-1.0002439999998387,-0.3813779999995859,-0.6908109999997123
2022-07-31 22:00:00,-0.7098280000000159,-0.8589560000000347,-0.7843920000000253,-0.7266529999997147,-0.417189999999664,-0.5719214999996893,-0.995122000000265,-0.3799320000002808,-0.6875270000002729
2022-07-31 22:30:00,-0.7125500000001921,-0.8619950000002063,-0.7872725000001992,-0.7244379999997363,-0.4161749999998392,-0.5703064999997878,-0.9946680000002743,-0.38126499999998487,-0.6879665000001296
2022-07-31 23:00:00,-0.7139810000003308,-0.8595490000002428,-0.7867650000002868,-0.7247059999999692,-0.416023999999652,-0.5703649999998106,-0.9931939999996757,-0.38167899999962174,-0.6874364999996487
2022-07-31 23:15:00,-0.7118410000002768,-0.8570930000000772,-0.784467000000177,-0.7269229999997151,-0.4170409999996991,-0.5719819999997071,-0.997150000000147,-0.383846000000176,-0.6904980000001615
2022-07-31 23:30:00,-0.7115790000002562,-0.8554470000003676,-0.7835130000003119,-0.7266540000000532,-0.4148009999998976,-0.5707274999999754,-0.9962930000001506,-0.38062500000023647,-0.6884590000001936
2022-08-01 00:00:00,-0.7108010000001741,-0.8573380000002544,-0.7840695000002142,-0.7244390000000749,-0.41325899999992544,-0.5688490000000002,-0.9975890000000618,-0.3812620000003335,-0.6894255000001976
2022-08-01 00:45:00,-0.715078000000176,-0.8566150000001471,-0.7858465000001615,-0.728403999999955,-0.4142199999996592,-0.5713119999998071,-0.9997919999996157,-0.3817939999998998,-0.6907929999997577
2022-08-01 01:30:00,-0.7115780000003724,-0.8560480000001007,-0.7838130000002366,-0.7266540000000532,-0.41252299999996467,-0.5695885000000089,-0.9986229999999523,-0.37875800000028903,-0.6886905000001207
