Date_Time,P1_WSE,P1_gw_left,P1_gw_right,P1_h_left,P1_h_right,P1_h_average
2022-03-02 00:15:00,2721.860157,2721.160627,2721.097297,-0.6995299999998679,-0.7628600000002734,-0.7311950000000706
2022-03-02 00:30:00,2721.85899,2721.1616,2721.093675,-0.6973900000002686,-0.7653150000001006,-0.7313525000001846
2022-03-02 00:45:00,2721.857824,2721.159654,2721.094258,-0.6981700000001183,-0.7635660000000826,-0.7308680000001004
2022-03-02 01:00:00,2721.858407,2721.160237,2721.098006,-0.6981700000001183,-0.7604010000000017,-0.72928550000006
2022-03-02 01:30:00,2721.859574,2721.161532,2721.098465,-0.6980419999999867,-0.7611090000000331,-0.7295755000000099
2022-03-02 01:45:00,2721.860157,2721.162115,2721.099048,-0.6980419999999867,-0.7611090000000331,-0.7295755000000099
2022-03-02 02:15:00,2721.863072,2721.165421,2721.100214,-0.6976509999999507,-0.7628580000000511,-0.7302545000000009
2022-03-02 02:30:00,2721.85899,2721.162699,2721.097409,-0.6962910000002012,-0.7615810000002057,-0.7289360000002034
2022-03-02 03:00:00,2721.85899,2721.160949,2721.097174,-0.6980410000001029,-0.7618160000001808,-0.7299285000001419
2022-03-02 03:15:00,2721.85899,2721.16335,2721.09859,-0.6956400000003669,-0.7604000000001179,-0.7280200000002424
2022-03-02 03:45:00,2721.85938,2721.1616,2721.099453,-0.6977799999999661,-0.7599270000000615,-0.7288535000000138
2022-03-02 04:00:00,2721.857824,2721.161213,2721.096006,-0.6966110000003027,-0.7618179999999484,-0.7292145000001256
2022-03-02 04:15:00,2721.85899,2721.162641,2721.098351,-0.6963490000002821,-0.7606390000000829,-0.7284940000001825
2022-03-02 05:00:00,2721.860157,2721.161797,2721.096589,-0.698359999999866,-0.7635679999998501,-0.7309639999998581
2022-03-02 05:15:00,2721.860743,2721.162963,2721.100107,-0.6977799999999661,-0.7606359999999768,-0.7292079999999714
2022-03-02 05:30:00,2721.85899,2721.164519,2721.100808,-0.6944710000002488,-0.7581820000000334,-0.7263265000001411
2022-03-02 06:30:00,,2721.163936,2721.097767,,,
