Date_Time,P2_WSE,P2_gw_left,P2_gw_right,P2_h_left,P2_h_right,P2_h_average
2023-03-02 00:00:00,2723.105492,2722.361528,2722.817596,-0.7439640000002328,-0.2878960000002735,-0.5159300000002531
2023-03-02 00:15:00,2723.105492,2722.365958,2722.81886,-0.7395340000002761,-0.28663200000028155,-0.5130830000002788
2023-03-02 00:30:00,2723.108411,2722.368877,2722.820762,-0.7395340000002761,-0.28764900000032867,-0.5135915000003024
2023-03-02 00:45:00,2723.106661,2722.365378,2722.819012,-0.7412829999998394,-0.2876489999998739,-0.5144659999998566
2023-03-02 01:00:00,2723.108411,2722.367874,2722.820272,-0.7405370000001312,-0.2881390000002284,-0.5143380000001798
2023-03-02 01:15:00,2723.108401,2722.367595,2722.819002,-0.7408059999997931,-0.2893989999997757,-0.5151024999997844
2023-03-02 01:30:00,2723.108401,2722.366664,2722.820752,-0.74173699999983,-0.2876489999998739,-0.514692999999852
2023-03-02 01:45:00,2723.106661,2722.367284,2722.820416,-0.7393769999998767,-0.2862449999997807,-0.5128109999998287
2023-03-02 02:00:00,2723.104912,2722.365381,2722.818666,-0.7395309999997153,-0.2862459999996645,-0.5128884999996899
2023-03-02 02:15:00,2723.108411,2722.367864,2722.821005,-0.7405470000003334,-0.28740600000037375,-0.5139765000003536
2023-03-02 02:30:00,2723.108411,2722.366352,2722.822175,-0.7420590000001539,-0.28623600000037186,-0.5141475000002629
2023-03-02 02:45:00,2723.11016,2722.369034,2722.822228,-0.7411260000003494,-0.2879320000001826,-0.514529000000266
2023-03-02 03:00:00,2723.10957,2722.368725,2722.821432,-0.7408450000002631,-0.28813799999988987,-0.5144915000000765
2023-03-02 03:45:00,2723.108401,2722.366818,2722.821675,-0.7415829999999914,-0.28672599999981685,-0.5141544999999041
2023-03-02 04:00:00,2723.106651,2722.365804,2722.819925,-0.7408470000000307,-0.2867260000002716,-0.5137865000001511
2023-03-02 05:30:00,2723.106071,2722.369188,2722.820945,-0.7368830000000344,-0.2851260000002185,-0.5110045000001264
2023-03-02 06:15:00,2723.104322,2722.365224,2722.818913,-0.7390980000000127,-0.2854090000000724,-0.5122535000000425
2023-03-02 08:15:00,2723.108401,2722.363588,2722.818759,-0.7448129999997946,-0.28964200000018536,-0.51722749999999
2023-03-02 08:45:00,2723.106071,2722.364054,2722.818909,-0.7420170000000326,-0.2871620000000803,-0.5145895000000564
2023-03-02 09:00:00,2723.106661,2722.364375,2722.817749,-0.7422859999996945,-0.28891199999998207,-0.5155989999998383
2023-03-02 09:30:00,2723.104912,2722.366282,2722.818239,-0.73862999999983,-0.2866729999996096,-0.5126514999997198
2023-03-02 09:45:00,2723.106661,2722.364532,2722.816,-0.7421289999997498,-0.29066100000000006,-0.5163949999998749
