Date_Time,P2_WSE,P2_gw_left,P2_gw_right,P2_h_left,P2_h_right,P2_h_average
2021-08-12 00:00:00,2723.116387,2722.455665,2722.760545,-0.660722000000078,-0.3558419999999387,-0.5082820000000083
2021-08-12 00:15:00,2723.116576,2722.455855,2722.760302,-0.6607209999997394,-0.3562739999997575,-0.5084974999997485
2021-08-12 00:30:00,2723.117556,2722.459973,2722.759468,-0.6575830000001588,-0.35808799999995244,-0.5078355000000556
2021-08-12 00:45:00,2723.116586,2722.454527,2722.760982,-0.6620590000002267,-0.3556040000003122,-0.5088315000002694
2021-08-12 01:00:00,2723.114251,2722.456353,2722.758651,-0.6578979999999319,-0.3555999999998676,-0.5067489999998998
2021-08-12 01:15:00,2723.114837,2722.455303,2722.759758,-0.6595339999998941,-0.3550789999999324,-0.5073064999999133
2021-08-12 01:30:00,2723.114254,2722.454253,2722.758991,-0.660001000000193,-0.3552629999999226,-0.5076320000000578
2021-08-12 01:45:00,2723.118143,2722.456393,2722.761522,-0.661750000000211,-0.35662100000035934,-0.5091855000002852
2021-08-12 02:00:00,2723.116003,2722.458105,2722.75967,-0.6578979999999319,-0.356333000000177,-0.5071155000000545
2021-08-12 02:15:00,2723.116003,2722.458104,2722.760935,-0.6578990000002705,-0.35506800000030125,-0.5064835000002859
2021-08-12 02:30:00,2723.11542,2722.457802,2722.758655,-0.6576180000001841,-0.3567649999999958,-0.50719150000009
2021-08-12 02:45:00,2723.11717,2722.4578,2722.760405,-0.6593699999998535,-0.3567649999999958,-0.5080674999999246
2021-08-12 03:00:00,2723.117556,2722.45597,2722.760791,-0.6615860000001703,-0.3567649999999958,-0.509175500000083
2021-08-12 03:15:00,2723.11658,2722.457209,2722.760341,-0.6593709999997373,-0.3562389999997322,-0.5078049999997347
2021-08-12 03:30:00,2723.120079,2722.455726,2722.760004,-0.6643529999996645,-0.3600749999995969,-0.5122139999996307
2021-08-12 03:45:00,2723.118329,2722.457208,2722.761228,-0.6611210000000938,-0.35710100000005696,-0.5091110000000754
2021-08-12 04:15:00,2723.11541,2722.458957,2722.759815,-0.6564530000000559,-0.3555949999999939,-0.5060240000000249
2021-08-12 04:30:00,2723.11658,2722.455301,2722.759325,-0.6612789999999222,-0.3572549999998955,-0.5092669999999089
2021-08-12 05:00:00,2723.117943,2722.456818,2722.760842,-0.6611250000000837,-0.35710100000005696,-0.5091130000000703
2021-08-12 05:15:00,2723.114637,2722.454948,2722.761472,-0.6596890000000712,-0.35316499999998996,-0.5064270000000306
2021-08-12 05:30:00,2723.118329,2722.457204,2722.762731,-0.6611250000000837,-0.3555980000001,-0.5083615000000918
2021-08-12 05:45:00,2723.117943,2722.456816,2722.763361,-0.661127000000306,-0.3545820000003914,-0.5078545000003487
2021-08-12 06:00:00,2723.11717,2722.457793,2722.761571,-0.6593769999999495,-0.3555989999999838,-0.5074879999999666
2021-08-12 06:30:00,2723.117753,2722.458093,2722.762095,-0.6596599999998034,-0.3556579999999485,-0.507658999999876
2021-08-12 07:15:00,2723.117949,2722.459334,2722.761855,-0.658614999999827,-0.3560939999997572,-0.5073544999997921
2021-08-12 07:30:00,2723.118336,2722.45626,2722.761999,-0.66207600000007,-0.3563370000001669,-0.5092065000001185
2021-08-12 07:45:00,2723.120085,2722.455992,2722.760248,-0.6640929999998662,-0.35983699999997043,-0.5119649999999183
2021-08-12 08:00:00,2723.120662,2722.455408,2722.760398,-0.6652540000000045,-0.36026399999991554,-0.51275899999996
2021-08-12 08:30:00,2723.121438,2722.456648,2722.761121,-0.6647900000002664,-0.3603170000001228,-0.5125535000001946
2021-08-12 08:45:00,2723.118139,2722.456258,2722.761465,-0.661880999999994,-0.35667400000011185,-0.5092775000000529
2021-08-12 09:15:00,2723.119695,2722.457814,2722.760385,-0.661880999999994,-0.35930999999982305,-0.5105954999999085
2021-08-12 09:45:00,2723.118326,2722.457033,2722.759078,-0.6612929999996595,-0.3592479999997522,-0.5102704999997059
2021-08-12 10:15:00,2723.120658,2722.45365,2722.758591,-0.6670079999998961,-0.36206700000002456,-0.5145374999999603
2021-08-12 10:30:00,2723.121048,2722.456256,2722.758981,-0.664792000000034,-0.36206700000002456,-0.5134295000000293
2021-08-12 10:45:00,2723.120855,2722.453846,2722.758842,-0.6670090000002347,-0.3620129999999335,-0.5145110000000841
2021-08-12 11:00:00,2723.120658,2722.453649,2722.758065,-0.6670089999997799,-0.3625929999998334,-0.5148009999998067
2021-08-12 11:15:00,2723.120658,2722.451433,2722.757574,-0.669224999999642,-0.36308399999961694,-0.5161544999996295
2021-08-12 11:30:00,2723.118133,2722.452873,2722.758548,-0.6652599999997619,-0.3595850000001519,-0.5124224999999569
2021-08-12 11:45:00,2723.119106,2722.452096,2722.760012,-0.6670100000001185,-0.35909399999991365,-0.513052000000016
2021-08-12 12:00:00,2723.118716,2722.452017,2722.758942,-0.6666989999998805,-0.3597740000000158,-0.5132364999999481
2021-08-12 12:15:00,2723.119495,2722.453067,2722.759515,-0.6664279999999962,-0.3599799999997231,-0.5132039999998597
2021-08-12 12:30:00,2723.11717,2722.452367,2722.758348,-0.6648030000001199,-0.35882200000014564,-0.5118125000001328
2021-08-12 12:45:00,2723.119495,2722.453534,2722.759232,-0.6659609999996974,-0.36026300000003175,-0.5131119999998646
2021-08-12 13:15:00,2723.11717,2722.451904,2722.758308,-0.6652659999999742,-0.35886200000004465,-0.5120640000000094
2021-08-12 13:30:00,2723.117753,2722.449269,2722.758892,-0.6684839999998076,-0.35886100000016086,-0.5136724999999842
2021-08-12 13:45:00,2723.11717,2722.454588,2722.760058,-0.6625819999999294,-0.35711200000014287,-0.5098470000000361
2021-08-12 14:00:00,2723.11717,2722.453657,2722.761566,-0.6635129999999663,-0.3556039999998575,-0.5095584999999119
2021-08-12 14:15:00,2723.11717,2722.452655,2722.760548,-0.6645149999999376,-0.3566219999997884,-0.510568499999863
2021-08-12 14:30:00,2723.119309,2722.454516,2722.760449,-0.6647930000003726,-0.35886000000027707,-0.5118265000003248
2021-08-12 14:45:00,2723.118339,2722.453828,2722.760555,-0.6645109999999477,-0.3577840000002652,-0.5111475000001064
2021-08-12 15:00:00,2723.117753,2722.454878,2722.760404,-0.6628749999999854,-0.35734899999988556,-0.5101119999999355
2021-08-12 15:15:00,2723.118919,2722.454297,2722.758318,-0.6646219999997811,-0.3606009999998605,-0.5126114999998208
2021-08-12 15:30:00,2723.117753,2722.452664,2722.758222,-0.66508900000008,-0.3595310000000609,-0.5123100000000704
2021-08-12 15:45:00,2723.11717,2722.450446,2722.758656,-0.6667240000001584,-0.35851400000001377,-0.5126190000000861
2021-08-12 16:00:00,2723.114837,2722.453562,2722.758072,-0.6612749999999323,-0.3567649999999958,-0.5090199999999641
2021-08-12 16:15:00,2723.118336,2722.453716,2722.759237,-0.6646200000000135,-0.35909899999978734,-0.5118594999999004
2021-08-12 16:30:00,2723.118339,2722.454302,2722.759088,-0.6640370000000075,-0.35925100000031307,-0.5116440000001603
2021-08-12 16:45:00,2723.11678,2722.451696,2722.757681,-0.6650839999997515,-0.35909899999978734,-0.5120914999997694
2021-08-12 17:00:00,2723.11717,2722.454883,2722.760892,-0.6622870000001058,-0.35627800000020216,-0.509282500000154
2021-08-12 17:15:00,2723.117559,2722.456743,2722.761282,-0.6608159999996133,-0.3562769999998636,-0.5085464999997384
2021-08-12 17:45:00,2723.116003,2722.450923,2722.759388,-0.6650800000002164,-0.3566150000001471,-0.5108475000001818
2021-08-12 18:00:00,2723.11639,2722.453371,2722.759626,-0.6630190000000766,-0.356764000000112,-0.5098915000000943
2021-08-12 18:15:00,2723.117163,2722.450914,2722.759382,-0.6662489999998797,-0.35778099999970436,-0.512014999999792
2021-08-12 18:30:00,2723.116576,2722.452231,2722.758795,-0.6643449999996847,-0.35778099999970436,-0.5110629999996945
2021-08-12 19:00:00,2723.11716,2722.4506,2722.759379,-0.666559999999663,-0.35778099999970436,-0.5121704999996837
2021-08-12 19:15:00,2723.114441,2722.452862,2722.759579,-0.6615790000000743,-0.35486200000013923,-0.5082205000001068
2021-08-12 19:30:00,2723.116586,2722.454305,2722.758805,-0.6622809999998935,-0.3577810000001591,-0.5100310000000263
2021-08-12 19:45:00,2723.11717,2722.456059,2722.761571,-0.6611109999998916,-0.3555989999999838,-0.5083549999999377
2021-08-12 20:00:00,2723.116197,2722.45287,2722.759865,-0.6633269999997538,-0.35633199999983844,-0.5098294999997961
2021-08-12 20:15:00,2723.119502,2722.452509,2722.761415,-0.6669929999998203,-0.35808700000006866,-0.5125399999999445
2021-08-12 20:30:00,2723.11678,2722.453752,2722.759426,-0.6630279999999402,-0.35735399999975925,-0.5101909999998497
2021-08-12 20:45:00,2723.114834,2722.452821,2722.759719,-0.6620130000001154,-0.35511499999984153,-0.5085639999999785
2021-08-12 21:00:00,2723.117939,2722.452706,2722.760348,-0.6652330000001712,-0.35759100000041144,-0.5114120000002913
2021-08-12 21:15:00,2723.118336,2722.453414,2722.760309,-0.6649219999999332,-0.35802700000022014,-0.5114745000000767
2021-08-12 21:30:00,2723.113861,2722.450107,2722.758018,-0.6637539999996989,-0.3558429999998225,-0.5097984999997607
2021-08-12 21:45:00,2723.118333,2722.453102,2722.759725,-0.6652309999999488,-0.3586080000000038,-0.5119194999999763
2021-08-12 22:00:00,2723.117166,2722.452708,2722.757824,-0.6644580000001952,-0.359342000000197,-0.5119000000001961
2021-08-12 22:15:00,2723.120665,2722.455462,2722.763566,-0.6652030000000195,-0.35709899999983463,-0.5111509999999271
2021-08-12 22:30:00,2723.120668,2722.453987,2722.761908,-0.6666810000001533,-0.3587600000000748,-0.512720500000114
2021-08-12 22:45:00,2723.120082,2722.452661,2722.761475,-0.667421000000104,-0.35860700000012,-0.513014000000112
2021-08-12 23:00:00,2723.119499,2722.451076,2722.758988,-0.6684230000000753,-0.36051099999986036,-0.5144669999999678
2021-08-12 23:15:00,2723.117749,2722.451074,2722.761909,-0.6666749999999411,-0.35584000000017113,-0.5112575000000561
2021-08-12 23:30:00,2723.118916,2722.45546,2722.761999,-0.6634559999997691,-0.35691700000006676,-0.5101864999999179
2021-08-13 00:00:00,2723.117166,2722.455926,2722.760249,-0.661239999999907,-0.35691700000006676,-0.5090784999999869
2021-08-13 00:15:00,2723.119502,2722.455033,2722.761906,-0.6644689999998263,-0.3575959999998304,-0.5110324999998284
2021-08-13 00:30:00,2723.117749,2722.452075,2722.761849,-0.6656739999998535,-0.35590000000001965,-0.5107869999999366
2021-08-13 00:45:00,2723.118916,2722.455615,2722.762489,-0.6633010000000468,-0.3564269999997123,-0.5098639999998795
2021-08-13 01:15:00,2723.116583,2722.450906,2722.761416,-0.6656769999999597,-0.355167000000165,-0.5104220000000623
2021-08-13 01:45:00,2723.120279,2722.454055,2722.7637,-0.6662240000000565,-0.356579000000238,-0.5114015000001473
2021-08-13 02:00:00,2723.118333,2722.451642,2722.761753,-0.6666909999999007,-0.35657999999966705,-0.5116354999997839
2021-08-13 02:15:00,2723.119499,2722.456505,2722.76292,-0.6629939999997987,-0.35657899999978326,-0.509786499999791
2021-08-13 02:30:00,2723.118719,2722.453196,2722.762819,-0.6655230000001211,-0.35590000000001965,-0.5107115000000704
2021-08-13 02:45:00,2723.120082,2722.454868,2722.76215,-0.6652140000001054,-0.35793199999989156,-0.5115729999999985
2021-08-13 03:15:00,2723.117749,2722.452814,2722.762583,-0.6649349999997867,-0.35516599999982645,-0.5100504999998066
2021-08-13 04:00:00,2723.119499,2722.458713,2722.763317,-0.6607859999999164,-0.3561819999999898,-0.5084839999999531
2021-08-13 04:15:00,2723.120668,2722.456962,2722.764333,-0.66370599999982,-0.35633499999994456,-0.5100204999998823
2021-08-13 04:45:00,2723.119889,2722.456885,2722.762973,-0.6630040000000008,-0.356916000000183,-0.5099600000000919
2021-08-13 05:00:00,2723.121448,2722.45774,2722.761956,-0.6637080000000424,-0.35949200000004566,-0.511600000000044
2021-08-13 05:15:00,2723.119499,2722.455023,2722.761176,-0.6644759999999224,-0.35832299999992756,-0.511399499999925
2021-08-13 05:30:00,2723.119889,2722.457347,2722.762239,-0.6625420000000304,-0.3576499999999214,-0.5100959999999759
2021-08-13 05:45:00,2723.120279,2722.457271,2722.761465,-0.6630079999999907,-0.35881400000016583,-0.5109110000000783
2021-08-13 06:45:00,2723.119112,2722.45493,2722.761309,-0.6641819999999825,-0.3578029999998762,-0.5109924999999294
2021-08-13 07:00:00,2723.119499,2722.453723,2722.759946,-0.6657759999998234,-0.35955299999977797,-0.5126644999998007
2021-08-13 07:15:00,2723.120658,2722.454273,2722.762186,-0.6663849999999911,-0.35847199999989243,-0.5124284999999418
2021-08-13 07:30:00,2723.120658,2722.454738,2722.76117,-0.6659199999999146,-0.359487999999601,-0.5127039999997578
2021-08-13 08:00:00,2723.121825,2722.458119,2722.762337,-0.6637060000002748,-0.35948800000005576,-0.5115970000001653
2021-08-13 08:15:00,2723.120272,2722.454348,2722.761215,-0.6659239999999045,-0.35905700000012075,-0.5124905000000126
2021-08-13 08:30:00,2723.121248,2722.455791,2722.761706,-0.6654570000000604,-0.3595420000001468,-0.5124995000001036
2021-08-13 08:45:00,2723.122414,2722.453541,2722.761326,-0.668873000000076,-0.3610880000001089,-0.5149805000000924
2021-08-13 09:00:00,2723.122998,2722.454123,2722.761666,-0.6688749999998436,-0.3613319999999476,-0.5151034999998956
2021-08-13 09:15:00,2723.123194,2722.455365,2722.762443,-0.6678289999999834,-0.36075099999970917,-0.5142899999998463
2021-08-13 09:30:00,2723.120468,2722.453808,2722.761902,-0.6666599999998652,-0.3585659999998825,-0.5126129999998739
2021-08-13 09:45:00,2723.122028,2722.455667,2722.762292,-0.666360999999597,-0.35973599999988437,-0.5130484999997407
2021-08-13 10:00:00,2723.121248,2722.455633,2722.761512,-0.6656149999998888,-0.35973599999988437,-0.5126754999998866
2021-08-13 10:30:00,2723.124554,2722.454691,2722.762053,-0.6698630000000776,-0.3625010000000657,-0.5161820000000716
2021-08-13 10:45:00,2723.123777,2722.45023,2722.759809,-0.6735469999998713,-0.3639679999996588,-0.5187574999997651
2021-08-13 11:00:00,2723.121248,2722.44945,2722.759762,-0.6717979999998533,-0.36148599999978615,-0.5166419999998197
2021-08-13 11:15:00,2723.122998,2722.451354,2722.760442,-0.6716440000000148,-0.3625560000000405,-0.5171000000000276
2021-08-13 11:30:00,2723.118916,2722.451083,2722.759912,-0.6678329999999733,-0.3590039999999135,-0.5134184999999434
2021-08-13 11:45:00,2723.117553,2722.448361,2722.758985,-0.669191999999839,-0.3585680000001048,-0.5138799999999719
2021-08-13 12:15:00,2723.120082,2722.449722,2722.759765,-0.6703600000000733,-0.3603170000001228,-0.5153385000000981
2021-08-13 12:30:00,2723.121248,2722.452838,2722.7624,-0.668409999999767,-0.3588479999998526,-0.5136289999998098
2021-08-13 12:45:00,2723.118333,2722.451941,2722.759329,-0.6663920000000871,-0.3590039999999135,-0.5126980000000003
2021-08-13 13:00:00,2723.119885,2722.451745,2722.761373,-0.6681400000002213,-0.3585120000002462,-0.5133260000002338
2021-08-13 13:15:00,2723.120272,2722.451667,2722.760743,-0.6686050000002979,-0.3595290000002933,-0.5140670000002956
2021-08-13 13:30:00,2723.119885,2722.451282,2722.760883,-0.6686030000000756,-0.3590020000001459,-0.5138025000001107
2021-08-13 13:45:00,2723.119492,2722.45089,2722.761223,-0.668601999999737,-0.3582689999998365,-0.5134354999997868
2021-08-13 14:00:00,2723.118916,2722.451474,2722.760056,-0.6674419999999373,-0.3588599999998223,-0.5131509999998798
2021-08-13 14:15:00,2723.118333,2722.449607,2722.759472,-0.6687259999998787,-0.3588609999997061,-0.5137934999997924
2021-08-13 14:30:00,2723.118333,2722.450894,2722.760549,-0.6674389999998311,-0.3577839999998105,-0.5126114999998208
2021-08-13 14:45:00,2723.118916,2722.450462,2722.761132,-0.6684540000001107,-0.3577839999998105,-0.5131189999999606
2021-08-13 15:00:00,2723.118333,2722.449881,2722.759815,-0.6684519999998884,-0.35851800000000367,-0.513484999999946
2021-08-13 15:15:00,2723.116583,2722.447666,2722.760062,-0.6689169999999649,-0.3565210000001571,-0.512719000000061
2021-08-13 15:30:00,2723.11658,2722.4493,2722.761229,-0.6672799999996641,-0.35535099999970043,-0.5113154999996823
2021-08-13 15:45:00,2723.118139,2722.450002,2722.758699,-0.6681370000001152,-0.35944000000017695,-0.5137885000001461
2021-08-13 16:00:00,2723.120668,2722.45269,2722.760649,-0.6679779999999482,-0.36001900000019305,-0.5139985000000706
2021-08-13 16:15:00,2723.118916,2722.452698,2722.761816,-0.6662179999998443,-0.3570999999997184,-0.5116589999997814
2021-08-13 16:30:00,2723.120082,2722.452118,2722.762493,-0.6679639999997562,-0.35758899999973437,-0.5127764999997453
2021-08-13 17:00:00,2723.119499,2722.453278,2722.760496,-0.6662209999999504,-0.3590030000000297,-0.5126119999999901
2021-08-13 17:15:00,2723.116,2722.451529,2722.758745,-0.6644710000000487,-0.3572549999998955,-0.5108629999999721
2021-08-13 17:45:00,2723.117166,2722.453164,2722.759853,-0.6640019999999822,-0.35731299999997646,-0.5106574999999793
2021-08-13 18:00:00,2723.117749,2722.453014,2722.759419,-0.6647349999998369,-0.3583300000000236,-0.5115324999999302
2021-08-13 18:30:00,2723.117749,2722.451535,2722.758012,-0.6662139999998544,-0.3597370000002229,-0.5129755000000387
2021-08-13 18:45:00,2723.117363,2722.450683,2722.759766,-0.6666799999998148,-0.35759699999971417,-0.5121384999997645
2021-08-13 19:00:00,2723.114257,2722.453026,2722.761136,-0.6612310000000434,-0.35312100000010105,-0.5071760000000722
2021-08-13 19:15:00,2723.117166,2722.45256,2722.759912,-0.6646059999998215,-0.35725400000001173,-0.5109299999999166
2021-08-13 19:30:00,2723.11484,2722.45186,2722.759426,-0.6629800000000614,-0.3554140000001098,-0.5091970000000856
2021-08-13 19:45:00,2723.116776,2722.453654,2722.762443,-0.6631219999999303,-0.3543329999997695,-0.5087274999998499
2021-08-13 20:00:00,2723.115607,2722.450423,2722.758996,-0.6651840000004086,-0.3566110000001572,-0.5108975000002829
2021-08-13 20:15:00,2723.11541,2722.451696,2722.759763,-0.6637139999997999,-0.3556469999998626,-0.5096804999998312
2021-08-13 20:30:00,2723.115997,2722.452863,2722.761663,-0.6631339999999,-0.3543339999996533,-0.5087339999997766
2021-08-13 20:45:00,2723.116193,2722.45306,2722.760595,-0.6631330000000162,-0.35559799999964525,-0.5093654999998307
2021-08-13 21:00:00,2723.116003,2722.452136,2722.762587,-0.6638670000002094,-0.3534159999999247,-0.508641500000067
2021-08-13 21:15:00,2723.115617,2722.453964,2722.760746,-0.6616530000001148,-0.3548710000000028,-0.5082620000000588
2021-08-13 21:30:00,2723.11542,2722.452017,2722.760306,-0.6634030000000166,-0.35511399999995774,-0.5092584999999872
2021-08-13 21:45:00,2723.119106,2722.452329,2722.761367,-0.6667769999999109,-0.3577390000000378,-0.5122579999999743
2021-08-13 22:00:00,2723.117549,2722.45399,2722.762974,-0.6635590000000775,-0.35457499999984066,-0.5090669999999591
2021-08-13 22:15:00,2723.11619,2722.452912,2722.763364,-0.6632779999999912,-0.3528260000002774,-0.5080520000001343
2021-08-13 22:30:00,2723.11464,2722.450304,2722.761277,-0.6643359999998211,-0.35336299999971743,-0.5088494999997693
2021-08-13 23:00:00,2723.11639,2722.452986,2722.761223,-0.6634040000003552,-0.355167000000165,-0.5092855000002601
2021-08-13 23:30:00,2723.116,2722.454065,2722.762583,-0.661935000000085,-0.35341699999980847,-0.5076759999999467
2021-08-14 00:00:00,2723.116576,2722.45348,2722.763166,-0.6630959999997685,-0.35340999999971245,-0.5082529999997405
2021-08-14 00:15:00,2723.114251,2722.454064,2722.760833,-0.6601869999999508,-0.353418000000147,-0.5068025000000489
2021-08-14 00:30:00,2723.113084,2722.451963,2722.762583,-0.6611210000000938,-0.3505009999998947,-0.5058109999999942
2021-08-14 00:45:00,2723.115417,2722.453012,2722.76268,-0.6624050000000352,-0.35273700000016106,-0.5075710000000981
2021-08-14 01:00:00,2723.119492,2722.454645,2722.761903,-0.6648470000000088,-0.35758899999973437,-0.5112179999998716
2021-08-14 01:30:00,2723.11542,2722.452011,2722.762003,-0.6634090000002288,-0.3534170000002632,-0.508413000000246
2021-08-14 01:45:00,2723.114837,2722.451273,2722.761473,-0.6635639999999512,-0.35336400000005597,-0.5084640000000036
2021-08-14 02:00:00,2723.11581,2722.45298,2722.763653,-0.662829999999758,-0.35215699999980643,-0.5074934999997822
2021-08-14 02:15:00,2723.116003,2722.454343,2722.764337,-0.6616600000002109,-0.3516660000000229,-0.5066630000001169
2021-08-14 02:30:00,2723.11717,2722.455974,2722.763754,-0.6611960000000181,-0.3534159999999247,-0.5073059999999714
2021-08-14 02:45:00,2723.117756,2722.454924,2722.763904,-0.6628319999999803,-0.3538520000001881,-0.5083420000000842
2021-08-14 03:45:00,2723.116003,2722.454339,2722.765071,-0.6616640000002008,-0.35093200000028446,-0.5062980000002426
2021-08-14 04:00:00,2723.118336,2722.454922,2722.76317,-0.6634140000001025,-0.35516599999982645,-0.5092899999999645
2021-08-14 04:15:00,2723.116007,2722.455387,2722.76385,-0.6606200000001081,-0.3521570000002612,-0.5063885000001846
2021-08-14 05:15:00,2723.11659,2722.455231,2722.764037,-0.661359000000175,-0.35255300000017087,-0.5069560000001729
2021-08-14 05:30:00,2723.118922,2722.455814,2722.765017,-0.663108000000193,-0.35390499999994063,-0.5085065000000668
2021-08-14 05:45:00,2723.117366,2722.454525,2722.765547,-0.6628409999998439,-0.3518189999999777,-0.5073299999999108
2021-08-14 06:00:00,2723.119309,2722.453983,2722.76516,-0.6653260000002774,-0.3541490000002341,-0.5097375000002557
2021-08-14 06:30:00,2723.119116,2722.452306,2722.764287,-0.6668099999997139,-0.3548289999998815,-0.5108194999997977
2021-08-14 06:45:00,2723.118143,2722.455495,2722.763993,-0.6626479999999901,-0.35415000000011787,-0.508399000000054
2021-08-14 07:00:00,2723.119692,2722.453202,2722.766134,-0.6664900000000671,-0.3535580000002483,-0.5100240000001577
