HI,Drise,Dfall,storm_name,peak tau,peak constituent,rise,fall,A,B,C,Drise_point,Dfall_point,norm_df,storm,constituent
0.784797822865074,0.7036213494705247,0.08117647339454938,st1_down,1.0,0.25460139064250525,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.517255  0.007842
2021-07-23 15:50:00  0.862245  1.000000
2021-07-23 16:09:00  0.946830  0.939004
2021-07-23 16:40:00  1.000000  0.254601","                        tau_n        cn
Date_Time                              
2021-07-23 16:55:00  0.982003  0.147173
2021-07-23 19:19:00  0.730467  0.065655
2021-07-23 21:02:00  0.659296  0.039141",0.21546067255881773,-0.34070424193973603,-0.1287168987631604,"(np.float64(0.8622453652022968), np.float64(1.0))","(np.float64(0.9820030710156851), np.float64(0.14717336795120303))","                     shear_stress  SSC (mg/L)     tau_n        cn
Date_Time                                                        
2021-07-23 14:30:00     68.223515    4.409565  0.517255  0.007842
2021-07-23 15:50:00    113.726185  562.330000  0.862245  1.000000
2021-07-23 16:09:00    124.882455  528.030000  0.946830  0.939004
2021-07-23 16:40:00    131.895386  143.170000  1.000000  0.254601
2021-07-23 16:55:00    129.521674   82.760000  0.982003  0.147173
2021-07-23 19:19:00     96.345185   36.920000  0.730467  0.065655
2021-07-23 21:02:00     86.958069   22.010000  0.659296  0.039141",st1_down,SSC (mg/L)
0.8263961048280863,0.7012128975988333,0.12518320722925302,st1_down,1.0,0.24995131600467957,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.517255  0.001923
2021-07-23 15:50:00  0.862245  1.000000
2021-07-23 16:09:00  0.946830  0.962729
2021-07-23 16:40:00  1.000000  0.249951","                        tau_n        cn
Date_Time                              
2021-07-23 16:55:00  0.982003  0.087804
2021-07-23 19:19:00  0.730467  0.029540
2021-07-23 21:02:00  0.659296  0.023996",0.22595575225104375,-0.34070424193973603,-0.14079627860983,"(np.float64(0.8622453652022968), np.float64(1.0))","(np.float64(0.9820030710156851), np.float64(0.08780437139093947))","                     shear_stress  Clay SSC (mg/L)     tau_n        cn
Date_Time                                                             
2021-07-23 14:30:00     68.223515         0.061086  0.517255  0.001923
2021-07-23 15:50:00    113.726185        31.772392  0.862245  1.000000
2021-07-23 16:09:00    124.882455        30.588203  0.946830  0.962729
2021-07-23 16:40:00    131.895386         7.941551  1.000000  0.249951
2021-07-23 16:55:00    129.521674         2.789755  0.982003  0.087804
2021-07-23 19:19:00     96.345185         0.938572  0.730467  0.029540
2021-07-23 21:02:00     86.958069         0.762396  0.659296  0.023996",st1_down,Clay SSC (mg/L)
0.8108929174774309,0.7096121611218226,0.10128075635560826,st1_down,1.0,0.2479907702869059,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.517255  0.005558
2021-07-23 15:50:00  0.862245  1.000000
2021-07-23 16:09:00  0.946830  0.855714
2021-07-23 16:40:00  1.000000  0.247991","                        tau_n        cn
Date_Time                              
2021-07-23 16:55:00  0.982003  0.116918
2021-07-23 19:19:00  0.730467  0.043850
2021-07-23 21:02:00  0.659296  0.033205",0.2147857361931711,-0.34070424193973603,-0.13029422879451957,"(np.float64(0.8622453652022968), np.float64(1.0))","(np.float64(0.9820030710156851), np.float64(0.1169184279094507))","                     shear_stress  Silt SSC (mg/L)     tau_n        cn
Date_Time                                                             
2021-07-23 14:30:00     68.223515         2.707520  0.517255  0.005558
2021-07-23 15:50:00    113.726185       487.109746  0.862245  1.000000
2021-07-23 16:09:00    124.882455       416.826637  0.946830  0.855714
2021-07-23 16:40:00    131.895386       120.798721  1.000000  0.247991
2021-07-23 16:55:00    129.521674        56.952106  0.982003  0.116918
2021-07-23 19:19:00     96.345185        21.359562  0.730467  0.043850
2021-07-23 21:02:00     86.958069        16.174496  0.659296  0.033205",st1_down,Silt SSC (mg/L)
0.6876182914430592,0.7942015523641067,-0.10658326092104756,st1_down,1.0,0.17905468974824434,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.517255  0.020354
2021-07-23 15:50:00  0.862245  0.538703
2021-07-23 16:09:00  0.946830  1.000000
2021-07-23 16:40:00  1.000000  0.179055","                        tau_n        cn
Date_Time                              
2021-07-23 16:55:00  0.982003  0.285525
2021-07-23 19:19:00  0.730467  0.181368
2021-07-23 21:02:00  0.659296  0.062926",0.11612835083481828,-0.34070424193973603,-0.05512365849838806,"(np.float64(0.9468295905932003), np.float64(1.0))","(np.float64(0.9820030710156851), np.float64(0.2855249361218875))","                     shear_stress  Fine sand SSC (mg/L)     tau_n        cn
Date_Time                                                                  
2021-07-23 14:30:00     68.223515              1.640959  0.517255  0.020354
2021-07-23 15:50:00    113.726185             43.430142  0.862245  0.538703
2021-07-23 16:09:00    124.882455             80.619782  0.946830  1.000000
2021-07-23 16:40:00    131.895386             14.435350  1.000000  0.179055
2021-07-23 16:55:00    129.521674             23.018958  0.982003  0.285525
2021-07-23 19:19:00     96.345185             14.621867  0.730467  0.181368
2021-07-23 21:02:00     86.958069              5.073108  0.659296  0.062926",st1_down,Fine sand SSC (mg/L)
0.7397312415489994,0.6852076537966001,0.054523587752399266,st1_up,1.0,0.23971382439730526,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.528676  0.012275
2021-07-23 14:54:00  0.649049  0.192027
2021-07-23 15:02:00  0.681272  0.346529
2021-07-23 16:13:00  0.980586  1.000000
2021-07-23 16:58:00  1.000000  0.239714","                        tau_n        cn
Date_Time                              
2021-07-23 17:58:00  0.854358  0.103641
2021-07-23 20:13:00  0.698122  0.084711",0.15500250542842825,-0.30187786678415074,-0.08263820748069924,"(np.float64(0.9805859518480526), np.float64(1.0))","(np.float64(0.8543577090481839), np.float64(0.10364122264907298))","                     shear_stress  SSC (mg/L)     tau_n        cn
Date_Time                                                        
2021-07-23 14:30:00     68.223515    4.409565  0.528676  0.012275
2021-07-23 14:54:00     83.757128   68.980000  0.649049  0.192027
2021-07-23 15:02:00     87.915423  124.480000  0.681272  0.346529
2021-07-23 16:13:00    126.540663  359.220000  0.980586  1.000000
2021-07-23 16:58:00    129.045967   86.110000  1.000000  0.239714
2021-07-23 17:58:00    110.251417   37.230000  0.854358  0.103641
2021-07-23 20:13:00     90.089846   30.430000  0.698122  0.084711",st1_up,SSC (mg/L)
0.6912350324267733,0.6297615258450298,0.06147350658174351,st1_up,1.0,0.23884667677929894,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.528676  0.003451
2021-07-23 14:54:00  0.649049  0.055881
2021-07-23 15:02:00  0.681272  0.191911
2021-07-23 16:13:00  0.980586  1.000000
2021-07-23 16:58:00  1.000000  0.238847","                        tau_n        cn
Date_Time                              
2021-07-23 17:58:00  0.854358  0.058694
2021-07-23 20:13:00  0.698122  0.022259",0.21658727969452501,-0.30187786678415074,-0.1444847544199067,"(np.float64(0.9805859518480526), np.float64(1.0))","(np.float64(0.8543577090481839), np.float64(0.05869436479997448))","                     shear_stress  Clay SSC (mg/L)     tau_n        cn
Date_Time                                                             
2021-07-23 14:30:00     68.223515         0.061086  0.528676  0.003451
2021-07-23 14:54:00     83.757128         0.989057  0.649049  0.055881
2021-07-23 15:02:00     87.915423         3.396707  0.681272  0.191911
2021-07-23 16:13:00    126.540663        17.699394  0.980586  1.000000
2021-07-23 16:58:00    129.045967         4.227442  1.000000  0.238847
2021-07-23 17:58:00    110.251417         1.038855  0.854358  0.058694
2021-07-23 20:13:00     90.089846         0.393978  0.698122  0.022259",st1_up,Clay SSC (mg/L)
0.765424575842951,0.727388457107899,0.03803611873505196,st1_up,1.0,0.1991163873756411,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.528676  0.010038
2021-07-23 14:54:00  0.649049  0.138305
2021-07-23 15:02:00  0.681272  0.320048
2021-07-23 16:13:00  0.980586  1.000000
2021-07-23 16:58:00  1.000000  0.199116","                        tau_n        cn
Date_Time                              
2021-07-23 17:58:00  0.854358  0.085191
2021-07-23 20:13:00  0.698122  0.050817",0.14829961508280998,-0.30187786678415074,-0.08819078482008483,"(np.float64(0.9805859518480526), np.float64(1.0))","(np.float64(0.8543577090481839), np.float64(0.08519059590327617))","                     shear_stress  Silt SSC (mg/L)     tau_n        cn
Date_Time                                                             
2021-07-23 14:30:00     68.223515         2.707520  0.528676  0.010038
2021-07-23 14:54:00     83.757128        37.303193  0.649049  0.138305
2021-07-23 15:02:00     87.915423        86.322664  0.681272  0.320048
2021-07-23 16:13:00    126.540663       269.717468  0.980586  1.000000
2021-07-23 16:58:00    129.045967        53.705168  1.000000  0.199116
2021-07-23 17:58:00    110.251417        22.977392  0.854358  0.085191
2021-07-23 20:13:00     90.089846        13.706171  0.698122  0.050817",st1_up,Silt SSC (mg/L)
0.6553974933360847,0.5423958137816318,0.11300167955445285,st1_up,1.0,0.3924597492621065,"                        tau_n        cn
Date_Time                              
2021-07-23 14:30:00  0.528676  0.022856
2021-07-23 14:54:00  0.649049  0.427393
2021-07-23 15:02:00  0.681272  0.484128
2021-07-23 16:13:00  0.980586  1.000000
2021-07-23 16:58:00  1.000000  0.392460","                        tau_n        cn
Date_Time                              
2021-07-23 17:58:00  0.854358  0.184056
2021-07-23 20:13:00  0.698122  0.227431",0.16502882844725084,-0.30187786678415074,-0.046553916541363455,"(np.float64(0.9805859518480526), np.float64(1.0))","(np.float64(0.8543577090481839), np.float64(0.1840560042588753))","                     shear_stress  Fine sand SSC (mg/L)     tau_n        cn
Date_Time                                                                  
2021-07-23 14:30:00     68.223515              1.640959  0.528676  0.022856
2021-07-23 14:54:00     83.757128             30.684752  0.649049  0.427393
2021-07-23 15:02:00     87.915423             34.758028  0.681272  0.484128
2021-07-23 16:13:00    126.540663             71.795124  0.980586  1.000000
2021-07-23 16:58:00    129.045967             28.176696  1.000000  0.392460
2021-07-23 17:58:00    110.251417             13.214324  0.854358  0.184056
2021-07-23 20:13:00     90.089846             16.328431  0.698122  0.227431",st1_up,Fine sand SSC (mg/L)
0.1737078058612291,0.15691606334652292,0.016791742514706193,st2_down,1.0,0.7822622553265199,"                        tau_n        cn
Date_Time                              
2022-08-03 14:30:00  0.823018  0.050702
2022-08-03 15:02:00  0.872909  1.000000
2022-08-03 15:17:00  0.989836  0.832496
2022-08-03 15:47:00  0.959381  0.952711
2022-08-03 16:17:00  1.000000  0.782262","                        tau_n        cn
Date_Time                              
2022-08-03 18:02:00  0.938881  0.301923
2022-08-03 18:17:00  0.932613  0.198337
2022-08-03 19:02:00  0.903335  0.113113",0.6691494890005196,-0.09666456756689656,-0.5935324463654763,"(np.float64(0.8729092449183128), np.float64(1.0))","(np.float64(0.9326128858701277), np.float64(0.19833708643686124))","                     shear_stress  SSC (mg/L)     tau_n        cn
Date_Time                                                        
2022-08-03 14:30:00     58.333339       2.927  0.823018  0.050702
2022-08-03 15:02:00     61.869488      57.730  0.872909  1.000000
2022-08-03 15:17:00     70.156915      48.060  0.989836  0.832496
2022-08-03 15:47:00     67.998376      55.000  0.959381  0.952711
2022-08-03 16:17:00     70.877342      45.160  1.000000  0.782262
2022-08-03 18:02:00     66.545412      17.430  0.938881  0.301923
2022-08-03 18:17:00     66.101123      11.450  0.932613  0.198337
2022-08-03 19:02:00     64.026015       6.530  0.903335  0.113113",st2_down,SSC (mg/L)
0.11196639326545466,0.11196639326545466,0.0,st2_down,1.0,0.8699369167949959,"                        tau_n        cn
Date_Time                              
2022-08-03 14:30:00  0.823018  0.055206
2022-08-03 15:02:00  0.872909  0.736529
2022-08-03 15:17:00  0.989836  0.733584
2022-08-03 15:47:00  0.959381  1.000000
2022-08-03 16:17:00  1.000000  0.869937","                        tau_n        cn
Date_Time                              
2022-08-03 18:17:00  0.932613  0.248563",0.6213736360843933,-0.0673871141298723,-0.5627510977865398,"(np.float64(0.8729092449183128), np.float64(0.7365293904845038))","(np.float64(0.9326128858701277), np.float64(0.24856328071060246))","                     shear_stress  Clay SSC (mg/L)     tau_n        cn
Date_Time                                                             
2022-08-03 14:30:00     58.333339         0.040548  0.823018  0.055206
2022-08-03 15:02:00     61.869488         0.540970  0.872909  0.736529
2022-08-03 15:17:00     70.156915         0.538807  0.989836  0.733584
2022-08-03 15:47:00     67.998376         0.734486  0.959381  1.000000
2022-08-03 16:17:00     70.877342         0.638956  1.000000  0.869937
2022-08-03 18:17:00     66.101123         0.182566  0.932613  0.248563",st2_down,Clay SSC (mg/L)
