Date_Time,SS (uL/L),SSC (mg/L),SRP (mg/L),TP (mg/L),PP (mg/L),POC (mg/L),DOC (mg/L)
4/24/2023 12:00,0,14.19354839,,,,,3.091
4/24/2023 17:00,0,14.73684211,,,,,3.26
4/24/2023 22:00,0,18.94736842,,,,,3.37
4/25/2023 3:00,0,26.08695652,,,,,3.246
4/25/2023 8:00,0,7.272727273,,,,,2.949
