Date_Time,SSC (mg/L),Clay SSC (mg/L),Silt SSC (mg/L),Fine sand SSC (mg/L)
7/23/2021 14:30,4.409564903,0.06108572,2.70752039,1.640958797
7/23/2021 14:54,68.98,0.989057245,37.30319341,30.6847521
7/23/2021 15:02,124.48,3.396706797,86.32266361,34.75802758
7/23/2021 16:13,359.22,17.69939444,269.7174683,71.79512417
7/23/2021 16:58,86.11,4.227441543,53.7051679,28.17669643
7/23/2021 17:58,37.23,1.038854714,22.97739185,13.21432368
7/23/2021 20:13,30.43,0.393977849,13.70617117,16.3284312
