Date_Time,SSC (mg/L),Clay SSC (mg/L),Silt SSC (mg/L),Fine sand SSC (mg/L)
9/14/2023 17:00,5.523809524,0.076521355,3.3916786,2.055609574
9/14/2023 17:52,37.6,1.162592,29.02344,7.413216
9/14/2023 18:07,31.54,0.7613756,23.8779878,6.900952
9/14/2023 18:22,28.08,0.4512456,21.2281992,6.4002744
9/14/2023 18:37,23.6,0.38468,16.74302,6.472064
9/14/2023 18:52,21.18,0.5292882,15.6289338,5.0224134
9/14/2023 19:09,23.14,,,
