Date_Time,SSC (mg/L),Clay SSC (mg/L),Silt SSC (mg/L),Fine sand SSC (mg/L)
7/23/2021 14:30,4.409564903,0.06108572,2.70752039,1.640958797
7/23/2021 15:50,562.33,31.77239234,487.1097459,43.43014217
7/23/2021 16:09,528.03,30.58820288,416.8266365,80.61978198
7/23/2021 16:40,143.17,7.941551278,120.7987211,14.43535005
7/23/2021 16:55,82.76,2.789754937,56.95210571,23.0189581
7/23/2021 19:19,36.92,0.938571527,21.35956153,14.62186687
7/23/2021 21:02,22.01,0.762396466,16.17449572,5.073107724
